,date,mean temperature (degC),site number,site name
4969,1975-08-09,3.0,,
4970,1975-08-10,4.4,,
4971,1975-08-11,3.2,,
4972,1975-08-12,1.6,,
4973,1975-08-13,0.6,,
4974,1975-08-14,2.3,,
4975,1975-08-15,2.3,,
4976,1975-08-16,2.1,,
4977,1975-08-17,1.4,,
4978,1975-08-18,1.9,,
4979,1975-08-19,3.4,,
4980,1975-08-20,3.4,,
4981,1975-08-21,0.1,,
4982,1975-08-22,-0.3,,
4983,1975-08-23,-0.3,,
4984,1975-08-24,1.4,,
4985,1975-08-25,1.1,,
4986,1975-08-26,2.0,,
4987,1975-08-27,-2.8,,
4988,1975-08-28,-2.8,,
4989,1975-08-29,-0.9,,
4990,1975-08-30,-0.5,,
4991,1975-08-31,2.0,,
4992,1975-09-01,3.1,,
4993,1975-09-02,4.3,,
4994,1975-09-03,0.9,,
4995,1975-09-04,-2.0,,
4996,1975-09-05,-0.4,,
4997,1975-09-06,0.2,,
4998,1975-09-07,3.0,,
4999,1975-09-08,3.8,,
5000,1975-09-09,5.7,,
5001,1975-09-10,7.2,,
5002,1975-09-11,8.9,,
5003,1975-09-12,10.0,,
5004,1975-09-13,8.3,,
5005,1975-09-14,9.3,,
5006,1975-09-15,8.3,,
5007,1975-09-16,7.8,,
5008,1975-09-17,11.3,,
5009,1975-09-18,9.4,,
5010,1975-09-19,1.8,,
5011,1975-09-20,2.4,,
5012,1975-09-21,6.8,,
5013,1975-09-22,6.8,,
5014,1975-09-23,5.3,,
5015,1975-09-24,1.9,,
5016,1975-09-25,4.4,,
5017,1975-09-26,5.5,,
5018,1975-09-27,5.8,,
5019,1975-09-28,8.1,,
5020,1975-09-29,6.4,,
5021,1975-09-30,6.7,,
5022,1975-10-01,3.5,,
5023,1975-10-02,1.5,,
5024,1975-10-03,2.2,,
5025,1975-10-04,4.4,,
5026,1975-10-05,6.5,,
5027,1975-10-06,7.7,,
5028,1975-10-07,9.5,,
5029,1975-10-08,8.6,,
5030,1975-10-09,8.2,,
5031,1975-10-10,8.4,,
5032,1975-10-11,8.1,,
5033,1975-10-12,0.0,,
5034,1975-10-13,0.0,,
5035,1975-10-14,2.6,,
5036,1975-10-15,3.9,,
5037,1975-10-16,3.3,,
5038,1975-10-17,3.7,,
5039,1975-10-18,4.1,,
5040,1975-10-19,2.9,,
5041,1975-10-20,7.4,,
5042,1975-10-21,7.4,,
5043,1975-10-22,7.9,,
5044,1975-10-23,8.9,,
5045,1975-10-24,9.1,,
5046,1975-10-25,4.5,,
5047,1975-10-26,4.2,,
5048,1975-10-27,6.4,,
5049,1975-10-28,10.5,,
5050,1975-10-29,11.7,,
5051,1975-10-30,11.9,,
5052,1975-10-31,6.3,,
5053,1975-11-01,8.5,,
5054,1975-11-02,8.4,,
5055,1975-11-03,9.3,,
5056,1975-11-04,4.7,,
5057,1975-11-05,5.1,,
5058,1975-11-06,4.4,,
5059,1975-11-07,5.3,,
5060,1975-11-08,4.5,,
5061,1975-11-09,7.3,,
5062,1975-11-10,10.3,,
5063,1975-11-11,10.3,,
5064,1975-11-12,13.4,,
5065,1975-11-13,14.2,,
5066,1975-11-14,12.2,,
5067,1975-11-15,13.7,,
5068,1975-11-16,12.8,,
5069,1975-11-17,12.5,,
5070,1975-11-18,12.8,,
5071,1975-11-19,16.0,,
5072,1975-11-20,18.3,,
5073,1975-11-21,12.5,,
5074,1975-11-22,13.4,,
5075,1975-11-23,12.6,,
5076,1975-11-24,8.0,,
5077,1975-11-25,9.1,,
5078,1975-11-26,3.9,,
5079,1975-11-27,8.8,,
5080,1975-11-28,14.0,,
5081,1975-11-29,18.4,,
5082,1975-11-30,19.7,,
5083,1975-12-01,17.0,,
5084,1975-12-02,19.2,,
5085,1975-12-03,19.5,,
5086,1975-12-04,13.0,,
5087,1975-12-05,13.6,,
5088,1975-12-06,14.9,,
5089,1975-12-07,14.6,,
5090,1975-12-08,18.2,,
5091,1975-12-09,19.9,,
5092,1975-12-10,17.9,,
5093,1975-12-11,20.0,,
5094,1975-12-12,22.4,,
5095,1975-12-13,20.3,,
5096,1975-12-14,15.2,,
5097,1975-12-15,17.1,,
5098,1975-12-16,17.5,,
5099,1975-12-17,14.5,,
5100,1975-12-18,6.5,,
5101,1975-12-19,9.6,,
5102,1975-12-20,10.3,,
5103,1975-12-21,11.4,,
5104,1975-12-22,13.8,,
5105,1975-12-23,15.7,,
5106,1975-12-24,13.7,,
5107,1975-12-25,12.7,,
5108,1975-12-26,11.2,,
5109,1975-12-27,12.1,,
5110,1975-12-28,12.9,,
5111,1975-12-29,12.7,,
5112,1975-12-30,15.5,,
5113,1975-12-31,16.5,,
5114,1976-01-01,15.5,,
5115,1976-01-02,17.0,,
5116,1976-01-03,19.4,,
5117,1976-01-04,22.1,,
5118,1976-01-05,17.7,,
5119,1976-01-06,11.0,,
5120,1976-01-07,11.8,,
5121,1976-01-08,14.1,,
5122,1976-01-09,13.0,,
5123,1976-01-10,10.6,,
5124,1976-01-11,11.0,,
5125,1976-01-12,12.0,,
5126,1976-01-13,12.5,,
5127,1976-01-14,15.6,,
5128,1976-01-15,14.1,,
5129,1976-01-16,11.0,,
5130,1976-01-17,13.5,,
5131,1976-01-18,16.9,,
5132,1976-01-19,14.7,,
5133,1976-01-20,17.0,,
5134,1976-01-21,14.9,,
5135,1976-01-22,13.2,,
5136,1976-01-23,10.1,,
5137,1976-01-24,12.9,,
5138,1976-01-25,5.7,,
5139,1976-01-26,7.7,,
5140,1976-01-27,10.6,,
5141,1976-01-28,15.5,,
5142,1976-01-29,15.3,,
5143,1976-01-30,18.6,,
5144,1976-01-31,18.4,,
5145,1976-02-01,13.6,,
5146,1976-02-02,14.3,,
5147,1976-02-03,15.4,,
5148,1976-02-04,15.4,,
5149,1976-02-05,17.0,,
5150,1976-02-06,15.4,,
5151,1976-02-07,13.3,,
5152,1976-02-08,12.8,,
5153,1976-02-09,14.8,,
5154,1976-02-10,12.9,,
5155,1976-02-11,11.5,,
5156,1976-02-12,11.2,,
5157,1976-02-13,13.1,,
5158,1976-02-14,16.5,,
5159,1976-02-15,19.4,,
5160,1976-02-16,18.6,,
5161,1976-02-17,18.3,,
5162,1976-02-18,18.5,,
5163,1976-02-19,14.6,,
5164,1976-02-20,16.0,,
5165,1976-02-21,15.0,,
5166,1976-02-22,15.0,,
5167,1976-02-23,16.5,,
5168,1976-02-24,13.3,,
5169,1976-02-25,14.4,,
5170,1976-02-26,16.5,,
5171,1976-02-27,17.7,,
5172,1976-02-28,17.5,,
5173,1976-02-29,15.4,,
5174,1976-03-01,15.9,,
5175,1976-03-02,11.9,,
5176,1976-03-03,11.9,,
5177,1976-03-04,9.3,,
5178,1976-03-05,9.5,,
5179,1976-03-06,10.0,,
5180,1976-03-07,11.6,,
5181,1976-03-08,11.6,,
5182,1976-03-09,15.4,,
5183,1976-03-10,15.9,,
5184,1976-03-11,15.2,,
5185,1976-03-12,14.6,,
5186,1976-03-13,13.8,,
5187,1976-03-14,14.4,,
5188,1976-03-15,15.9,,
5189,1976-03-16,16.6,,
5190,1976-03-17,14.9,,
5191,1976-03-18,16.5,,
5192,1976-03-19,16.3,,
5193,1976-03-20,13.9,,
5194,1976-03-21,10.3,,
5195,1976-03-22,10.3,,
5196,1976-03-23,12.5,,
5197,1976-03-24,15.1,,
5198,1976-03-25,12.7,,
5199,1976-03-26,11.8,,
5200,1976-03-27,11.0,,
5201,1976-03-28,12.0,,
5202,1976-03-29,12.0,,
5203,1976-03-30,9.9,,
5204,1976-03-31,10.9,,
5205,1976-04-01,11.1,,
5206,1976-04-02,13.9,,
5207,1976-04-03,14.6,,
5208,1976-04-04,13.2,,
5209,1976-04-05,10.0,,
5210,1976-04-06,3.3,,
5211,1976-04-07,7.9,,
5212,1976-04-08,7.9,,
5213,1976-04-09,7.1,,
5214,1976-04-10,10.2,,
5215,1976-04-11,9.1,,
5216,1976-04-12,9.5,,
5217,1976-04-13,10.1,,
5218,1976-04-14,9.0,,
5219,1976-04-15,11.1,,
5220,1976-04-16,11.4,,
5221,1976-04-17,9.9,,
5222,1976-04-18,11.1,,
5223,1976-04-19,5.8,,
5224,1976-04-20,5.0,,
5225,1976-04-21,7.1,,
5226,1976-04-22,4.9,,
5227,1976-04-23,6.5,,
5228,1976-04-24,6.6,,
5229,1976-04-25,7.8,,
5230,1976-04-26,8.2,,
5231,1976-04-27,5.2,,
5232,1976-04-28,1.2,,
5233,1976-04-29,2.6,,
5234,1976-04-30,4.2,,
5235,1976-05-01,6.7,,
5236,1976-05-02,7.9,,
5237,1976-05-03,7.8,,
5238,1976-05-04,3.7,,
5239,1976-05-05,5.3,,
5240,1976-05-06,7.1,,
5241,1976-05-07,5.9,,
5242,1976-05-08,4.5,,
5243,1976-05-09,5.6,,
5244,1976-05-10,5.5,,
5245,1976-05-11,5.3,,
5246,1976-05-12,4.8,,
5247,1976-05-13,5.1,,
5248,1976-05-14,6.2,,
5249,1976-05-15,6.7,,
5250,1976-05-16,5.7,,
5251,1976-05-17,3.6,,
5252,1976-05-18,2.0,,
5253,1976-05-19,3.3,,
5254,1976-05-20,4.3,,
5255,1976-05-21,4.9,,
5256,1976-05-22,6.0,,
5257,1976-05-23,6.3,,
5258,1976-05-24,0.8,,
5259,1976-05-25,1.0,,
5260,1976-05-26,3.8,,
5261,1976-05-27,4.3,,
5262,1976-05-28,5.6,,
5263,1976-05-29,7.1,,
5264,1976-05-30,8.6,,
5265,1976-05-31,7.8,,
5266,1976-06-01,5.7,,
5267,1976-06-02,-1.8,,
5268,1976-06-03,-2.3,,
5269,1976-06-04,1.3,,
5270,1976-06-05,1.7,,
5271,1976-06-06,1.2,,
5272,1976-06-07,-1.4,,
5273,1976-06-08,0.7,,
5274,1976-06-09,2.5,,
5275,1976-06-10,2.9,,
5276,1976-06-11,5.1,,
5277,1976-06-12,3.9,,
5278,1976-06-13,3.9,,
5279,1976-06-14,0.5,,
5280,1976-06-15,2.8,,
5281,1976-06-16,3.0,,
5282,1976-06-17,1.6,,
5283,1976-06-18,3.4,,
5284,1976-06-19,4.1,,
5285,1976-06-20,0.6,,
5286,1976-06-21,1.0,,
5287,1976-06-22,1.5,,
5288,1976-06-23,2.3,,
5289,1976-06-24,4.9,,
5290,1976-06-25,4.2,,
5291,1976-06-26,4.4,,
5292,1976-06-27,2.5,,
5293,1976-06-28,1.7,,
5294,1976-06-29,2.0,,
5295,1976-06-30,0.6,,
5296,1976-07-01,1.8,,
5297,1976-07-02,0.2,,
5298,1976-07-03,0.4,,
5299,1976-07-04,-1.1,,
5300,1976-07-05,-0.6,,
5301,1976-07-06,0.1,,
5302,1976-07-07,1.6,,
5303,1976-07-08,2.0,,
5304,1976-07-09,2.3,,
5305,1976-07-10,2.4,,
5306,1976-07-11,4.0,,
5307,1976-07-12,3.2,,
5308,1976-07-13,3.8,,
5309,1976-07-14,3.0,,
5310,1976-07-15,-1.6,,
5311,1976-07-16,1.1,,
5312,1976-07-17,3.3,,
5313,1976-07-18,2.8,,
5314,1976-07-19,2.1,,
5315,1976-07-20,0.0,,
5316,1976-07-21,2.3,,
5317,1976-07-22,4.0,,
5318,1976-07-23,3.8,,
5319,1976-07-24,5.4,,
5320,1976-07-25,5.3,,
5321,1976-07-26,5.5,,
5322,1976-07-27,1.3,,
5323,1976-07-28,2.8,,
5324,1976-07-29,0.6,,
5325,1976-07-30,-0.8,,
5326,1976-07-31,0.3,,
5327,1976-08-01,-0.3,,
5328,1976-08-02,-2.4,,
5329,1976-08-03,-2.0,,
5330,1976-08-04,-2.6,,
5331,1976-08-05,-1.2,,
5332,1976-08-06,-0.8,,
5333,1976-08-07,-1.9,,
5334,1976-08-08,-1.9,,
5335,1976-08-09,0.9,,
5336,1976-08-10,1.9,,
5337,1976-08-11,-1.0,,
5338,1976-08-12,-1.5,,
5339,1976-08-13,-1.8,,
5340,1976-08-14,-3.2,,
5341,1976-08-15,0.7,,
5342,1976-08-16,3.5,,
5343,1976-08-17,3.5,,
5344,1976-08-18,3.5,,
5345,1976-08-19,3.4,,
5346,1976-08-20,3.2,,
5347,1976-08-21,4.6,,
5348,1976-08-22,7.4,,
5349,1976-08-23,2.2,,
5350,1976-08-24,0.9,,
5351,1976-08-25,0.8,,
5352,1976-08-26,1.3,,
5353,1976-08-27,2.2,,
5354,1976-08-28,1.6,,
5355,1976-08-29,2.2,,
5356,1976-08-30,2.8,,
5357,1976-08-31,5.7,,
5358,1976-09-01,3.4,,
5359,1976-09-02,2.7,,
5360,1976-09-03,2.6,,
5361,1976-09-04,2.4,,
5362,1976-09-05,0.1,,
5363,1976-09-06,2.5,,
5364,1976-09-07,3.6,,
5365,1976-09-08,1.5,,
5366,1976-09-09,-1.0,,
5367,1976-09-10,-1.0,,
5368,1976-09-11,-2.0,,
5369,1976-09-12,-0.4,,
5370,1976-09-13,-0.4,,
5371,1976-09-14,1.9,,
5372,1976-09-15,1.8,,
5373,1976-09-16,2.7,,
5374,1976-09-17,3.8,,
5375,1976-09-18,4.7,,
5376,1976-09-19,6.8,,
5377,1976-09-20,9.1,,
5378,1976-09-21,3.2,,
5379,1976-09-22,2.3,,
5380,1976-09-23,4.9,,
5381,1976-09-24,1.0,,
5382,1976-09-25,0.5,,
5383,1976-09-26,2.3,,
5384,1976-09-27,4.8,,
5385,1976-09-28,7.9,,
5386,1976-09-29,9.3,,
5387,1976-09-30,9.6,,
5388,1976-10-01,8.3,,
5389,1976-10-02,6.8,,
5390,1976-10-03,8.1,,
5391,1976-10-04,9.1,,
5392,1976-10-05,8.6,,
5393,1976-10-06,3.0,,
5394,1976-10-07,3.0,,
5395,1976-10-08,1.7,,
5396,1976-10-09,3.7,,
5397,1976-10-10,3.7,,
5398,1976-10-11,3.7,,
5399,1976-10-12,3.2,,
5400,1976-10-13,3.0,,
5401,1976-10-14,5.3,,
5402,1976-10-15,5.1,,
5403,1976-10-16,3.6,,
5404,1976-10-17,2.4,,
5405,1976-10-18,2.4,,
5406,1976-10-19,2.4,,
5407,1976-10-20,4.6,,
5408,1976-10-21,6.4,,
5409,1976-10-22,6.4,,
5410,1976-10-23,4.9,,
5411,1976-10-24,6.7,,
5412,1976-10-25,5.6,,
5413,1976-10-26,5.8,,
5414,1976-10-27,7.5,,
5415,1976-10-28,6.0,,
5416,1976-10-29,7.7,,
5417,1976-10-30,7.4,,
5418,1976-10-31,9.3,,
5419,1976-11-01,9.0,,
5420,1976-11-02,11.6,,
5421,1976-11-03,2.4,,
5422,1976-11-04,2.5,,
5423,1976-11-05,4.5,,
5424,1976-11-06,5.5,,
5425,1976-11-07,7.2,,
5426,1976-11-08,8.5,,
5427,1976-11-09,10.9,,
5428,1976-11-10,13.9,,
5429,1976-11-11,16.3,,
5430,1976-11-12,15.1,,
5431,1976-11-13,14.4,,
5432,1976-11-14,13.3,,
5433,1976-11-15,7.7,,
5434,1976-11-16,3.6,,
5435,1976-11-17,3.0,,
5436,1976-11-18,1.4,,
5437,1976-11-19,4.5,,
5438,1976-11-20,7.8,,
5439,1976-11-21,7.9,,
5440,1976-11-22,6.2,,
5441,1976-11-23,5.5,,
5442,1976-11-24,8.5,,
5443,1976-11-25,11.9,,
5444,1976-11-26,8.9,,
5445,1976-11-27,10.1,,
5446,1976-11-28,9.8,,
5447,1976-11-29,11.9,,
5448,1976-11-30,5.6,,
5449,1976-12-01,7.8,,
5450,1976-12-02,9.8,,
5451,1976-12-03,13.3,,
5452,1976-12-04,4.2,,
5453,1976-12-05,6.2,,
5454,1976-12-06,12.0,,
5455,1976-12-07,13.9,,
5456,1976-12-08,12.0,,
5457,1976-12-09,15.9,,
5458,1976-12-10,13.6,,
5459,1976-12-11,14.7,,
5460,1976-12-12,5.9,,
5461,1976-12-13,5.7,,
5462,1976-12-14,11.1,,
5463,1976-12-15,15.5,,
5464,1976-12-16,4.4,,
5465,1976-12-17,6.2,,
5466,1976-12-18,7.6,,
5467,1976-12-19,7.8,,
5468,1976-12-20,13.3,,
5469,1976-12-21,17.9,,
5470,1976-12-22,20.0,,
5471,1976-12-23,15.1,,
5472,1976-12-24,11.7,,
5473,1976-12-25,11.4,,
5474,1976-12-26,15.1,,
5475,1976-12-27,9.1,,
5476,1976-12-28,10.3,,
5477,1976-12-29,14.8,,
5478,1976-12-30,15.9,,
5479,1976-12-31,18.8,,
5480,1977-01-01,16.4,,
5481,1977-01-02,7.3,,
5482,1977-01-03,7.3,,
5483,1977-01-04,8.3,,
5484,1977-01-05,9.0,,
5485,1977-01-06,12.4,,
5486,1977-01-07,17.2,,
5487,1977-01-08,18.3,,
5488,1977-01-09,18.0,,
5489,1977-01-10,21.8,,
5490,1977-01-11,17.4,,
5491,1977-01-12,17.2,,
5492,1977-01-13,14.0,,
5493,1977-01-14,15.9,,
5494,1977-01-15,17.4,,
5495,1977-01-16,17.8,,
5496,1977-01-17,12.4,,
5497,1977-01-18,10.5,,
5498,1977-01-19,10.1,,
5499,1977-01-20,13.8,,
5500,1977-01-21,17.3,,
5501,1977-01-22,13.4,,
5502,1977-01-23,14.2,,
5503,1977-01-24,9.9,,
5504,1977-01-25,12.9,,
5505,1977-01-26,13.7,,
5506,1977-01-27,15.0,,
5507,1977-01-28,17.5,,
5508,1977-01-29,20.1,,
5509,1977-01-30,20.6,,
5510,1977-01-31,19.0,,
5511,1977-02-01,17.3,,
5512,1977-02-02,12.9,,
5513,1977-02-03,15.8,,
5514,1977-02-04,16.1,,
5515,1977-02-05,16.1,,
5516,1977-02-06,15.3,,
5517,1977-02-07,11.2,,
5518,1977-02-08,14.8,,
5519,1977-02-09,19.2,,
5520,1977-02-10,21.0,,
5521,1977-02-11,21.1,,
5522,1977-02-12,21.9,,
5523,1977-02-13,20.3,,
5524,1977-02-14,21.4,,
5525,1977-02-15,21.8,,
5526,1977-02-16,22.0,,
5527,1977-02-17,23.2,,
5528,1977-02-18,20.5,,
5529,1977-02-19,11.5,,
5530,1977-02-20,12.9,,
5531,1977-02-21,10.3,,
5532,1977-02-22,9.6,,
5533,1977-02-23,14.8,,
5534,1977-02-24,14.8,,
5535,1977-02-25,13.9,,
5536,1977-02-26,12.5,,
5537,1977-02-27,13.1,,
5538,1977-02-28,14.5,,
5539,1977-03-01,9.4,,
5540,1977-03-02,10.9,,
5541,1977-03-03,11.1,,
5542,1977-03-04,12.8,,
5543,1977-03-05,14.0,,
5544,1977-03-06,16.3,,
5545,1977-03-07,15.6,,
5546,1977-03-08,14.3,,
5547,1977-03-09,15.3,,
5548,1977-03-10,16.9,,
5549,1977-03-11,16.5,,
5550,1977-03-12,16.3,,
5551,1977-03-13,13.2,,
5552,1977-03-14,15.3,,
5553,1977-03-15,13.9,,
5554,1977-03-16,7.6,,
5555,1977-03-17,9.6,,
5556,1977-03-18,11.1,,
5557,1977-03-19,12.5,,
5558,1977-03-20,12.8,,
5559,1977-03-21,10.2,,
5560,1977-03-22,11.8,,
5561,1977-03-23,13.9,,
5562,1977-03-24,11.3,,
5563,1977-03-25,11.8,,
5564,1977-03-26,11.3,,
5565,1977-03-27,8.1,,
5566,1977-03-28,7.8,,
5567,1977-03-29,10.9,,
5568,1977-03-30,10.9,,
5569,1977-03-31,11.4,,
5570,1977-04-01,8.9,,
5571,1977-04-02,9.1,,
5572,1977-04-03,10.1,,
5573,1977-04-04,11.3,,
5574,1977-04-05,13.9,,
5575,1977-04-06,13.8,,
5576,1977-04-07,10.5,,
5577,1977-04-08,2.3,,
5578,1977-04-09,4.7,,
5579,1977-04-10,5.8,,
5580,1977-04-11,8.4,,
5581,1977-04-12,9.1,,
5582,1977-04-13,8.9,,
5583,1977-04-14,9.6,,
5584,1977-04-15,7.9,,
5585,1977-04-16,7.1,,
5586,1977-04-17,7.8,,
5587,1977-04-18,5.6,,
5588,1977-04-19,6.7,,
5589,1977-04-20,8.4,,
5590,1977-04-21,9.4,,
5591,1977-04-22,8.4,,
5592,1977-04-23,7.3,,
5593,1977-04-24,7.3,,
5594,1977-04-25,6.1,,
5595,1977-04-26,7.5,,
5596,1977-04-27,5.8,,
5597,1977-04-28,8.3,,
5598,1977-04-29,4.8,,
5599,1977-04-30,4.0,,
5600,1977-05-01,6.7,,
5601,1977-05-02,6.4,,
5602,1977-05-03,7.7,,
5603,1977-05-04,9.0,,
5604,1977-05-05,8.6,,
5605,1977-05-06,8.6,,
5606,1977-05-07,7.6,,
5607,1977-05-08,6.4,,
5608,1977-05-09,7.4,,
5609,1977-05-10,6.3,,
5610,1977-05-11,5.1,,
5611,1977-05-12,3.8,,
5612,1977-05-13,3.8,,
5613,1977-05-14,6.5,,
5614,1977-05-15,3.9,,
5615,1977-05-16,4.0,,
5616,1977-05-17,5.1,,
5617,1977-05-18,5.4,,
5618,1977-05-19,6.7,,
5619,1977-05-20,5.8,,
5620,1977-05-21,0.6,,
5621,1977-05-22,-0.7,,
5622,1977-05-23,0.1,,
5623,1977-05-24,0.9,,
5624,1977-05-25,2.0,,
5625,1977-05-26,2.5,,
5626,1977-05-27,3.5,,
5627,1977-05-28,3.9,,
5628,1977-05-29,0.9,,
5629,1977-05-30,-0.1,,
5630,1977-05-31,-4.1,,
5631,1977-06-01,-3.3,,
5632,1977-06-02,-1.0,,
5633,1977-06-03,1.0,,
5634,1977-06-04,1.8,,
5635,1977-06-05,1.5,,
5636,1977-06-06,2.8,,
5637,1977-06-07,2.1,,
5638,1977-06-08,2.2,,
5639,1977-06-09,-0.7,,
5640,1977-06-10,1.6,,
5641,1977-06-11,1.7,,
5642,1977-06-12,-1.3,,
5643,1977-06-13,-0.4,,
5644,1977-06-14,0.4,,
5645,1977-06-15,0.6,,
5646,1977-06-16,2.2,,
5647,1977-06-17,3.2,,
5648,1977-06-18,3.6,,
5649,1977-06-19,3.1,,
5650,1977-06-20,4.8,,
5651,1977-06-21,2.5,,
5652,1977-06-22,2.0,,
5653,1977-06-23,2.5,,
5654,1977-06-24,2.8,,
5655,1977-06-25,-0.3,,
5656,1977-06-26,-0.7,,
5657,1977-06-27,0.4,,
5658,1977-06-28,-1.6,,
5659,1977-06-29,-1.8,,
5660,1977-06-30,-2.0,,
5661,1977-07-01,-3.0,,
5662,1977-07-02,-1.0,,
5663,1977-07-03,1.1,,
5664,1977-07-04,3.8,,
5665,1977-07-05,2.8,,
5666,1977-07-06,2.0,,
5667,1977-07-07,3.3,,
5668,1977-07-08,4.3,,
5669,1977-07-09,3.7,,
5670,1977-07-10,2.1,,
5671,1977-07-11,2.9,,
5672,1977-07-12,1.5,,
5673,1977-07-13,1.1,,
5674,1977-07-14,-3.5,,
5675,1977-07-15,-2.3,,
5676,1977-07-16,0.0,,
5677,1977-07-17,-0.3,,
5678,1977-07-18,1.0,,
5679,1977-07-19,2.8,,
5680,1977-07-20,1.9,,
5681,1977-07-21,0.3,,
5682,1977-07-22,2.4,,
5683,1977-07-23,2.3,,
5684,1977-07-24,-0.9,,
5685,1977-07-25,-2.9,,
5686,1977-07-26,-2.7,,
5687,1977-07-27,-3.3,,
5688,1977-07-28,-2.9,,
5689,1977-07-29,-1.7,,
5690,1977-07-30,0.9,,
5691,1977-07-31,0.3,,
5692,1977-08-01,-2.6,,
5693,1977-08-02,-1.1,,
5694,1977-08-03,2.3,,
5695,1977-08-04,2.3,,
5696,1977-08-05,2.1,,
5697,1977-08-06,0.8,,
5698,1977-08-07,0.6,,
5699,1977-08-08,-2.6,,
5700,1977-08-09,4.6,,
5701,1977-08-10,4.6,,
5702,1977-08-11,4.6,,
5703,1977-08-12,4.3,,
5704,1977-08-13,-0.8,,
5705,1977-08-14,-2.4,,
5706,1977-08-15,-1.3,,
5707,1977-08-16,1.8,,
5708,1977-08-17,1.8,,
5709,1977-08-18,5.1,,
5710,1977-08-19,5.1,,
5711,1977-08-20,4.4,,
5712,1977-08-21,2.2,,
5713,1977-08-22,1.8,,
5714,1977-08-23,1.9,,
5715,1977-08-24,5.2,,
5716,1977-08-25,6.5,,
5717,1977-08-26,6.1,,
5718,1977-08-27,8.1,,
5719,1977-08-28,6.3,,
5720,1977-08-29,9.1,,
5721,1977-08-30,10.0,,
5722,1977-08-31,5.9,,
5723,1977-09-01,3.4,,
5724,1977-09-02,3.6,,
5725,1977-09-03,2.0,,
5726,1977-09-04,-0.6,,
5727,1977-09-05,-1.5,,
5728,1977-09-06,1.6,,
5729,1977-09-07,1.4,,
5730,1977-09-08,2.5,,
5731,1977-09-09,2.5,,
5732,1977-09-10,-1.6,,
5733,1977-09-11,0.5,,
5734,1977-09-12,2.3,,
5735,1977-09-13,-1.8,,
5736,1977-09-14,-1.1,,
5737,1977-09-15,0.3,,
5738,1977-09-16,1.2,,
5739,1977-09-17,2.2,,
5740,1977-09-18,3.6,,
5741,1977-09-19,3.3,,
5742,1977-09-20,4.4,,
5743,1977-09-21,5.3,,
5744,1977-09-22,8.4,,
5745,1977-09-23,9.0,,
5746,1977-09-24,3.5,,
5747,1977-09-25,4.6,,
5748,1977-09-26,9.3,,
5749,1977-09-27,9.6,,
5750,1977-09-28,9.4,,
5751,1977-09-29,11.3,,
5752,1977-09-30,9.3,,
5753,1977-10-01,9.3,,
5754,1977-10-02,9.8,,
5755,1977-10-03,9.5,,
5756,1977-10-04,8.8,,
5757,1977-10-05,8.2,,
5758,1977-10-06,2.3,,
5759,1977-10-07,4.8,,
5760,1977-10-08,7.5,,
5761,1977-10-09,9.6,,
5762,1977-10-10,12.0,,
5763,1977-10-11,14.1,,
5764,1977-10-12,16.7,,
5765,1977-10-13,17.3,,
5766,1977-10-14,10.8,,
5767,1977-10-15,4.8,,
5768,1977-10-16,3.6,,
5769,1977-10-17,4.6,,
5770,1977-10-18,6.6,,
5771,1977-10-19,6.2,,
5772,1977-10-20,3.9,,
5773,1977-10-21,5.3,,
5774,1977-10-22,6.1,,
5775,1977-10-23,6.3,,
5776,1977-10-24,11.3,,
5777,1977-10-25,12.1,,
5778,1977-10-26,13.8,,
5779,1977-10-27,14.9,,
5780,1977-10-28,14.8,,
5781,1977-10-29,15.3,,
5782,1977-10-30,9.9,,
5783,1977-10-31,8.9,,
5784,1977-11-01,9.5,,
5785,1977-11-02,11.1,,
5786,1977-11-03,7.9,,
5787,1977-11-04,10.9,,
5788,1977-11-05,7.4,,
5789,1977-11-06,4.6,,
5790,1977-11-07,7.8,,
5791,1977-11-08,10.1,,
5792,1977-11-09,13.8,,
5793,1977-11-10,10.7,,
5794,1977-11-11,2.8,,
5795,1977-11-12,3.1,,
5796,1977-11-13,8.6,,
5797,1977-11-14,10.9,,
5798,1977-11-15,3.5,,
5799,1977-11-16,6.6,,
5800,1977-11-17,9.9,,
5801,1977-11-18,11.4,,
5802,1977-11-19,8.1,,
5803,1977-11-20,8.9,,
5804,1977-11-21,10.8,,
5805,1977-11-22,13.1,,
5806,1977-11-23,14.0,,
5807,1977-11-24,13.5,,
5808,1977-11-25,13.3,,
5809,1977-11-26,16.8,,
5810,1977-11-27,19.5,,
5811,1977-11-28,18.6,,
5812,1977-11-29,15.3,,
5813,1977-11-30,14.4,,
5814,1977-12-01,13.5,,
5815,1977-12-02,13.3,,
5816,1977-12-03,10.1,,
5817,1977-12-04,8.2,,
5818,1977-12-05,9.1,,
5819,1977-12-06,10.4,,
5820,1977-12-07,13.3,,
5821,1977-12-08,16.0,,
5822,1977-12-09,18.1,,
5823,1977-12-10,19.8,,
5824,1977-12-11,13.6,,
5825,1977-12-12,13.6,,
5826,1977-12-13,16.8,,
5827,1977-12-14,21.2,,
5828,1977-12-15,18.9,,
5829,1977-12-16,12.6,,
5830,1977-12-17,13.1,,
5831,1977-12-18,10.6,,
5832,1977-12-19,6.4,,
5833,1977-12-20,10.4,,
5834,1977-12-21,11.3,,
5835,1977-12-22,13.9,,
5836,1977-12-23,15.4,,
5837,1977-12-24,17.6,,
