,date,mean temperature (degC)
180,1975-08-28,22.2
181,1975-08-29,22.9
182,1975-08-30,22.6
183,1975-08-31,22.8
184,1975-09-01,23.8
185,1975-09-02,22.3
186,1975-09-03,24.6
187,1975-09-04,27.0
188,1975-09-05,27.1
189,1975-09-06,24.9
190,1975-09-07,24.1
191,1975-09-08,21.9
192,1975-09-09,22.3
193,1975-09-10,21.7
194,1975-09-11,21.9
195,1975-09-12,24.0
196,1975-09-13,22.4
197,1975-09-14,24.0
198,1975-09-15,22.8
199,1975-09-16,22.3
200,1975-09-17,22.8
201,1975-09-18,23.7
202,1975-09-19,25.6
203,1975-09-20,29.6
204,1975-09-21,29.1
205,1975-09-22,29.7
206,1975-09-23,27.8
207,1975-09-24,27.5
208,1975-09-25,29.7
209,1975-09-26,26.2
210,1975-09-27,27.9
211,1975-09-28,26.8
212,1975-09-29,24.8
213,1975-09-30,24.4
214,1975-10-01,24.0
215,1975-10-02,24.3
216,1975-10-03,23.6
217,1975-10-04,22.8
218,1975-10-05,25.4
219,1975-10-06,25.4
220,1975-10-07,22.6
221,1975-10-08,23.2
222,1975-10-09,26.0
223,1975-10-10,28.7
224,1975-10-11,30.4
225,1975-10-12,28.5
226,1975-10-13,28.0
227,1975-10-14,26.2
228,1975-10-15,23.9
229,1975-10-16,23.5
230,1975-10-17,25.5
231,1975-10-18,24.4
232,1975-10-19,26.1
233,1975-10-20,25.2
234,1975-10-21,25.7
235,1975-10-22,25.4
236,1975-10-23,24.6
237,1975-10-24,23.3
238,1975-10-25,24.8
239,1975-10-26,24.8
240,1975-10-27,26.2
241,1975-10-28,27.6
242,1975-10-29,25.8
243,1975-10-30,25.4
244,1975-10-31,27.7
245,1975-11-01,29.2
246,1975-11-02,30.0
247,1975-11-03,27.4
248,1975-11-04,25.5
249,1975-11-05,25.9
250,1975-11-06,26.9
251,1975-11-07,27.0
252,1975-11-08,29.4
253,1975-11-09,29.6
254,1975-11-10,28.0
255,1975-11-11,30.5
256,1975-11-12,28.3
257,1975-11-13,29.7
258,1975-11-14,32.6
259,1975-11-15,27.8
260,1975-11-16,29.0
261,1975-11-17,28.5
262,1975-11-18,29.1
263,1975-11-19,26.3
264,1975-11-20,28.6
265,1975-11-21,29.2
266,1975-11-22,30.3
267,1975-11-23,29.5
268,1975-11-24,26.6
269,1975-11-25,28.8
270,1975-11-26,27.4
271,1975-11-27,28.3
272,1975-11-28,30.9
273,1975-11-29,33.3
274,1975-11-30,31.9
275,1975-12-01,29.8
276,1975-12-02,32.7
277,1975-12-03,31.3
278,1975-12-04,32.2
279,1975-12-05,33.3
280,1975-12-06,32.0
281,1975-12-07,26.8
282,1975-12-08,25.5
283,1975-12-09,26.0
284,1975-12-10,28.9
285,1975-12-11,28.7
286,1975-12-12,28.8
287,1975-12-13,29.1
288,1975-12-14,28.8
289,1975-12-15,29.6
290,1975-12-16,29.2
291,1975-12-17,29.2
292,1975-12-18,27.3
293,1975-12-19,26.3
294,1975-12-20,28.3
295,1975-12-21,31.0
296,1975-12-22,31.7
297,1975-12-23,31.3
298,1975-12-24,32.2
299,1975-12-25,33.2
300,1975-12-26,31.7
301,1975-12-27,31.0
302,1975-12-28,34.2
303,1975-12-29,34.8
304,1975-12-30,33.5
305,1975-12-31,32.5
306,1976-01-01,29.3
307,1976-01-02,30.1
308,1976-01-03,30.4
309,1976-01-04,30.2
310,1976-01-05,30.0
311,1976-01-06,32.6
312,1976-01-07,33.2
313,1976-01-08,28.6
314,1976-01-09,29.5
315,1976-01-10,30.8
316,1976-01-11,30.8
317,1976-01-12,30.7
318,1976-01-13,30.0
319,1976-01-14,31.2
320,1976-01-15,30.3
321,1976-01-16,30.3
322,1976-01-17,29.8
323,1976-01-18,27.5
324,1976-01-19,31.0
325,1976-01-20,30.4
326,1976-01-21,30.1
327,1976-01-22,30.5
328,1976-01-23,27.8
329,1976-01-24,30.0
330,1976-01-25,27.1
331,1976-01-26,28.9
332,1976-01-27,29.1
333,1976-01-28,30.8
334,1976-01-29,31.7
335,1976-01-30,30.6
336,1976-01-31,31.6
337,1976-02-01,33.0
338,1976-02-02,34.8
339,1976-02-03,33.5
340,1976-02-04,33.0
341,1976-02-05,33.0
342,1976-02-06,30.7
343,1976-02-07,30.6
344,1976-02-08,31.0
345,1976-02-09,32.3
346,1976-02-10,31.4
347,1976-02-11,29.5
348,1976-02-12,29.3
349,1976-02-13,30.5
350,1976-02-14,30.8
351,1976-02-15,29.9
352,1976-02-16,29.3
353,1976-02-17,30.1
354,1976-02-18,30.7
355,1976-02-19,29.3
356,1976-02-20,29.7
357,1976-02-21,31.5
358,1976-02-22,28.3
359,1976-02-23,31.8
360,1976-02-24,31.9
361,1976-02-25,28.0
362,1976-02-26,28.1
363,1976-02-27,29.4
364,1976-02-28,32.0
365,1976-02-29,31.2
366,1976-03-01,28.8
367,1976-03-02,29.4
368,1976-03-03,28.8
369,1976-03-04,29.3
370,1976-03-05,28.2
371,1976-03-06,26.8
372,1976-03-07,26.1
373,1976-03-08,27.0
374,1976-03-09,26.0
375,1976-03-10,29.0
376,1976-03-11,31.6
377,1976-03-12,31.1
378,1976-03-13,30.7
379,1976-03-14,31.7
380,1976-03-15,31.8
381,1976-03-16,29.7
382,1976-03-17,31.6
383,1976-03-18,32.2
384,1976-03-19,31.0
385,1976-03-20,30.5
386,1976-03-21,28.4
387,1976-03-22,28.4
388,1976-03-23,29.5
389,1976-03-24,28.5
390,1976-03-25,28.1
391,1976-03-26,26.5
392,1976-03-27,28.5
393,1976-03-28,28.6
394,1976-03-29,29.6
395,1976-03-30,29.8
396,1976-03-31,30.0
397,1976-04-01,30.8
398,1976-04-02,30.3
399,1976-04-03,29.2
400,1976-04-04,30.9
401,1976-04-05,28.8
402,1976-04-06,31.5
403,1976-04-07,32.0
404,1976-04-08,29.5
405,1976-04-09,28.3
406,1976-04-10,26.0
407,1976-04-11,27.4
408,1976-04-12,28.2
409,1976-04-13,28.2
410,1976-04-14,27.3
411,1976-04-15,25.7
412,1976-04-16,26.7
413,1976-04-17,26.3
414,1976-04-18,27.2
415,1976-04-19,26.8
416,1976-04-20,29.0
417,1976-04-21,28.8
418,1976-04-22,28.4
419,1976-04-23,26.0
420,1976-04-24,24.9
421,1976-04-25,25.7
422,1976-04-26,26.0
423,1976-04-27,26.0
424,1976-04-28,26.4
425,1976-04-29,25.8
426,1976-04-30,24.4
427,1976-05-01,23.0
428,1976-05-02,23.5
429,1976-05-03,23.5
430,1976-05-04,24.8
431,1976-05-05,24.2
432,1976-05-06,26.0
433,1976-05-07,26.2
434,1976-05-08,27.3
435,1976-05-09,25.0
436,1976-05-10,24.9
437,1976-05-11,23.0
438,1976-05-12,23.4
439,1976-05-13,24.1
440,1976-05-14,23.1
441,1976-05-15,23.6
442,1976-05-16,24.0
443,1976-05-17,23.7
444,1976-05-18,24.5
445,1976-05-19,23.0
446,1976-05-20,21.4
447,1976-05-21,20.6
448,1976-05-22,21.7
449,1976-05-23,22.8
450,1976-05-24,23.0
451,1976-05-25,23.2
452,1976-05-26,22.1
453,1976-05-27,20.4
454,1976-05-28,19.5
455,1976-05-29,18.2
456,1976-05-30,18.9
457,1976-05-31,19.8
458,1976-06-01,21.3
459,1976-06-02,22.4
460,1976-06-03,22.3
461,1976-06-04,22.3
462,1976-06-05,21.9
463,1976-06-06,22.7
464,1976-06-07,22.6
465,1976-06-08,24.0
466,1976-06-09,22.5
467,1976-06-10,21.9
468,1976-06-11,20.6
469,1976-06-12,20.8
470,1976-06-13,21.7
471,1976-06-14,21.2
472,1976-06-15,21.3
473,1976-06-16,19.8
474,1976-06-17,17.3
475,1976-06-18,16.9
476,1976-06-19,15.4
477,1976-06-20,16.8
478,1976-06-21,17.0
479,1976-06-22,16.9
480,1976-06-23,17.0
481,1976-06-24,16.6
482,1976-06-25,19.7
483,1976-06-26,18.4
484,1976-06-27,19.8
485,1976-06-28,19.3
486,1976-06-29,18.0
487,1976-06-30,19.0
488,1976-07-01,19.5
489,1976-07-02,20.3
490,1976-07-03,19.7
491,1976-07-04,20.7
492,1976-07-05,21.1
493,1976-07-06,21.5
494,1976-07-07,23.3
495,1976-07-08,22.4
496,1976-07-09,20.5
497,1976-07-10,19.9
498,1976-07-11,18.6
499,1976-07-12,19.2
500,1976-07-13,19.7
501,1976-07-14,19.9
502,1976-07-15,21.0
503,1976-07-16,20.5
504,1976-07-17,18.0
505,1976-07-18,17.6
506,1976-07-19,17.8
507,1976-07-20,19.5
508,1976-07-21,18.0
509,1976-07-22,18.2
510,1976-07-23,19.0
511,1976-07-24,19.7
512,1976-07-25,19.2
513,1976-07-26,19.0
514,1976-07-27,19.5
515,1976-07-28,20.5
516,1976-07-29,16.6
517,1976-07-30,17.2
518,1976-07-31,18.3
519,1976-08-01,21.4
520,1976-08-02,19.3
521,1976-08-03,21.3
522,1976-08-04,19.8
523,1976-08-05,22.2
524,1976-08-06,21.1
525,1976-08-07,20.0
526,1976-08-08,21.1
527,1976-08-09,22.9
528,1976-08-10,23.6
529,1976-08-11,23.8
530,1976-08-12,25.1
531,1976-08-13,21.0
532,1976-08-14,20.5
533,1976-08-15,18.5
534,1976-08-16,21.5
535,1976-08-17,22.6
536,1976-08-18,21.4
537,1976-08-19,22.0
538,1976-08-20,21.4
539,1976-08-21,22.0
540,1976-08-22,20.6
541,1976-08-23,20.0
542,1976-08-24,22.5
543,1976-08-25,22.0
544,1976-08-26,21.1
545,1976-08-27,20.8
546,1976-08-28,20.2
547,1976-08-29,21.7
548,1976-08-30,21.5
549,1976-08-31,19.6
550,1976-09-01,20.6
551,1976-09-02,20.1
552,1976-09-03,23.8
553,1976-09-04,23.0
554,1976-09-05,21.3
555,1976-09-06,23.0
556,1976-09-07,23.0
557,1976-09-08,23.4
558,1976-09-09,23.5
559,1976-09-10,20.1
560,1976-09-11,19.8
561,1976-09-12,21.6
562,1976-09-13,23.3
563,1976-09-14,24.0
564,1976-09-15,23.0
565,1976-09-16,24.3
566,1976-09-17,24.6
567,1976-09-18,24.6
568,1976-09-19,25.0
569,1976-09-20,22.0
570,1976-09-21,24.3
571,1976-09-22,24.3
572,1976-09-23,23.0
573,1976-09-24,22.4
574,1976-09-25,23.7
575,1976-09-26,23.5
576,1976-09-27,24.4
577,1976-09-28,24.5
578,1976-09-29,22.7
579,1976-09-30,22.9
580,1976-10-01,22.7
581,1976-10-02,22.5
582,1976-10-03,21.8
583,1976-10-04,22.8
584,1976-10-05,23.8
585,1976-10-06,23.9
586,1976-10-07,25.9
587,1976-10-08,26.7
588,1976-10-09,26.8
589,1976-10-10,26.0
590,1976-10-11,24.5
591,1976-10-12,23.2
592,1976-10-13,23.2
593,1976-10-14,23.4
594,1976-10-15,26.0
595,1976-10-16,24.0
596,1976-10-17,25.6
597,1976-10-18,25.9
598,1976-10-19,26.5
599,1976-10-20,26.3
600,1976-10-21,25.0
601,1976-10-22,25.4
602,1976-10-23,25.5
603,1976-10-24,24.3
604,1976-10-25,23.5
605,1976-10-26,24.2
606,1976-10-27,24.4
607,1976-10-28,27.9
608,1976-10-29,28.5
609,1976-10-30,26.0
610,1976-10-31,26.8
611,1976-11-01,28.2
612,1976-11-02,27.5
613,1976-11-03,28.7
614,1976-11-04,27.4
615,1976-11-05,28.3
616,1976-11-06,27.0
617,1976-11-07,29.4
618,1976-11-08,27.9
619,1976-11-09,23.7
620,1976-11-10,24.1
621,1976-11-11,24.0
622,1976-11-12,23.3
623,1976-11-13,24.5
624,1976-11-14,25.8
625,1976-11-15,23.9
626,1976-11-16,24.5
627,1976-11-17,26.0
628,1976-11-18,27.5
629,1976-11-19,27.5
630,1976-11-20,27.0
631,1976-11-21,28.0
632,1976-11-22,28.6
633,1976-11-23,31.6
634,1976-11-24,29.3
635,1976-11-25,26.0
636,1976-11-26,26.7
637,1976-11-27,25.5
638,1976-11-28,26.7
639,1976-11-29,26.8
640,1976-11-30,28.7
641,1976-12-01,29.9
642,1976-12-02,31.5
643,1976-12-03,29.3
644,1976-12-04,27.3
645,1976-12-05,28.8
646,1976-12-06,30.1
647,1976-12-07,30.6
648,1976-12-08,29.3
649,1976-12-09,29.9
650,1976-12-10,30.1
651,1976-12-11,32.7
652,1976-12-12,32.8
653,1976-12-13,32.8
654,1976-12-14,32.8
655,1976-12-15,32.2
656,1976-12-16,30.3
657,1976-12-17,30.3
658,1976-12-18,30.3
659,1976-12-19,30.3
660,1976-12-20,30.3
661,1976-12-21,30.0
662,1976-12-22,30.0
663,1976-12-23,30.0
664,1976-12-24,30.0
665,1976-12-25,32.0
666,1976-12-26,31.2
667,1976-12-27,31.2
668,1976-12-28,31.2
669,1976-12-29,29.6
670,1976-12-30,29.3
671,1976-12-31,28.4
672,1977-01-01,28.8
673,1977-01-02,31.3
674,1977-01-03,31.5
675,1977-01-04,30.3
676,1977-01-05,31.4
677,1977-01-06,33.0
678,1977-01-07,29.8
679,1977-01-08,29.5
680,1977-01-09,29.5
681,1977-01-10,29.5
682,1977-01-11,30.8
683,1977-01-12,32.2
684,1977-01-13,31.6
685,1977-01-14,29.0
686,1977-01-15,30.3
687,1977-01-16,30.6
688,1977-01-17,31.5
689,1977-01-18,33.2
690,1977-01-19,32.1
691,1977-01-20,33.6
692,1977-01-21,33.6
693,1977-01-22,33.6
694,1977-01-23,33.2
695,1977-01-24,33.0
696,1977-01-25,32.9
697,1977-01-26,33.2
698,1977-01-27,32.3
699,1977-01-28,30.5
700,1977-01-29,31.5
701,1977-01-30,33.3
702,1977-01-31,31.5
703,1977-02-01,32.7
704,1977-02-02,31.7
705,1977-02-03,31.8
706,1977-02-04,31.1
707,1977-02-05,30.3
708,1977-02-06,31.0
709,1977-02-07,31.0
710,1977-02-08,35.8
711,1977-02-09,37.0
712,1977-02-10,31.5
713,1977-02-11,30.5
714,1977-02-12,31.3
715,1977-02-13,32.0
716,1977-02-14,34.1
717,1977-02-15,33.7
718,1977-02-16,33.6
719,1977-02-17,33.0
720,1977-02-18,29.5
721,1977-02-19,31.1
722,1977-02-20,31.2
723,1977-02-21,28.0
724,1977-02-22,30.9
725,1977-02-23,29.7
726,1977-02-24,30.0
727,1977-02-25,30.9
728,1977-02-26,30.7
729,1977-02-27,31.6
730,1977-02-28,33.8
731,1977-03-01,33.1
732,1977-03-02,31.0
733,1977-03-03,32.8
734,1977-03-04,32.7
735,1977-03-05,30.8
736,1977-03-06,29.8
737,1977-03-07,26.1
738,1977-03-08,27.9
739,1977-03-09,28.7
740,1977-03-10,27.9
741,1977-03-11,27.8
742,1977-03-12,29.9
743,1977-03-13,30.6
744,1977-03-14,30.4
745,1977-03-15,33.0
746,1977-03-16,32.7
747,1977-03-17,30.3
748,1977-03-18,31.4
749,1977-03-19,31.2
750,1977-03-20,29.5
751,1977-03-21,28.8
752,1977-03-22,28.0
753,1977-03-23,29.1
754,1977-03-24,32.3
755,1977-03-25,30.9
756,1977-03-26,27.1
757,1977-03-27,26.6
758,1977-03-28,28.0
759,1977-03-29,28.7
760,1977-03-30,28.7
761,1977-03-31,29.4
762,1977-04-01,30.0
763,1977-04-02,31.5
764,1977-04-03,31.7
765,1977-04-04,30.8
766,1977-04-05,31.0
767,1977-04-06,30.6
768,1977-04-07,31.3
769,1977-04-08,31.3
770,1977-04-09,29.8
771,1977-04-10,27.3
772,1977-04-11,26.6
773,1977-04-12,27.1
774,1977-04-13,26.9
775,1977-04-14,27.0
776,1977-04-15,27.5
777,1977-04-16,26.8
778,1977-04-17,27.5
779,1977-04-18,27.5
780,1977-04-19,25.7
781,1977-04-20,26.0
782,1977-04-21,26.9
783,1977-04-22,27.1
784,1977-04-23,27.4
785,1977-04-24,28.3
786,1977-04-25,30.5
787,1977-04-26,24.7
788,1977-04-27,27.6
789,1977-04-28,28.0
790,1977-04-29,26.2
791,1977-04-30,27.0
792,1977-05-01,27.9
793,1977-05-02,26.7
794,1977-05-03,26.5
795,1977-05-04,27.5
796,1977-05-05,25.8
797,1977-05-06,23.3
798,1977-05-07,22.1
799,1977-05-08,25.1
800,1977-05-09,23.9
801,1977-05-10,25.2
802,1977-05-11,25.8
803,1977-05-12,24.7
804,1977-05-13,24.6
805,1977-05-14,23.9
806,1977-05-15,24.6
807,1977-05-16,26.2
808,1977-05-17,23.9
809,1977-05-18,23.0
810,1977-05-19,23.8
811,1977-05-20,24.3
812,1977-05-21,25.1
813,1977-05-22,26.3
814,1977-05-23,24.1
815,1977-05-24,21.1
816,1977-05-25,19.0
817,1977-05-26,19.6
818,1977-05-27,18.0
819,1977-05-28,18.8
820,1977-05-29,18.7
821,1977-05-30,22.0
822,1977-05-31,22.3
823,1977-06-01,21.7
824,1977-06-02,20.0
825,1977-06-03,18.3
826,1977-06-04,18.0
827,1977-06-05,18.3
828,1977-06-06,18.8
829,1977-06-07,19.5
830,1977-06-08,20.3
831,1977-06-09,24.3
832,1977-06-10,22.0
833,1977-06-11,21.1
834,1977-06-12,20.3
835,1977-06-13,19.5
836,1977-06-14,18.5
837,1977-06-15,20.9
838,1977-06-16,22.8
839,1977-06-17,22.3
840,1977-06-18,17.0
841,1977-06-19,16.9
842,1977-06-20,18.9
843,1977-06-21,20.1
844,1977-06-22,22.0
845,1977-06-23,22.1
846,1977-06-24,23.5
847,1977-06-25,22.7
848,1977-06-26,21.4
849,1977-06-27,20.1
850,1977-06-28,17.7
851,1977-06-29,19.4
852,1977-06-30,20.1
853,1977-07-01,18.5
854,1977-07-02,17.7
855,1977-07-03,18.5
856,1977-07-04,18.9
857,1977-07-05,17.6
858,1977-07-06,18.2
859,1977-07-07,19.0
860,1977-07-08,18.0
861,1977-07-09,17.7
862,1977-07-10,19.4
863,1977-07-11,21.0
864,1977-07-12,21.8
865,1977-07-13,23.9
866,1977-07-14,23.8
867,1977-07-15,23.4
868,1977-07-16,20.5
869,1977-07-17,18.6
870,1977-07-18,16.1
871,1977-07-19,16.8
872,1977-07-20,17.6
873,1977-07-21,18.4
874,1977-07-22,19.2
875,1977-07-23,19.6
876,1977-07-24,20.5
877,1977-07-25,21.3
878,1977-07-26,20.9
879,1977-07-27,21.0
880,1977-07-28,21.5
881,1977-07-29,21.8
882,1977-07-30,19.5
883,1977-07-31,19.1
884,1977-08-01,18.3
885,1977-08-02,18.8
886,1977-08-03,20.5
887,1977-08-04,20.9
888,1977-08-05,18.6
889,1977-08-06,19.0
890,1977-08-07,18.1
891,1977-08-08,19.5
892,1977-08-09,19.8
893,1977-08-10,18.8
894,1977-08-11,22.8
895,1977-08-12,21.8
896,1977-08-13,19.5
897,1977-08-14,22.5
898,1977-08-15,22.3
899,1977-08-16,24.3
900,1977-08-17,24.1
901,1977-08-18,22.6
902,1977-08-19,22.6
903,1977-08-20,23.1
904,1977-08-21,23.3
905,1977-08-22,24.0
906,1977-08-23,24.5
907,1977-08-24,24.6
908,1977-08-25,23.8
909,1977-08-26,24.8
910,1977-08-27,22.5
911,1977-08-28,24.5
912,1977-08-29,22.4
913,1977-08-30,23.3
914,1977-08-31,19.6
915,1977-09-01,19.3
916,1977-09-02,21.3
917,1977-09-03,22.0
918,1977-09-04,22.1
919,1977-09-05,18.5
920,1977-09-06,19.1
921,1977-09-07,18.8
922,1977-09-08,20.3
923,1977-09-09,19.2
924,1977-09-10,22.5
925,1977-09-11,22.8
926,1977-09-12,23.0
927,1977-09-13,23.5
928,1977-09-14,23.4
929,1977-09-15,22.2
930,1977-09-16,21.4
931,1977-09-17,24.0
932,1977-09-18,24.8
933,1977-09-19,24.3
934,1977-09-20,24.8
935,1977-09-21,24.4
936,1977-09-22,24.6
937,1977-09-23,23.0
938,1977-09-24,23.7
939,1977-09-25,25.3
940,1977-09-26,25.5
941,1977-09-27,25.8
942,1977-09-28,25.3
943,1977-09-29,23.4
944,1977-09-30,23.0
945,1977-10-01,24.8
946,1977-10-02,23.5
947,1977-10-03,26.6
948,1977-10-04,28.9
949,1977-10-05,29.0
950,1977-10-06,28.4
951,1977-10-07,25.9
952,1977-10-08,28.8
953,1977-10-09,29.9
954,1977-10-10,31.9
955,1977-10-11,30.0
956,1977-10-12,28.3
957,1977-10-13,27.5
958,1977-10-14,25.8
959,1977-10-15,26.0
960,1977-10-16,25.5
961,1977-10-17,26.3
962,1977-10-18,26.3
963,1977-10-19,25.6
964,1977-10-20,27.0
965,1977-10-21,26.4
966,1977-10-22,27.0
967,1977-10-23,28.0
968,1977-10-24,31.3
969,1977-10-25,30.5
970,1977-10-26,27.9
971,1977-10-27,27.3
972,1977-10-28,27.7
973,1977-10-29,28.0
974,1977-10-30,27.5
975,1977-10-31,25.7
976,1977-11-01,28.1
977,1977-11-02,25.6
978,1977-11-03,25.0
979,1977-11-04,27.5
980,1977-11-05,30.0
981,1977-11-06,33.0
982,1977-11-07,32.0
983,1977-11-08,31.6
984,1977-11-09,33.8
985,1977-11-10,33.1
986,1977-11-11,33.2
987,1977-11-12,31.5
988,1977-11-13,28.0
989,1977-11-14,32.3
990,1977-11-15,35.8
991,1977-11-16,33.9
992,1977-11-17,32.9
993,1977-11-18,32.0
994,1977-11-19,31.5
995,1977-11-20,27.9
996,1977-11-21,28.4
997,1977-11-22,26.8
998,1977-11-23,26.1
999,1977-11-24,27.6
1000,1977-11-25,28.2
1001,1977-11-26,26.5
1002,1977-11-27,26.1
1003,1977-11-28,27.0
1004,1977-11-29,27.3
1005,1977-11-30,27.9
1006,1977-12-01,26.3
1007,1977-12-02,31.4
1008,1977-12-03,31.4
1009,1977-12-04,31.4
1010,1977-12-05,28.4
1011,1977-12-06,29.3
1012,1977-12-07,31.5
1013,1977-12-08,34.4
1014,1977-12-09,31.3
1015,1977-12-10,33.3
1016,1977-12-11,33.7
1017,1977-12-12,30.3
1018,1977-12-13,30.3
1019,1977-12-14,30.7
1020,1977-12-15,31.0
1021,1977-12-16,31.5
1022,1977-12-17,30.8
1023,1977-12-18,30.9
1024,1977-12-19,28.4
1025,1977-12-20,32.3
1026,1977-12-21,31.9
1027,1977-12-22,28.8
1028,1977-12-23,28.2
1029,1977-12-24,26.9
1030,1977-12-25,27.2
1031,1977-12-26,27.0
1032,1977-12-27,30.4
1033,1977-12-28,32.8
1034,1977-12-29,34.3
1035,1977-12-30,33.2
1036,1977-12-31,29.8
1037,1978-01-01,29.0
1038,1978-01-02,29.6
1039,1978-01-03,32.0
1040,1978-01-04,35.0
1041,1978-01-05,36.5
1042,1978-01-06,33.3
1043,1978-01-07,35.7
1044,1978-01-08,29.9
1045,1978-01-09,31.8
1046,1978-01-10,32.9
1047,1978-01-11,34.0
1048,1978-01-12,32.0
1049,1978-01-13,32.5
1050,1978-01-14,30.8
1051,1978-01-15,30.5
1052,1978-01-16,30.3
1053,1978-01-17,30.2
1054,1978-01-18,30.3
1055,1978-01-19,32.1
1056,1978-01-20,31.3
1057,1978-01-21,31.1
1058,1978-01-22,31.2
1059,1978-01-23,31.3
1060,1978-01-24,30.9
1061,1978-01-25,32.0
1062,1978-01-26,29.4
1063,1978-01-27,30.8
1064,1978-01-28,32.0
1065,1978-01-29,31.8
1066,1978-01-30,30.9
1067,1978-01-31,30.9
1068,1978-02-01,29.0
