,date,mean temperature (degC),site number,site name
77,1954-07-26,16.9,,
78,1954-07-27,16.9,,
79,1954-07-28,16.9,,
80,1954-07-29,16.9,,
81,1954-07-30,16.9,,
82,1954-07-31,16.9,,
83,1954-08-01,16.5,,
84,1954-08-02,14.0,,
85,1954-08-03,10.7,,
86,1954-08-04,12.4,,
87,1954-08-05,14.6,,
88,1954-08-06,14.6,,
89,1954-08-07,15.9,,
90,1954-08-08,12.6,,
91,1954-08-09,12.4,,
92,1954-08-10,14.7,,
93,1954-08-11,12.9,,
94,1954-08-12,13.0,,
95,1954-08-13,10.0,,
96,1954-08-14,11.0,,
97,1954-08-15,14.2,,
98,1954-08-16,16.1,,
99,1954-08-17,16.6,,
100,1954-08-18,19.2,,
101,1954-08-19,19.6,,
102,1954-08-20,21.0,,
103,1954-08-21,23.5,,
104,1954-08-22,22.6,,
105,1954-08-23,22.4,,
106,1954-08-24,24.0,,
107,1954-08-25,20.5,,
108,1954-08-26,17.8,,
109,1954-08-27,14.9,,
110,1954-08-28,14.0,,
111,1954-08-29,14.5,,
112,1954-08-30,17.6,,
113,1954-08-31,21.3,,
114,1954-09-01,26.1,,
115,1954-09-02,15.3,,
116,1954-09-03,13.8,,
117,1954-09-04,14.4,,
118,1954-09-05,16.5,,
119,1954-09-06,13.5,,
120,1954-09-07,12.3,,
121,1954-09-08,15.0,,
122,1954-09-09,15.3,,
123,1954-09-10,15.2,,
124,1954-09-11,17.0,,
125,1954-09-12,17.8,,
126,1954-09-13,17.7,,
127,1954-09-14,18.5,,
128,1954-09-15,19.0,,
129,1954-09-16,19.0,,
130,1954-09-17,22.3,,
131,1954-09-18,18.6,,
132,1954-09-19,13.7,,
133,1954-09-20,14.4,,
134,1954-09-21,16.6,,
135,1954-09-22,17.4,,
136,1954-09-23,19.8,,
137,1954-09-24,22.8,,
138,1954-09-25,22.8,,
139,1954-09-26,22.8,,
140,1954-09-27,22.8,,
141,1954-09-28,22.8,,
142,1954-09-29,24.3,,
143,1954-09-30,25.1,,
144,1954-10-01,23.7,,
145,1954-10-02,26.0,,
146,1954-10-03,26.9,,
147,1954-10-04,25.5,,
148,1954-10-05,20.5,,
149,1954-10-06,22.2,,
150,1954-10-07,28.7,,
151,1954-10-08,24.5,,
152,1954-10-09,23.2,,
153,1954-10-10,21.5,,
154,1954-10-11,22.7,,
155,1954-10-12,23.8,,
156,1954-10-13,24.9,,
157,1954-10-14,22.1,,
158,1954-10-15,21.5,,
159,1954-10-16,24.0,,
160,1954-10-17,26.2,,
161,1954-10-18,21.4,,
162,1954-10-19,19.9,,
163,1954-10-20,18.7,,
164,1954-10-21,21.5,,
165,1954-10-22,22.5,,
166,1954-10-23,28.8,,
167,1954-10-24,26.4,,
168,1954-10-25,24.0,,
169,1954-10-26,25.5,,
170,1954-10-27,26.4,,
171,1954-10-28,26.4,,
172,1954-10-29,26.4,,
173,1954-10-30,26.4,,
174,1954-10-31,26.4,,
175,1954-11-01,20.7,,
176,1954-11-02,22.4,,
177,1954-11-03,24.8,,
178,1954-11-04,24.8,,
179,1954-11-05,26.5,,
180,1954-11-06,30.5,,
181,1954-11-07,34.9,,
182,1954-11-08,33.8,,
183,1954-11-09,21.8,,
184,1954-11-10,20.6,,
185,1954-11-11,25.3,,
186,1954-11-12,26.7,,
187,1954-11-13,25.4,,
188,1954-11-14,26.0,,
189,1954-11-15,27.2,,
190,1954-11-16,26.5,,
191,1954-11-17,30.7,,
192,1954-11-18,32.9,,
193,1954-11-19,32.0,,
194,1954-11-20,27.7,,
195,1954-11-21,21.1,,
196,1954-11-22,20.8,,
197,1954-11-23,24.1,,
198,1954-11-24,24.4,,
199,1954-11-25,25.0,,
200,1954-11-26,27.0,,
201,1954-11-27,30.4,,
202,1954-11-28,33.3,,
203,1954-11-29,29.5,,
204,1954-11-30,25.8,,
205,1954-12-01,25.6,,
206,1954-12-02,30.3,,
207,1954-12-03,24.4,,
208,1954-12-04,26.8,,
209,1954-12-05,24.7,,
210,1954-12-06,27.1,,
211,1954-12-07,28.9,,
212,1954-12-08,28.6,,
213,1954-12-09,30.9,,
214,1954-12-10,27.3,,
215,1954-12-11,26.8,,
216,1954-12-12,22.3,,
217,1954-12-13,22.0,,
218,1954-12-14,25.8,,
219,1954-12-15,28.6,,
220,1954-12-16,28.6,,
221,1954-12-17,27.3,,
222,1954-12-18,26.5,,
223,1954-12-19,26.8,,
224,1954-12-20,29.4,,
225,1954-12-21,29.8,,
226,1954-12-22,29.8,,
227,1954-12-23,30.7,,
228,1954-12-24,33.8,,
229,1954-12-25,36.0,,
230,1954-12-26,36.3,,
231,1954-12-27,35.3,,
232,1954-12-28,35.2,,
233,1954-12-29,31.3,,
234,1954-12-30,33.3,,
235,1954-12-31,32.9,,
236,1955-01-01,37.1,,
237,1955-01-02,36.7,,
238,1955-01-03,29.5,,
239,1955-01-04,28.1,,
240,1955-01-05,27.0,,
241,1955-01-06,29.9,,
242,1955-01-07,30.7,,
243,1955-01-08,31.0,,
244,1955-01-09,31.5,,
245,1955-01-10,30.0,,
246,1955-01-11,31.1,,
247,1955-01-12,30.2,,
248,1955-01-13,28.1,,
249,1955-01-14,29.0,,
250,1955-01-15,32.7,,
251,1955-01-16,34.0,,
252,1955-01-17,33.3,,
253,1955-01-18,32.6,,
254,1955-01-19,35.7,,
255,1955-01-20,33.6,,
256,1955-01-21,29.1,,
257,1955-01-22,31.1,,
258,1955-01-23,29.4,,
259,1955-01-24,32.0,,
260,1955-01-25,32.9,,
261,1955-01-26,29.6,,
262,1955-01-27,30.5,,
263,1955-01-28,31.3,,
264,1955-01-29,33.7,,
265,1955-01-30,30.5,,
266,1955-01-31,24.5,,
267,1955-02-01,25.9,,
268,1955-02-02,30.4,,
269,1955-02-03,31.7,,
270,1955-02-04,32.4,,
271,1955-02-05,32.8,,
272,1955-02-06,30.1,,
273,1955-02-07,32.8,,
274,1955-02-08,32.1,,
275,1955-02-09,25.0,,
276,1955-02-10,25.1,,
277,1955-02-11,27.4,,
278,1955-02-12,29.3,,
279,1955-02-13,31.0,,
280,1955-02-14,32.3,,
281,1955-02-15,34.3,,
282,1955-02-16,34.7,,
283,1955-02-17,32.0,,
284,1955-02-18,30.2,,
285,1955-02-19,31.0,,
286,1955-02-20,27.2,,
287,1955-02-21,28.3,,
288,1955-02-22,30.5,,
289,1955-02-23,29.9,,
290,1955-02-24,29.4,,
291,1955-02-25,28.5,,
292,1955-02-26,28.5,,
293,1955-02-27,29.4,,
294,1955-02-28,27.5,,
295,1955-03-01,26.0,,
296,1955-03-02,27.9,,
297,1955-03-03,28.3,,
298,1955-03-04,29.8,,
299,1955-03-05,29.8,,
300,1955-03-06,23.5,,
301,1955-03-07,23.5,,
302,1955-03-08,23.5,,
303,1955-03-09,26.4,,
304,1955-03-10,26.9,,
305,1955-03-11,27.3,,
306,1955-03-12,30.0,,
307,1955-03-13,28.8,,
308,1955-03-14,28.4,,
309,1955-03-15,23.5,,
310,1955-03-16,24.5,,
311,1955-03-17,25.3,,
312,1955-03-18,20.1,,
313,1955-03-19,22.2,,
314,1955-03-20,26.0,,
315,1955-03-21,26.6,,
316,1955-03-22,27.5,,
317,1955-03-23,27.5,,
318,1955-03-24,27.5,,
319,1955-03-25,27.5,,
320,1955-03-26,26.9,,
321,1955-03-27,27.8,,
322,1955-03-28,28.1,,
323,1955-03-29,28.3,,
324,1955-03-30,28.8,,
325,1955-03-31,28.9,,
326,1955-04-01,25.5,,
327,1955-04-02,21.4,,
328,1955-04-03,20.4,,
329,1955-04-04,18.5,,
330,1955-04-05,21.5,,
331,1955-04-06,23.6,,
332,1955-04-07,22.7,,
333,1955-04-08,23.8,,
334,1955-04-09,23.0,,
335,1955-04-10,24.9,,
336,1955-04-11,26.2,,
337,1955-04-12,26.2,,
338,1955-04-13,26.5,,
339,1955-04-14,25.0,,
340,1955-04-15,20.9,,
341,1955-04-16,19.4,,
342,1955-04-17,20.3,,
343,1955-04-18,21.6,,
344,1955-04-19,22.5,,
345,1955-04-20,23.4,,
346,1955-04-21,23.8,,
347,1955-04-22,24.4,,
348,1955-04-23,24.2,,
349,1955-04-24,25.0,,
350,1955-04-25,24.5,,
351,1955-04-26,21.4,,
352,1955-04-27,16.3,,
353,1955-04-28,14.8,,
354,1955-04-29,14.7,,
355,1955-04-30,15.0,,
356,1955-05-01,16.6,,
357,1955-05-02,18.3,,
358,1955-05-03,20.5,,
359,1955-05-04,16.4,,
360,1955-05-05,15.9,,
361,1955-05-06,15.1,,
362,1955-05-07,14.0,,
363,1955-05-08,15.3,,
364,1955-05-09,16.5,,
365,1955-05-10,21.3,,
366,1955-05-11,21.4,,
367,1955-05-12,19.9,,
368,1955-05-13,15.4,,
369,1955-05-14,14.0,,
370,1955-05-15,14.1,,
371,1955-05-16,13.6,,
372,1955-05-17,16.0,,
373,1955-05-18,11.1,,
374,1955-05-19,11.9,,
375,1955-05-20,12.5,,
376,1955-05-21,15.2,,
377,1955-05-22,15.5,,
378,1955-05-23,17.6,,
379,1955-05-24,15.9,,
380,1955-05-25,14.5,,
381,1955-05-26,14.4,,
382,1955-05-27,16.0,,
383,1955-05-28,16.4,,
384,1955-05-29,17.3,,
385,1955-05-30,15.9,,
386,1955-05-31,15.1,,
387,1955-06-01,19.8,,
388,1955-06-02,19.3,,
389,1955-06-03,15.2,,
390,1955-06-04,15.6,,
391,1955-06-05,19.1,,
392,1955-06-06,19.1,,
393,1955-06-07,19.1,,
394,1955-06-08,19.1,,
395,1955-06-09,19.1,,
396,1955-06-10,19.1,,
397,1955-06-11,18.4,,
398,1955-06-12,19.8,,
399,1955-06-13,20.4,,
400,1955-06-14,20.0,,
401,1955-06-15,20.7,,
402,1955-06-16,19.8,,
403,1955-06-17,21.6,,
404,1955-06-18,18.9,,
405,1955-06-19,16.3,,
406,1955-06-20,19.0,,
407,1955-06-21,19.6,,
408,1955-06-22,16.7,,
409,1955-06-23,13.5,,
410,1955-06-24,11.1,,
411,1955-06-25,11.9,,
412,1955-06-26,11.1,,
413,1955-06-27,11.1,,
414,1955-06-28,14.3,,
415,1955-06-29,11.6,,
416,1955-06-30,10.5,,
417,1955-07-01,10.3,,
418,1955-07-02,10.3,,
419,1955-07-03,12.2,,
420,1955-07-04,11.8,,
421,1955-07-05,13.5,,
422,1955-07-06,14.1,,
423,1955-07-07,13.6,,
424,1955-07-08,14.9,,
425,1955-07-09,12.5,,
426,1955-07-10,11.2,,
427,1955-07-11,12.1,,
428,1955-07-12,13.8,,
429,1955-07-13,14.4,,
430,1955-07-14,11.5,,
431,1955-07-15,10.4,,
432,1955-07-16,9.2,,
433,1955-07-17,10.4,,
434,1955-07-18,10.8,,
435,1955-07-19,12.8,,
436,1955-07-20,12.3,,
437,1955-07-21,13.8,,
438,1955-07-22,11.8,,
439,1955-07-23,13.6,,
440,1955-07-24,17.3,,
441,1955-07-25,17.1,,
442,1955-07-26,19.0,,
443,1955-07-27,16.7,,
444,1955-07-28,12.5,,
445,1955-07-29,11.1,,
446,1955-07-30,9.9,,
447,1955-07-31,10.1,,
448,1955-08-01,10.6,,
449,1955-08-02,14.4,,
450,1955-08-03,16.1,,
451,1955-08-04,15.2,,
452,1955-08-05,17.1,,
453,1955-08-06,16.0,,
454,1955-08-07,13.8,,
455,1955-08-08,15.9,,
456,1955-08-09,14.9,,
457,1955-08-10,14.1,,
458,1955-08-11,15.9,,
459,1955-08-12,14.3,,
460,1955-08-13,17.7,,
461,1955-08-14,22.7,,
462,1955-08-15,20.2,,
463,1955-08-16,15.9,,
464,1955-08-17,17.2,,
465,1955-08-18,18.0,,
466,1955-08-19,22.6,,
467,1955-08-20,20.2,,
468,1955-08-21,14.3,,
469,1955-08-22,19.0,,
470,1955-08-23,25.5,,
471,1955-08-24,16.3,,
472,1955-08-25,14.2,,
473,1955-08-26,15.1,,
474,1955-08-27,15.4,,
475,1955-08-28,16.0,,
476,1955-08-29,16.9,,
477,1955-08-30,18.6,,
478,1955-08-31,19.7,,
479,1955-09-01,20.6,,
480,1955-09-02,21.8,,
481,1955-09-03,19.9,,
482,1955-09-04,13.9,,
483,1955-09-05,13.9,,
484,1955-09-06,16.0,,
485,1955-09-07,20.4,,
486,1955-09-08,18.5,,
487,1955-09-09,17.3,,
488,1955-09-10,18.5,,
489,1955-09-11,20.4,,
490,1955-09-12,23.5,,
491,1955-09-13,21.3,,
492,1955-09-14,20.3,,
493,1955-09-15,22.3,,
494,1955-09-16,23.8,,
495,1955-09-17,23.4,,
496,1955-09-18,24.1,,
497,1955-09-19,23.8,,
498,1955-09-20,26.1,,
499,1955-09-21,26.1,,
500,1955-09-22,26.1,,
501,1955-09-23,19.2,,
502,1955-09-24,15.8,,
503,1955-09-25,18.5,,
504,1955-09-26,22.8,,
505,1955-09-27,19.8,,
506,1955-09-28,24.6,,
507,1955-09-29,28.5,,
508,1955-09-30,29.6,,
509,1955-10-01,30.1,,
510,1955-10-02,19.9,,
511,1955-10-03,19.7,,
512,1955-10-04,20.5,,
513,1955-10-05,22.7,,
514,1955-10-06,25.8,,
515,1955-10-07,23.1,,
516,1955-10-08,21.1,,
517,1955-10-09,25.8,,
518,1955-10-10,23.2,,
519,1955-10-11,23.2,,
520,1955-10-12,23.2,,
521,1955-10-13,23.2,,
522,1955-10-14,31.3,,
523,1955-10-15,25.6,,
524,1955-10-16,23.5,,
525,1955-10-17,26.6,,
526,1955-10-18,23.2,,
527,1955-10-19,27.0,,
528,1955-10-20,30.0,,
529,1955-10-21,33.7,,
530,1955-10-22,29.2,,
531,1955-10-23,27.8,,
532,1955-10-24,24.0,,
533,1955-10-25,23.0,,
534,1955-10-26,20.0,,
535,1955-10-27,20.6,,
536,1955-10-28,25.5,,
537,1955-10-29,26.1,,
538,1955-10-30,21.8,,
539,1955-10-31,21.2,,
540,1955-11-01,20.3,,
541,1955-11-02,19.2,,
542,1955-11-03,21.1,,
543,1955-11-04,22.5,,
544,1955-11-05,24.6,,
545,1955-11-06,27.8,,
546,1955-11-07,29.9,,
547,1955-11-08,25.0,,
548,1955-11-09,20.5,,
549,1955-11-10,25.5,,
550,1955-11-11,22.5,,
551,1955-11-12,21.2,,
552,1955-11-13,24.8,,
553,1955-11-14,29.2,,
554,1955-11-15,32.6,,
555,1955-11-16,33.0,,
556,1955-11-17,33.3,,
557,1955-11-18,34.8,,
558,1955-11-19,22.3,,
559,1955-11-20,21.8,,
560,1955-11-21,25.6,,
561,1955-11-22,32.1,,
562,1955-11-23,34.4,,
563,1955-11-24,20.0,,
564,1955-11-25,20.0,,
565,1955-11-26,17.9,,
566,1955-11-27,20.3,,
567,1955-11-28,23.1,,
568,1955-11-29,26.3,,
569,1955-11-30,28.8,,
570,1955-12-01,28.6,,
571,1955-12-02,24.9,,
572,1955-12-03,21.8,,
573,1955-12-04,16.6,,
574,1955-12-05,18.9,,
575,1955-12-06,23.3,,
576,1955-12-07,26.6,,
577,1955-12-08,29.3,,
578,1955-12-09,30.6,,
579,1955-12-10,29.6,,
580,1955-12-11,30.1,,
581,1955-12-12,30.8,,
582,1955-12-13,34.4,,
583,1955-12-14,34.6,,
584,1955-12-15,34.8,,
585,1955-12-16,33.4,,
586,1955-12-17,31.5,,
587,1955-12-18,31.3,,
588,1955-12-19,30.7,,
589,1955-12-20,27.8,,
590,1955-12-21,25.0,,
591,1955-12-22,26.4,,
592,1955-12-23,26.4,,
593,1955-12-24,26.0,,
594,1955-12-25,27.0,,
595,1955-12-26,27.0,,
596,1955-12-27,25.0,,
597,1955-12-28,25.0,,
598,1955-12-29,27.1,,
599,1955-12-30,28.4,,
600,1955-12-31,25.8,,
601,1956-01-01,21.6,,
602,1956-01-02,21.9,,
603,1956-01-03,22.3,,
604,1956-01-04,27.8,,
605,1956-01-05,28.5,,
606,1956-01-06,28.5,,
607,1956-01-07,29.8,,
608,1956-01-08,29.0,,
609,1956-01-09,30.5,,
610,1956-01-10,33.1,,
611,1956-01-11,28.4,,
612,1956-01-12,30.2,,
613,1956-01-13,31.0,,
614,1956-01-14,34.3,,
615,1956-01-15,35.7,,
616,1956-01-16,35.7,,
617,1956-01-17,34.3,,
618,1956-01-18,34.2,,
619,1956-01-19,31.1,,
620,1956-01-20,22.1,,
621,1956-01-21,22.8,,
622,1956-01-22,25.3,,
623,1956-01-23,28.9,,
624,1956-01-24,28.9,,
625,1956-01-25,32.4,,
626,1956-01-26,31.8,,
627,1956-01-27,30.5,,
628,1956-01-28,31.0,,
629,1956-01-29,30.8,,
630,1956-01-30,31.5,,
631,1956-01-31,31.4,,
632,1956-02-01,21.8,,
633,1956-02-02,23.7,,
634,1956-02-03,23.7,,
635,1956-02-04,27.2,,
636,1956-02-05,29.2,,
637,1956-02-06,33.0,,
638,1956-02-07,33.7,,
639,1956-02-08,30.2,,
640,1956-02-09,30.2,,
641,1956-02-10,32.9,,
642,1956-02-11,33.3,,
643,1956-02-12,33.2,,
644,1956-02-13,33.2,,
645,1956-02-14,34.2,,
646,1956-02-15,32.6,,
647,1956-02-16,30.8,,
648,1956-02-17,29.5,,
649,1956-02-18,29.4,,
650,1956-02-19,30.1,,
651,1956-02-20,31.9,,
652,1956-02-21,33.5,,
653,1956-02-22,34.5,,
654,1956-02-23,36.0,,
655,1956-02-24,34.2,,
656,1956-02-25,34.2,,
657,1956-02-26,34.0,,
658,1956-02-27,32.8,,
659,1956-02-28,28.7,,
660,1956-02-29,24.8,,
661,1956-03-01,26.9,,
662,1956-03-02,28.9,,
663,1956-03-03,28.4,,
664,1956-03-04,24.0,,
665,1956-03-05,30.3,,
666,1956-03-06,29.8,,
667,1956-03-07,30.3,,
668,1956-03-08,27.8,,
669,1956-03-09,24.5,,
670,1956-03-10,22.6,,
671,1956-03-11,20.4,,
672,1956-03-12,21.3,,
673,1956-03-13,25.0,,
674,1956-03-14,27.5,,
675,1956-03-15,27.5,,
676,1956-03-16,28.4,,
677,1956-03-17,27.3,,
678,1956-03-18,27.3,,
679,1956-03-19,26.2,,
680,1956-03-20,26.6,,
681,1956-03-21,29.6,,
682,1956-03-22,30.0,,
683,1956-03-23,30.1,,
684,1956-03-24,29.6,,
685,1956-03-25,28.7,,
686,1956-03-26,28.0,,
687,1956-03-27,25.5,,
688,1956-03-28,26.5,,
689,1956-03-29,22.3,,
690,1956-03-30,17.7,,
691,1956-03-31,25.0,,
692,1956-04-01,25.3,,
693,1956-04-02,26.7,,
694,1956-04-03,25.6,,
695,1956-04-04,25.0,,
696,1956-04-05,25.4,,
697,1956-04-06,26.2,,
698,1956-04-07,27.7,,
699,1956-04-08,26.7,,
700,1956-04-09,23.6,,
701,1956-04-10,21.2,,
702,1956-04-11,21.1,,
703,1956-04-12,25.5,,
704,1956-04-13,28.7,,
705,1956-04-14,30.4,,
706,1956-04-15,22.5,,
707,1956-04-16,25.1,,
708,1956-04-17,24.5,,
709,1956-04-18,21.3,,
710,1956-04-19,22.2,,
711,1956-04-20,18.8,,
712,1956-04-21,15.6,,
713,1956-04-22,16.1,,
714,1956-04-23,16.1,,
715,1956-04-24,18.1,,
716,1956-04-25,15.5,,
717,1956-04-26,15.9,,
718,1956-04-27,17.5,,
719,1956-04-28,21.1,,
720,1956-04-29,19.1,,
721,1956-04-30,21.4,,
722,1956-05-01,19.9,,
723,1956-05-02,21.0,,
724,1956-05-03,17.9,,
725,1956-05-04,20.1,,
726,1956-05-05,18.9,,
727,1956-05-06,17.1,,
728,1956-05-07,19.0,,
729,1956-05-08,17.5,,
730,1956-05-09,21.1,,
731,1956-05-10,20.5,,
732,1956-05-11,16.6,,
733,1956-05-12,17.4,,
734,1956-05-13,17.0,,
735,1956-05-14,18.5,,
736,1956-05-15,19.5,,
737,1956-05-16,21.0,,
738,1956-05-17,14.9,,
739,1956-05-18,15.2,,
740,1956-05-19,15.8,,
741,1956-05-20,15.4,,
742,1956-05-21,15.5,,
743,1956-05-22,18.4,,
744,1956-05-23,15.4,,
745,1956-05-24,13.5,,
746,1956-05-25,16.4,,
747,1956-05-26,18.9,,
748,1956-05-27,14.3,,
749,1956-05-28,14.0,,
750,1956-05-29,14.7,,
751,1956-05-30,14.6,,
752,1956-05-31,13.6,,
753,1956-06-01,12.2,,
754,1956-06-02,12.9,,
755,1956-06-03,12.6,,
756,1956-06-04,15.3,,
757,1956-06-05,12.5,,
758,1956-06-06,12.0,,
759,1956-06-07,12.0,,
760,1956-06-08,12.0,,
761,1956-06-09,12.0,,
762,1956-06-10,12.0,,
763,1956-06-11,18.3,,
764,1956-06-12,16.5,,
765,1956-06-13,15.1,,
766,1956-06-14,16.5,,
767,1956-06-15,20.0,,
768,1956-06-16,18.6,,
769,1956-06-17,15.8,,
770,1956-06-18,13.8,,
771,1956-06-19,12.3,,
772,1956-06-20,12.7,,
773,1956-06-21,10.9,,
774,1956-06-22,9.9,,
775,1956-06-23,8.6,,
776,1956-06-24,10.4,,
777,1956-06-25,10.9,,
778,1956-06-26,13.1,,
779,1956-06-27,16.8,,
780,1956-06-28,11.9,,
781,1956-06-29,11.2,,
782,1956-06-30,10.9,,
783,1956-07-01,10.8,,
784,1956-07-02,15.8,,
785,1956-07-03,19.1,,
786,1956-07-04,18.6,,
787,1956-07-05,15.1,,
788,1956-07-06,15.0,,
789,1956-07-07,12.8,,
790,1956-07-08,13.1,,
791,1956-07-09,15.1,,
792,1956-07-10,14.2,,
793,1956-07-11,11.9,,
794,1956-07-12,9.3,,
795,1956-07-13,10.2,,
796,1956-07-14,11.0,,
797,1956-07-15,14.4,,
798,1956-07-16,13.5,,
799,1956-07-17,12.3,,
800,1956-07-18,11.8,,
801,1956-07-19,12.1,,
802,1956-07-20,13.8,,
803,1956-07-21,13.1,,
804,1956-07-22,12.8,,
805,1956-07-23,12.8,,
806,1956-07-24,16.7,,
807,1956-07-25,13.5,,
808,1956-07-26,13.6,,
809,1956-07-27,14.2,,
810,1956-07-28,13.3,,
811,1956-07-29,16.1,,
812,1956-07-30,18.4,,
813,1956-07-31,17.6,,
814,1956-08-01,13.5,,
815,1956-08-02,13.0,,
816,1956-08-03,12.2,,
817,1956-08-04,12.3,,
818,1956-08-05,14.0,,
819,1956-08-06,14.3,,
820,1956-08-07,14.9,,
821,1956-08-08,16.3,,
822,1956-08-09,17.7,,
823,1956-08-10,11.7,,
824,1956-08-11,11.4,,
825,1956-08-12,13.0,,
826,1956-08-13,13.1,,
827,1956-08-14,14.3,,
828,1956-08-15,14.9,,
829,1956-08-16,12.9,,
830,1956-08-17,16.3,,
831,1956-08-18,15.9,,
832,1956-08-19,11.5,,
833,1956-08-20,12.8,,
834,1956-08-21,17.0,,
835,1956-08-22,14.2,,
836,1956-08-23,10.4,,
837,1956-08-24,10.7,,
838,1956-08-25,12.4,,
839,1956-08-26,12.5,,
840,1956-08-27,11.0,,
841,1956-08-28,12.9,,
842,1956-08-29,13.7,,
843,1956-08-30,14.5,,
844,1956-08-31,15.8,,
845,1956-09-01,21.0,,
846,1956-09-02,11.0,,
847,1956-09-03,11.7,,
848,1956-09-04,14.3,,
849,1956-09-05,15.9,,
850,1956-09-06,18.0,,
851,1956-09-07,17.1,,
852,1956-09-08,14.1,,
853,1956-09-09,14.1,,
854,1956-09-10,14.1,,
855,1956-09-11,14.1,,
856,1956-09-12,17.8,,
857,1956-09-13,23.8,,
858,1956-09-14,23.8,,
859,1956-09-15,23.8,,
860,1956-09-16,23.8,,
861,1956-09-17,23.8,,
862,1956-09-18,23.8,,
863,1956-09-19,17.3,,
864,1956-09-20,17.3,,
865,1956-09-21,17.3,,
866,1956-09-22,17.3,,
867,1956-09-23,15.6,,
868,1956-09-24,16.8,,
869,1956-09-25,22.0,,
870,1956-09-26,26.0,,
871,1956-09-27,21.6,,
872,1956-09-28,19.6,,
873,1956-09-29,21.2,,
874,1956-09-30,19.4,,
875,1956-10-01,19.4,,
876,1956-10-02,19.4,,
877,1956-10-03,24.9,,
878,1956-10-04,27.1,,
879,1956-10-05,25.4,,
880,1956-10-06,21.8,,
881,1956-10-07,18.5,,
882,1956-10-08,21.5,,
883,1956-10-09,24.3,,
884,1956-10-10,20.6,,
885,1956-10-11,15.6,,
886,1956-10-12,18.5,,
887,1956-10-13,22.1,,
888,1956-10-14,28.5,,
889,1956-10-15,20.5,,
890,1956-10-16,20.0,,
891,1956-10-17,19.0,,
892,1956-10-18,15.8,,
893,1956-10-19,14.8,,
894,1956-10-20,16.1,,
895,1956-10-21,19.9,,
896,1956-10-22,25.9,,
897,1956-10-23,31.3,,
898,1956-10-24,28.0,,
899,1956-10-25,31.5,,
900,1956-10-26,34.5,,
901,1956-10-27,24.7,,
902,1956-10-28,21.0,,
903,1956-10-29,17.8,,
904,1956-10-30,19.5,,
905,1956-10-31,20.0,,
906,1956-11-01,24.5,,
907,1956-11-02,24.0,,
908,1956-11-03,19.8,,
909,1956-11-04,20.5,,
910,1956-11-05,20.5,,
911,1956-11-06,22.4,,
912,1956-11-07,20.5,,
913,1956-11-08,23.0,,
914,1956-11-09,25.5,,
915,1956-11-10,25.6,,
916,1956-11-11,20.0,,
917,1956-11-12,21.5,,
918,1956-11-13,24.4,,
919,1956-11-14,27.0,,
920,1956-11-15,31.6,,
921,1956-11-16,27.8,,
922,1956-11-17,24.7,,
923,1956-11-18,31.2,,
924,1956-11-19,28.4,,
925,1956-11-20,24.2,,
926,1956-11-21,24.2,,
927,1956-11-22,25.9,,
928,1956-11-23,29.5,,
929,1956-11-24,33.1,,
