,f (/years),component
0,0.0,(210766.49999999997+4.249045559845399e-12j)
1,0.020475950218634378,(-5.515004244752751+3261.21892063644j)
2,0.040951900437268755,(50.02119021081789+1402.4829897041745j)
3,0.06142785065590313,(-491.24025817723276+2166.5529276220864j)
4,0.08190380087453751,(232.8688036156932-346.3476138159791j)
5,0.10237975109317188,(-2156.95345317254+426.97064365433243j)
6,0.12285570131180626,(986.2303514959086+1105.8471346398912j)
7,0.14333165153044064,(304.0399988141987+498.828498908958j)
8,0.16380760174907502,(-5.520528912280289+976.0529827390751j)
9,0.18428355196770937,(-1175.7260861566936-303.8401043861667j)
10,0.20475950218634376,(423.2863933683965-271.84050417972736j)
11,0.22523545240497814,(686.8105068765391-275.2902180195901j)
12,0.24571140262361252,(-830.7105669787342+336.9547297343432j)
13,0.26618735284224687,(-72.92066379465265-141.60828957276422j)
14,0.2866633030608813,(262.3765199739101+255.64644370731662j)
15,0.30713925327951563,(470.235724704569+173.66823900133676j)
16,0.32761520349815004,(-708.9142506851251+387.1940608445763j)
17,0.3480911537167844,(-105.45472361043382-379.2609778990217j)
18,0.36856710393541875,(354.245953094954+188.60732158074944j)
19,0.3890430541540531,(351.8630627444354-983.9949882897249j)
20,0.4095190043726875,(-1365.450702405349-397.19858248364756j)
21,0.4299949545913219,(-87.64396664689741+663.2894723726595j)
22,0.4504709048099563,(-1214.949378569911+325.09574687790763j)
23,0.4709468550285906,(-814.4385307365501-717.1374179819236j)
24,0.49142280524722504,(495.1753262617117-192.49078721146535j)
25,0.5118987554658595,(-882.8974820290741-246.22250797923243j)
26,0.5323747056844937,(-334.10088383043836-618.0685351448662j)
27,0.5528506559031281,(23.024960993476352+172.67649847920225j)
28,0.5733266061217626,(-252.94772694027898+969.3628367299466j)
29,0.5938025563403969,(-666.2648139489656+61.91688777182432j)
30,0.6142785065590313,(13.433760776360366-149.63009656468998j)
31,0.6347544567776656,(159.25196163061045+184.18897610445885j)
32,0.6552304069963001,(117.85665829592728+222.62600531093338j)
33,0.6757063572149344,(-834.9316181211017+1203.4274745605708j)
34,0.6961823074335688,(-994.3963660003925+654.357750603727j)
35,0.7166582576522031,(-741.386600734564-50.58946404787221j)
36,0.7371342078708375,(-342.68598889915796+86.70995441146415j)
37,0.757610158089472,(-1005.5955231678843-453.8554752621583j)
38,0.7780861083081062,(-1018.7342376772593+244.7276983790755j)
39,0.7985620585267407,(-1479.7160380490518-326.046120339811j)
40,0.819038008745375,(-1130.1393001444155-325.0888840582875j)
41,0.8395139589640095,(-743.5883562804675+516.9996752981631j)
42,0.8599899091826438,(-534.7107632032922+211.95061635005936j)
43,0.8804658594012781,(-1290.5562356649339+664.9702116916055j)
44,0.9009418096199125,(-1818.9478379312773+96.80853666437235j)
45,0.921417759838547,(-2236.7475676508398+494.8783912938612j)
46,0.9418937100571813,(-3289.976474395974+19.92045227426729j)
47,0.9623696602758156,(-4543.268739273693-66.96614422915945j)
48,0.9828456104944501,(-7375.127022081129-218.06292112720212j)
49,1.0033215607130845,(44135.866908533084+4227.098177063614j)
50,1.023797510931719,(6069.594327933465+1389.30871980645j)
51,1.0442734611503532,(3603.8278310965547+658.0100611491928j)
52,1.0647494113689875,(2689.6092642470253+73.16973727230766j)
53,1.085225361587622,(413.8686380450722+358.2404140988009j)
54,1.1057013118062562,(529.7331929702727+544.6509278378146j)
55,1.1261772620248907,(1035.3964478553778+40.51050573239564j)
56,1.1466532122435251,(1025.3226750901847-613.3267016644263j)
57,1.1671291624621596,(1092.0540650496296+637.6403980566936j)
58,1.1876051126807938,(572.2096838376789+106.43366257877915j)
59,1.208081062899428,(1089.6603211330469-2.845369568352055j)
60,1.2285570131180625,(374.3072404945036+218.71665045334632j)
61,1.249032963336697,(687.5986734086907+1053.0660570752273j)
62,1.2695089135553312,(645.7505595774434+605.8681492405453j)
63,1.2899848637739657,(228.39400786345522-780.3872460460918j)
64,1.3104608139926002,(679.0771485739881+195.4235642845153j)
65,1.3309367642112344,(-7.822912275760814+397.63278762598327j)
66,1.3514127144298689,(950.4565790140906+810.039449096482j)
67,1.3718886646485031,(-158.8992778551074-112.73931247319572j)
68,1.3923646148671376,(559.3339089648161+819.4568012168706j)
69,1.412840565085772,(-280.33792085927513-1101.0266906926418j)
70,1.4333165153044063,(-193.28456578224723-159.43275156997515j)
71,1.4537924655230408,(779.8357661967297+862.3178396970609j)
72,1.474268415741675,(443.3388068539515+253.78185227971673j)
