,f (/days),component
0,0.0,(201743.19999999995+4.249045559845399e-12j)
1,5.606009642336585e-05,(732.2723288686437+4117.5693237626365j)
2,0.0001121201928467317,(-443.2352470368652+2068.4766268270896j)
3,0.00016818028927009755,(-2504.410411483921+2083.424169902659j)
4,0.0002242403856934634,(-2490.108772052359+190.87441139518805j)
5,0.00028030048211682924,(-2931.624427067963-1108.2633061608274j)
6,0.0003363605785401951,(372.267815321166+2511.42964205582j)
7,0.00039242067496356094,(605.2238075550375+27.157087906632896j)
8,0.0004484807713869268,(-446.5594949595739+672.204655582403j)
9,0.0005045408678102926,(-283.4464697883969-1140.537703918337j)
10,0.0005606009642336585,(489.6459608264945-535.9421020030577j)
11,0.0006166610606570243,(475.1772705859436+21.518682213986096j)
12,0.0006727211570803902,(-109.53647852886934+1365.689374090263j)
13,0.000728781253503756,(-1054.8730745960645-447.2546786536355j)
14,0.0007848413499271219,(141.08778019800468+667.5526740035666j)
15,0.0008409014463504877,(-560.1436839420566+814.9104104975224j)
16,0.0008969615427738536,(-1440.0309368826454+243.40012281001378j)
17,0.0009530216391972194,(202.96361226461642-52.5338794422581j)
18,0.0010090817356205853,(-210.00374478640464+73.18653085661258j)
19,0.001065141832043951,(1695.4823399009028-1467.8529003658068j)
20,0.001121201928467317,(-1872.5671458036609-823.5155974028091j)
21,0.001177262024890683,(338.90665329862526+454.53532773999376j)
22,0.0012333221213140487,(-1970.302759920539-593.1136079973073j)
23,0.0012893822177374144,(-155.6837220449719-518.365673130528j)
24,0.0013454423141607804,(648.005463523186+204.18375281174687j)
25,0.0014015024105841463,(-1324.4421699500322-1092.2535533816417j)
26,0.001457562507007512,(-452.3099430003889-1781.543050999086j)
27,0.0015136226034308778,(-444.24480848127325-557.6161453956081j)
28,0.0015696826998542438,(-2339.2229416725904-109.44172298049546j)
29,0.0016257427962776097,(-160.84904545177224+364.25072856688263j)
30,0.0016818028927009755,(-180.31880696890008+14.829968904958317j)
31,0.0017378629891243412,(-502.8483570488566+83.5588606659687j)
32,0.0017939230855477072,(768.0748238175258-321.85227893026683j)
33,0.0018499831819710731,(-2234.062365399985+1155.6479839354497j)
34,0.0019060432783944389,(-1221.4791028895113+834.4697654377615j)
35,0.0019621033748178046,(-1091.957993866377+417.2940111438633j)
36,0.0020181634712411706,(-860.0139601834089-137.767994597143j)
37,0.0020742235676645365,(-1343.3931746805074-899.1024605931282j)
38,0.002130283664087902,(-1808.8009026223394-68.05485665995315j)
39,0.002186343760511268,(-2338.7282244556136-32.237634823548774j)
40,0.002242403856934634,(-1401.5350511796628+509.3099773110578j)
41,0.002298463953358,(-1941.5175331513162+903.6350122263934j)
42,0.002354524049781366,(-1781.2031898690789+1316.5784555574962j)
43,0.0024105841462047314,(-2370.334998952612+545.013934849678j)
44,0.0024666442426280973,(-3083.0064521790305-863.6278340191807j)
45,0.0025227043390514633,(-3817.819507825112+356.7552486560039j)
46,0.002578764435474829,(-5380.86420716733-667.8319696838073j)
47,0.0026348245318981948,(-7704.733236995025-61.49337369902787j)
48,0.0026908846283215607,(-11511.435042490823-4061.784022863817j)
49,0.0027469447247449267,(71847.94385017485+15543.25518834023j)
50,0.0028030048211682927,(9031.94187756054+2913.72752666613j)
51,0.002859064917591658,(6051.367936911416+2324.819895982271j)
52,0.002915125014015024,(4159.002733229999+2481.866305097127j)
53,0.00297118511043839,(-210.33277614857448-240.39743630179927j)
54,0.0030272452068617556,(533.7475000928912+838.5467664114252j)
55,0.0030833053032851216,(293.9239341068746+343.29024048078116j)
56,0.0031393653997084875,(436.1461455059344+126.88528874543863j)
57,0.0031954254961318535,(1803.670974751225-26.984524152487324j)
58,0.0032514855925552194,(1981.50602120256+962.777667231717j)
59,0.003307545688978585,(719.7769733416181-18.06060686833257j)
60,0.003363605785401951,(1372.2518480371089+461.200935848935j)
61,0.003419665881825317,(-373.49833826592953+2416.442321997026j)
62,0.0034757259782486824,(2242.844916769659+455.29730891440204j)
63,0.0035317860746720484,(373.63848685514995-756.2481827584031j)
64,0.0035878461710954143,(1208.0408191991448+1809.1488452238307j)
65,0.0036439062675187803,(998.5152469638475-35.20625195144265j)
66,0.0036999663639421462,(197.69376186031843+1811.6887728586225j)
67,0.0037560264603655118,(-1205.4554000285634+913.4735425070228j)
68,0.0038120865567888777,(132.6099350713596+1695.8020994352505j)
69,0.0038681466532122437,(1148.4083997488576-340.2034572181373j)
70,0.003924206749635609,(-9.434457102740602-92.40103555459542j)
71,0.003980266846058975,(1784.4109716248952+783.1569238697235j)
72,0.004036326942482341,(697.6164652866887+655.536673994473j)
73,0.004092387038905707,(257.6629790266652+371.0544355722887j)
74,0.004148447135329073,(592.1220193519863+275.78468915058437j)
75,0.004204507231752439,(-217.8585807707544-578.8156315757615j)
76,0.004260567328175804,(2267.3532578390386-528.4303277627532j)
77,0.00431662742459917,(119.11611693111138+1399.8082139199287j)
78,0.004372687521022536,(-701.7440095295684-1778.5833509448685j)
79,0.004428747617445902,(1118.1027000847835+1251.6452580927812j)
80,0.004484807713869268,(-855.761022094795-84.7324460857709j)
81,0.004540867810292634,(-1696.4678938978595+1607.786764936493j)
82,0.004596927906716,(-959.598743608535+702.2206998443222j)
83,0.004652988003139366,(-294.60869740243044-10.006084489923438j)
84,0.004709048099562732,(1473.7479395769533-412.30240201591954j)
85,0.004765108195986097,(1288.4513901389878+1537.7142962258224j)
86,0.004821168292409463,(-474.44085398069853+707.8020924802288j)
87,0.004877228388832829,(-24.31003299794844+772.2700114579576j)
88,0.004933288485256195,(-274.96859392452467+696.6160407961758j)
89,0.004989348581679561,(-1217.6127544970916+1132.801274631824j)
90,0.005045408678102927,(672.959562019572-865.4751351419834j)
91,0.0051014687745262926,(-603.93426512639+1457.2624038744218j)
92,0.005157528870949658,(244.93609382747866+709.3364496189286j)
93,0.005213588967373024,(-110.40302336747344-168.25565247111052j)
