,f (/days),component
0,0.0,(183874.8+3.765876499528531e-12j)
1,5.606009642336585e-05,(172.90786201641617+2980.4940206610813j)
2,0.0001121201928467317,(-1262.6255051400285+1053.4290905421026j)
3,0.00016818028927009755,(-88.03348349379861+1492.7601487727013j)
4,0.0002242403856934634,(520.964275081106-219.64278286718326j)
5,0.00028030048211682924,(-1091.4613536512634+564.2532577275822j)
6,0.0003363605785401951,(253.8359558430543+412.3424664821043j)
7,0.00039242067496356094,(625.087374047847+1301.7555713036575j)
8,0.0004484807713869268,(1256.0427625967964-10.264822578609026j)
9,0.0005045408678102926,(-342.15347185238994+304.8146296711838j)
10,0.0005606009642336585,(558.5189502986733+485.05985886135517j)
11,0.0006166610606570243,(242.43701477498095-232.11662208953746j)
12,0.0006727211570803902,(-1186.4739435585725-618.6065477691118j)
13,0.000728781253503756,(-863.9061874358199+126.03685463898952j)
14,0.0007848413499271219,(137.406354579372+423.8112103026232j)
15,0.0008409014463504877,(-252.83641842038068+211.55406376594365j)
16,0.0008969615427738536,(102.7552295105898-555.2950371345129j)
17,0.0009530216391972194,(-450.9608138503345-693.4084360999886j)
18,0.0010090817356205853,(667.1847166868005-764.8100308833855j)
19,0.001065141832043951,(-40.37690833487575-292.31207104361073j)
20,0.001121201928467317,(-1120.4565435158695-201.3844170904511j)
21,0.001177262024890683,(113.7833629093492+1217.9230286713155j)
22,0.0012333221213140487,(-1003.7879362597879+1415.3711663677439j)
23,0.0012893822177374144,(-777.3294605855946-1221.2052445899317j)
24,0.0013454423141607804,(60.12147396324457+308.713911560382j)
25,0.0014015024105841463,(-130.0950918442094+409.9907717865929j)
26,0.001457562507007512,(280.5202813299202+617.9576025339153j)
27,0.0015136226034308778,(161.30300405059913+3.499879505743422j)
28,0.0015696826998542438,(-404.92141047074506+422.7444840155839j)
29,0.0016257427962776097,(-607.7236134167173+119.79534404773699j)
30,0.0016818028927009755,(-306.87003457446514-676.062572269818j)
31,0.0017378629891243412,(-1340.382993848602-42.60795113769001j)
32,0.0017939230855477072,(298.31143242660113+987.1951399454396j)
33,0.0018499831819710731,(-1172.6146760325587+762.9967483035153j)
34,0.0019060432783944389,(-1017.6211849602383+919.5793191715172j)
35,0.0019621033748178046,(-438.64417815244303+417.438019124298j)
36,0.0020181634712411706,(-1030.893517349252-221.8890831198649j)
37,0.0020742235676645365,(-536.5502857134397-579.8115067036255j)
38,0.002130283664087902,(-561.4975912312113+739.104763361358j)
39,0.002186343760511268,(-1315.8424500497563+293.29151282991705j)
40,0.002242403856934634,(-715.6897910640166-45.64555111490313j)
41,0.002298463953358,(-698.5566881581883+1018.2602093538185j)
42,0.002354524049781366,(-857.6440637013781+447.915380248092j)
43,0.0024105841462047314,(-258.1645794149549+478.07107262632405j)
44,0.0024666442426280973,(-1489.1876940094348+1003.544786582878j)
45,0.0025227043390514633,(-1594.882117289298+116.0744374482282j)
46,0.002578764435474829,(-1986.8672048788153+441.558015436671j)
47,0.0026348245318981948,(-3088.3601791637843-253.73219067675814j)
48,0.0026908846283215607,(-5375.40925545676-606.8401746650472j)
49,0.0027469447247449267,(31816.47926986254+271.9398766224458j)
50,0.0028030048211682927,(4334.659986066152+633.4873409790748j)
51,0.002859064917591658,(2556.0889268447013+593.8249462115834j)
52,0.002915125014015024,(1546.4218352423825-74.60238267941361j)
53,0.00297118511043839,(852.2388637962147+156.03901878889076j)
54,0.0030272452068617556,(400.25929613532344-625.4527819941804j)
55,0.0030833053032851216,(752.1490574623119+110.73668076743525j)
56,0.0031393653997084875,(1056.739172920088-516.6149883666556j)
57,0.0031954254961318535,(646.5108696042352-120.37210735011493j)
58,0.0032514855925552194,(165.25537243631993+365.05211238268726j)
59,0.003307545688978585,(974.26719145349-307.82758091316265j)
60,0.003363605785401951,(-91.4741849259967-38.533061757691456j)
61,0.003419665881825317,(-307.8891609641891+459.2040302917935j)
62,0.0034757259782486824,(-53.43088440801233+997.9968423426263j)
63,0.0035317860746720484,(518.6652755839597-371.20931713462244j)
64,0.0035878461710954143,(776.3643254568389-191.68576409989095j)
65,0.0036439062675187803,(-641.5820741894497-2.040627864988039j)
66,0.0036999663639421462,(645.9030462225815-32.46672216024524j)
67,0.0037560264603655118,(-121.10868939200525+70.0358052922084j)
68,0.0038120865567888777,(-131.39204128332727+776.8898152788136j)
69,0.0038681466532122437,(-756.4016217036692-644.3958112614537j)
70,0.003924206749635609,(-509.4292616665059-82.9894210203395j)
71,0.003980266846058975,(382.0312140742503+716.0739532043249j)
72,0.004036326942482341,(18.396798393415324-33.217223602844435j)
73,0.004092387038905707,(112.42589889097911+658.2872707264676j)
74,0.004148447135329073,(824.5960233918922-609.5983461732346j)
75,0.004204507231752439,(6.367131945450467-318.97173113362373j)
76,0.004260567328175804,(593.6698550526664-11.364527225425263j)
77,0.00431662742459917,(-39.25719225106818-142.50163817904615j)
78,0.004372687521022536,(174.17502066186046-1236.4237704650795j)
79,0.004428747617445902,(198.76841304976097+465.40314488255115j)
80,0.004484807713869268,(148.92198989300545+183.7069557874581j)
81,0.004540867810292634,(642.2874390948393+93.0292979785471j)
82,0.004596927906716,(147.86747950454088+724.9084530374641j)
83,0.004652988003139366,(-84.01786643609356+630.4507700364009j)
84,0.004709048099562732,(150.30144325340964-889.3400062621828j)
85,0.004765108195986097,(-107.2251124624304-268.5745018640531j)
86,0.004821168292409463,(-216.72668135563566+650.0792493297681j)
87,0.004877228388832829,(147.46703854381727+20.20387540747805j)
88,0.004933288485256195,(-96.35146393585707+327.40405119281456j)
89,0.004989348581679561,(-505.8889111171827+552.953649994333j)
90,0.005045408678102927,(731.1912030159657+477.5522351688642j)
91,0.0051014687745262926,(-96.40657534585374+783.1376295438879j)
92,0.005157528870949658,(-200.34545247631547-176.87635205957955j)
93,0.005213588967373024,(36.04967014720367+28.755757414154846j)
94,0.0052696490637963896,(-1022.1787330386076-442.74235082947826j)
95,0.0053257091602197555,(-121.39342269793244+785.6134981942002j)
96,0.0053817692566431215,(820.2292342795458+967.8119297755882j)
97,0.005437829353066487,(-230.91890891314688+511.103576140144j)
98,0.005493889449489853,(1870.144202346562-2998.154176177371j)
99,0.005549949545913219,(162.6224629479153-493.8834757369143j)
100,0.005606009642336585,(683.6840296247588+174.9851965457243j)
101,0.00566206973875995,(-758.0578277851911-508.39929833479613j)
102,0.005718129835183316,(136.10861211078046-759.7645841084169j)
103,0.005774189931606682,(288.53158622392476-111.79671009813312j)
104,0.005830250028030048,(403.69370954170466-91.43607989852632j)
105,0.005886310124453414,(464.35693172538714-10.74218404383683j)
106,0.00594237022087678,(172.99122439052735-280.5225766903704j)
107,0.005998430317300146,(831.8989109702404-344.96994143373144j)
108,0.006054490413723511,(-237.30587496434686+120.69549866043879j)
109,0.006110550510146877,(637.250181877938-438.8869202798261j)
110,0.006166610606570243,(189.46479870326687+1122.2447614162938j)
111,0.006222670702993609,(43.80558959218334+600.1223218889243j)
112,0.006278730799416975,(405.28936124366754-382.1275285145914j)
113,0.006334790895840341,(-28.888264033973698+193.94753861944855j)
