,f (/years),component
0,0.0,(202629.8+4.440892098500626e-12j)
1,0.020475950218634378,(-610.2343960435478-419.69813406080146j)
2,0.040951900437268755,(-1053.2537218796492-581.2705884800338j)
3,0.06142785065590313,(-250.58700098464027-703.4186973962143j)
4,0.08190380087453751,(-147.57283408573224-1010.6828848642572j)
5,0.10237975109317188,(-1432.962097932928+203.13376004013253j)
6,0.12285570131180626,(408.2282164377127+858.0283562691412j)
7,0.14333165153044064,(-1284.836153543975+352.0507517289325j)
8,0.16380760174907502,(467.798042055338+1429.8903991045975j)
9,0.18428355196770937,(323.9700488867207+578.2529820741292j)
10,0.20475950218634376,(871.4186909782977+107.32566664488206j)
11,0.22523545240497814,(-569.1422899213402+216.15466149075084j)
12,0.24571140262361252,(-1178.6495210674123+130.8501628287787j)
13,0.26618735284224687,(227.47491607182522+419.1607155753885j)
14,0.2866633030608813,(-175.08592105280923-859.0091217485607j)
15,0.30713925327951563,(564.9440632499839+140.45565850285132j)
16,0.32761520349815004,(-251.76039925392195-560.7717762483683j)
17,0.3480911537167844,(93.15476534394837+220.51500395889454j)
18,0.36856710393541875,(1387.1216417624853-103.70377885529354j)
19,0.3890430541540531,(583.6587490955081-1013.4365719990936j)
20,0.4095190043726875,(-740.3421646536974-644.6042474931614j)
21,0.4299949545913219,(-625.7897682468304+370.2271570803577j)
22,0.4504709048099563,(-1081.1233133570802-273.6938291874346j)
23,0.4709468550285906,(293.31528111935336-1779.523742493626j)
24,0.49142280524722504,(819.3702161314294+229.2038075725993j)
25,0.5118987554658595,(-158.6354384891133+16.001118230836827j)
26,0.5323747056844937,(432.22646636518914+149.6088371744848j)
27,0.5528506559031281,(19.100110927014583-615.4489451599171j)
28,0.5733266061217626,(-970.8450691161589-300.150527054389j)
29,0.5938025563403969,(-386.71900275447905-312.6716506373955j)
30,0.6142785065590313,(-782.3405985271488-429.1565175289432j)
31,0.6347544567776656,(-164.5943771520384-569.5860261179315j)
32,0.6552304069963001,(751.9511791309628+617.829071132417j)
33,0.6757063572149344,(-859.3973960622712+621.8673629706738j)
34,0.6961823074335688,(-763.4711758541459-91.01308892085652j)
35,0.7166582576522031,(-428.14265251232246+640.9530517175751j)
36,0.7371342078708375,(-692.5660552552122-948.5516388231762j)
37,0.757610158089472,(-612.3357600537477+180.92564816038202j)
38,0.7780861083081062,(-827.9277138803654+670.7647141698069j)
39,0.7985620585267407,(-941.1871552337124-65.76280138693141j)
40,0.819038008745375,(-1234.9071611295299-775.8799945294579j)
41,0.8395139589640095,(-862.4643619658625-37.92530456363238j)
42,0.8599899091826438,(-1032.3592777570132+104.90008562329245j)
43,0.8804658594012781,(-654.5588680649737+168.54425451236324j)
44,0.9009418096199125,(-1870.8580960609975-321.98745246821613j)
45,0.921417759838547,(-1292.0559528409954+70.20248000385965j)
46,0.9418937100571813,(-2677.7563211995516-418.64862522808164j)
47,0.9623696602758156,(-3625.776963965618+905.9748706573127j)
48,0.9828456104944501,(-6980.856360667102-615.5648687578187j)
49,1.0033215607130845,(37124.02964735574-3300.387930443061j)
50,1.023797510931719,(5119.757534584185+488.497300674434j)
51,1.0442734611503532,(2407.1339398876435+244.2582182301909j)
52,1.0647494113689875,(1968.234490086706-354.2397730948668j)
53,1.085225361587622,(973.7006686306975+11.864932347725585j)
54,1.1057013118062562,(-144.57999053099417-522.6457442215876j)
55,1.1261772620248907,(1622.175841863835+426.662735860647j)
56,1.1466532122435251,(794.4758930511737-530.3879398372017j)
57,1.1671291624621596,(780.7081631064704-322.59474662461184j)
58,1.1876051126807938,(-132.82266380160235-56.65215575987146j)
59,1.208081062899428,(929.9261128531892+409.8468724012619j)
60,1.2285570131180625,(680.111489121733-833.8161310304075j)
61,1.249032963336697,(289.33566239036185+244.10576387044185j)
62,1.2695089135553312,(65.63199069218493+483.4441037823354j)
63,1.2899848637739657,(567.5822151193279-615.1825563469313j)
64,1.3104608139926002,(442.38794604915836+434.28672267493386j)
65,1.3309367642112344,(347.0883925401143-115.41880989531454j)
66,1.3514127144298689,(237.970782659902+825.5533705715238j)
67,1.3718886646485031,(-735.990802521796-472.96720775485045j)
68,1.3923646148671376,(120.36564889407947+1111.9038474698505j)
69,1.412840565085772,(-180.63771045285966-609.2224546030977j)
70,1.4333165153044063,(-123.16152762528066-688.4741938928207j)
71,1.4537924655230408,(298.14419161881733+666.3200652690464j)
72,1.474268415741675,(267.945044612878-140.3720146144163j)
73,1.4947443659603095,(203.73444991822498+851.1035747194485j)
74,1.515220316178944,(787.807027040182-585.1387457594606j)
75,1.5356962663975784,(22.73202941508994-135.8628424992565j)
76,1.5561722166162124,(1389.3508935488076-855.9164599432067j)
77,1.5766481668348469,(993.2760033613852+457.1079512434706j)
78,1.5971241170534813,(444.79850211596715-375.7642776525171j)
79,1.6176000672721156,(706.6963781279682+289.61146164673823j)
80,1.63807601749075,(-239.91891174856337+28.834267078776804j)
81,1.6585519677093845,(-483.05157108103276+422.46382140587974j)
82,1.679027917928019,(-248.6378009054703+673.0933083463377j)
83,1.6995038681466534,(-530.5660776356707+794.221991827579j)
84,1.7199798183652877,(1135.6494802298746-615.0522544705989j)
85,1.740455768583922,(195.80413980968763-322.03756735758566j)
86,1.7609317188025562,(305.72295544687654+296.2809301174509j)
87,1.7814076690211906,(-472.7642722438526-610.674762761611j)
88,1.801883619239825,(218.6596087950147+796.3319643236559j)
89,1.8223595694584596,(-483.10059214940975-76.14062526625541j)
90,1.842835519677094,(155.42870986482637-52.94015318007014j)
91,1.8633114698957283,(-285.4665497816443+387.15335146969267j)
92,1.8837874201143625,(111.37886388476696+674.7433701713442j)
