,f (/years),component
0,0.0,(220058.8+4.689582056016661e-12j)
1,0.020475950218634378,(191.43619324500847+3343.1815103682497j)
2,0.040951900437268755,(202.68256939712643+2987.608690155419j)
3,0.06142785065590313,(-1232.879745278901+1499.6337152008746j)
4,0.08190380087453751,(-134.65589012134654+202.89617423014286j)
5,0.10237975109317188,(-2801.0819244147583+623.28503164721j)
6,0.12285570131180626,(998.9798372955352+1291.109247939553j)
7,0.14333165153044064,(429.3489793307683-324.5093493985371j)
8,0.16380760174907502,(73.5472465946379+1574.6223615543809j)
9,0.18428355196770937,(-1130.9046928525922+618.3393781580843j)
10,0.20475950218634376,(-53.983110729156444-15.755068223412021j)
11,0.22523545240497814,(68.45288452353708-627.86272490764j)
12,0.24571140262361252,(-793.3588668422343+549.0443828397637j)
13,0.26618735284224687,(-713.2612314499772-442.1593254131273j)
14,0.2866633030608813,(-564.6172145316214+611.5917451481185j)
15,0.30713925327951563,(-327.0751002111831+89.04700347985006j)
16,0.32761520349815004,(-480.9474157701588+640.2707811888533j)
17,0.3480911537167844,(-225.69389157940867-392.5195920208845j)
18,0.36856710393541875,(-474.3872677849106+21.404848934977526j)
19,0.3890430541540531,(720.65525961032-1541.0644896953738j)
20,0.4095190043726875,(-1689.0166793821918-708.7531662433287j)
21,0.4299949545913219,(-216.6971654794048-155.1647915587678j)
22,0.4504709048099563,(-650.5371817323646+237.97673669114766j)
23,0.4709468550285906,(-455.27028630941044-392.4914264344738j)
24,0.49142280524722504,(-184.19639982221744-224.56518466370144j)
25,0.5118987554658595,(-971.7372360346733-846.528223436313j)
26,0.5323747056844937,(-474.2734864445423-1071.902121014237j)
27,0.5528506559031281,(-446.55106282176155+241.7010495028904j)
28,0.5733266061217626,(117.55608311137722+871.1107754277549j)
29,0.5938025563403969,(-294.0517876859393-530.3421942100604j)
30,0.6142785065590313,(-126.27218630387969+57.05680705660157j)
31,0.6347544567776656,(-470.55046786707777+356.4299561839212j)
32,0.6552304069963001,(-17.295394689071927-379.8527839983893j)
33,0.6757063572149344,(-1210.7285592059113+502.60326936088995j)
34,0.6961823074335688,(-888.6902041620394+674.4309160840412j)
35,0.7166582576522031,(-772.6275535379986-228.65615536452984j)
36,0.7371342078708375,(-317.4536344634178+575.5953969166746j)
37,0.757610158089472,(-1447.7156990280962-242.85534708862605j)
38,0.7780861083081062,(-883.0875742093308-80.15359561771746j)
39,0.7985620585267407,(-1642.0673141986435+538.3694382775378j)
40,0.819038008745375,(-1410.9040603077156+143.01484185002843j)
41,0.8395139589640095,(-469.89604884873916+468.69353932538974j)
42,0.8599899091826438,(-938.4236545007627+488.0256600811313j)
43,0.8804658594012781,(-2122.0007900805845+28.056468300423717j)
44,0.9009418096199125,(-2247.3180802845227+478.03755487635596j)
45,0.921417759838547,(-2358.8464270223535-201.77070620776635j)
46,0.9418937100571813,(-3489.493855632459-226.28118227650066j)
47,0.9623696602758156,(-5132.5433382320925+384.01454409701046j)
48,0.9828456104944501,(-8034.0520573399435-1473.8441755770496j)
49,1.0033215607130845,(49965.97963748471+6169.3132877209355j)
50,1.023797510931719,(7099.184662293338+2089.1582696259534j)
51,1.0442734611503532,(4961.067344753284+814.4587136279445j)
52,1.0647494113689875,(2977.584864675735+966.5324100108595j)
53,1.085225361587622,(156.94867121975383+13.569731289773465j)
54,1.1057013118062562,(1351.7530831905187+1099.226701732121j)
55,1.1261772620248907,(735.1069118102574-163.26379912177677j)
56,1.1466532122435251,(999.7399374992104-496.4460367596747j)
57,1.1671291624621596,(1134.1826686380675+386.3288409291168j)
58,1.1876051126807938,(800.9592229416401+23.005674415070303j)
59,1.208081062899428,(1054.454165297035-132.2422519211333j)
60,1.2285570131180625,(426.1778404553305+756.9238024917936j)
61,1.249032963336697,(140.8520557900299+969.1585032081825j)
62,1.2695089135553312,(1318.10164345354+265.5657742297044j)
63,1.2899848637739657,(284.13490374732885-541.542230248375j)
64,1.3104608139926002,(854.5559454890929+528.1725215269028j)
65,1.3309367642112344,(72.38328118910732+115.85290875214599j)
66,1.3514127144298689,(1475.5271609526064+418.2361079252644j)
67,1.3718886646485031,(-235.98086087225462+360.4130723945795j)
68,1.3923646148671376,(825.4827412596071+1241.1609408306085j)
69,1.412840565085772,(511.1793720263108-522.0169342563178j)
70,1.4333165153044063,(24.591712594480487+85.4942758915708j)
71,1.4537924655230408,(1321.4880685879843+1245.0913415794914j)
72,1.474268415741675,(570.2166416998797+533.8700947905949j)
73,1.4947443659603095,(696.5689046350576+427.123854338213j)
74,1.515220316178944,(728.773010147187+192.9455901378416j)
75,1.5356962663975784,(-59.718663482332545-632.0903701445836j)
76,1.5561722166162124,(991.666107620711-224.94420215584785j)
77,1.5766481668348469,(341.218070055377+1802.7342949499644j)
78,1.5971241170534813,(372.16169100638723-842.4132741505932j)
79,1.6176000672721156,(356.2732872360898+1249.1526873115745j)
80,1.63807601749075,(-270.1302733779833+35.33847965076791j)
81,1.6585519677093845,(106.81443701443294+1021.6283044253914j)
82,1.679027917928019,(-192.93908104507292+503.1840317917169j)
83,1.6995038681466534,(104.18734522886163-299.27123641216616j)
84,1.7199798183652877,(635.3986053430318-209.31985849885362j)
85,1.740455768583922,(27.628583909117197+1008.7473133629351j)
86,1.7609317188025562,(684.0634347534785+346.37401830016574j)
87,1.7814076690211906,(187.3453595506122+131.53530717607165j)
88,1.801883619239825,(-267.99588090540453+610.9309923745074j)
89,1.8223595694584596,(-631.744623341354+1260.765479266418j)
90,1.842835519677094,(764.0252146286718-191.08818448857593j)
91,1.8633114698957283,(-268.8446123513876+948.504804289391j)
92,1.8837874201143625,(83.54993934005552+211.58840359681793j)
93,1.904263370332997,(306.4950537370799-57.22601445769545j)
94,1.9247393205516312,(-80.6406302564362-550.0472381511248j)
95,1.9452152707702657,(-586.2302901411365+1312.9705587154567j)
96,1.9656912209889001,(904.9547355200496+326.3573248949526j)
97,1.9861671712075346,(308.18812859269883-44.299568696083725j)
98,2.006643121426169,(-77.60779835377838-1919.7823861403788j)
99,2.0271190716448033,(262.9170725736453-107.6775641405032j)
100,2.047595021863438,(-160.30553107651892-892.1997891094803j)
101,2.068070972082072,(940.0785415888579-164.83145896502754j)
102,2.0885469223007065,(344.54360102855276-235.6135216721339j)
103,2.1090228725193407,(488.344782888258+578.6327979568281j)
104,2.129498822737975,(325.87414586231284-544.4224477510875j)
105,2.1499747729566097,(-578.6972423534728-24.548332464481632j)
106,2.170450723175244,(838.9456901432835-731.0136953735723j)
107,2.1909266733938786,(562.2736292034812-703.0269367271998j)
108,2.2114026236125124,(-849.3577375405943-122.25008508156264j)
