,f (/days),component
0,0.0,(240548.69999999995+5.044853423896711e-12j)
1,5.606009642336585e-05,(-380.7133946105264+7337.672731045956j)
2,0.0001121201928467317,(-839.2386553146639+2919.807194655854j)
3,0.00016818028927009755,(-1727.0886790542706+4695.709947778131j)
4,0.0002242403856934634,(-3269.153635062029+1188.622717566189j)
5,0.00028030048211682924,(-1954.3578079177132-961.0671341482308j)
6,0.0003363605785401951,(928.6973634049506+3710.493517959097j)
7,0.00039242067496356094,(582.9053305181898+1345.378989631263j)
8,0.0004484807713869268,(212.1093972885153+2282.2781078591383j)
9,0.0005045408678102926,(-900.2019351948219-732.697156867281j)
10,0.0005606009642336585,(629.4965300200597+474.3259146249978j)
11,0.0006166610606570243,(1230.8702648321646+1200.6610208239576j)
12,0.0006727211570803902,(-988.2480366323215-165.506806842626j)
13,0.000728781253503756,(-1597.8675132899425+419.2000737392623j)
14,0.0007848413499271219,(2683.171472452086-917.9965380242444j)
15,0.0008409014463504877,(-1919.26931389548+1600.8756940187131j)
16,0.0008969615427738536,(-1001.7340625501829+62.26764297060039j)
17,0.0009530216391972194,(1322.7221146449983-527.3152180051393j)
18,0.0010090817356205853,(-429.92951613505295+606.5174182558279j)
19,0.001065141832043951,(2875.5393784975745-2009.575262361682j)
20,0.001121201928467317,(-1957.624397530568+396.3152556952157j)
21,0.001177262024890683,(1006.7546132085822+423.0644592987943j)
22,0.0012333221213140487,(-1463.4734449536486-200.83486320339452j)
23,0.0012893822177374144,(-836.3602296348897-827.3190345076482j)
24,0.0013454423141607804,(1130.7543068488988-69.63988251322367j)
25,0.0014015024105841463,(-1109.0208629028425-665.8596869862664j)
26,0.001457562507007512,(-749.767823092813-1170.249067864334j)
27,0.0015136226034308778,(-509.1479286756355+1028.23506871492j)
28,0.0015696826998542438,(-2453.1561510525107+780.9345070207966j)
29,0.0016257427962776097,(1769.4112002131203+75.22707101272118j)
30,0.0016818028927009755,(-26.66687745645396-1048.4374803680405j)
31,0.0017378629891243412,(-977.3502758807292+46.86997114946941j)
32,0.0017939230855477072,(1256.2703566320579-937.7660146224232j)
33,0.0018499831819710731,(-3041.2173612036986+1248.3776475812474j)
34,0.0019060432783944389,(-1495.4739551014143+1476.2628599723885j)
35,0.0019621033748178046,(-1315.1342803152081-190.58674051938397j)
36,0.0020181634712411706,(-1504.2977397688842-345.6389744770694j)
37,0.0020742235676645365,(-1441.998841322166-337.90221504787365j)
38,0.002130283664087902,(-2239.674899526661-543.9219792843026j)
39,0.002186343760511268,(-1399.872871693302+459.0132204528379j)
40,0.002242403856934634,(-2105.9697756583096+865.1004852332161j)
41,0.002298463953358,(-2294.842413804142+781.9980417643202j)
42,0.002354524049781366,(-1950.4852541076054+1135.9608484766095j)
43,0.0024105841462047314,(-2679.288043918473-427.04142348699133j)
44,0.0024666442426280973,(-2629.524276998556-1180.200336996019j)
45,0.0025227043390514633,(-4294.7562742165965-334.21056430768044j)
