,f (/years),component
0,0.0,(196708.29999999996+3.446132268436486e-12j)
1,0.020475950218634378,(-338.4453924232852+2295.1461531362434j)
2,0.040951900437268755,(-920.681667548834+1524.2608109221042j)
3,0.06142785065590313,(-758.2623845120667+1189.5738626777043j)
4,0.08190380087453751,(531.0734975468471-479.10262693120796j)
5,0.10237975109317188,(-3362.03098675778-65.87034536732446j)
6,0.12285570131180626,(1221.1096594091728+296.23892921328405j)
7,0.14333165153044064,(611.3812173564077+771.1379438810475j)
8,0.16380760174907502,(-935.1641415162302+1293.2503961620394j)
9,0.18428355196770937,(-1077.0285762441465-501.8380866917122j)
10,0.20475950218634376,(583.9544480876066+451.9807370229042j)
11,0.22523545240497814,(334.964928382164-643.4158367693784j)
12,0.24571140262361252,(-882.9295583973584-142.07047573796712j)
13,0.26618735284224687,(-315.6496075898313-569.635701193257j)
14,0.2866633030608813,(-645.8809134590975+1121.9273462948192j)
15,0.30713925327951563,(72.33876595318965-549.428154173496j)
16,0.32761520349815004,(-426.2906808362982+816.9156986433304j)
17,0.3480911537167844,(-178.81492636995347-380.6025621406808j)
18,0.36856710393541875,(-477.1107127600134+52.05184529306044j)
19,0.3890430541540531,(204.94656923151808-2323.062091157676j)
20,0.4095190043726875,(-1765.4069145363137-489.03478271368584j)
21,0.4299949545913219,(-503.03433195163393-17.463454868370114j)
22,0.4504709048099563,(-1155.670066920707-322.2305707865673j)
23,0.4709468550285906,(-417.31606036418225-573.0397092874873j)
24,0.49142280524722504,(460.9621991481049-603.2231214007713j)
25,0.5118987554658595,(-2290.655225745134-1793.9153064659251j)
26,0.5323747056844937,(-203.3953367979322-1976.7002754447744j)
27,0.5528506559031281,(-155.75623580029395+698.7534840894257j)
28,0.5733266061217626,(-293.6841270689027+43.47955126415606j)
29,0.5938025563403969,(946.5852911470874-444.9190560777617j)
30,0.6142785065590313,(-438.7552944440332-251.8434355447728j)
31,0.6347544567776656,(-559.0693083611843+428.7484913030171j)
32,0.6552304069963001,(338.215956197525-1457.373231543345j)
33,0.6757063572149344,(-293.47729397109117+1019.8060793281163j)
34,0.6961823074335688,(-1297.9149652919036+567.2926333188605j)
35,0.7166582576522031,(-1269.2023613872532-472.1789773645534j)
36,0.7371342078708375,(322.4785954637631+736.6176507562769j)
37,0.757610158089472,(-1590.581034719253-542.241710074105j)
38,0.7780861083081062,(-843.0679158221128-35.40821379325246j)
39,0.7985620585267407,(-2096.3269940038294-260.08802149603184j)
40,0.819038008745375,(-1589.1365560397119+545.0840677238291j)
41,0.8395139589640095,(-1197.2679467068176+514.5299977199073j)
42,0.8599899091826438,(45.26338393355168+39.69015660599392j)
43,0.8804658594012781,(-2206.609137271274+777.414228520544j)
44,0.9009418096199125,(-2922.4730596756203-196.76260033936535j)
45,0.921417759838547,(-3184.5250729453064-635.0430681913787j)
