,f (/years),component
0,0.0,(208984.19999999995+4.533262654149439e-12j)
1,0.020475950218634378,(-3867.0272176606004+4567.378119185154j)
2,0.040951900437268755,(-2404.1408388935956+1019.3176397560928j)
3,0.06142785065590313,(-2451.604976477739+836.7948709826624j)
4,0.08190380087453751,(-698.762952554943+216.07427531881856j)
5,0.10237975109317188,(-2814.102100579752+1034.4327216718334j)
6,0.12285570131180626,(248.03954374544782+2540.7336225020504j)
7,0.14333165153044064,(-978.2222738422233+600.6617824254487j)
8,0.16380760174907502,(-696.9397721315505+1598.4740254589876j)
9,0.18428355196770937,(-1048.5440648426745+480.6951663224523j)
10,0.20475950218634376,(793.6815654119874-340.23382112594624j)
11,0.22523545240497814,(50.63086232296783+1988.0533944293634j)
12,0.24571140262361252,(-316.9089296941372-171.5777875859079j)
13,0.26618735284224687,(-806.5832580002701-81.15262599884815j)
14,0.2866633030608813,(300.8311189811686+549.3320556934895j)
15,0.30713925327951563,(534.036365118922+1921.2854134052147j)
16,0.32761520349815004,(-500.05204069019857-465.1390978189301j)
17,0.3480911537167844,(1062.7407786219862-62.15377274746805j)
18,0.36856710393541875,(125.92683109973927-693.729418239062j)
19,0.3890430541540531,(835.6647933322718-475.04054978759723j)
20,0.4095190043726875,(-1411.7051673580652+608.6467726828517j)
21,0.4299949545913219,(-927.9360095585869+1392.230211149074j)
22,0.4504709048099563,(-2302.232491254767-653.6773433281692j)
23,0.4709468550285906,(78.28083840000187-1742.070160451742j)
24,0.49142280524722504,(699.1008143189918+733.6691201198371j)
25,0.5118987554658595,(-772.1502631564442-320.4156049026464j)
26,0.5323747056844937,(-725.9721920201235-163.8417722279912j)
27,0.5528506559031281,(-988.3716628448516-1272.2732949779975j)
28,0.5733266061217626,(-1289.9298203108447+1078.8126671650643j)
29,0.5938025563403969,(-1256.7665507042884-375.5249692249141j)
30,0.6142785065590313,(-1328.2429643912735-981.2931487629485j)
31,0.6347544567776656,(-862.6856715546018-163.9822708933424j)
32,0.6552304069963001,(426.130947267238-31.414036691994532j)
33,0.6757063572149344,(-3166.597502562469+1577.0133637383888j)
