,f (/years),component
0,0.0,(280958.19999999995+6.764366844436154e-12j)
1,0.020475950218634378,(568.9963891422451+2271.6428658133104j)
2,0.040951900437268755,(-252.0206136938618+1691.4614083764718j)
3,0.06142785065590313,(-968.3957964602275+1251.6370463731903j)
4,0.08190380087453751,(119.60093425372655+267.5265581619861j)
5,0.10237975109317188,(-1433.9631025564752-273.96276503129945j)
6,0.12285570131180626,(199.97825842522994+1173.0532440913557j)
7,0.14333165153044064,(408.39786707061444+177.16332928048115j)
8,0.16380760174907502,(83.51735766362891+575.3550564467478j)
9,0.18428355196770937,(-419.42579339818207-697.1032531856227j)
10,0.20475950218634376,(147.1529567132636-429.8536752638222j)
11,0.22523545240497814,(489.5796265273533-103.00886610692974j)
12,0.24571140262361252,(-810.7500082659183-332.25733698773394j)
13,0.26618735284224687,(-596.9164514456514-1227.4825592661302j)
14,0.2866633030608813,(-422.2405679254748+508.10899734771215j)
15,0.30713925327951563,(-344.2337712449967+460.67119109684273j)
16,0.32761520349815004,(-622.8907586852066+796.5877850663994j)
17,0.3480911537167844,(-71.9306001858798-382.11432710913164j)
18,0.36856710393541875,(-77.1007144144892-131.65755885536907j)
19,0.3890430541540531,(536.2172029466259-530.0357227350414j)
20,0.4095190043726875,(-1336.0662310154923-243.92519336834152j)
21,0.4299949545913219,(505.3252683245241-245.06319726037196j)
22,0.4504709048099563,(-212.2235533467737-421.1844257415491j)
23,0.4709468550285906,(-863.9002788766745+27.568464320147065j)
24,0.49142280524722504,(361.1992249817108-477.4794066408607j)
25,0.5118987554658595,(-930.1685099933443-269.551466127206j)
26,0.5323747056844937,(-870.4878290280576-592.1210701293176j)
27,0.5528506559031281,(-378.19266438218665+636.5599602492049j)
28,0.5733266061217626,(-686.250066692881+867.3514044503731j)
29,0.5938025563403969,(326.0807093876923-118.61385752348289j)
30,0.6142785065590313,(-318.2795316371981-124.43087025294662j)
31,0.6347544567776656,(-783.5966504528196+347.58834785246324j)
32,0.6552304069963001,(394.66698147744586-167.42499161864356j)
33,0.6757063572149344,(-779.4179939247613+765.868926488923j)
34,0.6961823074335688,(-528.0359307685571+985.2012489281233j)
35,0.7166582576522031,(-917.0762990717791+208.53783515714431j)
36,0.7371342078708375,(-479.4390246969442-198.61114903905275j)
37,0.757610158089472,(-995.4396751499731-756.3343735014319j)
38,0.7780861083081062,(-1125.0808549550557-13.295980679341426j)
39,0.7985620585267407,(-1319.824672690967+774.6378694188269j)
40,0.819038008745375,(-379.5778205481837+116.66296917992405j)
41,0.8395139589640095,(-1111.8723754574758-145.80192314746768j)
42,0.8599899091826438,(-840.8070250850674+414.4441896222195j)
43,0.8804658594012781,(-1367.0626918733099-152.8907186793483j)
44,0.9009418096199125,(-1743.637162275-164.30397805081395j)
45,0.921417759838547,(-2083.279746498059+215.53983666783034j)
46,0.9418937100571813,(-2652.9001839590483+470.6925974777737j)
47,0.9623696602758156,(-4887.214766986654+153.91901091246064j)
48,0.9828456104944501,(-7425.845758622242-925.1825903916993j)
49,1.0033215607130845,(45553.1637715291+6916.546071842777j)
50,1.023797510931719,(6074.243645194047+1154.1157497967179j)
51,1.0442734611503532,(3824.3366657125976+344.8261779694262j)
52,1.0647494113689875,(3002.5799502573595+414.21413839170987j)
53,1.085225361587622,(859.451202864897-262.53351262251283j)
54,1.1057013118062562,(928.0403720873257+579.4695532600886j)
55,1.1261772620248907,(534.8987955123514+81.80526988116952j)
56,1.1466532122435251,(799.8727872761084-305.77290662841307j)
57,1.1671291624621596,(789.4461461988556+301.0427434837438j)
58,1.1876051126807938,(1087.2075225269746+14.84952858037093j)
59,1.208081062899428,(638.7639817544906-491.0927480661211j)
60,1.2285570131180625,(384.0489638853636+290.2803241033618j)
61,1.249032963336697,(-143.81518945500113+886.5931283352842j)
62,1.2695089135553312,(1313.9611395425125+737.060443853477j)
63,1.2899848637739657,(19.4537198702689+237.63679885844311j)
64,1.3104608139926002,(951.9950018425877+534.3562805769457j)
65,1.3309367642112344,(425.8203327937683+343.9288101243131j)
66,1.3514127144298689,(396.2849093264233+272.06163582970356j)
67,1.3718886646485031,(-222.85068903719684+815.1972553291234j)
68,1.3923646148671376,(91.31072548047518+1419.7544775040105j)
69,1.412840565085772,(848.465902149981-390.59430529306513j)
70,1.4333165153044063,(117.57208093816587+306.92303691863805j)
71,1.4537924655230408,(849.8880334616822+927.9604690136173j)
72,1.474268415741675,(76.46018278626997+788.4312132512689j)
73,1.4947443659603095,(92.13470190568711-166.28816600312908j)
74,1.515220316178944,(-65.72343055846034+667.8780752108864j)
75,1.5356962663975784,(-190.72112943846676-557.5288761934962j)
76,1.5561722166162124,(1007.5818542667243+293.6158019942476j)
77,1.5766481668348469,(-67.04752978536123+1334.6869902710764j)
78,1.5971241170534813,(262.75993980047417-590.9843943860724j)
79,1.6176000672721156,(616.0060698578573+427.0898532586684j)
80,1.63807601749075,(-102.03747339297794-152.78899399743233j)
81,1.6585519677093845,(-106.15040719208622-16.259081709299213j)
82,1.679027917928019,(15.749851250832478+603.4718705037179j)
83,1.6995038681466534,(70.11723130504814-82.1969939898487j)
84,1.7199798183652877,(526.6714440957569-883.1816633072741j)
85,1.740455768583922,(474.3103015492193+641.7046945978267j)
86,1.7609317188025562,(203.41109942325457+304.89480233601535j)
87,1.7814076690211906,(158.29922723234347+445.06612477149446j)
88,1.801883619239825,(41.058369009152116+176.33599071879425j)
89,1.8223595694584596,(-305.53994599585485+1033.34735450529j)
90,1.842835519677094,(697.6456470904737-72.31870302250216j)
91,1.8633114698957283,(-39.60578759083538+315.39541182804913j)
92,1.8837874201143625,(167.97501515105427+146.49200185348286j)
93,1.904263370332997,(308.7179650558061+12.70127207816841j)
94,1.9247393205516312,(-185.99232743491655-446.32835208466014j)
95,1.9452152707702657,(-284.37428621105494+1256.2506482858319j)
96,1.9656912209889001,(1193.4304303906576+1090.958467099869j)
97,1.9861671712075346,(902.7012309691945+1554.6849243056954j)
98,2.006643121426169,(-2351.4112538835593-4155.777090969774j)
99,2.0271190716448033,(13.632051332912141-618.1770776850441j)
100,2.047595021863438,(-265.39282834201447-902.699720353777j)
101,2.068070972082072,(-28.49676322976491-553.8146009629293j)
102,2.0885469223007065,(-405.7428058552378-335.62789835631656j)
103,2.1090228725193407,(67.64316276139286+492.0768352381205j)
