,f (/days),component
0,0.0,(216637.89999999997+5.123013124830322e-12j)
1,5.606009642336585e-05,(77.16415499973999+3038.866791702375j)
2,0.0001121201928467317,(-129.90400038345305+2301.920509738042j)
3,0.00016818028927009755,(-1497.1584651814374-595.139912991482j)
4,0.0002242403856934634,(1046.6687590686308+994.7810646030734j)
5,0.00028030048211682924,(48.96492445388253+884.057446547369j)
6,0.0003363605785401951,(-578.4083846947076+939.3037117192684j)
7,0.00039242067496356094,(-589.7183516965712-527.0727532010237j)
8,0.0004484807713869268,(-1176.9141730519798-78.36343557832049j)
9,0.0005045408678102926,(-1499.1211000425842-67.97938302346274j)
10,0.0005606009642336585,(-92.7776854887081+1411.5351410292978j)
11,0.0006166610606570243,(-669.4068809216687+176.0149981256599j)
12,0.0006727211570803902,(1552.0441413731178-676.2559632157872j)
13,0.000728781253503756,(-2297.85554324102+714.5388781769102j)
14,0.0007848413499271219,(47.44264321935219+648.4608060231359j)
15,0.0008409014463504877,(673.8069879725001-938.0058489445285j)
16,0.0008969615427738536,(136.5021245349776+14.083426463809394j)
17,0.0009530216391972194,(236.22229552632956+1487.0395890427003j)
18,0.0010090817356205853,(1118.2926937840555-278.48136167442226j)
19,0.001065141832043951,(-88.40700501570421-48.82078038638518j)
20,0.001121201928467317,(-355.56383748891443-707.3558141103673j)
21,0.001177262024890683,(-1535.1298917981428-341.0429536330278j)
22,0.0012333221213140487,(-1857.5740488212214-340.35785227614565j)
23,0.0012893822177374144,(1019.0936302688187-1664.3211633390692j)
24,0.0013454423141607804,(519.6412253940218+277.0682553126176j)
25,0.0014015024105841463,(-372.6997047192432+608.7623505336186j)
26,0.001457562507007512,(-1168.9278295647728+380.91715545331067j)
27,0.0015136226034308778,(-858.1430606581771+1340.1217895117404j)
28,0.0015696826998542438,(-457.58508460686653+1323.2047205590382j)
29,0.0016257427962776097,(-103.70363115411664+1027.766392116529j)
30,0.0016818028927009755,(74.3338419915583-249.39976233648045j)
31,0.0017378629891243412,(701.9675556012483+662.5323002779674j)
32,0.0017939230855477072,(39.88563013584741+1762.4136347664646j)
33,0.0018499831819710731,(-989.3115702133459+77.51687712361891j)
34,0.0019060432783944389,(-34.46930063175663-123.28280205136724j)
35,0.0019621033748178046,(-1118.9463201237886+681.7864199914228j)
36,0.0020181634712411706,(11.182166975414361+688.4732364331259j)
37,0.0020742235676645365,(817.9384439642519+554.6023296246364j)
38,0.002130283664087902,(81.32242820593287+591.5027059452547j)
39,0.002186343760511268,(-35.32723259411162+368.9344984910211j)
40,0.002242403856934634,(-703.7553306048172-3.1431123391700453j)
