,f (/years),component
0,0.0,(293436.99999999994+6.274092356761685e-12j)
1,0.020475950218634378,(104.58216108570889+2081.853063603661j)
2,0.040951900437268755,(-408.1849611940109+86.63956396937907j)
3,0.06142785065590313,(-927.9059475951817-485.4240815021193j)
4,0.08190380087453751,(-1336.7813187377924+1734.8011715400814j)
5,0.10237975109317188,(-735.1557144914945-155.05730768635686j)
6,0.12285570131180626,(-943.3102957515637+1863.000631226142j)
7,0.14333165153044064,(-546.8178865246049-1221.9247408535512j)
8,0.16380760174907502,(-2101.635482083255+821.4652300373327j)
9,0.18428355196770937,(210.29009915691822-1859.813700935449j)
10,0.20475950218634376,(147.2545541371857+248.9525693167335j)
11,0.22523545240497814,(72.64969171400209-5.833887742877528j)
12,0.24571140262361252,(561.0373705063503+868.6570221950373j)
13,0.26618735284224687,(-1438.595934105861-990.9261950576872j)
14,0.2866633030608813,(-1178.623937675942+1343.5653458628574j)
15,0.30713925327951563,(862.5745546570128+661.5270520716399j)
16,0.32761520349815004,(-1335.1166433849248+380.56842151255444j)
17,0.3480911537167844,(-1322.7756088581443+65.45007139397728j)
18,0.36856710393541875,(1824.1195888734132+1220.783275697248j)
19,0.3890430541540531,(111.34159664410103-459.6025577347071j)
20,0.4095190043726875,(-1341.7665482538903-943.6550385230336j)
21,0.4299949545913219,(143.7148206143376-400.36214370564073j)
22,0.4504709048099563,(-1605.311598700659+575.0652532428616j)
23,0.4709468550285906,(922.133167328334-308.6507539111502j)
24,0.49142280524722504,(-494.37002934023894+394.5108069487731j)
25,0.5118987554658595,(-543.6897624027368-565.4587713567169j)
26,0.5323747056844937,(-606.7357874353881+313.0287238721029j)
27,0.5528506559031281,(-938.6205243382974+1337.9358569157491j)
28,0.5733266061217626,(-88.76688132365635-545.571191076782j)
29,0.5938025563403969,(-975.9512822663232+1006.6093986285473j)
30,0.6142785065590313,(194.5341424998287-472.1600362913525j)
31,0.6347544567776656,(98.12767804461022-671.499663332107j)
32,0.6552304069963001,(428.46627716049744+1818.6239061257181j)
33,0.6757063572149344,(-1501.796952742784-183.36422254757815j)
34,0.6961823074335688,(358.8677995902329-58.440593691947335j)
35,0.7166582576522031,(-1786.4286760833038+788.527044118414j)
36,0.7371342078708375,(-170.64739035938646+161.7663071519713j)
37,0.757610158089472,(-1212.1531342955398+1722.0398816049444j)
38,0.7780861083081062,(-842.449265753846-91.23588595393815j)
39,0.7985620585267407,(-2.123487222919806+501.0277180324609j)
40,0.819038008745375,(-433.23879062619693+351.31032343702327j)
41,0.8395139589640095,(-2652.023632503351-1743.6452889189131j)
42,0.8599899091826438,(-1504.7609172491739+275.6571124356241j)
43,0.8804658594012781,(-1623.411246464368+708.3592373571829j)
44,0.9009418096199125,(-2814.927163423068+592.6359992936113j)
45,0.921417759838547,(-2663.726932346188-205.73829764133563j)
46,0.9418937100571813,(-4101.794948254492-1197.594508462784j)
47,0.9623696602758156,(-5596.695324381754-282.1435191617634j)
48,0.9828456104944501,(-10902.014444005634-2356.1944273651043j)
49,1.0033215607130845,(71238.70591773748+10366.859632518579j)
50,1.023797510931719,(8862.61281313303+3143.1835871047397j)
51,1.0442734611503532,(5248.438389892537+1396.804318003729j)
52,1.0647494113689875,(4087.3248575509338-301.12414404364154j)
53,1.085225361587622,(2044.2174067757692+276.4709775057564j)
54,1.1057013118062562,(1431.2782382585042+706.0213423411799j)
55,1.1261772620248907,(1609.70981241965+500.0213049327227j)
56,1.1466532122435251,(407.9013841754078-405.775482177562j)
57,1.1671291624621596,(2292.0419989537604+1770.644011761308j)
58,1.1876051126807938,(760.7576385680661-599.8191009083332j)
59,1.208081062899428,(2980.110098637847+1310.1348154332682j)
60,1.2285570131180625,(1003.7906921547267+540.151043221658j)
61,1.249032963336697,(-909.428044421738+2356.1333526325598j)
62,1.2695089135553312,(715.8386049346824+670.149943716294j)
63,1.2899848637739657,(1228.7058904496857+216.0637627178554j)
64,1.3104608139926002,(-85.92517240949849+1768.3396511838541j)
65,1.3309367642112344,(684.7668418900358+305.43118399331513j)
66,1.3514127144298689,(-262.31040090267834+1132.7918411902617j)
67,1.3718886646485031,(-431.0332870406919-442.86537219521347j)
68,1.3923646148671376,(373.2390652712659+603.9805315356957j)
