,f (/years),component
0,0.0,(160037.89999999997+4.270361841918202e-12j)
1,0.020475950218634378,(394.5534216478789+4903.379608114752j)
2,0.040951900437268755,(-1037.5402660808093+2132.4547625282225j)
3,0.06142785065590313,(-824.3386433335701+1121.1277589039553j)
4,0.08190380087453751,(-1193.7091397156048-243.59276916638512j)
5,0.10237975109317188,(-2696.8471762674144+386.94946059467327j)
6,0.12285570131180626,(828.3348615491489+1049.3627505017175j)
7,0.14333165153044064,(1131.314280886709+625.386494385861j)
8,0.16380760174907502,(-1546.9752689085017+33.544725485942166j)
9,0.18428355196770937,(-1337.812526324562-227.646916545149j)
10,0.20475950218634376,(681.4373329896823+579.8727215301047j)
11,0.22523545240497814,(-247.13180129698247+866.1017471321579j)
12,0.24571140262361252,(88.39484360517793+649.9494533854215j)
13,0.26618735284224687,(-906.1614771157971+474.5980962377776j)
14,0.2866633030608813,(1002.5967784714484+572.2365124850888j)
15,0.30713925327951563,(218.90594240135255+659.3645996199306j)
16,0.32761520349815004,(-1754.3261536016128-964.5477857544065j)
17,0.3480911537167844,(-271.1106379117365-1377.699345141705j)
18,0.36856710393541875,(365.8220460576057-1506.9135780539523j)
19,0.3890430541540531,(1137.228273319443-1073.0530105967962j)
20,0.4095190043726875,(-3106.229502305141-1325.5128551327948j)
21,0.4299949545913219,(-938.8434561676327+1111.8846900142448j)
22,0.4504709048099563,(-2046.8619743376507+1156.5260524918986j)
23,0.4709468550285906,(-539.9630522220839-1827.050107079918j)
24,0.49142280524722504,(816.7554438176013+464.5374996337182j)
25,0.5118987554658595,(-538.3393278846283-1743.4851510127896j)
26,0.5323747056844937,(-148.44673264028245-880.975498682359j)
27,0.5528506559031281,(-324.54383662804-292.39171792163336j)
28,0.5733266061217626,(-1319.6626086193412+741.3155135794368j)
29,0.5938025563403969,(715.7443217161938+520.5632676069408j)
30,0.6142785065590313,(603.5873463939935-637.6521756412442j)
31,0.6347544567776656,(16.862784208918328-416.61861666493644j)
