,f (/years),component
0,0.0,(300201.1+6.906475391588174e-12j)
1,0.020475950218634378,(-1860.9449533215245+3293.7565734968903j)
2,0.040951900437268755,(124.51204100062036+4084.39570449229j)
3,0.06142785065590313,(-2590.670959280555+3678.526858179423j)
4,0.08190380087453751,(-1549.689435774393+952.3613742151437j)
5,0.10237975109317188,(-64.26786563663786-1760.4534231075752j)
6,0.12285570131180626,(-1125.4444316370711+3622.335379567633j)
7,0.14333165153044064,(-1388.9707393581523+1944.3425139184706j)
8,0.16380760174907502,(-19.94468939354898+2174.8179258360015j)
9,0.18428355196770937,(-3096.365956209422-597.9956891873644j)
10,0.20475950218634376,(756.1931601058169+1233.6684407955215j)
11,0.22523545240497814,(667.5389707352987+787.3980405894055j)
12,0.24571140262361252,(-207.03655808241277+918.0833003926622j)
13,0.26618735284224687,(-667.1333846410691-1825.667795522977j)
14,0.2866633030608813,(1012.5249855905477-232.7496853758983j)
15,0.30713925327951563,(-1295.9096907635128+742.5932032256061j)
16,0.32761520349815004,(-652.942633718216+1060.884611608656j)
17,0.3480911537167844,(-171.8829977834578-1051.7604108006435j)
18,0.36856710393541875,(295.5294918965209-606.0029371143102j)
19,0.3890430541540531,(2538.680236676096-1189.5266309163073j)
20,0.4095190043726875,(-2191.628278370937-113.88446562411485j)
21,0.4299949545913219,(-484.9904504692973-142.48805875379907j)
22,0.4504709048099563,(-820.1953481466844+528.1391266057168j)
23,0.4709468550285906,(-259.7366868808638-740.1117407103687j)
24,0.49142280524722504,(406.44507647218273-754.1856658117877j)
25,0.5118987554658595,(-740.3846295096942+806.7255990764083j)
26,0.5323747056844937,(166.47343468990874-698.7636315563044j)
27,0.5528506559031281,(-420.6438097216311+805.9766750236718j)
28,0.5733266061217626,(-1216.9654830554052-213.05548530221125j)
29,0.5938025563403969,(1608.3404724620189+331.1001522633071j)
30,0.6142785065590313,(154.102614048239-836.9940110112063j)
31,0.6347544567776656,(-1972.367635545612-1758.3168587225334j)
32,0.6552304069963001,(-821.7323569380906-1946.8638527644007j)
33,0.6757063572149344,(-1333.2424736504088+2303.620603800003j)
34,0.6961823074335688,(-1226.4495711796721+1137.5728504339068j)
35,0.7166582576522031,(-1428.7938285262157-2168.4005118492278j)
36,0.7371342078708375,(-1775.990543427613+51.92329953773202j)
37,0.757610158089472,(-459.8840481753807-590.8966637871707j)
38,0.7780861083081062,(-1681.651513964439-291.04420418992794j)
39,0.7985620585267407,(-1431.0677285958761+709.4949986975339j)
40,0.819038008745375,(-885.4739943723986+461.86251942930835j)
41,0.8395139589640095,(-1449.5177265822872+1088.2826075591909j)
42,0.8599899091826438,(-1751.8662621148062+665.2671901711154j)
43,0.8804658594012781,(-2647.2391501821317+174.08178120012542j)
44,0.9009418096199125,(-1177.8510305789923-1770.580686948437j)
45,0.921417759838547,(-2134.2452565417598-592.6631466979472j)
46,0.9418937100571813,(-5555.134056829303-915.721034421025j)
47,0.9623696602758156,(-6629.0956570686385+222.47470166135463j)
48,0.9828456104944501,(-9787.385816162976-3368.8266741316697j)
49,1.0033215607130845,(61696.72972443045+19777.02746637965j)
50,1.023797510931719,(7675.158937943189+3108.576359303795j)
51,1.0442734611503532,(4785.676484184689+1828.8003458655196j)
52,1.0647494113689875,(3960.479901286792+1788.6221662861196j)
53,1.085225361587622,(948.1874462531954+168.73107939306095j)
54,1.1057013118062562,(1655.4018045716334+522.2572098519274j)
55,1.1261772620248907,(1626.8109238366449-209.15363071617674j)
56,1.1466532122435251,(882.530964310108-257.03117247521635j)
57,1.1671291624621596,(117.24754746340238-1057.2879568454186j)
58,1.1876051126807938,(2001.2322169298384+676.1451429778925j)
59,1.208081062899428,(247.38998689582996-357.116347898555j)
60,1.2285570131180625,(-42.97738324490672+371.0427661063658j)
61,1.249032963336697,(955.2398793727358+1998.5621425724796j)
62,1.2695089135553312,(1324.6211988504324+407.1652435600039j)
63,1.2899848637739657,(-1184.1353696636395-579.9422992841144j)
64,1.3104608139926002,(759.9913735055533+893.2228960696087j)
65,1.3309367642112344,(438.37786123277266+876.7487934824275j)
66,1.3514127144298689,(-736.4731912305174+1470.2630090455564j)
67,1.3718886646485031,(209.51524336632485+1533.9521557383434j)
68,1.3923646148671376,(603.7443789359052+1392.1700523970626j)
69,1.412840565085772,(1872.1297355597194-21.136019683824998j)
70,1.4333165153044063,(-226.1392889157641-740.2724845327218j)
71,1.4537924655230408,(-322.98477728134634+1290.8238035865681j)
72,1.474268415741675,(593.8423498237435+671.4508311261362j)
73,1.4947443659603095,(4.513777480799938+115.10440359327981j)
74,1.515220316178944,(-103.22178435138221+275.8083284281869j)
75,1.5356962663975784,(142.73564558005035+605.7031996108007j)
76,1.5561722166162124,(1912.6950557286116+97.94486988098322j)
77,1.5766481668348469,(714.4153389129353+1075.5156581937983j)
78,1.5971241170534813,(240.33826088206683+757.2701781004871j)
79,1.6176000672721156,(615.0359859578971-867.3654303607275j)
80,1.63807601749075,(1265.427447868628-188.52595637471194j)
81,1.6585519677093845,(-687.4617989477863-921.0430461386698j)
82,1.679027917928019,(-521.9733871336773+669.7829812690297j)
83,1.6995038681466534,(1408.1929904430556+279.5553943119586j)
84,1.7199798183652877,(1268.2618142160263-581.3316428974302j)
85,1.740455768583922,(1502.5750922215718+1279.0814028982804j)
86,1.7609317188025562,(580.4335483326222+413.5123521975847j)
87,1.7814076690211906,(1320.020171792816+484.6117062676641j)
88,1.801883619239825,(-139.4556825087732+382.5377381099812j)
89,1.8223595694584596,(-480.4974957095438+2623.9115234673395j)
90,1.842835519677094,(1445.679951625525+189.9747261385843j)
91,1.8633114698957283,(1719.5351177607874+124.75516847584416j)
92,1.8837874201143625,(864.7646363869115+837.1034711457129j)
93,1.904263370332997,(282.8339059611307+766.7996519148573j)
94,1.9247393205516312,(106.23469841394174-1595.4586265837256j)
95,1.9452152707702657,(-57.64812354389265+1033.2181655175436j)
96,1.9656912209889001,(2139.1549117691834+652.5673060889936j)
97,1.9861671712075346,(3763.846763754841+2530.657946409534j)
98,2.006643121426169,(-6434.210751272404-3879.8691242247082j)
99,2.0271190716448033,(-1072.7104577299185-82.10395747272597j)
100,2.047595021863438,(-647.6608824308304+73.70610250454682j)
101,2.068070972082072,(-613.8904693431017+229.74986534952075j)
102,2.0885469223007065,(-373.5822306129676-326.0930528076034j)
103,2.1090228725193407,(1137.5496546489908+239.85354409359587j)
104,2.129498822737975,(-379.2016144138211-1271.1657518762436j)
105,2.1499747729566097,(219.5018038940515-330.0198924959475j)
106,2.170450723175244,(641.9557684172757-1219.9677058211332j)
107,2.1909266733938786,(287.317634638782+553.8729704084034j)
108,2.2114026236125124,(-358.4177122360858+1004.4576364189302j)
109,2.231878573831147,(811.9172854431364-921.7808179057115j)
110,2.2523545240497813,(-938.2516453189385+246.30765619943654j)
111,2.2728304742684156,(345.89271406215306+657.168529772348j)
112,2.2933064244870502,(170.26700839198838-802.5725736322738j)
113,2.3137823747056845,(-675.8306673546372+84.34445251388831j)
114,2.334258324924319,(1216.2702060721326+516.5045650604231j)
115,2.3547342751429534,(652.09222145264-240.47801877877876j)
116,2.3752102253615877,(590.9030601242703+8.34018193365199j)
117,2.395686175580222,(1340.6881007546604-361.46048910039383j)
118,2.416162125798856,(413.9686204494527+802.0015584781431j)
119,2.436638076017491,(325.6558370882146-474.985498713654j)
120,2.457114026236125,(1118.8368161101946-501.52770090288016j)
121,2.4775899764547598,(-601.9020798666301-312.0887581082149j)
122,2.498065926673394,(271.0674138724094+1217.1222241384996j)
123,2.5185418768920282,(723.2056982527839+175.13312918741406j)
