,date,maximum temperature (degC),site number,site name
85,1938-03-28,21.6,,
86,1938-03-29,21.6,,
87,1938-03-30,21.3,,
88,1938-03-31,34.6,,
89,1938-04-01,20.2,,
90,1938-04-02,22.8,,
91,1938-04-03,23.1,,
92,1938-04-04,29.5,,
93,1938-04-05,25.9,,
94,1938-04-06,23.1,,
95,1938-04-07,18.9,,
96,1938-04-08,21.6,,
97,1938-04-09,25.6,,
98,1938-04-10,25.6,,
99,1938-04-11,27.3,,
100,1938-04-12,22.8,,
101,1938-04-13,22.4,,
102,1938-04-14,21.6,,
103,1938-04-15,28.0,,
104,1938-04-16,23.7,,
105,1938-04-17,20.6,,
106,1938-04-18,18.0,,
107,1938-04-19,17.5,,
108,1938-04-20,16.1,,
109,1938-04-21,17.5,,
110,1938-04-22,18.9,,
111,1938-04-23,23.1,,
112,1938-04-24,20.2,,
113,1938-04-25,25.3,,
114,1938-04-26,15.6,,
115,1938-04-27,17.1,,
116,1938-04-28,20.1,,
117,1938-04-29,20.6,,
118,1938-04-30,21.9,,
119,1938-05-01,22.1,,
120,1938-05-02,24.8,,
121,1938-05-03,18.7,,
122,1938-05-04,11.8,,
123,1938-05-05,13.2,,
124,1938-05-06,15.9,,
125,1938-05-07,16.1,,
126,1938-05-08,16.8,,
127,1938-05-09,16.1,,
128,1938-05-10,18.6,,
129,1938-05-11,21.5,,
130,1938-05-12,21.6,,
131,1938-05-13,22.5,,
132,1938-05-14,18.7,,
133,1938-05-15,22.4,,
134,1938-05-16,26.9,,
135,1938-05-17,17.8,,
136,1938-05-18,15.5,,
137,1938-05-19,17.4,,
138,1938-05-20,18.6,,
139,1938-05-21,19.3,,
140,1938-05-22,19.3,,
141,1938-05-23,20.3,,
142,1938-05-24,18.0,,
143,1938-05-25,22.1,,
144,1938-05-26,18.0,,
145,1938-05-27,19.3,,
146,1938-05-28,16.1,,
147,1938-05-29,17.4,,
148,1938-05-30,16.1,,
149,1938-05-31,18.0,,
150,1938-06-01,17.4,,
151,1938-06-02,13.3,,
152,1938-06-03,15.6,,
153,1938-06-04,15.6,,
154,1938-06-05,16.9,,
155,1938-06-06,15.8,,
156,1938-06-07,14.7,,
157,1938-06-08,16.2,,
158,1938-06-09,12.3,,
159,1938-06-10,13.3,,
160,1938-06-11,14.1,,
161,1938-06-12,14.1,,
162,1938-06-13,16.3,,
163,1938-06-14,12.8,,
164,1938-06-15,13.7,,
165,1938-06-16,12.5,,
166,1938-06-17,13.5,,
167,1938-06-18,13.5,,
168,1938-06-19,9.9,,
169,1938-06-20,9.9,,
170,1938-06-21,11.6,,
171,1938-06-22,16.2,,
172,1938-06-23,16.2,,
173,1938-06-24,9.5,,
174,1938-06-25,19.2,,
175,1938-06-26,17.1,,
176,1938-06-27,17.1,,
177,1938-06-28,13.5,,
178,1938-06-29,8.1,,
179,1938-06-30,13.7,,
180,1938-07-01,11.2,,
181,1938-07-02,9.1,,
182,1938-07-03,10.0,,
183,1938-07-04,11.2,,
184,1938-07-05,13.2,,
185,1938-07-06,12.2,,
186,1938-07-07,12.3,,
187,1938-07-08,13.2,,
188,1938-07-09,12.3,,
189,1938-07-10,13.0,,
190,1938-07-11,13.2,,
191,1938-07-12,13.4,,
192,1938-07-13,13.9,,
193,1938-07-14,13.0,,
194,1938-07-15,13.2,,
195,1938-07-16,11.7,,
196,1938-07-17,13.0,,
197,1938-07-18,14.5,,
198,1938-07-19,13.2,,
199,1938-07-20,16.5,,
200,1938-07-21,13.4,,
201,1938-07-22,12.7,,
202,1938-07-23,15.1,,
203,1938-07-24,14.6,,
204,1938-07-25,10.0,,
205,1938-07-26,12.0,,
206,1938-07-27,11.5,,
207,1938-07-28,14.5,,
208,1938-07-29,13.9,,
209,1938-07-30,16.0,,
210,1938-07-31,9.3,,
211,1938-08-01,10.1,,
212,1938-08-02,9.5,,
213,1938-08-03,10.1,,
214,1938-08-04,11.2,,
215,1938-08-05,13.9,,
216,1938-08-06,15.1,,
217,1938-08-07,10.0,,
218,1938-08-08,10.5,,
219,1938-08-09,12.4,,
220,1938-08-10,14.5,,
221,1938-08-11,14.6,,
222,1938-08-12,15.1,,
223,1938-08-13,19.5,,
224,1938-08-14,22.3,,
225,1938-08-15,15.1,,
226,1938-08-16,16.2,,
227,1938-08-17,13.9,,
228,1938-08-18,13.8,,
229,1938-08-19,15.1,,
230,1938-08-20,15.1,,
231,1938-08-21,15.1,,
232,1938-08-22,17.1,,
233,1938-08-23,17.3,,
234,1938-08-24,16.3,,
235,1938-08-25,17.2,,
236,1938-08-26,22.0,,
237,1938-08-27,25.4,,
238,1938-08-28,15.2,,
239,1938-08-29,15.2,,
240,1938-08-30,15.1,,
241,1938-08-31,17.7,,
242,1938-09-01,13.7,,
243,1938-09-02,17.7,,
244,1938-09-03,22.4,,
245,1938-09-04,14.6,,
246,1938-09-05,15.8,,
247,1938-09-06,16.7,,
248,1938-09-07,17.8,,
249,1938-09-08,23.9,,
250,1938-09-09,25.6,,
251,1938-09-10,11.3,,
252,1938-09-11,17.0,,
253,1938-09-12,20.8,,
254,1938-09-13,24.4,,
255,1938-09-14,13.9,,
256,1938-09-15,18.2,,
257,1938-09-16,17.0,,
258,1938-09-17,12.5,,
259,1938-09-18,13.3,,
260,1938-09-19,14.6,,
261,1938-09-20,15.3,,
262,1938-09-21,14.6,,
263,1938-09-22,19.2,,
264,1938-09-23,10.8,,
265,1938-09-24,16.0,,
266,1938-09-25,23.9,,
267,1938-09-26,24.4,,
268,1938-09-27,17.0,,
269,1938-09-28,17.7,,
270,1938-09-29,14.4,,
271,1938-09-30,23.4,,
272,1938-10-01,23.1,,
273,1938-10-02,18.0,,
274,1938-10-03,20.0,,
275,1938-10-04,27.2,,
276,1938-10-05,17.8,,
277,1938-10-06,20.2,,
278,1938-10-07,26.7,,
279,1938-10-08,13.5,,
280,1938-10-09,16.8,,
281,1938-10-10,17.3,,
282,1938-10-11,24.0,,
283,1938-10-12,27.6,,
284,1938-10-13,13.4,,
285,1938-10-14,16.3,,
286,1938-10-15,18.0,,
287,1938-10-16,23.4,,
288,1938-10-17,28.4,,
289,1938-10-18,24.7,,
290,1938-10-19,15.7,,
291,1938-10-20,18.9,,
292,1938-10-21,17.9,,
293,1938-10-22,16.3,,
294,1938-10-23,15.0,,
295,1938-10-24,22.4,,
296,1938-10-25,18.0,,
297,1938-10-26,14.8,,
298,1938-10-27,15.4,,
299,1938-10-28,25.2,,
300,1938-10-29,23.8,,
301,1938-10-30,23.2,,
302,1938-10-31,17.3,,
303,1938-11-01,19.5,,
304,1938-11-02,23.6,,
305,1938-11-03,28.8,,
306,1938-11-04,17.0,,
307,1938-11-05,17.2,,
308,1938-11-06,16.7,,
309,1938-11-07,21.7,,
310,1938-11-08,23.9,,
311,1938-11-09,31.5,,
312,1938-11-10,21.2,,
313,1938-11-11,21.8,,
314,1938-11-12,23.6,,
315,1938-11-13,22.2,,
316,1938-11-14,28.6,,
317,1938-11-15,19.2,,
318,1938-11-16,22.5,,
319,1938-11-17,30.9,,
320,1938-11-18,19.6,,
321,1938-11-19,33.3,,
322,1938-11-20,33.3,,
323,1938-11-21,33.3,,
324,1938-11-22,15.3,,
325,1938-11-23,23.5,,
326,1938-11-24,17.1,,
327,1938-11-25,17.2,,
328,1938-11-26,23.9,,
329,1938-11-27,24.4,,
330,1938-11-28,23.9,,
331,1938-11-29,22.6,,
332,1938-11-30,17.2,,
333,1938-12-01,15.0,,
334,1938-12-02,17.8,,
335,1938-12-03,18.2,,
336,1938-12-04,27.5,,
337,1938-12-05,32.4,,
338,1938-12-06,17.8,,
339,1938-12-07,22.0,,
340,1938-12-08,17.4,,
341,1938-12-09,29.5,,
342,1938-12-10,22.1,,
343,1938-12-11,23.2,,
344,1938-12-12,21.0,,
345,1938-12-13,21.0,,
346,1938-12-14,21.0,,
347,1938-12-15,18.3,,
348,1938-12-16,27.3,,
349,1938-12-17,19.2,,
350,1938-12-18,29.2,,
351,1938-12-19,26.8,,
352,1938-12-20,21.0,,
353,1938-12-21,17.8,,
354,1938-12-22,28.8,,
355,1938-12-23,27.5,,
356,1938-12-24,27.5,,
357,1938-12-25,23.9,,
358,1938-12-26,34.0,,
359,1938-12-27,26.9,,
360,1938-12-28,22.6,,
361,1938-12-29,17.4,,
362,1938-12-30,21.2,,
363,1938-12-31,22.9,,
364,1939-01-01,27.9,,
365,1939-01-02,27.9,,
366,1939-01-03,25.2,,
367,1939-01-04,20.9,,
368,1939-01-05,22.8,,
369,1939-01-06,25.7,,
370,1939-01-07,25.7,,
371,1939-01-08,42.4,,
372,1939-01-09,22.8,,
373,1939-01-10,37.6,,
374,1939-01-11,28.8,,
375,1939-01-12,22.1,,
376,1939-01-13,31.7,,
377,1939-01-14,24.9,,
378,1939-01-15,18.4,,
379,1939-01-16,13.3,,
380,1939-01-17,16.9,,
381,1939-01-18,18.7,,
382,1939-01-19,26.7,,
383,1939-01-20,24.1,,
384,1939-01-21,24.6,,
385,1939-01-22,18.3,,
386,1939-01-23,19.3,,
387,1939-01-24,20.2,,
388,1939-01-25,26.3,,
389,1939-01-26,19.2,,
390,1939-01-27,19.3,,
391,1939-01-28,20.9,,
392,1939-01-29,28.7,,
393,1939-01-30,33.2,,
394,1939-01-31,20.9,,
395,1939-02-01,25.6,,
396,1939-02-02,34.6,,
397,1939-02-03,20.2,,
398,1939-02-04,21.5,,
399,1939-02-05,20.0,,
400,1939-02-06,30.4,,
401,1939-02-07,34.5,,
402,1939-02-08,35.3,,
403,1939-02-09,29.5,,
404,1939-02-10,27.4,,
405,1939-02-11,27.1,,
406,1939-02-12,26.0,,
407,1939-02-13,34.7,,
408,1939-02-14,37.2,,
409,1939-02-15,27.9,,
410,1939-02-16,37.8,,
411,1939-02-17,31.6,,
412,1939-02-18,22.1,,
413,1939-02-19,22.6,,
414,1939-02-20,20.9,,
415,1939-02-21,25.6,,
416,1939-02-22,26.6,,
417,1939-02-23,39.2,,
418,1939-02-24,23.7,,
419,1939-02-25,25.4,,
420,1939-02-26,18.8,,
421,1939-02-27,22.7,,
422,1939-02-28,22.9,,
423,1939-03-01,25.0,,
424,1939-03-02,18.9,,
425,1939-03-03,24.4,,
426,1939-03-04,26.9,,
427,1939-03-05,29.9,,
428,1939-03-06,20.4,,
429,1939-03-07,18.6,,
430,1939-03-08,18.0,,
431,1939-03-09,20.5,,
432,1939-03-10,20.5,,
433,1939-03-11,24.6,,
434,1939-03-12,32.6,,
435,1939-03-13,20.4,,
436,1939-03-14,20.5,,
437,1939-03-15,24.1,,
438,1939-03-16,25.9,,
439,1939-03-17,20.1,,
440,1939-03-18,20.3,,
441,1939-03-19,20.5,,
442,1939-03-20,18.4,,
443,1939-03-21,24.7,,
444,1939-03-22,16.4,,
445,1939-03-23,16.4,,
446,1939-03-24,16.4,,
447,1939-03-25,16.8,,
448,1939-03-26,20.5,,
449,1939-03-27,20.5,,
450,1939-03-28,24.9,,
451,1939-03-29,30.1,,
452,1939-03-30,20.5,,
453,1939-03-31,21.3,,
454,1939-04-01,18.8,,
455,1939-04-02,20.3,,
456,1939-04-03,18.8,,
457,1939-04-04,20.7,,
458,1939-04-05,28.8,,
459,1939-04-06,25.7,,
460,1939-04-07,27.4,,
461,1939-04-08,25.7,,
462,1939-04-09,25.7,,
463,1939-04-10,25.7,,
464,1939-04-11,25.7,,
465,1939-04-12,28.0,,
466,1939-04-13,25.8,,
467,1939-04-14,19.0,,
468,1939-04-15,20.6,,
469,1939-04-16,22.8,,
470,1939-04-17,22.8,,
471,1939-04-18,14.1,,
472,1939-04-19,14.9,,
473,1939-04-20,17.5,,
474,1939-04-21,18.9,,
475,1939-04-22,20.6,,
476,1939-04-23,20.6,,
477,1939-04-24,22.8,,
478,1939-04-25,18.4,,
479,1939-04-26,18.9,,
480,1939-04-27,17.6,,
481,1939-04-28,20.3,,
482,1939-04-29,17.6,,
483,1939-04-30,17.5,,
484,1939-05-01,21.0,,
485,1939-05-02,18.0,,
486,1939-05-03,21.7,,
487,1939-05-04,23.0,,
488,1939-05-05,14.1,,
489,1939-05-06,16.9,,
490,1939-05-07,17.7,,
491,1939-05-08,19.3,,
492,1939-05-09,21.6,,
493,1939-05-10,22.1,,
494,1939-05-11,22.1,,
495,1939-05-12,21.5,,
496,1939-05-13,19.3,,
497,1939-05-14,19.3,,
498,1939-05-15,17.7,,
499,1939-05-16,22.5,,
500,1939-05-17,18.4,,
501,1939-05-18,18.2,,
502,1939-05-19,23.8,,
503,1939-05-20,18.2,,
504,1939-05-21,21.3,,
505,1939-05-22,18.5,,
506,1939-05-23,13.6,,
507,1939-05-24,13.7,,
508,1939-05-25,14.5,,
509,1939-05-26,14.7,,
510,1939-05-27,16.1,,
511,1939-05-28,17.8,,
512,1939-05-29,17.7,,
513,1939-05-30,16.1,,
514,1939-05-31,12.5,,
515,1939-06-01,19.4,,
516,1939-06-02,19.2,,
517,1939-06-03,15.3,,
518,1939-06-04,17.1,,
519,1939-06-05,14.7,,
520,1939-06-06,14.7,,
521,1939-06-07,17.1,,
522,1939-06-08,12.3,,
523,1939-06-09,14.5,,
524,1939-06-10,13.7,,
525,1939-06-11,15.8,,
526,1939-06-12,14.5,,
527,1939-06-13,12.5,,
528,1939-06-14,12.8,,
529,1939-06-15,17.9,,
530,1939-06-16,12.3,,
531,1939-06-17,14.7,,
532,1939-06-18,15.6,,
533,1939-06-19,15.1,,
534,1939-06-20,17.9,,
535,1939-06-21,16.3,,
536,1939-06-22,11.8,,
537,1939-06-23,17.5,,
538,1939-06-24,16.0,,
539,1939-06-25,15.6,,
540,1939-06-26,14.9,,
541,1939-06-27,15.6,,
542,1939-06-28,16.2,,
543,1939-06-29,10.9,,
544,1939-06-30,10.1,,
545,1939-07-01,10.0,,
546,1939-07-02,9.6,,
547,1939-07-03,10.0,,
548,1939-07-04,14.8,,
549,1939-07-05,10.0,,
550,1939-07-06,10.0,,
551,1939-07-07,13.4,,
552,1939-07-08,12.0,,
553,1939-07-09,14.9,,
554,1939-07-10,13.9,,
555,1939-07-11,12.3,,
556,1939-07-12,14.5,,
557,1939-07-13,13.6,,
558,1939-07-14,13.0,,
559,1939-07-15,15.6,,
560,1939-07-16,17.8,,
561,1939-07-17,17.8,,
562,1939-07-18,15.9,,
563,1939-07-19,13.9,,
564,1939-07-20,11.7,,
565,1939-07-21,12.0,,
566,1939-07-22,12.3,,
567,1939-07-23,11.2,,
568,1939-07-24,8.5,,
569,1939-07-25,9.9,,
570,1939-07-26,13.2,,
571,1939-07-27,13.5,,
572,1939-07-28,14.5,,
573,1939-07-29,13.5,,
574,1939-07-30,16.0,,
575,1939-07-31,15.6,,
576,1939-08-01,14.5,,
577,1939-08-02,10.2,,
578,1939-08-03,13.8,,
579,1939-08-04,16.2,,
580,1939-08-05,17.1,,
581,1939-08-06,16.8,,
582,1939-08-07,11.8,,
583,1939-08-08,12.8,,
584,1939-08-09,11.5,,
585,1939-08-10,10.9,,
586,1939-08-11,10.0,,
587,1939-08-12,11.5,,
588,1939-08-13,13.8,,
589,1939-08-14,15.1,,
590,1939-08-15,16.2,,
591,1939-08-16,14.1,,
592,1939-08-17,18.8,,
593,1939-08-18,13.0,,
594,1939-08-19,16.5,,
595,1939-08-20,15.2,,
596,1939-08-21,15.1,,
597,1939-08-22,15.2,,
598,1939-08-23,13.9,,
599,1939-08-24,12.2,,
600,1939-08-25,16.2,,
601,1939-08-26,16.2,,
602,1939-08-27,19.0,,
603,1939-08-28,17.2,,
604,1939-08-29,15.2,,
605,1939-08-30,13.9,,
606,1939-08-31,15.1,,
607,1939-09-01,18.2,,
608,1939-09-02,14.4,,
609,1939-09-03,12.5,,
610,1939-09-04,17.1,,
611,1939-09-05,17.9,,
612,1939-09-06,20.2,,
613,1939-09-07,23.5,,
614,1939-09-08,26.0,,
615,1939-09-09,15.2,,
616,1939-09-10,18.9,,
617,1939-09-11,9.7,,
618,1939-09-12,13.0,,
619,1939-09-13,16.2,,
620,1939-09-14,23.2,,
621,1939-09-15,24.4,,
622,1939-09-16,25.9,,
623,1939-09-17,27.3,,
624,1939-09-18,15.7,,
625,1939-09-19,15.5,,
626,1939-09-20,17.0,,
627,1939-09-21,11.3,,
628,1939-09-22,13.0,,
629,1939-09-23,16.8,,
630,1939-09-24,23.2,,
631,1939-09-25,22.9,,
632,1939-09-26,20.2,,
633,1939-09-27,13.6,,
634,1939-09-28,14.6,,
635,1939-09-29,14.7,,
636,1939-09-30,17.0,,
637,1939-10-01,17.3,,
638,1939-10-02,23.5,,
639,1939-10-03,26.9,,
640,1939-10-04,23.6,,
641,1939-10-05,26.0,,
642,1939-10-06,13.1,,
643,1939-10-07,18.6,,
644,1939-10-08,19.4,,
645,1939-10-09,12.8,,
646,1939-10-10,13.4,,
647,1939-10-11,14.8,,
648,1939-10-12,23.0,,
649,1939-10-13,14.9,,
650,1939-10-14,15.1,,
651,1939-10-15,15.4,,
652,1939-10-16,14.7,,
653,1939-10-17,13.1,,
654,1939-10-18,15.8,,
655,1939-10-19,15.7,,
656,1939-10-20,17.9,,
657,1939-10-21,26.6,,
658,1939-10-22,20.6,,
659,1939-10-23,15.4,,
660,1939-10-24,15.7,,
661,1939-10-25,14.3,,
662,1939-10-26,14.9,,
663,1939-10-27,20.5,,
664,1939-10-28,23.1,,
665,1939-10-29,25.1,,
666,1939-10-30,30.3,,
667,1939-10-31,23.3,,
668,1939-11-01,13.7,,
669,1939-11-02,21.0,,
670,1939-11-03,26.1,,
671,1939-11-04,25.0,,
672,1939-11-05,14.9,,
673,1939-11-06,13.3,,
674,1939-11-07,12.8,,
675,1939-11-08,15.6,,
676,1939-11-09,16.2,,
677,1939-11-10,17.2,,
678,1939-11-11,15.6,,
679,1939-11-12,23.1,,
680,1939-11-13,24.3,,
681,1939-11-14,26.0,,
682,1939-11-15,28.5,,
683,1939-11-16,20.8,,
684,1939-11-17,19.1,,
685,1939-11-18,19.5,,
686,1939-11-19,22.5,,
687,1939-11-20,26.8,,
688,1939-11-21,15.6,,
689,1939-11-22,22.2,,
690,1939-11-23,24.5,,
691,1939-11-24,19.4,,
692,1939-11-25,21.7,,
693,1939-11-26,28.8,,
694,1939-11-27,15.7,,
695,1939-11-28,20.5,,
696,1939-11-29,15.7,,
697,1939-11-30,17.8,,
698,1939-12-01,14.4,,
699,1939-12-02,15.9,,
700,1939-12-03,29.2,,
701,1939-12-04,17.8,,
702,1939-12-05,16.2,,
703,1939-12-06,15.0,,
704,1939-12-07,17.6,,
705,1939-12-08,16.9,,
706,1939-12-09,17.3,,
707,1939-12-10,27.5,,
708,1939-12-11,18.3,,
709,1939-12-12,25.0,,
710,1939-12-13,19.3,,
711,1939-12-14,22.2,,
712,1939-12-15,19.0,,
713,1939-12-16,18.3,,
714,1939-12-17,21.4,,
715,1939-12-18,35.4,,
716,1939-12-19,19.2,,
717,1939-12-20,24.5,,
718,1939-12-21,21.4,,
719,1939-12-22,27.0,,
720,1939-12-23,20.9,,
721,1939-12-24,19.2,,
722,1939-12-25,17.8,,
723,1939-12-26,25.3,,
724,1939-12-27,27.5,,
725,1939-12-28,34.2,,
726,1939-12-29,38.0,,
727,1939-12-30,17.4,,
728,1939-12-31,17.4,,
729,1940-01-01,17.4,,
730,1940-01-02,30.6,,
731,1940-01-03,40.5,,
732,1940-01-04,39.0,,
733,1940-01-05,40.0,,
734,1940-01-06,15.8,,
735,1940-01-07,20.2,,
736,1940-01-08,20.9,,
737,1940-01-09,20.9,,
738,1940-01-10,20.1,,
739,1940-01-11,25.2,,
740,1940-01-12,16.0,,
741,1940-01-13,20.1,,
742,1940-01-14,29.4,,
743,1940-01-15,29.6,,
744,1940-01-16,32.3,,
745,1940-01-17,25.2,,
746,1940-01-18,31.1,,
747,1940-01-19,22.3,,
748,1940-01-20,20.6,,
749,1940-01-21,30.9,,
750,1940-01-22,18.7,,
751,1940-01-23,22.8,,
752,1940-01-24,22.4,,
753,1940-01-25,26.3,,
754,1940-01-26,22.4,,
755,1940-01-27,28.9,,
756,1940-01-28,27.4,,
757,1940-01-29,22.6,,
758,1940-01-30,22.4,,
759,1940-01-31,20.4,,
760,1940-02-01,25.6,,
761,1940-02-02,20.5,,
762,1940-02-03,22.3,,
763,1940-02-04,22.4,,
764,1940-02-05,18.7,,
765,1940-02-06,18.0,,
766,1940-02-07,20.5,,
767,1940-02-08,18.9,,
768,1940-02-09,20.2,,
769,1940-02-10,26.1,,
770,1940-02-11,22.5,,
771,1940-02-12,20.4,,
772,1940-02-13,25.5,,
773,1940-02-14,30.4,,
774,1940-02-15,39.2,,
775,1940-02-16,21.3,,
776,1940-02-17,22.3,,
777,1940-02-18,22.9,,
778,1940-02-19,19.8,,
779,1940-02-20,21.6,,
780,1940-02-21,25.9,,
781,1940-02-22,34.2,,
782,1940-02-23,20.4,,
783,1940-02-24,25.4,,
784,1940-02-25,22.3,,
785,1940-02-26,22.9,,
786,1940-02-27,16.9,,
787,1940-02-28,22.3,,
788,1940-02-29,18.8,,
789,1940-03-01,24.1,,
790,1940-03-02,29.6,,
791,1940-03-03,19.1,,
792,1940-03-04,25.4,,
793,1940-03-05,21.4,,
794,1940-03-06,23.1,,
795,1940-03-07,32.0,,
796,1940-03-08,40.1,,
797,1940-03-09,30.6,,
798,1940-03-10,30.6,,
799,1940-03-11,38.6,,
800,1940-03-12,39.5,,
801,1940-03-13,38.4,,
802,1940-03-14,19.7,,
803,1940-03-15,16.8,,
804,1940-03-16,21.4,,
805,1940-03-17,35.0,,
806,1940-03-18,35.6,,
807,1940-03-19,34.0,,
808,1940-03-20,18.9,,
809,1940-03-21,18.9,,
810,1940-03-22,21.6,,
811,1940-03-23,26.7,,
812,1940-03-24,33.6,,
813,1940-03-25,20.4,,
814,1940-03-26,20.1,,
815,1940-03-27,31.1,,
816,1940-03-28,21.3,,
817,1940-03-29,38.5,,
818,1940-03-30,37.4,,
819,1940-03-31,24.8,,
820,1940-04-01,17.5,,
821,1940-04-02,18.1,,
822,1940-04-03,22.8,,
823,1940-04-04,21.8,,
824,1940-04-05,18.0,,
825,1940-04-06,21.6,,
826,1940-04-07,26.0,,
827,1940-04-08,20.6,,
828,1940-04-09,17.4,,
829,1940-04-10,22.4,,
830,1940-04-11,30.3,,
831,1940-04-12,17.5,,
832,1940-04-13,12.2,,
833,1940-04-14,18.5,,
834,1940-04-15,14.0,,
835,1940-04-16,12.3,,
836,1940-04-17,13.3,,
837,1940-04-18,16.3,,
838,1940-04-19,17.5,,
839,1940-04-20,21.1,,
840,1940-04-21,25.3,,
841,1940-04-22,25.7,,
842,1940-04-23,25.6,,
843,1940-04-24,25.3,,
844,1940-04-25,22.6,,
845,1940-04-26,19.9,,
846,1940-04-27,19.9,,
847,1940-04-28,19.9,,
848,1940-04-29,19.9,,
849,1940-04-30,19.9,,
850,1940-05-01,13.9,,
851,1940-05-02,15.3,,
852,1940-05-03,13.9,,
853,1940-05-04,14.5,,
854,1940-05-05,16.9,,
855,1940-05-06,16.9,,
856,1940-05-07,15.5,,
857,1940-05-08,15.0,,
858,1940-05-09,16.1,,
859,1940-05-10,17.7,,
860,1940-05-11,15.7,,
861,1940-05-12,15.3,,
862,1940-05-13,15.5,,
863,1940-05-14,16.7,,
864,1940-05-15,17.7,,
865,1940-05-16,17.7,,
866,1940-05-17,15.5,,
867,1940-05-18,12.3,,
868,1940-05-19,12.5,,
869,1940-05-20,12.3,,
870,1940-05-21,14.1,,
871,1940-05-22,14.4,,
872,1940-05-23,15.7,,
873,1940-05-24,17.7,,
874,1940-05-25,17.8,,
875,1940-05-26,13.4,,
876,1940-05-27,13.9,,
877,1940-05-28,17.8,,
878,1940-05-29,17.7,,
879,1940-05-30,14.7,,
880,1940-05-31,17.6,,
881,1940-06-01,16.0,,
882,1940-06-02,11.8,,
883,1940-06-03,12.8,,
884,1940-06-04,13.5,,
885,1940-06-05,15.1,,
886,1940-06-06,10.9,,
887,1940-06-07,9.2,,
888,1940-06-08,11.6,,
889,1940-06-09,13.7,,
890,1940-06-10,11.8,,
891,1940-06-11,12.8,,
892,1940-06-12,13.7,,
893,1940-06-13,14.7,,
894,1940-06-14,19.2,,
895,1940-06-15,19.2,,
896,1940-06-16,14.7,,
897,1940-06-17,13.7,,
898,1940-06-18,12.8,,
899,1940-06-19,14.7,,
900,1940-06-20,9.0,,
901,1940-06-21,9.2,,
902,1940-06-22,11.5,,
903,1940-06-23,13.3,,
904,1940-06-24,12.5,,
905,1940-06-25,13.1,,
906,1940-06-26,12.3,,
907,1940-06-27,17.4,,
908,1940-06-28,17.5,,
909,1940-06-29,13.5,,
910,1940-06-30,15.7,,
911,1940-07-01,18.7,,
912,1940-07-02,14.6,,
913,1940-07-03,14.9,,
914,1940-07-04,13.3,,
915,1940-07-05,14.8,,
916,1940-07-06,15.6,,
917,1940-07-07,16.1,,
918,1940-07-08,17.8,,
919,1940-07-09,18.9,,
920,1940-07-10,12.3,,
921,1940-07-11,13.0,,
922,1940-07-12,13.9,,
923,1940-07-13,11.7,,
924,1940-07-14,11.5,,
925,1940-07-15,13.2,,
926,1940-07-16,13.0,,
927,1940-07-17,11.3,,
928,1940-07-18,12.0,,
929,1940-07-19,12.3,,
