,date,maximum temperature (degC),site number,site name
211,1940-01-29,21.6,,
212,1940-01-30,21.6,,
213,1940-01-31,21.6,,
214,1940-02-01,21.6,,
215,1940-02-02,21.6,,
216,1940-02-03,21.6,,
217,1940-02-04,21.6,,
218,1940-02-05,21.6,,
219,1940-02-06,21.6,,
220,1940-02-07,21.6,,
221,1940-02-08,21.6,,
222,1940-02-09,21.6,,
223,1940-02-10,21.6,,
224,1940-02-11,21.6,,
225,1940-02-12,21.6,,
226,1940-02-13,21.6,,
227,1940-02-14,21.6,,
228,1940-02-15,21.6,,
229,1940-02-16,21.6,,
230,1940-02-17,21.6,,
231,1940-02-18,21.6,,
232,1940-02-19,21.6,,
233,1940-02-20,21.6,,
234,1940-02-21,21.6,,
235,1940-02-22,21.6,,
236,1940-02-23,21.6,,
237,1940-02-24,21.6,,
238,1940-02-25,21.6,,
239,1940-02-26,21.6,,
240,1940-02-27,21.6,,
241,1940-02-28,21.6,,
242,1940-02-29,21.6,,
243,1940-03-01,21.6,,
244,1940-03-02,21.6,,
245,1940-03-03,21.6,,
246,1940-03-04,21.6,,
247,1940-03-05,21.6,,
248,1940-03-06,21.6,,
249,1940-03-07,21.6,,
250,1940-03-08,21.6,,
251,1940-03-09,21.6,,
252,1940-03-10,21.6,,
253,1940-03-11,21.6,,
254,1940-03-12,21.6,,
255,1940-03-13,21.6,,
256,1940-03-14,21.6,,
257,1940-03-15,21.6,,
258,1940-03-16,21.6,,
259,1940-03-17,21.6,,
260,1940-03-18,21.6,,
261,1940-03-19,21.6,,
262,1940-03-20,21.6,,
263,1940-03-21,21.6,,
264,1940-03-22,21.6,,
265,1940-03-23,21.6,,
266,1940-03-24,21.6,,
267,1940-03-25,21.6,,
268,1940-03-26,21.6,,
269,1940-03-27,21.6,,
270,1940-03-28,21.6,,
271,1940-03-29,21.6,,
272,1940-03-30,21.6,,
273,1940-03-31,21.6,,
274,1940-04-01,21.6,,
275,1940-04-02,21.6,,
276,1940-04-03,21.6,,
277,1940-04-04,21.6,,
278,1940-04-05,21.6,,
279,1940-04-06,21.6,,
280,1940-04-07,21.6,,
281,1940-04-08,21.6,,
282,1940-04-09,21.6,,
283,1940-04-10,21.6,,
284,1940-04-11,21.6,,
285,1940-04-12,21.6,,
286,1940-04-13,21.6,,
287,1940-04-14,21.6,,
288,1940-04-15,21.6,,
289,1940-04-16,21.6,,
290,1940-04-17,21.6,,
291,1940-04-18,21.6,,
292,1940-04-19,21.6,,
293,1940-04-20,21.6,,
294,1940-04-21,21.6,,
295,1940-04-22,21.6,,
296,1940-04-23,21.6,,
297,1940-04-24,21.6,,
298,1940-04-25,21.6,,
299,1940-04-26,21.6,,
300,1940-04-27,21.6,,
301,1940-04-28,21.6,,
302,1940-04-29,21.6,,
303,1940-04-30,21.6,,
304,1940-05-01,21.6,,
305,1940-05-02,21.6,,
306,1940-05-03,21.6,,
307,1940-05-04,21.6,,
308,1940-05-05,21.6,,
309,1940-05-06,21.6,,
310,1940-05-07,21.6,,
311,1940-05-08,21.6,,
312,1940-05-09,21.6,,
313,1940-05-10,21.6,,
314,1940-05-11,21.6,,
315,1940-05-12,21.6,,
316,1940-05-13,21.6,,
317,1940-05-14,21.6,,
318,1940-05-15,21.6,,
319,1940-05-16,21.6,,
320,1940-05-17,21.6,,
321,1940-05-18,21.6,,
322,1940-05-19,21.6,,
323,1940-05-20,21.6,,
324,1940-05-21,21.6,,
325,1940-05-22,21.6,,
326,1940-05-23,21.6,,
327,1940-05-24,21.6,,
328,1940-05-25,21.6,,
329,1940-05-26,21.6,,
330,1940-05-27,21.6,,
331,1940-05-28,21.6,,
332,1940-05-29,21.6,,
333,1940-05-30,21.6,,
334,1940-05-31,21.6,,
335,1940-06-01,21.6,,
336,1940-06-02,21.6,,
337,1940-06-03,21.6,,
338,1940-06-04,21.6,,
339,1940-06-05,21.6,,
340,1940-06-06,21.6,,
341,1940-06-07,21.6,,
342,1940-06-08,21.6,,
343,1940-06-09,21.6,,
344,1940-06-10,21.6,,
345,1940-06-11,21.6,,
346,1940-06-12,21.6,,
347,1940-06-13,21.6,,
348,1940-06-14,21.6,,
349,1940-06-15,21.6,,
350,1940-06-16,21.6,,
351,1940-06-17,21.6,,
352,1940-06-18,21.6,,
353,1940-06-19,21.6,,
354,1940-06-20,21.6,,
355,1940-06-21,21.6,,
356,1940-06-22,21.6,,
357,1940-06-23,21.6,,
358,1940-06-24,21.6,,
359,1940-06-25,21.6,,
360,1940-06-26,21.6,,
361,1940-06-27,21.6,,
362,1940-06-28,21.6,,
363,1940-06-29,21.6,,
364,1940-06-30,21.6,,
365,1940-07-01,21.6,,
366,1940-07-02,21.6,,
367,1940-07-03,21.6,,
368,1940-07-04,21.6,,
369,1940-07-05,21.6,,
370,1940-07-06,21.6,,
371,1940-07-07,21.6,,
372,1940-07-08,21.6,,
373,1940-07-09,21.6,,
374,1940-07-10,21.6,,
375,1940-07-11,21.6,,
376,1940-07-12,21.6,,
377,1940-07-13,21.6,,
378,1940-07-14,21.6,,
379,1940-07-15,21.6,,
380,1940-07-16,21.6,,
381,1940-07-17,21.6,,
382,1940-07-18,21.6,,
383,1940-07-19,21.6,,
384,1940-07-20,21.6,,
385,1940-07-21,21.6,,
386,1940-07-22,21.6,,
387,1940-07-23,21.6,,
388,1940-07-24,21.6,,
389,1940-07-25,21.6,,
390,1940-07-26,21.6,,
391,1940-07-27,21.6,,
392,1940-07-28,21.6,,
393,1940-07-29,21.6,,
394,1940-07-30,21.6,,
395,1940-07-31,21.6,,
396,1940-08-01,21.6,,
397,1940-08-02,21.6,,
398,1940-08-03,21.6,,
399,1940-08-04,21.6,,
400,1940-08-05,21.6,,
401,1940-08-06,21.6,,
402,1940-08-07,21.6,,
403,1940-08-08,21.6,,
404,1940-08-09,21.6,,
405,1940-08-10,21.6,,
406,1940-08-11,21.6,,
407,1940-08-12,21.6,,
408,1940-08-13,21.6,,
409,1940-08-14,21.6,,
410,1940-08-15,21.6,,
411,1940-08-16,21.6,,
412,1940-08-17,21.6,,
413,1940-08-18,21.6,,
414,1940-08-19,21.6,,
415,1940-08-20,21.6,,
416,1940-08-21,21.6,,
417,1940-08-22,21.6,,
418,1940-08-23,21.6,,
419,1940-08-24,21.6,,
420,1940-08-25,21.6,,
421,1940-08-26,21.6,,
422,1940-08-27,21.6,,
423,1940-08-28,21.6,,
424,1940-08-29,21.6,,
425,1940-08-30,21.6,,
426,1940-08-31,21.6,,
427,1940-09-01,21.6,,
428,1940-09-02,21.6,,
429,1940-09-03,21.6,,
430,1940-09-04,21.6,,
431,1940-09-05,21.6,,
432,1940-09-06,21.6,,
433,1940-09-07,21.6,,
434,1940-09-08,21.6,,
435,1940-09-09,21.6,,
436,1940-09-10,21.6,,
437,1940-09-11,21.6,,
438,1940-09-12,21.6,,
439,1940-09-13,21.6,,
440,1940-09-14,21.6,,
441,1940-09-15,21.6,,
442,1940-09-16,21.6,,
443,1940-09-17,21.6,,
444,1940-09-18,21.6,,
445,1940-09-19,21.6,,
446,1940-09-20,21.6,,
447,1940-09-21,21.6,,
448,1940-09-22,21.6,,
449,1940-09-23,21.6,,
450,1940-09-24,21.6,,
451,1940-09-25,21.6,,
452,1940-09-26,21.6,,
453,1940-09-27,21.6,,
454,1940-09-28,21.6,,
455,1940-09-29,21.6,,
456,1940-09-30,21.6,,
457,1940-10-01,21.6,,
458,1940-10-02,21.6,,
459,1940-10-03,21.6,,
460,1940-10-04,21.6,,
461,1940-10-05,21.6,,
462,1940-10-06,21.6,,
463,1940-10-07,21.6,,
464,1940-10-08,21.6,,
465,1940-10-09,21.6,,
466,1940-10-10,21.6,,
467,1940-10-11,21.6,,
468,1940-10-12,21.6,,
469,1940-10-13,21.6,,
470,1940-10-14,21.6,,
471,1940-10-15,21.6,,
472,1940-10-16,21.6,,
473,1940-10-17,21.6,,
474,1940-10-18,21.6,,
475,1940-10-19,21.6,,
476,1940-10-20,21.6,,
477,1940-10-21,21.6,,
478,1940-10-22,21.6,,
479,1940-10-23,21.6,,
480,1940-10-24,21.6,,
481,1940-10-25,21.6,,
482,1940-10-26,21.6,,
483,1940-10-27,21.6,,
484,1940-10-28,21.6,,
485,1940-10-29,21.6,,
486,1940-10-30,21.6,,
487,1940-10-31,21.6,,
488,1940-11-01,21.6,,
489,1940-11-02,21.6,,
490,1940-11-03,21.6,,
491,1940-11-04,21.6,,
492,1940-11-05,21.6,,
493,1940-11-06,21.6,,
494,1940-11-07,21.6,,
495,1940-11-08,21.6,,
496,1940-11-09,21.6,,
497,1940-11-10,21.6,,
498,1940-11-11,21.6,,
499,1940-11-12,21.6,,
500,1940-11-13,21.6,,
501,1940-11-14,21.6,,
502,1940-11-15,21.6,,
503,1940-11-16,21.6,,
504,1940-11-17,21.6,,
505,1940-11-18,21.6,,
506,1940-11-19,21.6,,
507,1940-11-20,21.6,,
508,1940-11-21,21.6,,
509,1940-11-22,21.6,,
510,1940-11-23,21.6,,
511,1940-11-24,21.6,,
512,1940-11-25,21.6,,
513,1940-11-26,21.6,,
514,1940-11-27,21.6,,
515,1940-11-28,21.6,,
516,1940-11-29,21.6,,
517,1940-11-30,21.6,,
518,1940-12-01,21.6,,
519,1940-12-02,21.6,,
520,1940-12-03,21.6,,
521,1940-12-04,21.6,,
522,1940-12-05,21.6,,
523,1940-12-06,21.6,,
524,1940-12-07,21.6,,
525,1940-12-08,21.6,,
526,1940-12-09,21.6,,
527,1940-12-10,21.6,,
528,1940-12-11,21.6,,
529,1940-12-12,21.6,,
530,1940-12-13,21.6,,
531,1940-12-14,21.6,,
532,1940-12-15,21.6,,
533,1940-12-16,21.6,,
534,1940-12-17,21.6,,
535,1940-12-18,21.6,,
536,1940-12-19,21.6,,
537,1940-12-20,21.6,,
538,1940-12-21,21.6,,
539,1940-12-22,21.6,,
540,1940-12-23,21.6,,
541,1940-12-24,21.6,,
542,1940-12-25,21.6,,
543,1940-12-26,21.6,,
544,1940-12-27,21.6,,
545,1940-12-28,21.6,,
546,1940-12-29,21.6,,
547,1940-12-30,21.6,,
548,1940-12-31,21.6,,
549,1941-01-01,21.6,,
550,1941-01-02,21.6,,
551,1941-01-03,21.6,,
552,1941-01-04,21.6,,
553,1941-01-05,21.6,,
554,1941-01-06,21.6,,
555,1941-01-07,21.6,,
556,1941-01-08,21.6,,
557,1941-01-09,21.6,,
558,1941-01-10,21.6,,
559,1941-01-11,21.6,,
560,1941-01-12,21.6,,
561,1941-01-13,21.6,,
562,1941-01-14,21.6,,
563,1941-01-15,21.6,,
564,1941-01-16,21.6,,
565,1941-01-17,21.6,,
566,1941-01-18,21.6,,
567,1941-01-19,21.6,,
568,1941-01-20,21.6,,
569,1941-01-21,21.6,,
570,1941-01-22,21.6,,
571,1941-01-23,21.6,,
572,1941-01-24,21.6,,
573,1941-01-25,21.6,,
574,1941-01-26,21.6,,
575,1941-01-27,21.6,,
576,1941-01-28,21.6,,
577,1941-01-29,21.6,,
578,1941-01-30,21.6,,
579,1941-01-31,21.6,,
580,1941-02-01,21.6,,
581,1941-02-02,21.6,,
582,1941-02-03,21.6,,
583,1941-02-04,21.6,,
584,1941-02-05,21.6,,
585,1941-02-06,21.6,,
586,1941-02-07,21.6,,
587,1941-02-08,21.6,,
588,1941-02-09,21.6,,
589,1941-02-10,21.6,,
590,1941-02-11,21.6,,
591,1941-02-12,21.6,,
592,1941-02-13,21.6,,
593,1941-02-14,21.6,,
594,1941-02-15,21.6,,
595,1941-02-16,21.6,,
596,1941-02-17,21.6,,
597,1941-02-18,21.6,,
598,1941-02-19,21.6,,
599,1941-02-20,21.6,,
600,1941-02-21,21.6,,
601,1941-02-22,21.6,,
602,1941-02-23,21.6,,
603,1941-02-24,21.6,,
604,1941-02-25,21.6,,
605,1941-02-26,21.6,,
606,1941-02-27,21.6,,
607,1941-02-28,21.6,,
608,1941-03-01,21.6,,
609,1941-03-02,21.6,,
610,1941-03-03,21.6,,
611,1941-03-04,21.6,,
612,1941-03-05,21.6,,
613,1941-03-06,21.6,,
614,1941-03-07,21.6,,
615,1941-03-08,21.6,,
616,1941-03-09,21.6,,
617,1941-03-10,21.6,,
618,1941-03-11,21.6,,
619,1941-03-12,21.6,,
620,1941-03-13,21.6,,
621,1941-03-14,21.6,,
622,1941-03-15,21.6,,
623,1941-03-16,21.6,,
624,1941-03-17,21.6,,
625,1941-03-18,21.6,,
626,1941-03-19,21.6,,
627,1941-03-20,21.6,,
628,1941-03-21,21.6,,
629,1941-03-22,21.6,,
630,1941-03-23,21.6,,
631,1941-03-24,21.6,,
632,1941-03-25,21.6,,
633,1941-03-26,21.6,,
634,1941-03-27,21.6,,
635,1941-03-28,21.6,,
636,1941-03-29,21.6,,
637,1941-03-30,21.6,,
638,1941-03-31,21.6,,
639,1941-04-01,21.6,,
640,1941-04-02,21.6,,
641,1941-04-03,21.6,,
642,1941-04-04,21.6,,
643,1941-04-05,21.6,,
644,1941-04-06,21.6,,
645,1941-04-07,21.6,,
646,1941-04-08,21.6,,
647,1941-04-09,21.6,,
648,1941-04-10,21.6,,
649,1941-04-11,21.6,,
650,1941-04-12,21.6,,
651,1941-04-13,21.6,,
652,1941-04-14,21.6,,
653,1941-04-15,21.6,,
654,1941-04-16,21.6,,
655,1941-04-17,21.6,,
656,1941-04-18,21.6,,
657,1941-04-19,21.6,,
658,1941-04-20,21.6,,
659,1941-04-21,21.6,,
660,1941-04-22,21.6,,
661,1941-04-23,21.6,,
662,1941-04-24,21.6,,
663,1941-04-25,21.6,,
664,1941-04-26,21.6,,
665,1941-04-27,21.6,,
666,1941-04-28,21.6,,
667,1941-04-29,21.6,,
668,1941-04-30,21.6,,
669,1941-05-01,21.6,,
670,1941-05-02,21.6,,
671,1941-05-03,21.6,,
672,1941-05-04,21.6,,
673,1941-05-05,21.6,,
674,1941-05-06,21.6,,
675,1941-05-07,21.6,,
676,1941-05-08,21.6,,
677,1941-05-09,21.6,,
678,1941-05-10,21.6,,
679,1941-05-11,21.6,,
680,1941-05-12,21.6,,
681,1941-05-13,21.6,,
682,1941-05-14,21.6,,
683,1941-05-15,21.6,,
684,1941-05-16,21.6,,
685,1941-05-17,21.6,,
686,1941-05-18,21.6,,
687,1941-05-19,21.6,,
688,1941-05-20,21.6,,
689,1941-05-21,21.6,,
690,1941-05-22,21.6,,
691,1941-05-23,21.6,,
692,1941-05-24,21.6,,
693,1941-05-25,21.6,,
694,1941-05-26,21.6,,
695,1941-05-27,21.6,,
696,1941-05-28,21.6,,
697,1941-05-29,21.6,,
698,1941-05-30,21.6,,
699,1941-05-31,21.6,,
700,1941-06-01,21.6,,
701,1941-06-02,21.6,,
702,1941-06-03,21.6,,
703,1941-06-04,21.6,,
704,1941-06-05,21.6,,
705,1941-06-06,21.6,,
706,1941-06-07,21.6,,
707,1941-06-08,21.6,,
708,1941-06-09,21.6,,
709,1941-06-10,21.6,,
710,1941-06-11,21.6,,
711,1941-06-12,21.6,,
712,1941-06-13,21.6,,
713,1941-06-14,21.6,,
714,1941-06-15,21.6,,
715,1941-06-16,21.6,,
716,1941-06-17,21.6,,
717,1941-06-18,21.6,,
718,1941-06-19,21.6,,
719,1941-06-20,21.6,,
720,1941-06-21,21.6,,
721,1941-06-22,21.6,,
722,1941-06-23,21.6,,
723,1941-06-24,21.6,,
724,1941-06-25,21.6,,
725,1941-06-26,21.6,,
726,1941-06-27,21.6,,
727,1941-06-28,21.6,,
728,1941-06-29,21.6,,
729,1941-06-30,21.6,,
730,1941-07-01,21.6,,
731,1941-07-02,21.6,,
732,1941-07-03,21.6,,
733,1941-07-04,21.6,,
734,1941-07-05,21.6,,
735,1941-07-06,21.6,,
736,1941-07-07,21.6,,
737,1941-07-08,21.6,,
738,1941-07-09,21.6,,
739,1941-07-10,21.6,,
740,1941-07-11,21.6,,
741,1941-07-12,21.6,,
742,1941-07-13,21.6,,
743,1941-07-14,21.6,,
744,1941-07-15,21.6,,
745,1941-07-16,21.6,,
746,1941-07-17,21.6,,
747,1941-07-18,21.6,,
748,1941-07-19,21.6,,
749,1941-07-20,21.6,,
750,1941-07-21,21.6,,
751,1941-07-22,21.6,,
752,1941-07-23,21.6,,
753,1941-07-24,21.6,,
754,1941-07-25,21.6,,
755,1941-07-26,21.6,,
756,1941-07-27,21.6,,
757,1941-07-28,21.6,,
758,1941-07-29,21.6,,
759,1941-07-30,21.6,,
760,1941-07-31,21.6,,
761,1941-08-01,21.6,,
762,1941-08-02,21.6,,
763,1941-08-03,21.6,,
764,1941-08-04,21.6,,
765,1941-08-05,21.6,,
766,1941-08-06,21.6,,
767,1941-08-07,21.6,,
768,1941-08-08,21.6,,
769,1941-08-09,21.6,,
770,1941-08-10,21.6,,
771,1941-08-11,21.6,,
772,1941-08-12,21.6,,
773,1941-08-13,21.6,,
774,1941-08-14,21.6,,
775,1941-08-15,21.6,,
776,1941-08-16,21.6,,
777,1941-08-17,21.6,,
778,1941-08-18,21.6,,
779,1941-08-19,21.6,,
780,1941-08-20,21.6,,
781,1941-08-21,21.6,,
782,1941-08-22,21.6,,
783,1941-08-23,21.6,,
784,1941-08-24,21.6,,
785,1941-08-25,21.6,,
786,1941-08-26,21.6,,
787,1941-08-27,21.6,,
788,1941-08-28,21.6,,
789,1941-08-29,21.6,,
790,1941-08-30,21.6,,
791,1941-08-31,21.6,,
792,1941-09-01,21.6,,
793,1941-09-02,21.6,,
794,1941-09-03,21.6,,
795,1941-09-04,21.6,,
796,1941-09-05,21.6,,
797,1941-09-06,21.6,,
798,1941-09-07,21.6,,
799,1941-09-08,21.6,,
800,1941-09-09,21.6,,
801,1941-09-10,21.6,,
802,1941-09-11,21.6,,
803,1941-09-12,21.6,,
804,1941-09-13,21.6,,
805,1941-09-14,21.6,,
806,1941-09-15,21.6,,
807,1941-09-16,21.6,,
808,1941-09-17,21.6,,
809,1941-09-18,21.6,,
810,1941-09-19,21.6,,
811,1941-09-20,21.6,,
812,1941-09-21,21.6,,
813,1941-09-22,21.6,,
814,1941-09-23,21.6,,
815,1941-09-24,21.6,,
816,1941-09-25,21.6,,
817,1941-09-26,21.6,,
818,1941-09-27,21.6,,
819,1941-09-28,21.6,,
820,1941-09-29,21.6,,
821,1941-09-30,21.6,,
822,1941-10-01,21.6,,
823,1941-10-02,21.6,,
824,1941-10-03,21.6,,
825,1941-10-04,21.6,,
826,1941-10-05,21.6,,
827,1941-10-06,21.6,,
828,1941-10-07,21.6,,
829,1941-10-08,21.6,,
830,1941-10-09,21.6,,
831,1941-10-10,21.6,,
832,1941-10-11,21.6,,
833,1941-10-12,21.6,,
834,1941-10-13,21.6,,
835,1941-10-14,21.6,,
836,1941-10-15,21.6,,
837,1941-10-16,21.6,,
838,1941-10-17,21.6,,
839,1941-10-18,21.6,,
840,1941-10-19,21.6,,
841,1941-10-20,21.6,,
842,1941-10-21,21.6,,
843,1941-10-22,21.6,,
844,1941-10-23,21.6,,
845,1941-10-24,21.6,,
846,1941-10-25,21.6,,
847,1941-10-26,21.6,,
848,1941-10-27,21.6,,
849,1941-10-28,21.6,,
850,1941-10-29,21.6,,
851,1941-10-30,21.6,,
852,1941-10-31,21.6,,
853,1941-11-01,21.6,,
854,1941-11-02,21.6,,
855,1941-11-03,21.6,,
856,1941-11-04,21.6,,
857,1941-11-05,21.6,,
858,1941-11-06,21.6,,
859,1941-11-07,21.6,,
860,1941-11-08,21.6,,
861,1941-11-09,21.6,,
862,1941-11-10,21.6,,
863,1941-11-11,21.6,,
864,1941-11-12,21.6,,
865,1941-11-13,21.6,,
866,1941-11-14,21.6,,
867,1941-11-15,21.6,,
868,1941-11-16,21.6,,
869,1941-11-17,21.6,,
870,1941-11-18,21.6,,
871,1941-11-19,21.6,,
872,1941-11-20,21.6,,
873,1941-11-21,21.6,,
874,1941-11-22,21.6,,
875,1941-11-23,21.6,,
876,1941-11-24,21.6,,
877,1941-11-25,21.6,,
878,1941-11-26,21.6,,
879,1941-11-27,21.6,,
880,1941-11-28,21.6,,
881,1941-11-29,21.6,,
882,1941-11-30,21.6,,
883,1941-12-01,21.6,,
884,1941-12-02,21.6,,
885,1941-12-03,21.6,,
886,1941-12-04,21.6,,
887,1941-12-05,21.6,,
888,1941-12-06,21.6,,
889,1941-12-07,21.6,,
890,1941-12-08,21.6,,
891,1941-12-09,21.6,,
892,1941-12-10,21.6,,
893,1941-12-11,21.6,,
894,1941-12-12,21.6,,
895,1941-12-13,21.6,,
896,1941-12-14,21.6,,
897,1941-12-15,21.6,,
898,1941-12-16,21.6,,
899,1941-12-17,21.6,,
900,1941-12-18,21.6,,
901,1941-12-19,21.6,,
902,1941-12-20,21.6,,
903,1941-12-21,21.6,,
904,1941-12-22,21.6,,
905,1941-12-23,21.6,,
906,1941-12-24,21.6,,
907,1941-12-25,21.6,,
908,1941-12-26,21.6,,
909,1941-12-27,21.6,,
910,1941-12-28,21.6,,
911,1941-12-29,21.6,,
912,1941-12-30,21.6,,
913,1941-12-31,21.6,,
914,1942-01-01,21.6,,
915,1942-01-02,21.6,,
916,1942-01-03,21.6,,
917,1942-01-04,21.6,,
918,1942-01-05,21.6,,
919,1942-01-06,21.6,,
920,1942-01-07,21.6,,
921,1942-01-08,21.6,,
922,1942-01-09,21.6,,
923,1942-01-10,21.6,,
924,1942-01-11,21.6,,
925,1942-01-12,21.6,,
926,1942-01-13,21.6,,
927,1942-01-14,21.6,,
928,1942-01-15,21.6,,
929,1942-01-16,21.6,,
