,date,maximum temperature (degC)
633,1976-11-23,24.9
634,1976-11-24,26.9
635,1976-11-25,23.6
636,1976-11-26,25.9
637,1976-11-27,25.5
638,1976-11-28,20.5
639,1976-11-29,25.5
640,1976-11-30,26.2
641,1976-12-01,26.8
642,1976-12-02,29.2
643,1976-12-03,29.8
644,1976-12-04,30.5
645,1976-12-05,27.0
646,1976-12-06,30.5
647,1976-12-07,29.8
648,1976-12-08,23.2
649,1976-12-09,24.0
650,1976-12-10,25.6
651,1976-12-11,29.7
652,1976-12-12,31.0
653,1976-12-13,24.7
654,1976-12-14,22.4
655,1976-12-15,27.4
656,1976-12-16,33.7
657,1976-12-17,37.0
658,1976-12-18,36.7
659,1976-12-19,32.9
660,1976-12-20,31.1
661,1976-12-21,24.1
662,1976-12-22,26.2
663,1976-12-23,32.3
664,1976-12-24,33.0
665,1976-12-25,30.3
666,1976-12-26,34.9
667,1976-12-27,41.2
668,1976-12-28,30.5
669,1976-12-29,33.0
670,1976-12-30,29.9
671,1976-12-31,25.4
672,1977-01-01,31.8
673,1977-01-02,32.6
674,1977-01-03,35.4
675,1977-01-04,42.8
676,1977-01-05,36.5
677,1977-01-06,23.8
678,1977-01-07,34.0
679,1977-01-08,24.9
680,1977-01-09,23.2
681,1977-01-10,21.9
682,1977-01-11,24.9
683,1977-01-12,27.2
684,1977-01-13,23.1
685,1977-01-14,24.3
686,1977-01-15,30.1
687,1977-01-16,31.0
688,1977-01-17,30.6
689,1977-01-18,22.1
690,1977-01-19,23.3
691,1977-01-20,24.5
692,1977-01-21,26.1
693,1977-01-22,26.8
694,1977-01-23,31.4
695,1977-01-24,36.0
696,1977-01-25,41.8
697,1977-01-26,35.0
698,1977-01-27,32.4
699,1977-01-28,32.5
700,1977-01-29,33.3
701,1977-01-30,38.4
702,1977-01-31,29.0
703,1977-02-01,32.2
704,1977-02-02,39.5
705,1977-02-03,33.6
706,1977-02-04,26.6
707,1977-02-05,27.1
708,1977-02-06,33.6
709,1977-02-07,40.9
710,1977-02-08,31.0
711,1977-02-09,32.8
712,1977-02-10,39.8
713,1977-02-11,21.0
714,1977-02-12,26.6
715,1977-02-13,26.8
716,1977-02-14,29.7
717,1977-02-15,35.9
718,1977-02-16,35.7
719,1977-02-17,22.3
720,1977-02-18,29.1
721,1977-02-19,22.4
722,1977-02-20,34.5
723,1977-02-21,38.1
724,1977-02-22,26.6
725,1977-02-23,24.4
726,1977-02-24,27.6
727,1977-02-25,29.9
728,1977-02-26,31.3
729,1977-02-27,31.9
730,1977-02-28,37.7
731,1977-03-01,35.2
732,1977-03-02,34.8
733,1977-03-03,35.4
734,1977-03-04,19.9
735,1977-03-05,22.8
736,1977-03-06,28.4
737,1977-03-07,31.4
738,1977-03-08,35.2
739,1977-03-09,32.7
740,1977-03-10,24.6
741,1977-03-11,25.6
742,1977-03-12,28.9
743,1977-03-13,25.3
744,1977-03-14,19.2
745,1977-03-15,21.5
746,1977-03-16,27.4
747,1977-03-17,28.0
748,1977-03-18,29.7
749,1977-03-19,21.2
750,1977-03-20,24.3
751,1977-03-21,23.4
752,1977-03-22,22.0
753,1977-03-23,27.8
754,1977-03-24,19.4
755,1977-03-25,21.4
756,1977-03-26,25.8
757,1977-03-27,29.7
758,1977-03-28,19.4
759,1977-03-29,18.7
760,1977-03-30,21.3
761,1977-03-31,24.2
762,1977-04-01,24.8
763,1977-04-02,24.5
764,1977-04-03,27.4
765,1977-04-04,26.4
766,1977-04-05,20.2
767,1977-04-06,22.9
768,1977-04-07,23.5
769,1977-04-08,26.8
770,1977-04-09,28.4
771,1977-04-10,29.5
772,1977-04-11,17.9
773,1977-04-12,17.1
774,1977-04-13,21.6
775,1977-04-14,25.3
776,1977-04-15,20.8
777,1977-04-16,20.8
778,1977-04-17,20.6
779,1977-04-18,25.5
780,1977-04-19,27.9
781,1977-04-20,26.9
782,1977-04-21,25.2
783,1977-04-22,24.6
784,1977-04-23,22.8
785,1977-04-24,22.3
786,1977-04-25,24.9
787,1977-04-26,23.5
788,1977-04-27,20.4
789,1977-04-28,17.1
790,1977-04-29,22.0
791,1977-04-30,25.5
792,1977-05-01,20.8
793,1977-05-02,19.0
794,1977-05-03,15.8
795,1977-05-04,17.0
796,1977-05-05,19.4
797,1977-05-06,22.3
798,1977-05-07,16.4
799,1977-05-08,16.2
800,1977-05-09,20.4
801,1977-05-10,22.1
802,1977-05-11,19.0
803,1977-05-12,17.0
804,1977-05-13,20.5
805,1977-05-14,23.8
806,1977-05-15,21.7
807,1977-05-16,14.9
808,1977-05-17,18.4
809,1977-05-18,16.8
810,1977-05-19,15.4
811,1977-05-20,14.9
812,1977-05-21,12.5
813,1977-05-22,12.8
814,1977-05-23,14.3
815,1977-05-24,12.0
816,1977-05-25,11.5
817,1977-05-26,14.4
818,1977-05-27,16.0
819,1977-05-28,16.6
820,1977-05-29,17.7
821,1977-05-30,18.3
822,1977-05-31,18.7
823,1977-06-01,20.4
824,1977-06-02,22.6
825,1977-06-03,21.7
826,1977-06-04,21.6
827,1977-06-05,14.1
828,1977-06-06,13.4
829,1977-06-07,15.2
830,1977-06-08,15.6
831,1977-06-09,13.9
832,1977-06-10,15.6
833,1977-06-11,18.4
834,1977-06-12,17.9
835,1977-06-13,15.6
836,1977-06-14,16.7
837,1977-06-15,15.5
838,1977-06-16,13.6
839,1977-06-17,13.2
840,1977-06-18,15.6
841,1977-06-19,13.4
842,1977-06-20,16.7
843,1977-06-21,18.1
844,1977-06-22,15.8
845,1977-06-23,12.6
846,1977-06-24,16.3
847,1977-06-25,17.1
848,1977-06-26,13.2
849,1977-06-27,12.6
850,1977-06-28,13.0
851,1977-06-29,13.3
852,1977-06-30,18.4
853,1977-07-01,17.9
854,1977-07-02,13.6
855,1977-07-03,14.4
856,1977-07-04,17.7
857,1977-07-05,20.5
858,1977-07-06,17.0
859,1977-07-07,15.4
860,1977-07-08,17.0
861,1977-07-09,14.0
862,1977-07-10,15.5
863,1977-07-11,12.7
864,1977-07-12,13.8
865,1977-07-13,14.7
866,1977-07-14,17.0
867,1977-07-15,18.6
868,1977-07-16,18.6
869,1977-07-17,16.5
870,1977-07-18,14.0
871,1977-07-19,14.0
872,1977-07-20,9.7
873,1977-07-21,13.9
874,1977-07-22,11.3
875,1977-07-23,12.5
876,1977-07-24,13.0
877,1977-07-25,14.4
878,1977-07-26,15.9
879,1977-07-27,18.6
880,1977-07-28,18.8
881,1977-07-29,18.2
882,1977-07-30,16.4
883,1977-07-31,16.4
884,1977-08-01,16.4
885,1977-08-02,14.0
886,1977-08-03,13.6
887,1977-08-04,16.4
888,1977-08-05,16.4
889,1977-08-06,17.5
890,1977-08-07,16.1
891,1977-08-08,15.2
892,1977-08-09,17.3
893,1977-08-10,10.0
894,1977-08-11,10.4
895,1977-08-12,12.1
896,1977-08-13,16.4
897,1977-08-14,17.1
898,1977-08-15,18.4
899,1977-08-16,19.1
900,1977-08-17,18.2
901,1977-08-18,17.1
902,1977-08-19,11.5
903,1977-08-20,15.6
904,1977-08-21,17.5
905,1977-08-22,16.2
906,1977-08-23,15.5
907,1977-08-24,17.1
908,1977-08-25,16.3
909,1977-08-26,16.3
910,1977-08-27,14.3
911,1977-08-28,11.2
912,1977-08-29,11.2
913,1977-08-30,12.9
914,1977-08-31,14.0
915,1977-09-01,14.4
916,1977-09-02,12.0
917,1977-09-03,11.9
918,1977-09-04,15.1
919,1977-09-05,15.8
920,1977-09-06,19.1
921,1977-09-07,14.0
922,1977-09-08,11.4
923,1977-09-09,14.1
924,1977-09-10,13.0
925,1977-09-11,11.4
926,1977-09-12,14.8
927,1977-09-13,15.9
928,1977-09-14,19.0
929,1977-09-15,17.9
930,1977-09-16,17.8
931,1977-09-17,17.9
932,1977-09-18,19.5
933,1977-09-19,27.0
934,1977-09-20,25.7
935,1977-09-21,13.7
936,1977-09-22,14.9
937,1977-09-23,11.9
938,1977-09-24,17.8
939,1977-09-25,18.5
940,1977-09-26,16.1
941,1977-09-27,19.6
942,1977-09-28,17.4
943,1977-09-29,18.6
944,1977-09-30,17.7
945,1977-10-01,17.0
946,1977-10-02,18.8
947,1977-10-03,17.2
948,1977-10-04,16.7
949,1977-10-05,21.8
950,1977-10-06,30.8
951,1977-10-07,22.7
952,1977-10-08,16.5
953,1977-10-09,19.0
954,1977-10-10,20.6
955,1977-10-11,22.1
956,1977-10-12,13.0
957,1977-10-13,16.9
958,1977-10-14,17.7
959,1977-10-15,19.2
960,1977-10-16,21.9
961,1977-10-17,22.6
962,1977-10-18,19.5
963,1977-10-19,23.0
964,1977-10-20,28.2
965,1977-10-21,26.8
966,1977-10-22,29.1
967,1977-10-23,32.3
968,1977-10-24,23.6
969,1977-10-25,25.9
970,1977-10-26,27.9
971,1977-10-27,13.5
972,1977-10-28,13.3
973,1977-10-29,15.0
974,1977-10-30,12.9
975,1977-10-31,18.3
976,1977-11-01,17.7
977,1977-11-02,23.4
978,1977-11-03,22.7
979,1977-11-04,23.4
980,1977-11-05,23.4
981,1977-11-06,23.4
982,1977-11-07,27.1
983,1977-11-08,21.6
984,1977-11-09,17.8
985,1977-11-10,21.1
986,1977-11-11,26.7
987,1977-11-12,19.7
988,1977-11-13,20.2
989,1977-11-14,24.7
990,1977-11-15,28.1
991,1977-11-16,22.9
992,1977-11-17,21.4
993,1977-11-18,21.4
994,1977-11-19,23.4
995,1977-11-20,27.3
996,1977-11-21,32.2
997,1977-11-22,36.7
998,1977-11-23,32.4
999,1977-11-24,23.0
1000,1977-11-25,22.6
1001,1977-11-26,21.8
1002,1977-11-27,23.5
1003,1977-11-28,25.1
1004,1977-11-29,30.2
1005,1977-11-30,24.7
1006,1977-12-01,24.7
1007,1977-12-02,25.6
1008,1977-12-03,29.6
1009,1977-12-04,32.9
1010,1977-12-05,38.6
1011,1977-12-06,42.0
1012,1977-12-07,33.0
1013,1977-12-08,35.5
1014,1977-12-09,27.4
1015,1977-12-10,38.4
1016,1977-12-11,33.7
1017,1977-12-12,28.0
1018,1977-12-13,27.6
1019,1977-12-14,29.8
1020,1977-12-15,32.8
1021,1977-12-16,36.3
1022,1977-12-17,30.3
1023,1977-12-18,38.7
1024,1977-12-19,31.4
1025,1977-12-20,32.0
1026,1977-12-21,30.6
1027,1977-12-22,25.3
1028,1977-12-23,25.0
1029,1977-12-24,28.0
1030,1977-12-25,30.1
1031,1977-12-26,31.6
1032,1977-12-27,35.7
1033,1977-12-28,34.7
1034,1977-12-29,28.3
1035,1977-12-30,30.3
1036,1977-12-31,30.8
1037,1978-01-01,29.1
1038,1978-01-02,28.8
1039,1978-01-03,31.3
1040,1978-01-04,35.9
1041,1978-01-05,28.5
1042,1978-01-06,26.8
1043,1978-01-07,35.9
1044,1978-01-08,33.1
1045,1978-01-09,37.5
1046,1978-01-10,33.1
1047,1978-01-11,39.7
1048,1978-01-12,35.0
1049,1978-01-13,32.4
1050,1978-01-14,23.3
1051,1978-01-15,22.6
1052,1978-01-16,23.7
1053,1978-01-17,26.5
1054,1978-01-18,31.0
1055,1978-01-19,34.3
1056,1978-01-20,25.5
1057,1978-01-21,27.2
1058,1978-01-22,31.0
1059,1978-01-23,27.0
1060,1978-01-24,29.3
1061,1978-01-25,31.8
1062,1978-01-26,28.4
1063,1978-01-27,29.4
1064,1978-01-28,33.3
1065,1978-01-29,29.1
1066,1978-01-30,26.0
1067,1978-01-31,36.4
1068,1978-02-01,34.5
