,date,maximum temperature (degC),site number,site name
180,1957-06-30,13.1,,
181,1957-07-01,11.5,,
182,1957-07-02,11.2,,
183,1957-07-03,13.8,,
184,1957-07-04,14.5,,
185,1957-07-05,10.4,,
186,1957-07-06,11.9,,
187,1957-07-07,12.3,,
188,1957-07-08,11.7,,
189,1957-07-09,10.6,,
190,1957-07-10,11.4,,
191,1957-07-11,11.7,,
192,1957-07-12,12.4,,
193,1957-07-13,12.4,,
194,1957-07-14,11.9,,
195,1957-07-15,12.3,,
196,1957-07-16,13.3,,
197,1957-07-17,13.6,,
198,1957-07-18,11.7,,
199,1957-07-19,13.4,,
200,1957-07-20,10.5,,
201,1957-07-21,11.7,,
202,1957-07-22,12.6,,
203,1957-07-23,10.8,,
204,1957-07-24,12.1,,
205,1957-07-25,11.9,,
206,1957-07-26,11.9,,
207,1957-07-27,13.6,,
208,1957-07-28,15.2,,
209,1957-07-29,13.3,,
210,1957-07-30,13.4,,
211,1957-07-31,13.7,,
212,1957-08-01,16.0,,
213,1957-08-02,17.4,,
214,1957-08-03,12.4,,
215,1957-08-04,13.0,,
216,1957-08-05,15.7,,
217,1957-08-06,20.3,,
218,1957-08-07,16.0,,
219,1957-08-08,13.5,,
220,1957-08-09,10.4,,
221,1957-08-10,11.3,,
222,1957-08-11,9.0,,
223,1957-08-12,10.9,,
224,1957-08-13,12.4,,
225,1957-08-14,12.2,,
226,1957-08-15,13.2,,
227,1957-08-16,15.1,,
228,1957-08-17,17.4,,
229,1957-08-18,18.9,,
230,1957-08-19,18.1,,
231,1957-08-20,15.5,,
232,1957-08-21,13.6,,
233,1957-08-22,12.1,,
234,1957-08-23,14.2,,
235,1957-08-24,15.2,,
236,1957-08-25,13.0,,
237,1957-08-26,16.0,,
238,1957-08-27,16.6,,
239,1957-08-28,18.4,,
240,1957-08-29,20.8,,
241,1957-08-30,14.1,,
242,1957-08-31,13.6,,
243,1957-09-01,13.1,,
244,1957-09-02,11.7,,
245,1957-09-03,14.1,,
246,1957-09-04,17.2,,
247,1957-09-05,20.8,,
248,1957-09-06,9.6,,
249,1957-09-07,12.3,,
250,1957-09-08,17.4,,
251,1957-09-09,22.0,,
252,1957-09-10,24.5,,
253,1957-09-11,23.0,,
254,1957-09-12,22.1,,
255,1957-09-13,27.0,,
256,1957-09-14,11.1,,
257,1957-09-15,8.9,,
258,1957-09-16,11.9,,
259,1957-09-17,16.5,,
260,1957-09-18,14.6,,
261,1957-09-19,16.8,,
262,1957-09-20,26.4,,
263,1957-09-21,16.5,,
264,1957-09-22,18.7,,
265,1957-09-23,20.8,,
266,1957-09-24,12.0,,
267,1957-09-25,14.6,,
268,1957-09-26,15.3,,
269,1957-09-27,17.4,,
270,1957-09-28,17.9,,
271,1957-09-29,17.1,,
272,1957-09-30,11.8,,
273,1957-10-01,13.0,,
274,1957-10-02,13.3,,
275,1957-10-03,18.3,,
276,1957-10-04,23.3,,
277,1957-10-05,19.3,,
278,1957-10-06,16.6,,
279,1957-10-07,20.8,,
280,1957-10-08,28.1,,
281,1957-10-09,27.8,,
282,1957-10-10,18.7,,
283,1957-10-11,17.1,,
284,1957-10-12,17.2,,
285,1957-10-13,20.1,,
286,1957-10-14,21.5,,
287,1957-10-15,26.1,,
288,1957-10-16,16.5,,
289,1957-10-17,20.2,,
290,1957-10-18,21.0,,
291,1957-10-19,32.9,,
292,1957-10-20,34.6,,
293,1957-10-21,19.7,,
294,1957-10-22,11.5,,
295,1957-10-23,15.9,,
296,1957-10-24,20.9,,
297,1957-10-25,20.4,,
298,1957-10-26,21.7,,
299,1957-10-27,23.8,,
300,1957-10-28,28.2,,
301,1957-10-29,20.3,,
302,1957-10-30,22.4,,
303,1957-10-31,29.2,,
304,1957-11-01,34.6,,
305,1957-11-02,24.8,,
306,1957-11-03,32.3,,
307,1957-11-04,20.8,,
308,1957-11-05,24.2,,
309,1957-11-06,18.3,,
310,1957-11-07,15.5,,
311,1957-11-08,17.2,,
312,1957-11-09,20.4,,
313,1957-11-10,26.9,,
314,1957-11-11,20.1,,
315,1957-11-12,21.4,,
316,1957-11-13,26.3,,
317,1957-11-14,34.3,,
318,1957-11-15,21.8,,
319,1957-11-16,26.5,,
320,1957-11-17,14.5,,
321,1957-11-18,16.5,,
322,1957-11-19,17.2,,
323,1957-11-20,19.6,,
324,1957-11-21,28.5,,
325,1957-11-22,22.1,,
326,1957-11-23,33.3,,
327,1957-11-24,22.1,,
328,1957-11-25,16.5,,
329,1957-11-26,20.4,,
330,1957-11-27,26.0,,
331,1957-11-28,32.4,,
332,1957-11-29,36.5,,
333,1957-11-30,27.5,,
334,1957-12-01,37.2,,
335,1957-12-02,20.4,,
336,1957-12-03,22.1,,
337,1957-12-04,26.5,,
338,1957-12-05,31.6,,
339,1957-12-06,30.5,,
340,1957-12-07,24.2,,
341,1957-12-08,30.2,,
342,1957-12-09,22.2,,
343,1957-12-10,21.6,,
344,1957-12-11,23.6,,
345,1957-12-12,22.7,,
346,1957-12-13,23.9,,
347,1957-12-14,27.5,,
348,1957-12-15,31.4,,
349,1957-12-16,34.1,,
350,1957-12-17,37.3,,
351,1957-12-18,40.5,,
352,1957-12-19,41.2,,
353,1957-12-20,30.0,,
354,1957-12-21,25.8,,
355,1957-12-22,35.2,,
356,1957-12-23,29.2,,
357,1957-12-24,27.9,,
358,1957-12-25,28.5,,
359,1957-12-26,22.4,,
360,1957-12-27,34.1,,
361,1957-12-28,30.5,,
362,1957-12-29,19.4,,
363,1957-12-30,19.5,,
364,1957-12-31,22.1,,
365,1958-01-01,24.0,,
366,1958-01-02,23.4,,
367,1958-01-03,26.1,,
368,1958-01-04,29.5,,
369,1958-01-05,32.2,,
370,1958-01-06,29.5,,
371,1958-01-07,31.0,,
372,1958-01-08,34.0,,
373,1958-01-09,37.9,,
374,1958-01-10,27.0,,
375,1958-01-11,25.4,,
376,1958-01-12,28.1,,
377,1958-01-13,35.2,,
378,1958-01-14,28.9,,
379,1958-01-15,24.3,,
380,1958-01-16,24.6,,
381,1958-01-17,28.9,,
382,1958-01-18,33.3,,
383,1958-01-19,22.7,,
384,1958-01-20,23.2,,
385,1958-01-21,23.3,,
386,1958-01-22,23.2,,
387,1958-01-23,27.0,,
388,1958-01-24,28.5,,
389,1958-01-25,32.1,,
390,1958-01-26,34.3,,
391,1958-01-27,30.8,,
392,1958-01-28,32.1,,
393,1958-01-29,27.5,,
394,1958-01-30,27.7,,
395,1958-01-31,21.1,,
396,1958-02-01,27.1,,
397,1958-02-02,31.8,,
398,1958-02-03,35.6,,
399,1958-02-04,26.3,,
400,1958-02-05,24.9,,
401,1958-02-06,28.5,,
402,1958-02-07,32.1,,
403,1958-02-08,34.0,,
404,1958-02-09,36.7,,
405,1958-02-10,25.1,,
406,1958-02-11,21.8,,
407,1958-02-12,25.2,,
408,1958-02-13,31.6,,
409,1958-02-14,32.4,,
410,1958-02-15,33.0,,
411,1958-02-16,34.2,,
412,1958-02-17,29.7,,
413,1958-02-18,24.9,,
414,1958-02-19,19.8,,
415,1958-02-20,20.4,,
416,1958-02-21,23.2,,
417,1958-02-22,22.7,,
418,1958-02-23,25.4,,
419,1958-02-24,31.7,,
420,1958-02-25,37.1,,
421,1958-02-26,37.1,,
422,1958-02-27,27.4,,
423,1958-02-28,24.5,,
424,1958-03-01,25.6,,
425,1958-03-02,22.1,,
426,1958-03-03,22.1,,
427,1958-03-04,24.2,,
428,1958-03-05,29.4,,
429,1958-03-06,24.6,,
430,1958-03-07,24.1,,
431,1958-03-08,21.8,,
432,1958-03-09,21.8,,
433,1958-03-10,22.4,,
434,1958-03-11,27.3,,
435,1958-03-12,24.6,,
436,1958-03-13,21.8,,
437,1958-03-14,19.6,,
438,1958-03-15,23.1,,
439,1958-03-16,28.3,,
440,1958-03-17,33.6,,
441,1958-03-18,32.5,,
442,1958-03-19,33.5,,
443,1958-03-20,32.5,,
444,1958-03-21,21.1,,
445,1958-03-22,26.4,,
446,1958-03-23,19.8,,
447,1958-03-24,22.5,,
448,1958-03-25,28.2,,
449,1958-03-26,31.9,,
450,1958-03-27,18.1,,
451,1958-03-28,16.3,,
452,1958-03-29,19.2,,
453,1958-03-30,22.3,,
454,1958-03-31,21.8,,
455,1958-04-01,28.0,,
456,1958-04-02,25.6,,
457,1958-04-03,26.5,,
458,1958-04-04,32.4,,
459,1958-04-05,33.9,,
460,1958-04-06,22.6,,
461,1958-04-07,20.4,,
462,1958-04-08,19.5,,
463,1958-04-09,21.5,,
464,1958-04-10,21.5,,
465,1958-04-11,30.4,,
466,1958-04-12,30.5,,
467,1958-04-13,29.9,,
468,1958-04-14,15.0,,
469,1958-04-15,17.5,,
470,1958-04-16,18.4,,
471,1958-04-17,20.4,,
472,1958-04-18,25.6,,
473,1958-04-19,20.3,,
474,1958-04-20,19.8,,
475,1958-04-21,17.2,,
476,1958-04-22,21.0,,
477,1958-04-23,18.2,,
478,1958-04-24,18.6,,
479,1958-04-25,22.9,,
480,1958-04-26,23.3,,
481,1958-04-27,24.4,,
482,1958-04-28,24.4,,
483,1958-04-29,24.9,,
484,1958-04-30,25.6,,
485,1958-05-01,21.2,,
486,1958-05-02,19.4,,
487,1958-05-03,18.0,,
488,1958-05-04,16.4,,
489,1958-05-05,16.3,,
490,1958-05-06,17.9,,
491,1958-05-07,20.4,,
492,1958-05-08,20.4,,
493,1958-05-09,18.4,,
494,1958-05-10,20.9,,
495,1958-05-11,20.2,,
496,1958-05-12,16.2,,
497,1958-05-13,16.3,,
498,1958-05-14,17.4,,
499,1958-05-15,14.5,,
500,1958-05-16,16.2,,
501,1958-05-17,20.1,,
502,1958-05-18,15.1,,
503,1958-05-19,17.3,,
504,1958-05-20,15.8,,
505,1958-05-21,21.0,,
506,1958-05-22,20.5,,
507,1958-05-23,19.8,,
508,1958-05-24,15.2,,
509,1958-05-25,13.0,,
510,1958-05-26,13.8,,
511,1958-05-27,15.1,,
512,1958-05-28,15.9,,
513,1958-05-29,16.1,,
514,1958-05-30,17.3,,
515,1958-05-31,17.4,,
516,1958-06-01,15.3,,
517,1958-06-02,16.6,,
518,1958-06-03,18.4,,
519,1958-06-04,18.8,,
520,1958-06-05,13.6,,
521,1958-06-06,13.6,,
522,1958-06-07,11.0,,
523,1958-06-08,10.5,,
524,1958-06-09,11.4,,
525,1958-06-10,13.7,,
526,1958-06-11,14.5,,
527,1958-06-12,14.3,,
528,1958-06-13,13.6,,
529,1958-06-14,11.2,,
530,1958-06-15,8.9,,
531,1958-06-16,8.9,,
532,1958-06-17,12.4,,
533,1958-06-18,13.8,,
534,1958-06-19,13.2,,
535,1958-06-20,14.4,,
536,1958-06-21,17.5,,
537,1958-06-22,14.5,,
538,1958-06-23,12.4,,
539,1958-06-24,12.2,,
540,1958-06-25,10.0,,
541,1958-06-26,9.6,,
542,1958-06-27,9.9,,
543,1958-06-28,13.0,,
544,1958-06-29,10.7,,
545,1958-06-30,12.2,,
546,1958-07-01,13.3,,
547,1958-07-02,14.7,,
548,1958-07-03,17.1,,
549,1958-07-04,13.8,,
550,1958-07-05,9.7,,
551,1958-07-06,10.4,,
552,1958-07-07,10.2,,
553,1958-07-08,10.2,,
554,1958-07-09,10.5,,
555,1958-07-10,11.7,,
556,1958-07-11,9.6,,
557,1958-07-12,11.5,,
558,1958-07-13,13.9,,
559,1958-07-14,12.6,,
560,1958-07-15,11.4,,
561,1958-07-16,11.7,,
562,1958-07-17,11.7,,
563,1958-07-18,12.0,,
564,1958-07-19,11.7,,
565,1958-07-20,12.3,,
566,1958-07-21,10.8,,
567,1958-07-22,10.8,,
568,1958-07-23,13.9,,
569,1958-07-24,13.4,,
570,1958-07-25,12.9,,
571,1958-07-26,12.9,,
572,1958-07-27,16.4,,
573,1958-07-28,15.8,,
574,1958-07-29,13.6,,
575,1958-07-30,13.7,,
576,1958-07-31,14.0,,
577,1958-08-01,14.2,,
578,1958-08-02,13.5,,
579,1958-08-03,14.5,,
580,1958-08-04,13.2,,
581,1958-08-05,16.5,,
582,1958-08-06,13.6,,
583,1958-08-07,13.6,,
584,1958-08-08,15.2,,
585,1958-08-09,11.9,,
586,1958-08-10,14.6,,
587,1958-08-11,16.5,,
588,1958-08-12,19.4,,
589,1958-08-13,14.1,,
590,1958-08-14,10.4,,
591,1958-08-15,12.2,,
592,1958-08-16,12.3,,
593,1958-08-17,11.4,,
594,1958-08-18,11.3,,
595,1958-08-19,12.4,,
596,1958-08-20,12.5,,
597,1958-08-21,14.7,,
598,1958-08-22,14.9,,
599,1958-08-23,14.2,,
600,1958-08-24,12.7,,
601,1958-08-25,10.8,,
602,1958-08-26,12.2,,
603,1958-08-27,13.7,,
604,1958-08-28,13.5,,
605,1958-08-29,11.2,,
606,1958-08-30,10.9,,
607,1958-08-31,14.2,,
608,1958-09-01,16.7,,
609,1958-09-02,11.1,,
610,1958-09-03,9.1,,
611,1958-09-04,10.6,,
612,1958-09-05,13.5,,
613,1958-09-06,13.6,,
614,1958-09-07,14.9,,
615,1958-09-08,18.4,,
616,1958-09-09,19.2,,
617,1958-09-10,10.3,,
618,1958-09-11,10.5,,
619,1958-09-12,12.2,,
620,1958-09-13,11.5,,
621,1958-09-14,13.1,,
622,1958-09-15,16.5,,
623,1958-09-16,16.7,,
624,1958-09-17,10.5,,
625,1958-09-18,13.1,,
626,1958-09-19,13.7,,
627,1958-09-20,9.0,,
628,1958-09-21,11.0,,
629,1958-09-22,14.3,,
630,1958-09-23,17.5,,
631,1958-09-24,19.2,,
632,1958-09-25,22.7,,
633,1958-09-26,16.4,,
634,1958-09-27,14.5,,
635,1958-09-28,13.7,,
636,1958-09-29,17.1,,
637,1958-09-30,18.4,,
638,1958-10-01,20.8,,
639,1958-10-02,19.8,,
640,1958-10-03,15.9,,
641,1958-10-04,17.1,,
642,1958-10-05,18.0,,
643,1958-10-06,11.0,,
644,1958-10-07,12.7,,
645,1958-10-08,17.1,,
646,1958-10-09,15.7,,
647,1958-10-10,16.5,,
648,1958-10-11,12.5,,
649,1958-10-12,18.3,,
650,1958-10-13,22.3,,
651,1958-10-14,22.0,,
652,1958-10-15,20.1,,
653,1958-10-16,13.7,,
654,1958-10-17,16.0,,
655,1958-10-18,13.1,,
656,1958-10-19,15.1,,
657,1958-10-20,16.4,,
658,1958-10-21,15.9,,
659,1958-10-22,15.5,,
660,1958-10-23,20.0,,
661,1958-10-24,12.7,,
662,1958-10-25,20.9,,
663,1958-10-26,22.5,,
664,1958-10-27,20.4,,
665,1958-10-28,27.6,,
666,1958-10-29,22.5,,
667,1958-10-30,18.0,,
668,1958-10-31,17.1,,
669,1958-11-01,14.2,,
670,1958-11-02,16.9,,
671,1958-11-03,19.4,,
672,1958-11-04,21.7,,
673,1958-11-05,22.4,,
674,1958-11-06,28.5,,
675,1958-11-07,26.5,,
676,1958-11-08,35.4,,
677,1958-11-09,25.8,,
678,1958-11-10,32.2,,
679,1958-11-11,29.5,,
680,1958-11-12,21.6,,
681,1958-11-13,14.2,,
682,1958-11-14,17.9,,
683,1958-11-15,20.8,,
684,1958-11-16,20.2,,
685,1958-11-17,24.3,,
686,1958-11-18,29.5,,
687,1958-11-19,34.8,,
688,1958-11-20,24.5,,
689,1958-11-21,18.7,,
690,1958-11-22,17.2,,
691,1958-11-23,16.6,,
692,1958-11-24,20.2,,
693,1958-11-25,23.9,,
694,1958-11-26,28.4,,
695,1958-11-27,34.3,,
696,1958-11-28,24.3,,
697,1958-11-29,24.1,,
698,1958-11-30,21.0,,
699,1958-12-01,21.6,,
700,1958-12-02,21.2,,
701,1958-12-03,22.7,,
702,1958-12-04,29.4,,
703,1958-12-05,21.6,,
704,1958-12-06,22.5,,
705,1958-12-07,26.4,,
706,1958-12-08,34.4,,
707,1958-12-09,19.7,,
708,1958-12-10,19.1,,
709,1958-12-11,18.1,,
710,1958-12-12,17.8,,
711,1958-12-13,23.7,,
712,1958-12-14,25.0,,
713,1958-12-15,22.4,,
714,1958-12-16,21.9,,
715,1958-12-17,19.3,,
716,1958-12-18,22.5,,
717,1958-12-19,25.9,,
718,1958-12-20,26.4,,
719,1958-12-21,24.9,,
720,1958-12-22,26.4,,
721,1958-12-23,32.9,,
722,1958-12-24,23.6,,
723,1958-12-25,25.2,,
724,1958-12-26,26.7,,
725,1958-12-27,28.7,,
726,1958-12-28,24.9,,
727,1958-12-29,23.3,,
728,1958-12-30,26.7,,
729,1958-12-31,29.4,,
730,1959-01-01,24.2,,
731,1959-01-02,25.5,,
732,1959-01-03,32.7,,
733,1959-01-04,34.2,,
734,1959-01-05,32.7,,
735,1959-01-06,23.0,,
736,1959-01-07,23.9,,
737,1959-01-08,25.1,,
738,1959-01-09,26.4,,
739,1959-01-10,32.0,,
740,1959-01-11,32.8,,
741,1959-01-12,36.3,,
742,1959-01-13,36.8,,
743,1959-01-14,36.7,,
744,1959-01-15,31.9,,
745,1959-01-16,38.6,,
746,1959-01-17,43.0,,
747,1959-01-18,39.9,,
748,1959-01-19,42.2,,
749,1959-01-20,26.2,,
750,1959-01-21,25.9,,
751,1959-01-22,32.4,,
752,1959-01-23,36.8,,
753,1959-01-24,31.8,,
754,1959-01-25,33.1,,
755,1959-01-26,22.5,,
756,1959-01-27,24.6,,
757,1959-01-28,24.4,,
758,1959-01-29,27.5,,
759,1959-01-30,31.6,,
760,1959-01-31,36.6,,
761,1959-02-01,39.3,,
762,1959-02-02,39.5,,
763,1959-02-03,28.0,,
764,1959-02-04,28.5,,
765,1959-02-05,34.0,,
766,1959-02-06,23.2,,
767,1959-02-07,24.4,,
768,1959-02-08,25.0,,
769,1959-02-09,23.7,,
770,1959-02-10,27.6,,
771,1959-02-11,32.4,,
772,1959-02-12,33.2,,
773,1959-02-13,20.8,,
774,1959-02-14,18.0,,
775,1959-02-15,18.3,,
776,1959-02-16,22.1,,
777,1959-02-17,23.0,,
778,1959-02-18,23.2,,
779,1959-02-19,23.9,,
780,1959-02-20,23.2,,
781,1959-02-21,25.6,,
782,1959-02-22,31.1,,
783,1959-02-23,31.0,,
784,1959-02-24,31.3,,
785,1959-02-25,32.3,,
786,1959-02-26,33.2,,
787,1959-02-27,32.6,,
788,1959-02-28,23.2,,
789,1959-03-01,31.6,,
790,1959-03-02,26.6,,
791,1959-03-03,22.9,,
792,1959-03-04,27.1,,
793,1959-03-05,24.5,,
794,1959-03-06,29.7,,
795,1959-03-07,24.9,,
796,1959-03-08,21.8,,
797,1959-03-09,21.8,,
798,1959-03-10,21.8,,
799,1959-03-11,24.3,,
800,1959-03-12,28.7,,
801,1959-03-13,31.6,,
802,1959-03-14,31.6,,
803,1959-03-15,31.9,,
804,1959-03-16,19.2,,
805,1959-03-17,21.7,,
806,1959-03-18,24.3,,
807,1959-03-19,30.2,,
808,1959-03-20,32.3,,
809,1959-03-21,33.5,,
810,1959-03-22,22.0,,
811,1959-03-23,25.3,,
812,1959-03-24,24.3,,
813,1959-03-25,28.1,,
814,1959-03-26,29.7,,
815,1959-03-27,29.2,,
816,1959-03-28,31.6,,
817,1959-03-29,30.3,,
818,1959-03-30,20.1,,
819,1959-03-31,20.4,,
820,1959-04-01,22.6,,
821,1959-04-02,21.8,,
822,1959-04-03,26.4,,
823,1959-04-04,23.1,,
824,1959-04-05,21.2,,
825,1959-04-06,21.1,,
826,1959-04-07,21.2,,
827,1959-04-08,24.9,,
828,1959-04-09,29.8,,
829,1959-04-10,23.5,,
830,1959-04-11,20.5,,
831,1959-04-12,24.6,,
832,1959-04-13,24.8,,
833,1959-04-14,19.8,,
834,1959-04-15,17.5,,
835,1959-04-16,17.5,,
836,1959-04-17,17.7,,
837,1959-04-18,21.5,,
838,1959-04-19,23.9,,
839,1959-04-20,26.5,,
840,1959-04-21,30.2,,
841,1959-04-22,27.3,,
842,1959-04-23,27.2,,
843,1959-04-24,31.2,,
844,1959-04-25,15.3,,
845,1959-04-26,16.2,,
846,1959-04-27,18.7,,
847,1959-04-28,22.1,,
848,1959-04-29,23.9,,
849,1959-04-30,24.6,,
850,1959-05-01,16.6,,
851,1959-05-02,17.6,,
852,1959-05-03,21.4,,
853,1959-05-04,24.3,,
854,1959-05-05,24.3,,
855,1959-05-06,21.1,,
856,1959-05-07,21.4,,
857,1959-05-08,23.0,,
858,1959-05-09,17.8,,
859,1959-05-10,15.8,,
860,1959-05-11,21.3,,
861,1959-05-12,21.9,,
862,1959-05-13,21.7,,
863,1959-05-14,22.7,,
864,1959-05-15,21.3,,
865,1959-05-16,20.8,,
866,1959-05-17,22.2,,
867,1959-05-18,18.3,,
868,1959-05-19,15.3,,
869,1959-05-20,13.0,,
870,1959-05-21,12.5,,
871,1959-05-22,12.0,,
872,1959-05-23,13.4,,
873,1959-05-24,14.6,,
874,1959-05-25,13.4,,
875,1959-05-26,14.5,,
876,1959-05-27,11.9,,
877,1959-05-28,15.1,,
878,1959-05-29,13.9,,
879,1959-05-30,12.6,,
880,1959-05-31,14.8,,
881,1959-06-01,14.8,,
882,1959-06-02,16.6,,
883,1959-06-03,16.8,,
884,1959-06-04,16.8,,
885,1959-06-05,13.6,,
886,1959-06-06,16.2,,
887,1959-06-07,17.1,,
888,1959-06-08,17.6,,
889,1959-06-09,14.6,,
890,1959-06-10,14.8,,
891,1959-06-11,13.7,,
892,1959-06-12,13.2,,
893,1959-06-13,11.0,,
894,1959-06-14,10.5,,
895,1959-06-15,12.6,,
896,1959-06-16,12.5,,
897,1959-06-17,16.0,,
898,1959-06-18,17.5,,
899,1959-06-19,19.2,,
900,1959-06-20,17.7,,
901,1959-06-21,17.1,,
902,1959-06-22,20.8,,
903,1959-06-23,16.7,,
904,1959-06-24,15.7,,
905,1959-06-25,13.1,,
906,1959-06-26,13.2,,
907,1959-06-27,14.6,,
908,1959-06-28,15.5,,
909,1959-06-29,14.7,,
910,1959-06-30,15.3,,
911,1959-07-01,15.4,,
912,1959-07-02,16.9,,
913,1959-07-03,15.6,,
914,1959-07-04,16.2,,
915,1959-07-05,14.5,,
916,1959-07-06,14.2,,
917,1959-07-07,14.0,,
918,1959-07-08,9.6,,
919,1959-07-09,10.3,,
920,1959-07-10,14.5,,
921,1959-07-11,14.4,,
922,1959-07-12,18.4,,
923,1959-07-13,13.9,,
924,1959-07-14,13.3,,
925,1959-07-15,13.9,,
926,1959-07-16,13.9,,
927,1959-07-17,14.1,,
928,1959-07-18,14.1,,
929,1959-07-19,15.4,,
