,date,maximum temperature (degC),site number,site name
68,1954-07-17,25.1,,
69,1954-07-18,26.8,,
70,1954-07-19,26.8,,
71,1954-07-20,26.8,,
72,1954-07-21,26.8,,
73,1954-07-22,26.8,,
74,1954-07-23,26.8,,
75,1954-07-24,26.8,,
76,1954-07-25,26.8,,
77,1954-07-26,26.8,,
78,1954-07-27,26.8,,
79,1954-07-28,26.8,,
80,1954-07-29,26.8,,
81,1954-07-30,26.8,,
82,1954-07-31,26.8,,
83,1954-08-01,24.0,,
84,1954-08-02,19.1,,
85,1954-08-03,17.1,,
86,1954-08-04,20.5,,
87,1954-08-05,24.0,,
88,1954-08-06,24.0,,
89,1954-08-07,24.6,,
90,1954-08-08,20.5,,
91,1954-08-09,20.5,,
92,1954-08-10,20.5,,
93,1954-08-11,14.8,,
94,1954-08-12,19.8,,
95,1954-08-13,17.1,,
96,1954-08-14,19.1,,
97,1954-08-15,21.6,,
98,1954-08-16,25.1,,
99,1954-08-17,25.7,,
100,1954-08-18,27.7,,
101,1954-08-19,28.6,,
102,1954-08-20,31.4,,
103,1954-08-21,33.0,,
104,1954-08-22,32.5,,
105,1954-08-23,32.5,,
106,1954-08-24,34.7,,
107,1954-08-25,28.6,,
108,1954-08-26,24.6,,
109,1954-08-27,21.0,,
110,1954-08-28,21.6,,
111,1954-08-29,22.3,,
112,1954-08-30,27.7,,
113,1954-08-31,30.3,,
114,1954-09-01,36.2,,
115,1954-09-02,20.4,,
116,1954-09-03,21.9,,
117,1954-09-04,26.9,,
118,1954-09-05,22.8,,
119,1954-09-06,21.0,,
120,1954-09-07,22.3,,
121,1954-09-08,24.9,,
122,1954-09-09,24.9,,
123,1954-09-10,26.2,,
124,1954-09-11,29.5,,
125,1954-09-12,30.3,,
126,1954-09-13,28.3,,
127,1954-09-14,26.9,,
128,1954-09-15,27.6,,
129,1954-09-16,31.0,,
130,1954-09-17,35.7,,
131,1954-09-18,23.8,,
132,1954-09-19,23.2,,
133,1954-09-20,23.2,,
134,1954-09-21,27.3,,
135,1954-09-22,27.6,,
136,1954-09-23,30.3,,
137,1954-09-24,32.9,,
138,1954-09-25,32.9,,
139,1954-09-26,32.9,,
140,1954-09-27,32.9,,
141,1954-09-28,32.9,,
142,1954-09-29,32.9,,
143,1954-09-30,32.9,,
144,1954-10-01,33.6,,
145,1954-10-02,36.9,,
146,1954-10-03,35.5,,
147,1954-10-04,30.9,,
148,1954-10-05,30.2,,
149,1954-10-06,33.6,,
150,1954-10-07,40.1,,
151,1954-10-08,29.0,,
152,1954-10-09,29.8,,
153,1954-10-10,31.4,,
154,1954-10-11,33.6,,
155,1954-10-12,30.2,,
156,1954-10-13,29.8,,
157,1954-10-14,25.0,,
158,1954-10-15,28.0,,
159,1954-10-16,31.4,,
160,1954-10-17,36.9,,
161,1954-10-18,25.5,,
162,1954-10-19,29.0,,
163,1954-10-20,29.0,,
164,1954-10-21,30.2,,
165,1954-10-22,35.5,,
166,1954-10-23,38.2,,
167,1954-10-24,35.5,,
168,1954-10-25,27.2,,
169,1954-10-26,30.9,,
170,1954-10-27,40.8,,
171,1954-10-28,40.8,,
172,1954-10-29,40.8,,
173,1954-10-30,40.8,,
174,1954-10-31,32.0,,
175,1954-11-01,26.2,,
176,1954-11-02,29.9,,
177,1954-11-03,32.7,,
178,1954-11-04,34.4,,
179,1954-11-05,36.6,,
180,1954-11-06,41.8,,
181,1954-11-07,45.9,,
182,1954-11-08,40.8,,
183,1954-11-09,27.8,,
184,1954-11-10,29.9,,
185,1954-11-11,35.8,,
186,1954-11-12,33.0,,
187,1954-11-13,34.4,,
188,1954-11-14,31.9,,
189,1954-11-15,32.7,,
190,1954-11-16,36.1,,
191,1954-11-17,41.4,,
192,1954-11-18,39.4,,
193,1954-11-19,39.4,,
194,1954-11-20,30.7,,
195,1954-11-21,27.8,,
196,1954-11-22,29.9,,
197,1954-11-23,33.0,,
198,1954-11-24,33.9,,
199,1954-11-25,35.6,,
200,1954-11-26,38.2,,
201,1954-11-27,40.8,,
202,1954-11-28,44.8,,
203,1954-11-29,37.2,,
204,1954-11-30,28.2,,
205,1954-12-01,34.8,,
206,1954-12-02,38.0,,
207,1954-12-03,26.6,,
208,1954-12-04,34.3,,
209,1954-12-05,33.3,,
210,1954-12-06,34.8,,
211,1954-12-07,37.6,,
212,1954-12-08,37.6,,
213,1954-12-09,38.0,,
214,1954-12-10,34.8,,
215,1954-12-11,33.9,,
216,1954-12-12,27.2,,
217,1954-12-13,30.1,,
218,1954-12-14,34.3,,
219,1954-12-15,37.0,,
220,1954-12-16,37.0,,
221,1954-12-17,34.8,,
222,1954-12-18,33.9,,
223,1954-12-19,36.2,,
224,1954-12-20,38.6,,
225,1954-12-21,38.6,,
226,1954-12-22,38.9,,
227,1954-12-23,40.4,,
228,1954-12-24,43.7,,
229,1954-12-25,44.7,,
230,1954-12-26,44.2,,
231,1954-12-27,43.2,,
232,1954-12-28,43.2,,
233,1954-12-29,40.4,,
234,1954-12-30,43.2,,
235,1954-12-31,43.2,,
236,1955-01-01,44.9,,
237,1955-01-02,44.2,,
238,1955-01-03,33.0,,
239,1955-01-04,33.3,,
240,1955-01-05,36.6,,
241,1955-01-06,38.8,,
242,1955-01-07,39.2,,
243,1955-01-08,39.2,,
244,1955-01-09,39.2,,
245,1955-01-10,39.9,,
246,1955-01-11,41.4,,
247,1955-01-12,37.1,,
248,1955-01-13,36.2,,
249,1955-01-14,39.2,,
250,1955-01-15,39.9,,
251,1955-01-16,41.0,,
252,1955-01-17,43.2,,
253,1955-01-18,44.2,,
254,1955-01-19,45.9,,
255,1955-01-20,38.8,,
256,1955-01-21,36.6,,
257,1955-01-22,38.5,,
258,1955-01-23,36.6,,
259,1955-01-24,38.5,,
260,1955-01-25,38.8,,
261,1955-01-26,37.1,,
262,1955-01-27,37.7,,
263,1955-01-28,38.8,,
264,1955-01-29,41.0,,
265,1955-01-30,35.4,,
266,1955-01-31,33.3,,
267,1955-02-01,35.6,,
268,1955-02-02,37.5,,
269,1955-02-03,39.7,,
270,1955-02-04,39.7,,
271,1955-02-05,40.5,,
272,1955-02-06,38.7,,
273,1955-02-07,39.7,,
274,1955-02-08,38.7,,
275,1955-02-09,26.2,,
276,1955-02-10,30.7,,
277,1955-02-11,31.5,,
278,1955-02-12,34.3,,
279,1955-02-13,37.0,,
280,1955-02-14,38.7,,
281,1955-02-15,40.5,,
282,1955-02-16,41.9,,
283,1955-02-17,37.5,,
284,1955-02-18,37.9,,
285,1955-02-19,37.5,,
286,1955-02-20,34.9,,
287,1955-02-21,39.3,,
288,1955-02-22,35.6,,
289,1955-02-23,36.4,,
290,1955-02-24,35.6,,
291,1955-02-25,37.0,,
292,1955-02-26,37.0,,
293,1955-02-27,38.7,,
294,1955-02-28,28.4,,
295,1955-03-01,30.5,,
296,1955-03-02,33.0,,
297,1955-03-03,33.8,,
298,1955-03-04,36.6,,
299,1955-03-05,36.6,,
300,1955-03-06,33.4,,
301,1955-03-07,32.7,,
302,1955-03-08,29.5,,
303,1955-03-09,32.1,,
304,1955-03-10,33.0,,
305,1955-03-11,33.4,,
306,1955-03-12,35.5,,
307,1955-03-13,36.1,,
308,1955-03-14,36.1,,
309,1955-03-15,33.4,,
310,1955-03-16,31.3,,
311,1955-03-17,33.0,,
312,1955-03-18,22.6,,
313,1955-03-19,27.1,,
314,1955-03-20,31.3,,
315,1955-03-21,31.3,,
316,1955-03-22,33.8,,
317,1955-03-23,33.8,,
318,1955-03-24,33.8,,
319,1955-03-25,33.8,,
320,1955-03-26,34.2,,
321,1955-03-27,34.7,,
322,1955-03-28,35.5,,
323,1955-03-29,36.1,,
324,1955-03-30,37.1,,
325,1955-03-31,37.1,,
326,1955-04-01,31.2,,
327,1955-04-02,27.3,,
328,1955-04-03,26.7,,
329,1955-04-04,27.6,,
330,1955-04-05,31.2,,
331,1955-04-06,29.4,,
332,1955-04-07,27.6,,
333,1955-04-08,31.2,,
334,1955-04-09,27.6,,
335,1955-04-10,31.7,,
336,1955-04-11,32.7,,
337,1955-04-12,32.7,,
338,1955-04-13,33.2,,
339,1955-04-14,31.2,,
340,1955-04-15,26.7,,
341,1955-04-16,27.6,,
342,1955-04-17,29.4,,
343,1955-04-18,30.3,,
344,1955-04-19,32.0,,
345,1955-04-20,32.7,,
346,1955-04-21,29.4,,
347,1955-04-22,32.0,,
348,1955-04-23,31.7,,
349,1955-04-24,30.3,,
350,1955-04-25,31.2,,
351,1955-04-26,24.6,,
352,1955-04-27,20.7,,
353,1955-04-28,21.8,,
354,1955-04-29,23.4,,
355,1955-04-30,22.3,,
356,1955-05-01,23.9,,
357,1955-05-02,25.7,,
358,1955-05-03,26.5,,
359,1955-05-04,23.4,,
360,1955-05-05,22.4,,
361,1955-05-06,20.0,,
362,1955-05-07,21.0,,
363,1955-05-08,21.9,,
364,1955-05-09,24.7,,
365,1955-05-10,29.0,,
366,1955-05-11,29.5,,
367,1955-05-12,29.0,,
368,1955-05-13,20.5,,
369,1955-05-14,19.4,,
370,1955-05-15,20.0,,
371,1955-05-16,21.0,,
372,1955-05-17,19.4,,
373,1955-05-18,17.4,,
374,1955-05-19,18.0,,
375,1955-05-20,16.9,,
376,1955-05-21,21.5,,
377,1955-05-22,24.7,,
378,1955-05-23,20.0,,
379,1955-05-24,18.0,,
380,1955-05-25,16.3,,
381,1955-05-26,20.0,,
382,1955-05-27,23.4,,
383,1955-05-28,23.4,,
384,1955-05-29,21.0,,
385,1955-05-30,19.4,,
386,1955-05-31,21.0,,
387,1955-06-01,26.6,,
388,1955-06-02,22.1,,
389,1955-06-03,20.0,,
390,1955-06-04,18.9,,
391,1955-06-05,24.1,,
392,1955-06-06,24.1,,
393,1955-06-07,24.1,,
394,1955-06-08,24.1,,
395,1955-06-09,24.1,,
396,1955-06-10,24.1,,
397,1955-06-11,24.8,,
398,1955-06-12,26.0,,
399,1955-06-13,26.6,,
400,1955-06-14,27.2,,
401,1955-06-15,26.0,,
402,1955-06-16,26.0,,
403,1955-06-17,28.4,,
404,1955-06-18,20.6,,
405,1955-06-19,22.1,,
406,1955-06-20,23.2,,
407,1955-06-21,27.2,,
408,1955-06-22,18.0,,
409,1955-06-23,15.0,,
410,1955-06-24,18.0,,
411,1955-06-25,18.0,,
412,1955-06-26,17.6,,
413,1955-06-27,18.0,,
414,1955-06-28,18.3,,
415,1955-06-29,18.0,,
416,1955-06-30,16.4,,
417,1955-07-01,17.1,,
418,1955-07-02,17.1,,
419,1955-07-03,17.4,,
420,1955-07-04,19.3,,
421,1955-07-05,21.3,,
422,1955-07-06,21.9,,
423,1955-07-07,20.1,,
424,1955-07-08,20.1,,
425,1955-07-09,19.8,,
426,1955-07-10,16.0,,
427,1955-07-11,19.8,,
428,1955-07-12,23.1,,
429,1955-07-13,17.8,,
430,1955-07-14,17.8,,
431,1955-07-15,16.5,,
432,1955-07-16,15.5,,
433,1955-07-17,16.5,,
434,1955-07-18,16.5,,
435,1955-07-19,16.5,,
436,1955-07-20,13.5,,
437,1955-07-21,16.0,,
438,1955-07-22,17.1,,
439,1955-07-23,20.1,,
440,1955-07-24,20.1,,
441,1955-07-25,19.3,,
442,1955-07-26,23.7,,
443,1955-07-27,21.3,,
444,1955-07-28,13.5,,
445,1955-07-29,16.5,,
446,1955-07-30,15.5,,
447,1955-07-31,16.5,,
448,1955-08-01,16.5,,
449,1955-08-02,21.6,,
450,1955-08-03,21.6,,
451,1955-08-04,17.9,,
452,1955-08-05,22.1,,
453,1955-08-06,24.0,,
454,1955-08-07,18.1,,
455,1955-08-08,21.0,,
456,1955-08-09,21.0,,
457,1955-08-10,21.0,,
458,1955-08-11,20.5,,
459,1955-08-12,22.3,,
460,1955-08-13,28.6,,
461,1955-08-14,33.6,,
462,1955-08-15,24.0,,
463,1955-08-16,22.9,,
464,1955-08-17,21.6,,
465,1955-08-18,25.1,,
466,1955-08-19,32.5,,
467,1955-08-20,25.1,,
468,1955-08-21,21.0,,
469,1955-08-22,30.8,,
470,1955-08-23,33.6,,
471,1955-08-24,19.1,,
472,1955-08-25,21.6,,
473,1955-08-26,22.1,,
474,1955-08-27,24.0,,
475,1955-08-28,25.1,,
476,1955-08-29,26.5,,
477,1955-08-30,27.7,,
478,1955-08-31,28.1,,
479,1955-09-01,26.9,,
480,1955-09-02,27.6,,
481,1955-09-03,26.2,,
482,1955-09-04,21.9,,
483,1955-09-05,21.9,,
484,1955-09-06,24.9,,
485,1955-09-07,29.5,,
486,1955-09-08,26.9,,
487,1955-09-09,26.2,,
488,1955-09-10,26.9,,
489,1955-09-11,30.3,,
490,1955-09-12,30.3,,
491,1955-09-13,28.3,,
492,1955-09-14,28.3,,
493,1955-09-15,31.0,,
494,1955-09-16,32.1,,
495,1955-09-17,29.5,,
496,1955-09-18,31.8,,
497,1955-09-19,31.8,,
498,1955-09-20,36.6,,
499,1955-09-21,36.6,,
500,1955-09-22,33.4,,
501,1955-09-23,23.2,,
502,1955-09-24,23.8,,
503,1955-09-25,26.9,,
504,1955-09-26,32.1,,
505,1955-09-27,27.3,,
506,1955-09-28,35.7,,
507,1955-09-29,39.4,,
508,1955-09-30,41.6,,
509,1955-10-01,36.1,,
510,1955-10-02,28.0,,
511,1955-10-03,28.6,,
512,1955-10-04,30.2,,
513,1955-10-05,33.6,,
514,1955-10-06,34.3,,
515,1955-10-07,28.0,,
516,1955-10-08,29.0,,
517,1955-10-09,38.2,,
518,1955-10-10,30.9,,
519,1955-10-11,30.9,,
520,1955-10-12,30.9,,
521,1955-10-13,30.9,,
522,1955-10-14,42.6,,
523,1955-10-15,30.9,,
524,1955-10-16,32.0,,
525,1955-10-17,33.2,,
526,1955-10-18,29.0,,
527,1955-10-19,32.6,,
528,1955-10-20,38.6,,
529,1955-10-21,42.1,,
530,1955-10-22,36.9,,
531,1955-10-23,33.6,,
532,1955-10-24,27.2,,
533,1955-10-25,25.5,,
534,1955-10-26,26.3,,
535,1955-10-27,27.2,,
536,1955-10-28,34.3,,
537,1955-10-29,30.9,,
538,1955-10-30,26.3,,
539,1955-10-31,28.6,,
540,1955-11-01,26.2,,
541,1955-11-02,26.2,,
542,1955-11-03,27.8,,
543,1955-11-04,29.9,,
544,1955-11-05,33.4,,
545,1955-11-06,35.6,,
546,1955-11-07,39.4,,
547,1955-11-08,29.9,,
548,1955-11-09,28.8,,
549,1955-11-10,36.1,,
550,1955-11-11,27.8,,
551,1955-11-12,30.7,,
552,1955-11-13,34.4,,
553,1955-11-14,41.4,,
554,1955-11-15,43.4,,
555,1955-11-16,42.5,,
556,1955-11-17,44.8,,
557,1955-11-18,44.3,,
558,1955-11-19,27.8,,
559,1955-11-20,28.8,,
560,1955-11-21,36.1,,
561,1955-11-22,42.5,,
562,1955-11-23,45.4,,
563,1955-11-24,25.1,,
564,1955-11-25,25.1,,
565,1955-11-26,25.6,,
566,1955-11-27,28.8,,
567,1955-11-28,31.9,,
568,1955-11-29,35.6,,
569,1955-11-30,39.4,,
570,1955-12-01,37.6,,
571,1955-12-02,30.1,,
572,1955-12-03,25.5,,
573,1955-12-04,24.4,,
574,1955-12-05,27.7,,
575,1955-12-06,33.3,,
576,1955-12-07,37.6,,
577,1955-12-08,37.6,,
578,1955-12-09,38.9,,
579,1955-12-10,39.5,,
580,1955-12-11,40.4,,
581,1955-12-12,41.0,,
582,1955-12-13,42.2,,
583,1955-12-14,43.2,,
584,1955-12-15,43.7,,
585,1955-12-16,38.9,,
586,1955-12-17,39.5,,
587,1955-12-18,40.4,,
588,1955-12-19,40.4,,
589,1955-12-20,33.3,,
590,1955-12-21,34.3,,
591,1955-12-22,34.8,,
592,1955-12-23,34.8,,
593,1955-12-24,33.9,,
594,1955-12-25,30.8,,
595,1955-12-26,38.0,,
596,1955-12-27,34.3,,
597,1955-12-28,33.9,,
598,1955-12-29,36.2,,
599,1955-12-30,36.2,,
600,1955-12-31,29.4,,
601,1956-01-01,31.0,,
602,1956-01-02,33.0,,
603,1956-01-03,33.9,,
604,1956-01-04,38.5,,
605,1956-01-05,38.8,,
606,1956-01-06,38.8,,
607,1956-01-07,38.5,,
608,1956-01-08,37.1,,
609,1956-01-09,39.9,,
610,1956-01-10,41.4,,
611,1956-01-11,33.0,,
612,1956-01-12,38.8,,
613,1956-01-13,41.0,,
614,1956-01-14,43.8,,
615,1956-01-15,44.2,,
616,1956-01-16,42.5,,
617,1956-01-17,41.4,,
618,1956-01-18,39.9,,
619,1956-01-19,39.9,,
620,1956-01-20,28.6,,
621,1956-01-21,31.0,,
622,1956-01-22,33.0,,
623,1956-01-23,36.2,,
624,1956-01-24,36.2,,
625,1956-01-25,41.0,,
626,1956-01-26,38.8,,
627,1956-01-27,39.9,,
628,1956-01-28,38.8,,
629,1956-01-29,38.8,,
630,1956-01-30,39.2,,
631,1956-01-31,38.8,,
632,1956-02-01,27.3,,
633,1956-02-02,28.9,,
634,1956-02-03,28.9,,
635,1956-02-04,34.9,,
636,1956-02-05,37.9,,
637,1956-02-06,40.5,,
638,1956-02-07,40.8,,
639,1956-02-08,40.5,,
640,1956-02-09,36.4,,
641,1956-02-10,39.3,,
642,1956-02-11,40.1,,
643,1956-02-12,40.5,,
644,1956-02-13,40.8,,
645,1956-02-14,40.8,,
646,1956-02-15,39.7,,
647,1956-02-16,40.1,,
648,1956-02-17,38.7,,
649,1956-02-18,38.7,,
650,1956-02-19,38.7,,
651,1956-02-20,39.7,,
652,1956-02-21,41.4,,
653,1956-02-22,41.4,,
654,1956-02-23,42.5,,
655,1956-02-24,40.8,,
656,1956-02-25,42.5,,
657,1956-02-26,42.5,,
658,1956-02-27,40.5,,
659,1956-02-28,34.9,,
660,1956-02-29,30.1,,
661,1956-03-01,33.0,,
662,1956-03-02,36.6,,
663,1956-03-03,35.5,,
664,1956-03-04,33.0,,
665,1956-03-05,40.9,,
666,1956-03-06,38.8,,
667,1956-03-07,37.4,,
668,1956-03-08,32.1,,
669,1956-03-09,29.5,,
670,1956-03-10,27.6,,
671,1956-03-11,27.1,,
672,1956-03-12,25.4,,
673,1956-03-13,32.7,,
674,1956-03-14,35.5,,
675,1956-03-15,35.5,,
676,1956-03-16,35.5,,
677,1956-03-17,33.8,,
678,1956-03-18,33.8,,
679,1956-03-19,34.7,,
680,1956-03-20,36.1,,
681,1956-03-21,36.1,,
682,1956-03-22,36.6,,
683,1956-03-23,36.1,,
684,1956-03-24,36.6,,
685,1956-03-25,35.5,,
686,1956-03-26,33.0,,
687,1956-03-27,31.3,,
688,1956-03-28,31.3,,
689,1956-03-29,22.6,,
690,1956-03-30,20.4,,
691,1956-03-31,32.7,,
692,1956-04-01,32.5,,
693,1956-04-02,32.7,,
694,1956-04-03,32.5,,
695,1956-04-04,32.0,,
696,1956-04-05,32.5,,
697,1956-04-06,32.7,,
698,1956-04-07,34.0,,
699,1956-04-08,32.0,,
700,1956-04-09,29.4,,
701,1956-04-10,27.3,,
702,1956-04-11,30.3,,
703,1956-04-12,34.5,,
704,1956-04-13,37.7,,
705,1956-04-14,37.7,,
706,1956-04-15,27.6,,
707,1956-04-16,33.5,,
708,1956-04-17,31.7,,
709,1956-04-18,26.3,,
710,1956-04-19,28.5,,
711,1956-04-20,24.6,,
712,1956-04-21,21.8,,
713,1956-04-22,22.9,,
714,1956-04-23,24.0,,
715,1956-04-24,28.5,,
716,1956-04-25,22.9,,
717,1956-04-26,24.0,,
718,1956-04-27,24.0,,
719,1956-04-28,26.3,,
720,1956-04-29,26.3,,
721,1956-04-30,27.3,,
722,1956-05-01,26.5,,
723,1956-05-02,27.6,,
724,1956-05-03,26.5,,
725,1956-05-04,23.4,,
726,1956-05-05,22.4,,
727,1956-05-06,18.0,,
728,1956-05-07,25.7,,
729,1956-05-08,25.7,,
730,1956-05-09,29.0,,
731,1956-05-10,24.7,,
732,1956-05-11,22.4,,
733,1956-05-12,23.9,,
734,1956-05-13,24.7,,
735,1956-05-14,27.6,,
736,1956-05-15,24.7,,
737,1956-05-16,25.7,,
738,1956-05-17,20.5,,
739,1956-05-18,21.5,,
740,1956-05-19,23.4,,
741,1956-05-20,21.5,,
742,1956-05-21,22.4,,
743,1956-05-22,21.5,,
744,1956-05-23,17.4,,
745,1956-05-24,18.9,,
746,1956-05-25,22.4,,
747,1956-05-26,23.9,,
748,1956-05-27,19.4,,
749,1956-05-28,19.4,,
750,1956-05-29,20.5,,
751,1956-05-30,21.0,,
752,1956-05-31,18.0,,
753,1956-06-01,18.9,,
754,1956-06-02,18.9,,
755,1956-06-03,19.4,,
756,1956-06-04,20.6,,
757,1956-06-05,18.9,,
758,1956-06-06,19.4,,
759,1956-06-07,19.4,,
760,1956-06-08,19.4,,
761,1956-06-09,19.4,,
762,1956-06-10,19.4,,
763,1956-06-11,26.6,,
764,1956-06-12,22.5,,
765,1956-06-13,24.8,,
766,1956-06-14,27.2,,
767,1956-06-15,27.2,,
768,1956-06-16,21.3,,
769,1956-06-17,18.0,,
770,1956-06-18,15.5,,
771,1956-06-19,16.0,,
772,1956-06-20,17.2,,
773,1956-06-21,17.2,,
774,1956-06-22,11.7,,
775,1956-06-23,11.7,,
776,1956-06-24,13.9,,
777,1956-06-25,17.2,,
778,1956-06-26,20.0,,
779,1956-06-27,20.0,,
780,1956-06-28,18.0,,
781,1956-06-29,17.2,,
782,1956-06-30,17.2,,
783,1956-07-01,17.8,,
784,1956-07-02,23.7,,
785,1956-07-03,27.2,,
786,1956-07-04,27.2,,
787,1956-07-05,17.4,,
788,1956-07-06,17.1,,
789,1956-07-07,19.3,,
790,1956-07-08,19.8,,
791,1956-07-09,19.3,,
792,1956-07-10,19.3,,
793,1956-07-11,17.4,,
794,1956-07-12,14.1,,
795,1956-07-13,16.0,,
796,1956-07-14,14.1,,
797,1956-07-15,19.3,,
798,1956-07-16,15.5,,
799,1956-07-17,16.0,,
800,1956-07-18,17.1,,
801,1956-07-19,17.8,,
802,1956-07-20,16.0,,
803,1956-07-21,19.3,,
804,1956-07-22,19.3,,
805,1956-07-23,19.3,,
806,1956-07-24,24.3,,
807,1956-07-25,18.4,,
808,1956-07-26,20.9,,
809,1956-07-27,19.8,,
810,1956-07-28,20.1,,
811,1956-07-29,24.3,,
812,1956-07-30,26.8,,
813,1956-07-31,23.1,,
814,1956-08-01,19.8,,
815,1956-08-02,19.1,,
816,1956-08-03,18.1,,
817,1956-08-04,19.8,,
818,1956-08-05,20.5,,
819,1956-08-06,21.0,,
820,1956-08-07,24.0,,
821,1956-08-08,25.1,,
822,1956-08-09,26.5,,
823,1956-08-10,19.1,,
824,1956-08-11,17.6,,
825,1956-08-12,19.1,,
826,1956-08-13,20.5,,
827,1956-08-14,22.3,,
828,1956-08-15,21.6,,
829,1956-08-16,21.0,,
830,1956-08-17,25.7,,
831,1956-08-18,24.6,,
832,1956-08-19,17.1,,
833,1956-08-20,19.8,,
834,1956-08-21,26.5,,
835,1956-08-22,17.1,,
836,1956-08-23,17.1,,
837,1956-08-24,17.1,,
838,1956-08-25,19.8,,
839,1956-08-26,19.1,,
840,1956-08-27,19.1,,
841,1956-08-28,21.0,,
842,1956-08-29,22.3,,
843,1956-08-30,22.1,,
844,1956-08-31,22.1,,
845,1956-09-01,31.8,,
846,1956-09-02,12.6,,
847,1956-09-03,20.4,,
848,1956-09-04,21.5,,
849,1956-09-05,24.9,,
850,1956-09-06,27.6,,
851,1956-09-07,21.5,,
852,1956-09-08,21.5,,
853,1956-09-09,21.5,,
854,1956-09-10,21.5,,
855,1956-09-11,21.0,,
856,1956-09-12,20.4,,
857,1956-09-13,28.3,,
858,1956-09-14,28.3,,
859,1956-09-15,28.3,,
860,1956-09-16,28.3,,
861,1956-09-17,28.3,,
862,1956-09-18,34.0,,
863,1956-09-19,23.8,,
864,1956-09-20,23.8,,
865,1956-09-21,23.8,,
866,1956-09-22,25.6,,
867,1956-09-23,23.2,,
868,1956-09-24,27.6,,
869,1956-09-25,34.0,,
870,1956-09-26,36.6,,
871,1956-09-27,25.6,,
872,1956-09-28,24.9,,
873,1956-09-29,26.9,,
874,1956-09-30,29.0,,
875,1956-10-01,29.0,,
876,1956-10-02,29.0,,
877,1956-10-03,36.1,,
878,1956-10-04,36.1,,
879,1956-10-05,32.6,,
880,1956-10-06,30.2,,
881,1956-10-07,25.5,,
882,1956-10-08,28.0,,
883,1956-10-09,28.6,,
884,1956-10-10,27.2,,
885,1956-10-11,23.9,,
886,1956-10-12,26.3,,
887,1956-10-13,30.9,,
888,1956-10-14,36.1,,
889,1956-10-15,25.5,,
890,1956-10-16,22.8,,
891,1956-10-17,27.2,,
892,1956-10-18,21.7,,
893,1956-10-19,21.7,,
894,1956-10-20,25.0,,
895,1956-10-21,31.4,,
896,1956-10-22,38.6,,
897,1956-10-23,42.1,,
898,1956-10-24,35.5,,
899,1956-10-25,42.6,,
900,1956-10-26,41.5,,
901,1956-10-27,28.6,,
902,1956-10-28,28.0,,
903,1956-10-29,22.8,,
904,1956-10-30,23.4,,
905,1956-10-31,26.3,,
906,1956-11-01,28.2,,
907,1956-11-02,29.9,,
908,1956-11-03,27.3,,
909,1956-11-04,28.8,,
910,1956-11-05,28.8,,
911,1956-11-06,26.7,,
912,1956-11-07,28.8,,
913,1956-11-08,30.7,,
914,1956-11-09,35.3,,
915,1956-11-10,31.3,,
916,1956-11-11,27.8,,
917,1956-11-12,31.3,,
918,1956-11-13,34.4,,
919,1956-11-14,37.2,,
920,1956-11-15,42.5,,
921,1956-11-16,31.9,,
922,1956-11-17,33.0,,
923,1956-11-18,44.3,,
924,1956-11-19,33.4,,
925,1956-11-20,31.3,,
926,1956-11-21,33.4,,
927,1956-11-22,36.1,,
928,1956-11-23,40.8,,
