,date,maximum temperature (degC),site number,site name
104,1965-04-15,35.7,,
105,1965-04-16,37.0,,
106,1965-04-17,36.7,,
107,1965-04-18,36.3,,
108,1965-04-19,35.0,,
109,1965-04-20,31.3,,
110,1965-04-21,32.3,,
111,1965-04-22,32.3,,
112,1965-04-23,30.8,,
113,1965-04-24,31.5,,
114,1965-04-25,31.8,,
115,1965-04-26,32.4,,
116,1965-04-27,33.1,,
117,1965-04-28,33.7,,
118,1965-04-29,33.1,,
119,1965-04-30,34.6,,
120,1965-05-01,34.7,,
121,1965-05-02,35.2,,
122,1965-05-03,35.4,,
123,1965-05-04,35.2,,
124,1965-05-05,35.6,,
125,1965-05-06,35.5,,
126,1965-05-07,35.1,,
127,1965-05-08,35.2,,
128,1965-05-09,35.1,,
129,1965-05-10,35.2,,
130,1965-05-11,35.2,,
131,1965-05-12,33.4,,
132,1965-05-13,33.9,,
133,1965-05-14,33.4,,
134,1965-05-15,33.3,,
135,1965-05-16,32.3,,
136,1965-05-17,30.6,,
137,1965-05-18,30.6,,
138,1965-05-19,31.5,,
139,1965-05-20,31.3,,
140,1965-05-21,33.4,,
141,1965-05-22,32.4,,
142,1965-05-23,27.6,,
143,1965-05-24,33.7,,
144,1965-05-25,34.7,,
145,1965-05-26,33.9,,
146,1965-05-27,32.4,,
147,1965-05-28,32.9,,
148,1965-05-29,34.7,,
149,1965-05-30,34.7,,
150,1965-05-31,33.9,,
151,1965-06-01,33.6,,
152,1965-06-02,33.3,,
153,1965-06-03,32.6,,
154,1965-06-04,31.9,,
155,1965-06-05,30.1,,
156,1965-06-06,30.1,,
157,1965-06-07,31.0,,
158,1965-06-08,30.6,,
159,1965-06-09,32.4,,
160,1965-06-10,32.6,,
161,1965-06-11,30.6,,
162,1965-06-12,28.6,,
163,1965-06-13,27.6,,
164,1965-06-14,28.4,,
165,1965-06-15,31.0,,
166,1965-06-16,32.2,,
167,1965-06-17,32.2,,
168,1965-06-18,31.0,,
169,1965-06-19,30.5,,
170,1965-06-20,32.6,,
171,1965-06-21,34.2,,
172,1965-06-22,26.4,,
173,1965-06-23,23.4,,
174,1965-06-24,22.1,,
175,1965-06-25,22.5,,
176,1965-06-26,24.0,,
177,1965-06-27,26.5,,
178,1965-06-28,28.4,,
179,1965-06-29,30.0,,
180,1965-06-30,31.0,,
181,1965-07-01,31.1,,
182,1965-07-02,32.0,,
183,1965-07-03,32.0,,
184,1965-07-04,31.5,,
185,1965-07-05,31.5,,
186,1965-07-06,30.6,,
187,1965-07-07,27.7,,
188,1965-07-08,27.7,,
189,1965-07-09,28.2,,
190,1965-07-10,28.2,,
191,1965-07-11,27.2,,
192,1965-07-12,26.7,,
193,1965-07-13,25.7,,
194,1965-07-14,24.4,,
195,1965-07-15,23.6,,
196,1965-07-16,24.2,,
197,1965-07-17,23.8,,
198,1965-07-18,23.5,,
199,1965-07-19,21.3,,
200,1965-07-20,23.5,,
201,1965-07-21,26.4,,
202,1965-07-22,28.1,,
203,1965-07-23,30.0,,
204,1965-07-24,27.3,,
205,1965-07-25,26.3,,
206,1965-07-26,26.3,,
207,1965-07-27,26.8,,
208,1965-07-28,27.2,,
209,1965-07-29,26.7,,
210,1965-07-30,27.2,,
211,1965-07-31,29.0,,
212,1965-08-01,29.7,,
213,1965-08-02,31.4,,
214,1965-08-03,32.3,,
215,1965-08-04,32.9,,
216,1965-08-05,30.9,,
217,1965-08-06,27.3,,
218,1965-08-07,25.1,,
219,1965-08-08,26.8,,
220,1965-08-09,29.5,,
221,1965-08-10,31.9,,
222,1965-08-11,33.2,,
223,1965-08-12,33.1,,
224,1965-08-13,32.6,,
225,1965-08-14,31.4,,
226,1965-08-15,32.0,,
227,1965-08-16,33.2,,
228,1965-08-17,33.4,,
229,1965-08-18,34.2,,
230,1965-08-19,35.1,,
231,1965-08-20,36.1,,
232,1965-08-21,36.2,,
233,1965-08-22,37.1,,
234,1965-08-23,37.2,,
235,1965-08-24,37.6,,
236,1965-08-25,37.6,,
237,1965-08-26,36.2,,
238,1965-08-27,32.8,,
239,1965-08-28,31.4,,
240,1965-08-29,32.3,,
241,1965-08-30,32.8,,
242,1965-08-31,33.9,,
243,1965-09-01,34.2,,
244,1965-09-02,35.3,,
245,1965-09-03,35.8,,
246,1965-09-04,35.8,,
247,1965-09-05,35.8,,
248,1965-09-06,35.8,,
249,1965-09-07,35.8,,
250,1965-09-08,35.8,,
251,1965-09-09,35.8,,
252,1965-09-10,35.8,,
253,1965-09-11,35.6,,
254,1965-09-12,36.4,,
255,1965-09-13,37.4,,
256,1965-09-14,37.4,,
257,1965-09-15,37.2,,
258,1965-09-16,35.8,,
259,1965-09-17,33.8,,
260,1965-09-18,32.8,,
261,1965-09-19,35.6,,
262,1965-09-20,37.2,,
263,1965-09-21,37.6,,
264,1965-09-22,35.8,,
265,1965-09-23,36.4,,
266,1965-09-24,36.5,,
267,1965-09-25,36.4,,
268,1965-09-26,36.0,,
269,1965-09-27,36.4,,
270,1965-09-28,35.6,,
271,1965-09-29,37.2,,
272,1965-09-30,37.6,,
273,1965-10-01,37.8,,
274,1965-10-02,38.3,,
275,1965-10-03,38.3,,
276,1965-10-04,38.1,,
277,1965-10-05,40.2,,
278,1965-10-06,39.6,,
279,1965-10-07,39.0,,
280,1965-10-08,39.4,,
281,1965-10-09,35.8,,
282,1965-10-10,36.2,,
283,1965-10-11,34.7,,
284,1965-10-12,35.8,,
285,1965-10-13,38.3,,
286,1965-10-14,37.9,,
287,1965-10-15,38.3,,
288,1965-10-16,38.3,,
289,1965-10-17,37.3,,
290,1965-10-18,36.5,,
291,1965-10-19,37.7,,
292,1965-10-20,37.6,,
293,1965-10-21,38.3,,
294,1965-10-22,40.3,,
295,1965-10-23,39.4,,
296,1965-10-24,39.4,,
297,1965-10-25,39.4,,
298,1965-10-26,39.6,,
299,1965-10-27,37.3,,
300,1965-10-28,38.8,,
301,1965-10-29,39.2,,
302,1965-10-30,42.4,,
303,1965-10-31,42.4,,
304,1965-11-01,42.4,,
305,1965-11-02,42.4,,
306,1965-11-03,42.4,,
307,1965-11-04,42.4,,
308,1965-11-05,42.4,,
309,1965-11-06,42.4,,
310,1965-11-07,42.4,,
311,1965-11-08,42.4,,
312,1965-11-09,42.4,,
313,1965-11-10,42.4,,
314,1965-11-11,42.1,,
315,1965-11-12,39.7,,
316,1965-11-13,38.3,,
317,1965-11-14,37.6,,
318,1965-11-15,40.5,,
319,1965-11-16,40.9,,
320,1965-11-17,41.1,,
321,1965-11-18,41.1,,
322,1965-11-19,41.4,,
323,1965-11-20,41.1,,
324,1965-11-21,37.8,,
325,1965-11-22,39.4,,
326,1965-11-23,36.9,,
327,1965-11-24,40.0,,
328,1965-11-25,40.3,,
329,1965-11-26,40.1,,
330,1965-11-27,38.9,,
331,1965-11-28,36.8,,
332,1965-11-29,40.6,,
333,1965-11-30,42.1,,
334,1965-12-01,41.3,,
335,1965-12-02,41.1,,
336,1965-12-03,37.5,,
337,1965-12-04,40.7,,
338,1965-12-05,39.1,,
339,1965-12-06,40.2,,
340,1965-12-07,35.2,,
341,1965-12-08,40.0,,
342,1965-12-09,40.4,,
343,1965-12-10,39.0,,
344,1965-12-11,39.7,,
345,1965-12-12,36.5,,
346,1965-12-13,37.5,,
347,1965-12-14,36.7,,
348,1965-12-15,36.7,,
349,1965-12-16,36.7,,
350,1965-12-17,36.9,,
351,1965-12-18,36.2,,
352,1965-12-19,39.4,,
353,1965-12-20,40.0,,
354,1965-12-21,40.0,,
355,1965-12-22,31.7,,
356,1965-12-23,35.5,,
357,1965-12-24,35.9,,
358,1965-12-25,35.2,,
359,1965-12-26,35.2,,
360,1965-12-27,35.2,,
361,1965-12-28,35.2,,
362,1965-12-29,35.2,,
363,1965-12-30,35.2,,
364,1965-12-31,37.5,,
365,1966-01-01,37.7,,
366,1966-01-02,40.1,,
367,1966-01-03,40.1,,
368,1966-01-04,42.9,,
369,1966-01-05,43.4,,
370,1966-01-06,41.5,,
371,1966-01-07,40.0,,
372,1966-01-08,38.1,,
373,1966-01-09,38.4,,
374,1966-01-10,41.0,,
375,1966-01-11,40.6,,
376,1966-01-12,40.8,,
377,1966-01-13,38.3,,
378,1966-01-14,34.1,,
379,1966-01-15,30.7,,
380,1966-01-16,32.3,,
381,1966-01-17,32.3,,
382,1966-01-18,28.4,,
383,1966-01-19,28.1,,
384,1966-01-20,32.3,,
385,1966-01-21,32.4,,
386,1966-01-22,34.6,,
387,1966-01-23,35.9,,
388,1966-01-24,33.5,,
389,1966-01-25,32.6,,
390,1966-01-26,37.1,,
391,1966-01-27,37.5,,
392,1966-01-28,37.5,,
393,1966-01-29,33.1,,
394,1966-01-30,33.5,,
395,1966-01-31,33.4,,
396,1966-02-01,32.3,,
397,1966-02-02,33.9,,
398,1966-02-03,34.9,,
399,1966-02-04,33.7,,
400,1966-02-05,29.4,,
401,1966-02-06,35.4,,
402,1966-02-07,33.8,,
403,1966-02-08,34.0,,
404,1966-02-09,34.8,,
405,1966-02-10,34.3,,
406,1966-02-11,30.2,,
407,1966-02-12,33.1,,
408,1966-02-13,32.0,,
409,1966-02-14,34.1,,
410,1966-02-15,34.8,,
411,1966-02-16,35.1,,
412,1966-02-17,35.0,,
413,1966-02-18,34.0,,
414,1966-02-19,34.0,,
415,1966-02-20,35.1,,
416,1966-02-21,35.4,,
417,1966-02-22,37.0,,
418,1966-02-23,37.3,,
419,1966-02-24,37.1,,
420,1966-02-25,37.1,,
421,1966-02-26,40.1,,
422,1966-02-27,37.8,,
423,1966-02-28,37.3,,
424,1966-03-01,37.6,,
425,1966-03-02,39.1,,
426,1966-03-03,37.8,,
427,1966-03-04,37.6,,
428,1966-03-05,35.6,,
429,1966-03-06,36.3,,
430,1966-03-07,36.3,,
431,1966-03-08,36.3,,
432,1966-03-09,34.7,,
433,1966-03-10,36.3,,
434,1966-03-11,36.8,,
435,1966-03-12,37.3,,
436,1966-03-13,37.9,,
437,1966-03-14,38.1,,
438,1966-03-15,38.8,,
439,1966-03-16,37.6,,
440,1966-03-17,37.3,,
441,1966-03-18,36.6,,
442,1966-03-19,36.9,,
443,1966-03-20,37.9,,
444,1966-03-21,38.1,,
445,1966-03-22,38.8,,
446,1966-03-23,34.4,,
447,1966-03-24,35.6,,
448,1966-03-25,35.2,,
449,1966-03-26,33.5,,
450,1966-03-27,34.9,,
451,1966-03-28,35.8,,
452,1966-03-29,36.6,,
453,1966-03-30,37.2,,
454,1966-03-31,39.2,,
455,1966-04-01,38.6,,
456,1966-04-02,38.4,,
457,1966-04-03,38.4,,
458,1966-04-04,38.6,,
459,1966-04-05,38.8,,
460,1966-04-06,40.0,,
461,1966-04-07,39.3,,
462,1966-04-08,38.7,,
463,1966-04-09,38.7,,
464,1966-04-10,38.4,,
465,1966-04-11,37.5,,
466,1966-04-12,37.4,,
467,1966-04-13,37.6,,
468,1966-04-14,36.8,,
469,1966-04-15,36.4,,
470,1966-04-16,36.7,,
471,1966-04-17,35.7,,
472,1966-04-18,36.3,,
473,1966-04-19,36.4,,
474,1966-04-20,37.2,,
475,1966-04-21,38.0,,
476,1966-04-22,37.2,,
477,1966-04-23,36.1,,
478,1966-04-24,36.1,,
479,1966-04-25,36.2,,
480,1966-04-26,36.5,,
481,1966-04-27,36.2,,
482,1966-04-28,36.8,,
483,1966-04-29,35.4,,
484,1966-04-30,34.2,,
485,1966-05-01,35.7,,
486,1966-05-02,36.0,,
487,1966-05-03,36.7,,
488,1966-05-04,34.6,,
489,1966-05-05,35.1,,
490,1966-05-06,36.2,,
491,1966-05-07,35.2,,
492,1966-05-08,34.1,,
493,1966-05-09,31.6,,
494,1966-05-10,33.6,,
495,1966-05-11,33.6,,
496,1966-05-12,32.5,,
497,1966-05-13,31.2,,
498,1966-05-14,33.3,,
499,1966-05-15,33.8,,
500,1966-05-16,34.1,,
501,1966-05-17,35.0,,
502,1966-05-18,34.6,,
503,1966-05-19,32.4,,
504,1966-05-20,29.3,,
505,1966-05-21,27.1,,
506,1966-05-22,26.7,,
507,1966-05-23,26.4,,
508,1966-05-24,25.5,,
509,1966-05-25,24.3,,
510,1966-05-26,25.0,,
511,1966-05-27,26.5,,
512,1966-05-28,30.6,,
513,1966-05-29,31.6,,
514,1966-05-30,34.7,,
515,1966-05-31,30.8,,
516,1966-06-01,26.4,,
517,1966-06-02,27.5,,
518,1966-06-03,29.6,,
519,1966-06-04,32.8,,
520,1966-06-05,33.3,,
521,1966-06-06,34.1,,
522,1966-06-07,32.8,,
523,1966-06-08,33.8,,
524,1966-06-09,32.8,,
525,1966-06-10,29.6,,
526,1966-06-11,26.6,,
527,1966-06-12,27.5,,
528,1966-06-13,27.8,,
529,1966-06-14,28.2,,
530,1966-06-15,29.6,,
531,1966-06-16,30.4,,
532,1966-06-17,30.3,,
533,1966-06-18,32.2,,
534,1966-06-19,32.2,,
535,1966-06-20,32.0,,
536,1966-06-21,30.6,,
537,1966-06-22,30.6,,
538,1966-06-23,31.0,,
539,1966-06-24,32.6,,
540,1966-06-25,33.1,,
541,1966-06-26,33.5,,
542,1966-06-27,32.7,,
543,1966-06-28,32.2,,
544,1966-06-29,32.6,,
545,1966-06-30,33.7,,
546,1966-07-01,32.5,,
547,1966-07-02,33.1,,
548,1966-07-03,33.4,,
549,1966-07-04,33.3,,
550,1966-07-05,32.5,,
551,1966-07-06,32.0,,
552,1966-07-07,27.6,,
553,1966-07-08,26.3,,
554,1966-07-09,25.4,,
555,1966-07-10,24.5,,
556,1966-07-11,24.9,,
557,1966-07-12,28.8,,
558,1966-07-13,29.3,,
559,1966-07-14,29.3,,
560,1966-07-15,31.2,,
561,1966-07-16,31.4,,
562,1966-07-17,31.1,,
563,1966-07-18,28.0,,
564,1966-07-19,29.3,,
565,1966-07-20,30.1,,
566,1966-07-21,30.1,,
567,1966-07-22,31.1,,
568,1966-07-23,31.1,,
569,1966-07-24,30.1,,
570,1966-07-25,29.9,,
571,1966-07-26,27.2,,
572,1966-07-27,27.7,,
573,1966-07-28,24.8,,
574,1966-07-29,25.2,,
575,1966-07-30,27.2,,
576,1966-07-31,28.2,,
577,1966-08-01,31.8,,
578,1966-08-02,32.8,,
579,1966-08-03,33.3,,
580,1966-08-04,32.6,,
581,1966-08-05,31.5,,
582,1966-08-06,27.5,,
583,1966-08-07,24.7,,
584,1966-08-08,29.5,,
585,1966-08-09,29.8,,
586,1966-08-10,28.5,,
587,1966-08-11,26.5,,
588,1966-08-12,24.5,,
589,1966-08-13,24.0,,
590,1966-08-14,28.2,,
591,1966-08-15,31.0,,
592,1966-08-16,36.1,,
593,1966-08-17,35.1,,
594,1966-08-18,34.7,,
595,1966-08-19,30.9,,
596,1966-08-20,32.6,,
597,1966-08-21,29.8,,
598,1966-08-22,29.4,,
599,1966-08-23,29.2,,
600,1966-08-24,29.8,,
601,1966-08-25,32.7,,
602,1966-08-26,33.3,,
603,1966-08-27,33.2,,
604,1966-08-28,32.7,,
605,1966-08-29,35.6,,
606,1966-08-30,33.3,,
607,1966-08-31,35.1,,
608,1966-09-01,35.8,,
609,1966-09-02,36.5,,
610,1966-09-03,35.8,,
611,1966-09-04,32.8,,
612,1966-09-05,32.8,,
613,1966-09-06,36.8,,
614,1966-09-07,36.8,,
615,1966-09-08,36.4,,
616,1966-09-09,34.5,,
617,1966-09-10,34.2,,
618,1966-09-11,36.8,,
619,1966-09-12,38.2,,
620,1966-09-13,38.2,,
621,1966-09-14,38.1,,
622,1966-09-15,36.8,,
623,1966-09-16,36.8,,
624,1966-09-17,36.8,,
625,1966-09-18,37.1,,
626,1966-09-19,37.5,,
627,1966-09-20,37.6,,
628,1966-09-21,38.1,,
629,1966-09-22,38.6,,
630,1966-09-23,38.3,,
631,1966-09-24,38.6,,
632,1966-09-25,39.6,,
633,1966-09-26,39.4,,
634,1966-09-27,39.8,,
635,1966-09-28,39.3,,
636,1966-09-29,38.5,,
637,1966-09-30,35.2,,
638,1966-10-01,33.0,,
639,1966-10-02,31.9,,
640,1966-10-03,30.5,,
641,1966-10-04,27.6,,
642,1966-10-05,29.4,,
643,1966-10-06,29.2,,
644,1966-10-07,29.7,,
645,1966-10-08,31.0,,
646,1966-10-09,34.7,,
647,1966-10-10,36.5,,
648,1966-10-11,38.3,,
649,1966-10-12,38.3,,
650,1966-10-13,38.3,,
651,1966-10-14,38.1,,
652,1966-10-15,35.7,,
653,1966-10-16,38.3,,
654,1966-10-17,36.5,,
655,1966-10-18,27.2,,
656,1966-10-19,34.7,,
657,1966-10-20,35.8,,
658,1966-10-21,37.1,,
659,1966-10-22,34.9,,
660,1966-10-23,36.5,,
661,1966-10-24,37.8,,
662,1966-10-25,38.3,,
663,1966-10-26,38.8,,
664,1966-10-27,38.0,,
665,1966-10-28,37.8,,
666,1966-10-29,38.1,,
667,1966-10-30,38.3,,
668,1966-10-31,38.8,,
669,1966-11-01,38.1,,
670,1966-11-02,39.0,,
671,1966-11-03,38.4,,
672,1966-11-04,37.6,,
673,1966-11-05,36.2,,
674,1966-11-06,38.9,,
675,1966-11-07,33.8,,
676,1966-11-08,39.4,,
677,1966-11-09,40.3,,
678,1966-11-10,41.6,,
679,1966-11-11,42.6,,
680,1966-11-12,41.4,,
681,1966-11-13,35.5,,
682,1966-11-14,34.1,,
683,1966-11-15,36.6,,
684,1966-11-16,36.3,,
685,1966-11-17,38.5,,
686,1966-11-18,36.8,,
687,1966-11-19,36.9,,
688,1966-11-20,38.4,,
689,1966-11-21,39.7,,
690,1966-11-22,39.4,,
691,1966-11-23,40.1,,
692,1966-11-24,40.9,,
693,1966-11-25,37.6,,
694,1966-11-26,39.4,,
695,1966-11-27,38.3,,
696,1966-11-28,35.6,,
697,1966-11-29,33.7,,
698,1966-11-30,36.8,,
699,1966-12-01,36.2,,
700,1966-12-02,33.5,,
701,1966-12-03,35.1,,
702,1966-12-04,37.5,,
703,1966-12-05,39.2,,
704,1966-12-06,37.6,,
705,1966-12-07,35.5,,
706,1966-12-08,35.0,,
707,1966-12-09,36.1,,
708,1966-12-10,38.4,,
709,1966-12-11,40.2,,
710,1966-12-12,38.0,,
711,1966-12-13,37.7,,
712,1966-12-14,35.6,,
713,1966-12-15,35.5,,
714,1966-12-16,37.6,,
715,1966-12-17,38.7,,
716,1966-12-18,39.7,,
717,1966-12-19,40.1,,
718,1966-12-20,41.1,,
719,1966-12-21,39.4,,
720,1966-12-22,41.3,,
721,1966-12-23,41.5,,
722,1966-12-24,40.7,,
723,1966-12-25,41.2,,
724,1966-12-26,40.1,,
725,1966-12-27,40.2,,
726,1966-12-28,40.5,,
727,1966-12-29,39.7,,
728,1966-12-30,40.0,,
729,1966-12-31,36.7,,
730,1967-01-01,35.7,,
731,1967-01-02,37.8,,
732,1967-01-03,40.1,,
733,1967-01-04,41.5,,
734,1967-01-05,42.6,,
735,1967-01-06,43.1,,
736,1967-01-07,43.6,,
737,1967-01-08,43.7,,
738,1967-01-09,41.2,,
739,1967-01-10,41.2,,
740,1967-01-11,40.3,,
741,1967-01-12,41.3,,
742,1967-01-13,40.2,,
743,1967-01-14,40.1,,
744,1967-01-15,34.5,,
745,1967-01-16,37.5,,
746,1967-01-17,37.2,,
747,1967-01-18,37.6,,
748,1967-01-19,37.2,,
749,1967-01-20,37.2,,
750,1967-01-21,37.2,,
751,1967-01-22,33.7,,
752,1967-01-23,33.1,,
753,1967-01-24,34.6,,
754,1967-01-25,35.7,,
755,1967-01-26,37.5,,
756,1967-01-27,37.5,,
757,1967-01-28,38.3,,
758,1967-01-29,39.3,,
759,1967-01-30,38.0,,
760,1967-01-31,38.2,,
761,1967-02-01,38.2,,
762,1967-02-02,41.1,,
763,1967-02-03,37.3,,
764,1967-02-04,33.8,,
765,1967-02-05,33.9,,
766,1967-02-06,32.2,,
767,1967-02-07,32.0,,
768,1967-02-08,32.6,,
769,1967-02-09,35.4,,
770,1967-02-10,34.0,,
771,1967-02-11,34.3,,
772,1967-02-12,31.5,,
773,1967-02-13,32.4,,
774,1967-02-14,30.9,,
775,1967-02-15,32.3,,
776,1967-02-16,33.7,,
777,1967-02-17,32.6,,
778,1967-02-18,32.9,,
779,1967-02-19,32.3,,
780,1967-02-20,34.4,,
781,1967-02-21,32.3,,
782,1967-02-22,30.4,,
783,1967-02-23,33.7,,
784,1967-02-24,32.6,,
785,1967-02-25,31.5,,
786,1967-02-26,29.1,,
787,1967-02-27,30.4,,
788,1967-02-28,32.1,,
789,1967-03-01,33.9,,
790,1967-03-02,33.3,,
791,1967-03-03,33.6,,
792,1967-03-04,30.9,,
793,1967-03-05,33.6,,
794,1967-03-06,33.9,,
795,1967-03-07,35.0,,
796,1967-03-08,30.7,,
797,1967-03-09,30.1,,
798,1967-03-10,30.9,,
799,1967-03-11,31.9,,
800,1967-03-12,33.6,,
801,1967-03-13,34.7,,
802,1967-03-14,30.7,,
803,1967-03-15,33.6,,
804,1967-03-16,33.0,,
805,1967-03-17,33.6,,
806,1967-03-18,34.1,,
807,1967-03-19,31.4,,
808,1967-03-20,31.4,,
809,1967-03-21,35.1,,
810,1967-03-22,35.5,,
811,1967-03-23,33.9,,
812,1967-03-24,33.0,,
813,1967-03-25,35.0,,
814,1967-03-26,35.0,,
815,1967-03-27,35.0,,
816,1967-03-28,35.0,,
817,1967-03-29,35.0,,
818,1967-03-30,35.0,,
819,1967-03-31,34.7,,
820,1967-04-01,34.6,,
821,1967-04-02,35.4,,
822,1967-04-03,35.6,,
823,1967-04-04,36.2,,
824,1967-04-05,36.3,,
825,1967-04-06,33.9,,
826,1967-04-07,33.4,,
827,1967-04-08,32.7,,
828,1967-04-09,32.2,,
829,1967-04-10,33.0,,
830,1967-04-11,34.2,,
831,1967-04-12,35.4,,
832,1967-04-13,35.8,,
833,1967-04-14,34.8,,
834,1967-04-15,34.8,,
835,1967-04-16,34.6,,
836,1967-04-17,34.8,,
837,1967-04-18,34.2,,
838,1967-04-19,34.6,,
839,1967-04-20,35.4,,
840,1967-04-21,34.2,,
841,1967-04-22,35.0,,
842,1967-04-23,35.0,,
843,1967-04-24,34.6,,
844,1967-04-25,33.6,,
845,1967-04-26,33.7,,
846,1967-04-27,34.8,,
847,1967-04-28,35.4,,
848,1967-04-29,34.6,,
849,1967-04-30,33.9,,
850,1967-05-01,33.4,,
851,1967-05-02,33.3,,
852,1967-05-03,34.9,,
853,1967-05-04,35.4,,
854,1967-05-05,34.1,,
855,1967-05-06,35.0,,
856,1967-05-07,34.6,,
857,1967-05-08,32.9,,
858,1967-05-09,33.9,,
859,1967-05-10,34.6,,
860,1967-05-11,34.6,,
861,1967-05-12,33.9,,
862,1967-05-13,33.6,,
863,1967-05-14,34.6,,
864,1967-05-15,34.0,,
865,1967-05-16,35.2,,
866,1967-05-17,35.2,,
867,1967-05-18,34.1,,
868,1967-05-19,35.1,,
869,1967-05-20,34.7,,
870,1967-05-21,33.3,,
871,1967-05-22,30.8,,
872,1967-05-23,27.6,,
873,1967-05-24,26.4,,
874,1967-05-25,26.4,,
875,1967-05-26,28.1,,
876,1967-05-27,27.1,,
877,1967-05-28,28.0,,
878,1967-05-29,28.5,,
879,1967-05-30,30.0,,
880,1967-05-31,30.3,,
881,1967-06-01,27.9,,
882,1967-06-02,28.4,,
883,1967-06-03,29.4,,
884,1967-06-04,29.6,,
885,1967-06-05,27.8,,
886,1967-06-06,26.1,,
887,1967-06-07,25.4,,
888,1967-06-08,26.1,,
889,1967-06-09,27.7,,
890,1967-06-10,28.4,,
891,1967-06-11,29.6,,
892,1967-06-12,29.9,,
893,1967-06-13,28.6,,
894,1967-06-14,30.1,,
895,1967-06-15,29.1,,
896,1967-06-16,27.6,,
897,1967-06-17,27.9,,
898,1967-06-18,27.5,,
899,1967-06-19,27.5,,
900,1967-06-20,25.9,,
901,1967-06-21,26.1,,
902,1967-06-22,25.9,,
903,1967-06-23,26.3,,
904,1967-06-24,26.3,,
905,1967-06-25,24.7,,
906,1967-06-26,24.1,,
907,1967-06-27,25.8,,
908,1967-06-28,25.8,,
909,1967-06-29,27.5,,
910,1967-06-30,25.7,,
911,1967-07-01,26.3,,
912,1967-07-02,26.3,,
913,1967-07-03,24.6,,
914,1967-07-04,24.9,,
915,1967-07-05,26.7,,
916,1967-07-06,27.2,,
917,1967-07-07,28.4,,
918,1967-07-08,27.2,,
919,1967-07-09,26.6,,
920,1967-07-10,28.3,,
921,1967-07-11,29.3,,
922,1967-07-12,29.3,,
923,1967-07-13,30.1,,
924,1967-07-14,28.5,,
925,1967-07-15,26.8,,
926,1967-07-16,28.5,,
927,1967-07-17,29.3,,
928,1967-07-18,29.9,,
