,date,maximum temperature (degC)
95,1975-06-04,28.1
96,1975-06-05,26.0
97,1975-06-06,26.0
98,1975-06-07,26.0
99,1975-06-08,26.8
100,1975-06-09,26.0
101,1975-06-10,27.7
102,1975-06-11,26.2
103,1975-06-12,27.7
104,1975-06-13,20.6
105,1975-06-14,20.9
106,1975-06-15,23.0
107,1975-06-16,23.6
108,1975-06-17,25.2
109,1975-06-18,27.9
110,1975-06-19,26.7
111,1975-06-20,21.7
112,1975-06-21,22.3
113,1975-06-22,23.7
114,1975-06-23,29.6
115,1975-06-24,30.3
116,1975-06-25,24.8
117,1975-06-26,29.2
118,1975-06-27,27.8
119,1975-06-28,29.6
120,1975-06-29,29.6
121,1975-06-30,29.6
122,1975-07-01,31.1
123,1975-07-02,30.6
124,1975-07-03,27.7
125,1975-07-04,21.4
126,1975-07-05,23.0
127,1975-07-06,25.5
128,1975-07-07,26.6
129,1975-07-08,29.2
130,1975-07-09,28.9
131,1975-07-10,27.7
132,1975-07-11,31.0
133,1975-07-12,31.0
134,1975-07-13,31.0
135,1975-07-14,27.7
136,1975-07-15,25.4
137,1975-07-16,28.7
138,1975-07-17,31.2
139,1975-07-18,31.6
140,1975-07-19,32.4
141,1975-07-20,31.7
142,1975-07-21,30.6
143,1975-07-22,30.2
144,1975-07-23,31.1
145,1975-07-24,29.7
146,1975-07-25,29.7
147,1975-07-26,29.2
148,1975-07-27,29.9
149,1975-07-28,29.6
150,1975-07-29,27.5
151,1975-07-30,30.5
152,1975-07-31,31.1
153,1975-08-01,30.8
154,1975-08-02,30.8
155,1975-08-03,33.8
156,1975-08-04,26.7
157,1975-08-05,22.8
158,1975-08-06,25.3
159,1975-08-07,27.4
160,1975-08-08,30.5
161,1975-08-09,32.8
162,1975-08-10,32.8
163,1975-08-11,32.8
164,1975-08-12,24.4
165,1975-08-13,24.4
166,1975-08-14,25.3
167,1975-08-15,26.4
168,1975-08-16,24.4
169,1975-08-17,25.3
170,1975-08-18,29.7
171,1975-08-19,32.2
172,1975-08-20,30.8
173,1975-08-21,29.2
174,1975-08-22,25.3
175,1975-08-23,26.4
176,1975-08-24,26.7
177,1975-08-25,32.8
178,1975-08-26,35.3
179,1975-08-27,35.7
180,1975-08-28,35.8
181,1975-08-29,33.8
182,1975-08-30,36.8
183,1975-08-31,35.8
184,1975-09-01,37.2
185,1975-09-02,39.7
186,1975-09-03,36.3
187,1975-09-04,27.8
188,1975-09-05,27.2
189,1975-09-06,27.6
190,1975-09-07,27.6
191,1975-09-08,27.6
192,1975-09-09,30.9
193,1975-09-10,33.4
194,1975-09-11,35.1
195,1975-09-12,37.9
196,1975-09-13,34.0
197,1975-09-14,34.0
198,1975-09-15,35.1
199,1975-09-16,35.6
200,1975-09-17,34.6
201,1975-09-18,34.1
202,1975-09-19,36.8
203,1975-09-20,37.6
204,1975-09-21,38.1
205,1975-09-22,37.6
206,1975-09-23,36.3
207,1975-09-24,33.4
208,1975-09-25,35.1
209,1975-09-26,36.8
210,1975-09-27,35.6
211,1975-09-28,35.7
212,1975-09-29,36.7
213,1975-09-30,33.0
214,1975-10-01,30.8
215,1975-10-02,32.7
216,1975-10-03,33.9
217,1975-10-04,36.5
218,1975-10-05,37.7
219,1975-10-06,36.3
220,1975-10-07,35.3
221,1975-10-08,37.7
222,1975-10-09,36.3
223,1975-10-10,38.8
224,1975-10-11,38.8
225,1975-10-12,38.1
226,1975-10-13,32.2
227,1975-10-14,34.2
228,1975-10-15,37.8
229,1975-10-16,39.9
230,1975-10-17,39.9
231,1975-10-18,40.7
232,1975-10-19,27.4
233,1975-10-20,24.4
234,1975-10-21,24.4
235,1975-10-22,34.6
236,1975-10-23,24.0
237,1975-10-24,29.3
238,1975-10-25,29.4
239,1975-10-26,34.6
240,1975-10-27,34.6
241,1975-10-28,37.0
242,1975-10-29,36.0
243,1975-10-30,37.6
244,1975-10-31,36.1
245,1975-11-01,35.6
246,1975-11-02,38.3
247,1975-11-03,38.6
248,1975-11-04,38.4
249,1975-11-05,37.6
250,1975-11-06,38.8
251,1975-11-07,37.5
252,1975-11-08,35.7
253,1975-11-09,37.6
254,1975-11-10,36.2
255,1975-11-11,36.0
256,1975-11-12,37.5
257,1975-11-13,38.8
258,1975-11-14,39.9
259,1975-11-15,40.4
260,1975-11-16,38.8
261,1975-11-17,37.8
262,1975-11-18,35.7
263,1975-11-19,36.2
264,1975-11-20,37.9
265,1975-11-21,38.8
266,1975-11-22,41.7
267,1975-11-23,41.7
268,1975-11-24,38.8
269,1975-11-25,40.5
270,1975-11-26,41.9
271,1975-11-27,41.8
272,1975-11-28,39.2
273,1975-11-29,35.4
274,1975-11-30,37.0
275,1975-12-01,37.4
276,1975-12-02,38.7
277,1975-12-03,38.5
278,1975-12-04,40.0
279,1975-12-05,39.8
280,1975-12-06,37.0
281,1975-12-07,35.6
282,1975-12-08,26.0
283,1975-12-09,31.6
284,1975-12-10,34.3
285,1975-12-11,37.9
286,1975-12-12,30.0
287,1975-12-13,33.3
288,1975-12-14,37.8
289,1975-12-15,37.9
290,1975-12-16,39.2
291,1975-12-17,38.2
292,1975-12-18,38.2
293,1975-12-19,32.2
294,1975-12-20,30.8
295,1975-12-21,33.7
296,1975-12-22,35.6
297,1975-12-23,37.9
298,1975-12-24,37.8
299,1975-12-25,31.1
300,1975-12-26,27.0
301,1975-12-27,31.3
302,1975-12-28,28.3
303,1975-12-29,31.5
304,1975-12-30,32.2
305,1975-12-31,34.3
306,1976-01-01,32.4
307,1976-01-02,29.8
308,1976-01-03,29.0
309,1976-01-04,24.5
310,1976-01-05,27.1
311,1976-01-06,27.5
312,1976-01-07,28.5
313,1976-01-08,34.4
314,1976-01-09,35.1
315,1976-01-10,32.9
316,1976-01-11,32.9
317,1976-01-12,32.9
318,1976-01-13,33.6
319,1976-01-14,31.5
320,1976-01-15,32.9
321,1976-01-16,34.0
322,1976-01-17,33.7
323,1976-01-18,32.6
324,1976-01-19,34.5
325,1976-01-20,22.2
326,1976-01-21,22.6
327,1976-01-22,24.9
328,1976-01-23,24.0
329,1976-01-24,26.9
330,1976-01-25,30.2
331,1976-01-26,30.7
332,1976-01-27,31.8
333,1976-01-28,28.7
334,1976-01-29,33.6
335,1976-01-30,30.2
336,1976-01-31,35.1
337,1976-02-01,33.7
338,1976-02-02,33.8
339,1976-02-03,34.0
340,1976-02-04,31.5
341,1976-02-05,31.0
342,1976-02-06,31.8
343,1976-02-07,30.7
344,1976-02-08,31.3
345,1976-02-09,32.9
346,1976-02-10,31.8
347,1976-02-11,29.9
348,1976-02-12,31.0
349,1976-02-13,31.7
350,1976-02-14,33.6
351,1976-02-15,32.0
352,1976-02-16,31.6
353,1976-02-17,31.7
354,1976-02-18,32.4
355,1976-02-19,32.4
356,1976-02-20,32.0
357,1976-02-21,33.2
358,1976-02-22,34.1
359,1976-02-23,35.9
360,1976-02-24,34.1
361,1976-02-25,34.1
362,1976-02-26,34.8
363,1976-02-27,35.3
364,1976-02-28,35.3
365,1976-02-29,35.0
366,1976-03-01,35.2
367,1976-03-02,36.1
368,1976-03-03,35.4
369,1976-03-04,35.3
370,1976-03-05,37.3
371,1976-03-06,34.2
372,1976-03-07,34.4
373,1976-03-08,36.5
374,1976-03-09,35.2
375,1976-03-10,34.4
376,1976-03-11,35.3
377,1976-03-12,35.0
378,1976-03-13,34.2
379,1976-03-14,34.3
380,1976-03-15,35.3
381,1976-03-16,37.4
382,1976-03-17,36.5
383,1976-03-18,36.5
384,1976-03-19,37.1
385,1976-03-20,37.1
386,1976-03-21,34.4
387,1976-03-22,33.4
388,1976-03-23,35.1
389,1976-03-24,33.4
390,1976-03-25,32.0
391,1976-03-26,32.5
392,1976-03-27,32.7
393,1976-03-28,34.4
394,1976-03-29,33.9
395,1976-03-30,33.8
396,1976-03-31,34.4
397,1976-04-01,33.0
398,1976-04-02,33.2
399,1976-04-03,32.3
400,1976-04-04,32.7
401,1976-04-05,32.7
402,1976-04-06,34.5
403,1976-04-07,33.9
404,1976-04-08,33.0
405,1976-04-09,32.7
406,1976-04-10,33.0
407,1976-04-11,28.6
408,1976-04-12,24.4
409,1976-04-13,31.7
410,1976-04-14,31.9
411,1976-04-15,32.2
412,1976-04-16,32.2
413,1976-04-17,31.7
414,1976-04-18,31.9
415,1976-04-19,32.2
416,1976-04-20,31.9
417,1976-04-21,31.9
418,1976-04-22,31.8
419,1976-04-23,30.8
420,1976-04-24,30.2
421,1976-04-25,31.9
422,1976-04-26,30.8
423,1976-04-27,30.2
424,1976-04-28,29.0
425,1976-04-29,29.0
426,1976-04-30,29.2
427,1976-05-01,28.8
428,1976-05-02,29.3
429,1976-05-03,29.3
430,1976-05-04,29.2
431,1976-05-05,29.9
432,1976-05-06,30.4
433,1976-05-07,31.9
434,1976-05-08,29.9
435,1976-05-09,30.8
436,1976-05-10,29.5
437,1976-05-11,27.9
438,1976-05-12,28.5
439,1976-05-13,29.2
440,1976-05-14,29.2
441,1976-05-15,29.1
442,1976-05-16,30.5
443,1976-05-17,29.9
444,1976-05-18,29.2
445,1976-05-19,28.3
446,1976-05-20,27.2
447,1976-05-21,27.0
448,1976-05-22,28.5
449,1976-05-23,28.8
450,1976-05-24,28.5
451,1976-05-25,29.0
452,1976-05-26,29.5
453,1976-05-27,28.8
454,1976-05-28,26.3
455,1976-05-29,26.3
456,1976-05-30,28.3
457,1976-05-31,29.1
458,1976-06-01,31.0
459,1976-06-02,31.8
460,1976-06-03,29.9
461,1976-06-04,27.7
462,1976-06-05,26.2
463,1976-06-06,29.7
464,1976-06-07,27.8
465,1976-06-08,26.6
466,1976-06-09,25.1
467,1976-06-10,25.1
468,1976-06-11,26.2
469,1976-06-12,26.2
470,1976-06-13,28.8
471,1976-06-14,27.8
472,1976-06-15,25.1
473,1976-06-16,21.7
474,1976-06-17,20.3
475,1976-06-18,21.1
476,1976-06-19,21.7
477,1976-06-20,21.7
478,1976-06-21,21.7
479,1976-06-22,24.4
480,1976-06-23,26.6
481,1976-06-24,26.6
482,1976-06-25,26.6
483,1976-06-26,28.6
484,1976-06-27,29.5
485,1976-06-28,25.5
486,1976-06-29,25.5
487,1976-06-30,25.1
488,1976-07-01,24.7
489,1976-07-02,25.4
490,1976-07-03,27.2
491,1976-07-04,26.7
492,1976-07-05,26.0
493,1976-07-06,26.2
494,1976-07-07,25.4
495,1976-07-08,25.4
496,1976-07-09,24.6
497,1976-07-10,24.6
498,1976-07-11,30.9
499,1976-07-12,30.9
500,1976-07-13,30.9
501,1976-07-14,20.1
502,1976-07-15,20.1
503,1976-07-16,22.4
504,1976-07-17,25.1
505,1976-07-18,25.2
506,1976-07-19,25.7
507,1976-07-20,25.9
508,1976-07-21,25.4
509,1976-07-22,26.2
510,1976-07-23,30.9
511,1976-07-24,30.9
512,1976-07-25,30.9
513,1976-07-26,30.9
514,1976-07-27,33.4
515,1976-07-28,34.8
516,1976-07-29,31.4
517,1976-07-30,25.9
518,1976-07-31,25.1
519,1976-08-01,25.1
520,1976-08-02,24.6
521,1976-08-03,22.9
522,1976-08-04,25.8
523,1976-08-05,28.1
524,1976-08-06,28.3
525,1976-08-07,24.8
526,1976-08-08,24.1
527,1976-08-09,26.4
528,1976-08-10,29.6
529,1976-08-11,22.4
530,1976-08-12,23.7
531,1976-08-13,24.1
532,1976-08-14,25.3
533,1976-08-15,25.3
534,1976-08-16,27.0
535,1976-08-17,28.5
536,1976-08-18,29.2
537,1976-08-19,30.0
538,1976-08-20,29.0
539,1976-08-21,29.2
540,1976-08-22,31.6
541,1976-08-23,30.6
542,1976-08-24,26.1
543,1976-08-25,25.7
544,1976-08-26,26.0
545,1976-08-27,29.1
546,1976-08-28,33.1
547,1976-08-29,34.6
548,1976-08-30,31.9
549,1976-08-31,33.8
550,1976-09-01,34.4
551,1976-09-02,34.6
552,1976-09-03,29.9
553,1976-09-04,30.4
554,1976-09-05,36.2
555,1976-09-06,36.8
556,1976-09-07,32.0
557,1976-09-08,33.1
558,1976-09-09,25.6
559,1976-09-10,32.0
560,1976-09-11,32.0
561,1976-09-12,32.0
562,1976-09-13,32.0
563,1976-09-14,32.5
564,1976-09-15,33.1
565,1976-09-16,33.1
566,1976-09-17,32.2
567,1976-09-18,28.0
568,1976-09-19,30.9
569,1976-09-20,33.1
570,1976-09-21,34.0
571,1976-09-22,33.1
572,1976-09-23,31.1
573,1976-09-24,30.4
574,1976-09-25,32.0
575,1976-09-26,32.0
576,1976-09-27,32.0
577,1976-09-28,34.4
578,1976-09-29,35.6
579,1976-09-30,33.1
580,1976-10-01,31.7
581,1976-10-02,33.7
582,1976-10-03,36.3
583,1976-10-04,35.4
584,1976-10-05,36.3
585,1976-10-06,35.9
586,1976-10-07,29.3
587,1976-10-08,28.5
588,1976-10-09,28.9
589,1976-10-10,29.3
590,1976-10-11,35.7
591,1976-10-12,37.0
592,1976-10-13,29.9
593,1976-10-14,29.9
594,1976-10-15,29.9
595,1976-10-16,27.1
596,1976-10-17,26.1
597,1976-10-18,27.2
598,1976-10-19,33.7
599,1976-10-20,37.2
600,1976-10-21,31.7
601,1976-10-22,33.7
602,1976-10-23,35.4
603,1976-10-24,36.9
604,1976-10-25,39.3
605,1976-10-26,40.7
606,1976-10-27,39.8
607,1976-10-28,36.9
608,1976-10-29,36.6
609,1976-10-30,32.4
610,1976-10-31,33.7
611,1976-11-01,39.7
612,1976-11-02,36.0
613,1976-11-03,31.6
614,1976-11-04,32.7
615,1976-11-05,34.4
616,1976-11-06,38.1
617,1976-11-07,38.6
618,1976-11-08,39.7
619,1976-11-09,38.3
620,1976-11-10,38.3
621,1976-11-11,38.3
622,1976-11-12,38.3
623,1976-11-13,38.3
624,1976-11-14,38.3
625,1976-11-15,38.3
626,1976-11-16,38.6
627,1976-11-17,36.1
628,1976-11-18,36.1
629,1976-11-19,36.1
630,1976-11-20,38.3
631,1976-11-21,34.4
632,1976-11-22,37.1
633,1976-11-23,39.1
634,1976-11-24,41.3
635,1976-11-25,41.5
636,1976-11-26,40.4
637,1976-11-27,34.6
638,1976-11-28,39.3
639,1976-11-29,41.3
640,1976-11-30,42.0
641,1976-12-01,38.5
642,1976-12-02,42.6
643,1976-12-03,42.6
644,1976-12-04,43.6
645,1976-12-05,43.9
646,1976-12-06,42.5
647,1976-12-07,43.2
648,1976-12-08,42.1
649,1976-12-09,40.9
650,1976-12-10,42.2
651,1976-12-11,42.2
652,1976-12-12,38.6
653,1976-12-13,39.7
654,1976-12-14,41.7
655,1976-12-15,38.4
656,1976-12-16,38.6
657,1976-12-17,38.6
658,1976-12-18,37.9
659,1976-12-19,27.0
660,1976-12-20,20.2
661,1976-12-21,27.3
662,1976-12-22,29.2
663,1976-12-23,32.7
664,1976-12-24,37.5
665,1976-12-25,37.5
666,1976-12-26,38.3
667,1976-12-27,40.1
668,1976-12-28,38.3
669,1976-12-29,38.0
670,1976-12-30,37.5
671,1976-12-31,38.4
672,1977-01-01,37.0
673,1977-01-02,36.4
674,1977-01-03,35.9
675,1977-01-04,36.2
676,1977-01-05,36.6
677,1977-01-06,34.9
678,1977-01-07,36.2
679,1977-01-08,36.0
680,1977-01-09,36.0
681,1977-01-10,35.1
682,1977-01-11,37.2
683,1977-01-12,38.4
684,1977-01-13,32.7
685,1977-01-14,32.6
686,1977-01-15,37.2
687,1977-01-16,35.6
688,1977-01-17,32.9
689,1977-01-18,36.0
690,1977-01-19,29.9
691,1977-01-20,29.9
692,1977-01-21,29.9
693,1977-01-22,33.3
694,1977-01-23,32.4
695,1977-01-24,31.7
696,1977-01-25,24.2
697,1977-01-26,28.7
698,1977-01-27,31.2
699,1977-01-28,34.4
700,1977-01-29,31.7
701,1977-01-30,32.9
702,1977-01-31,32.3
703,1977-02-01,33.2
704,1977-02-02,33.8
705,1977-02-03,33.8
706,1977-02-04,34.5
707,1977-02-05,35.0
708,1977-02-06,35.8
709,1977-02-07,33.5
710,1977-02-08,35.0
711,1977-02-09,34.8
712,1977-02-10,31.6
713,1977-02-11,35.0
714,1977-02-12,34.5
715,1977-02-13,36.8
716,1977-02-14,34.9
717,1977-02-15,35.3
718,1977-02-16,35.4
719,1977-02-17,35.1
720,1977-02-18,31.8
721,1977-02-19,30.2
722,1977-02-20,31.3
723,1977-02-21,29.9
724,1977-02-22,32.9
725,1977-02-23,33.2
726,1977-02-24,33.8
727,1977-02-25,34.5
728,1977-02-26,33.3
729,1977-02-27,34.6
730,1977-02-28,35.1
731,1977-03-01,35.7
732,1977-03-02,34.2
733,1977-03-03,34.2
734,1977-03-04,32.3
735,1977-03-05,30.8
736,1977-03-06,33.8
737,1977-03-07,33.8
738,1977-03-08,30.2
739,1977-03-09,26.4
740,1977-03-10,25.2
741,1977-03-11,30.5
742,1977-03-12,33.8
743,1977-03-13,34.6
744,1977-03-14,35.0
745,1977-03-15,34.4
746,1977-03-16,31.4
747,1977-03-17,33.9
748,1977-03-18,34.6
749,1977-03-19,34.4
750,1977-03-20,34.0
751,1977-03-21,33.4
752,1977-03-22,34.4
753,1977-03-23,34.2
754,1977-03-24,34.2
755,1977-03-25,35.0
756,1977-03-26,35.3
757,1977-03-27,35.3
758,1977-03-28,34.2
759,1977-03-29,35.1
760,1977-03-30,36.6
761,1977-03-31,36.5
762,1977-04-01,36.6
763,1977-04-02,35.9
764,1977-04-03,35.5
765,1977-04-04,35.9
766,1977-04-05,36.1
767,1977-04-06,36.2
768,1977-04-07,32.9
769,1977-04-08,31.5
770,1977-04-09,31.9
771,1977-04-10,32.2
772,1977-04-11,34.1
773,1977-04-12,33.0
774,1977-04-13,33.0
775,1977-04-14,29.9
776,1977-04-15,31.9
777,1977-04-16,32.0
778,1977-04-17,31.4
779,1977-04-18,31.9
780,1977-04-19,32.7
781,1977-04-20,32.9
782,1977-04-21,32.7
783,1977-04-22,32.8
784,1977-04-23,32.4
785,1977-04-24,32.2
786,1977-04-25,31.9
787,1977-04-26,31.9
788,1977-04-27,31.5
789,1977-04-28,31.7
790,1977-04-29,31.7
791,1977-04-30,30.8
792,1977-05-01,29.2
793,1977-05-02,29.0
794,1977-05-03,29.8
795,1977-05-04,28.8
796,1977-05-05,30.5
797,1977-05-06,31.9
798,1977-05-07,29.9
799,1977-05-08,31.9
800,1977-05-09,33.6
801,1977-05-10,30.7
802,1977-05-11,31.7
803,1977-05-12,30.7
804,1977-05-13,28.5
805,1977-05-14,25.8
806,1977-05-15,21.8
807,1977-05-16,25.5
808,1977-05-17,24.7
809,1977-05-18,25.3
810,1977-05-19,24.3
811,1977-05-20,26.3
812,1977-05-21,26.8
813,1977-05-22,27.2
814,1977-05-23,30.4
815,1977-05-24,30.5
816,1977-05-25,30.5
817,1977-05-26,30.3
818,1977-05-27,33.1
819,1977-05-28,21.1
820,1977-05-29,24.1
821,1977-05-30,26.3
822,1977-05-31,23.7
823,1977-06-01,21.7
824,1977-06-02,21.7
825,1977-06-03,23.2
826,1977-06-04,24.9
827,1977-06-05,26.4
828,1977-06-06,27.8
829,1977-06-07,28.1
830,1977-06-08,26.6
831,1977-06-09,25.0
832,1977-06-10,20.3
833,1977-06-11,20.5
834,1977-06-12,28.6
835,1977-06-13,28.6
836,1977-06-14,28.6
837,1977-06-15,30.2
838,1977-06-16,30.4
839,1977-06-17,30.9
840,1977-06-18,30.9
841,1977-06-19,25.0
842,1977-06-20,25.0
843,1977-06-21,27.9
844,1977-06-22,29.5
845,1977-06-23,29.1
846,1977-06-24,26.1
847,1977-06-25,22.7
848,1977-06-26,20.1
849,1977-06-27,22.3
850,1977-06-28,22.3
851,1977-06-29,22.0
852,1977-06-30,21.5
853,1977-07-01,20.1
854,1977-07-02,21.5
855,1977-07-03,22.7
856,1977-07-04,25.3
857,1977-07-05,25.3
858,1977-07-06,22.4
859,1977-07-07,23.2
860,1977-07-08,25.6
861,1977-07-09,26.8
862,1977-07-10,26.5
863,1977-07-11,26.2
864,1977-07-12,26.5
865,1977-07-13,27.1
866,1977-07-14,26.6
867,1977-07-15,25.3
868,1977-07-16,24.0
869,1977-07-17,24.5
870,1977-07-18,26.3
871,1977-07-19,27.2
872,1977-07-20,28.0
873,1977-07-21,29.3
874,1977-07-22,30.1
875,1977-07-23,30.1
876,1977-07-24,26.1
877,1977-07-25,24.8
878,1977-07-26,25.3
879,1977-07-27,24.6
880,1977-07-28,24.2
881,1977-07-29,25.4
882,1977-07-30,25.1
883,1977-07-31,24.6
884,1977-08-01,24.3
885,1977-08-02,26.0
886,1977-08-03,28.7
887,1977-08-04,29.7
888,1977-08-05,30.2
889,1977-08-06,29.3
890,1977-08-07,29.1
891,1977-08-08,29.1
892,1977-08-09,29.1
893,1977-08-10,29.4
894,1977-08-11,30.0
895,1977-08-12,32.5
896,1977-08-13,25.7
897,1977-08-14,27.7
898,1977-08-15,27.0
899,1977-08-16,27.2
900,1977-08-17,28.5
901,1977-08-18,29.6
902,1977-08-19,29.6
903,1977-08-20,31.1
904,1977-08-21,33.2
905,1977-08-22,32.1
906,1977-08-23,30.5
907,1977-08-24,29.2
908,1977-08-25,29.4
909,1977-08-26,29.4
910,1977-08-27,28.5
911,1977-08-28,28.7
912,1977-08-29,29.1
913,1977-08-30,31.7
914,1977-08-31,30.3
915,1977-09-01,32.6
916,1977-09-02,34.3
917,1977-09-03,31.5
918,1977-09-04,29.9
919,1977-09-05,34.7
920,1977-09-06,33.1
921,1977-09-07,24.7
922,1977-09-08,30.6
923,1977-09-09,30.6
924,1977-09-10,29.0
925,1977-09-11,29.6
926,1977-09-12,35.5
927,1977-09-13,25.6
928,1977-09-14,26.0
929,1977-09-15,24.2
930,1977-09-16,27.5
931,1977-09-17,29.5
932,1977-09-18,32.0
933,1977-09-19,32.2
934,1977-09-20,32.1
935,1977-09-21,32.1
936,1977-09-22,31.5
937,1977-09-23,31.1
938,1977-09-24,31.4
939,1977-09-25,33.1
940,1977-09-26,32.9
941,1977-09-27,33.1
942,1977-09-28,36.5
943,1977-09-29,36.5
944,1977-09-30,36.5
945,1977-10-01,36.6
946,1977-10-02,36.6
947,1977-10-03,36.6
948,1977-10-04,36.6
949,1977-10-05,38.1
950,1977-10-06,36.4
951,1977-10-07,36.4
952,1977-10-08,36.4
953,1977-10-09,35.7
954,1977-10-10,36.5
955,1977-10-11,35.9
956,1977-10-12,34.8
957,1977-10-13,33.9
958,1977-10-14,33.3
959,1977-10-15,35.4
960,1977-10-16,35.8
961,1977-10-17,37.0
962,1977-10-18,37.5
963,1977-10-19,36.7
964,1977-10-20,36.7
965,1977-10-21,36.7
966,1977-10-22,37.0
967,1977-10-23,37.5
968,1977-10-24,37.7
969,1977-10-25,37.7
970,1977-10-26,37.7
971,1977-10-27,37.3
972,1977-10-28,36.7
973,1977-10-29,37.0
974,1977-10-30,37.5
975,1977-10-31,39.4
976,1977-11-01,38.2
977,1977-11-02,38.6
978,1977-11-03,38.5
979,1977-11-04,38.6
980,1977-11-05,38.6
981,1977-11-06,38.6
982,1977-11-07,38.6
983,1977-11-08,39.8
984,1977-11-09,42.4
985,1977-11-10,42.0
986,1977-11-11,39.4
987,1977-11-12,41.1
988,1977-11-13,40.4
989,1977-11-14,41.5
990,1977-11-15,41.1
991,1977-11-16,40.4
992,1977-11-17,39.3
993,1977-11-18,32.1
994,1977-11-19,32.1
995,1977-11-20,32.1
996,1977-11-21,38.3
997,1977-11-22,37.7
998,1977-11-23,38.2
999,1977-11-24,35.3
1000,1977-11-25,35.3
1001,1977-11-26,37.9
1002,1977-11-27,36.8
1003,1977-11-28,37.7
1004,1977-11-29,38.3
1005,1977-11-30,38.7
1006,1977-12-01,36.5
1007,1977-12-02,36.8
1008,1977-12-03,39.7
1009,1977-12-04,41.4
1010,1977-12-05,42.7
1011,1977-12-06,42.5
1012,1977-12-07,40.1
1013,1977-12-08,38.0
1014,1977-12-09,38.0
1015,1977-12-10,37.6
1016,1977-12-11,38.3
1017,1977-12-12,39.7
1018,1977-12-13,31.4
1019,1977-12-14,38.6
1020,1977-12-15,38.7
1021,1977-12-16,40.1
1022,1977-12-17,40.9
1023,1977-12-18,36.6
1024,1977-12-19,31.9
1025,1977-12-20,32.3
1026,1977-12-21,24.7
1027,1977-12-22,27.2
1028,1977-12-23,31.0
1029,1977-12-24,35.0
1030,1977-12-25,37.5
1031,1977-12-26,39.7
1032,1977-12-27,38.6
1033,1977-12-28,38.6
1034,1977-12-29,38.6
1035,1977-12-30,39.6
1036,1977-12-31,37.1
1037,1978-01-01,35.8
1038,1978-01-02,36.2
1039,1978-01-03,39.0
1040,1978-01-04,41.1
1041,1978-01-05,31.0
1042,1978-01-06,35.3
1043,1978-01-07,38.4
1044,1978-01-08,36.6
1045,1978-01-09,38.2
1046,1978-01-10,39.4
1047,1978-01-11,38.2
1048,1978-01-12,37.3
1049,1978-01-13,37.2
1050,1978-01-14,37.3
1051,1978-01-15,36.0
1052,1978-01-16,36.2
1053,1978-01-17,36.0
1054,1978-01-18,37.5
1055,1978-01-19,37.5
1056,1978-01-20,38.4
1057,1978-01-21,38.4
1058,1978-01-22,36.0
1059,1978-01-23,38.0
1060,1978-01-24,38.0
1061,1978-01-25,34.9
1062,1978-01-26,30.7
1063,1978-01-27,29.6
1064,1978-01-28,29.6
1065,1978-01-29,33.6
1066,1978-01-30,35.8
1067,1978-01-31,32.9
1068,1978-02-01,34.5
