,date,maximum temperature (degC),site number,site name
148,1913-04-27,23.4,,
149,1913-04-28,26.1,,
150,1913-04-29,28.7,,
151,1913-04-30,26.9,,
152,1913-05-01,27.0,,
153,1913-05-02,23.6,,
154,1913-05-03,20.0,,
155,1913-05-04,23.7,,
156,1913-05-05,26.6,,
157,1913-05-06,26.6,,
158,1913-05-07,27.4,,
159,1913-05-08,24.5,,
160,1913-05-09,23.3,,
161,1913-05-10,20.0,,
162,1913-05-11,26.2,,
163,1913-05-12,27.6,,
164,1913-05-13,24.0,,
165,1913-05-14,24.8,,
166,1913-05-15,19.3,,
167,1913-05-16,20.4,,
168,1913-05-17,23.9,,
169,1913-05-18,22.2,,
170,1913-05-19,23.3,,
171,1913-05-20,24.0,,
172,1913-05-21,23.3,,
173,1913-05-22,16.6,,
174,1913-05-23,16.6,,
175,1913-05-24,16.6,,
176,1913-05-25,18.6,,
177,1913-05-26,20.4,,
178,1913-05-27,17.7,,
179,1913-05-28,18.6,,
180,1913-05-29,18.6,,
181,1913-05-30,20.0,,
182,1913-05-31,20.8,,
183,1913-06-01,20.3,,
184,1913-06-02,22.1,,
185,1913-06-03,20.6,,
186,1913-06-04,23.0,,
187,1913-06-05,18.8,,
188,1913-06-06,22.7,,
189,1913-06-07,22.1,,
190,1913-06-08,19.9,,
191,1913-06-09,16.9,,
192,1913-06-10,19.9,,
193,1913-06-11,19.5,,
194,1913-06-12,17.9,,
195,1913-06-13,15.9,,
196,1913-06-14,18.7,,
197,1913-06-15,17.6,,
198,1913-06-16,20.3,,
199,1913-06-17,19.1,,
200,1913-06-18,16.8,,
201,1913-06-19,18.6,,
202,1913-06-20,18.0,,
203,1913-06-21,15.9,,
204,1913-06-22,14.3,,
205,1913-06-23,14.5,,
206,1913-06-24,15.2,,
207,1913-06-25,14.5,,
208,1913-06-26,15.2,,
209,1913-06-27,18.6,,
210,1913-06-28,14.0,,
211,1913-06-29,14.4,,
212,1913-06-30,18.0,,
213,1913-07-01,19.2,,
214,1913-07-02,17.6,,
215,1913-07-03,14.9,,
216,1913-07-04,16.7,,
217,1913-07-05,17.0,,
218,1913-07-06,18.7,,
219,1913-07-07,15.0,,
220,1913-07-08,14.3,,
221,1913-07-09,17.6,,
222,1913-07-10,16.7,,
223,1913-07-11,17.5,,
224,1913-07-12,17.8,,
225,1913-07-13,19.2,,
226,1913-07-14,13.8,,
227,1913-07-15,13.8,,
228,1913-07-16,14.8,,
229,1913-07-17,17.5,,
230,1913-07-18,13.5,,
231,1913-07-19,12.4,,
232,1913-07-20,13.3,,
233,1913-07-21,14.3,,
234,1913-07-22,15.8,,
235,1913-07-23,21.1,,
236,1913-07-24,15.4,,
237,1913-07-25,15.4,,
238,1913-07-26,15.9,,
239,1913-07-27,15.9,,
240,1913-07-28,17.8,,
241,1913-07-29,14.3,,
242,1913-07-30,14.2,,
243,1913-07-31,14.6,,
244,1913-08-01,16.6,,
245,1913-08-02,15.5,,
246,1913-08-03,14.3,,
247,1913-08-04,15.4,,
248,1913-08-05,17.4,,
249,1913-08-06,16.4,,
250,1913-08-07,14.2,,
251,1913-08-08,15.5,,
252,1913-08-09,15.6,,
253,1913-08-10,18.5,,
254,1913-08-11,18.1,,
255,1913-08-12,15.7,,
256,1913-08-13,16.1,,
257,1913-08-14,17.8,,
258,1913-08-15,15.5,,
259,1913-08-16,15.8,,
260,1913-08-17,15.8,,
261,1913-08-18,17.0,,
262,1913-08-19,14.5,,
263,1913-08-20,14.1,,
264,1913-08-21,14.3,,
265,1913-08-22,17.0,,
266,1913-08-23,18.3,,
267,1913-08-24,22.1,,
268,1913-08-25,16.4,,
269,1913-08-26,18.3,,
270,1913-08-27,21.3,,
271,1913-08-28,18.6,,
272,1913-08-29,15.0,,
273,1913-08-30,15.7,,
274,1913-08-31,18.3,,
275,1913-09-01,21.3,,
276,1913-09-02,23.0,,
277,1913-09-03,24.1,,
278,1913-09-04,20.3,,
279,1913-09-05,17.6,,
280,1913-09-06,22.7,,
281,1913-09-07,27.6,,
282,1913-09-08,27.8,,
283,1913-09-09,25.3,,
284,1913-09-10,21.1,,
285,1913-09-11,21.3,,
286,1913-09-12,19.4,,
287,1913-09-13,22.2,,
288,1913-09-14,17.9,,
289,1913-09-15,17.9,,
290,1913-09-16,17.5,,
291,1913-09-17,19.6,,
292,1913-09-18,16.5,,
293,1913-09-19,18.3,,
294,1913-09-20,20.9,,
295,1913-09-21,21.7,,
296,1913-09-22,24.1,,
297,1913-09-23,19.5,,
298,1913-09-24,20.2,,
299,1913-09-25,16.7,,
300,1913-09-26,14.3,,
301,1913-09-27,18.9,,
302,1913-09-28,21.7,,
303,1913-09-29,26.8,,
304,1913-09-30,28.4,,
305,1913-10-01,30.1,,
306,1913-10-02,30.4,,
307,1913-10-03,23.5,,
308,1913-10-04,22.3,,
309,1913-10-05,19.9,,
310,1913-10-06,21.3,,
311,1913-10-07,27.0,,
312,1913-10-08,28.2,,
313,1913-10-09,23.4,,
314,1913-10-10,17.6,,
315,1913-10-11,19.5,,
316,1913-10-12,19.6,,
317,1913-10-13,19.9,,
318,1913-10-14,19.1,,
319,1913-10-15,23.3,,
320,1913-10-16,27.8,,
321,1913-10-17,27.1,,
322,1913-10-18,27.2,,
323,1913-10-19,20.9,,
324,1913-10-20,21.2,,
325,1913-10-21,22.7,,
326,1913-10-22,26.0,,
327,1913-10-23,30.1,,
328,1913-10-24,18.4,,
329,1913-10-25,19.6,,
330,1913-10-26,19.4,,
331,1913-10-27,21.5,,
332,1913-10-28,21.3,,
333,1913-10-29,25.5,,
334,1913-10-30,21.2,,
335,1913-10-31,26.4,,
336,1913-11-01,27.3,,
337,1913-11-02,28.0,,
338,1913-11-03,31.5,,
339,1913-11-04,29.7,,
340,1913-11-05,30.2,,
341,1913-11-06,26.6,,
342,1913-11-07,24.4,,
343,1913-11-08,23.9,,
344,1913-11-09,22.9,,
345,1913-11-10,22.8,,
346,1913-11-11,25.0,,
347,1913-11-12,27.8,,
348,1913-11-13,31.5,,
349,1913-11-14,32.1,,
350,1913-11-15,37.2,,
351,1913-11-16,27.0,,
352,1913-11-17,28.3,,
353,1913-11-18,31.3,,
354,1913-11-19,26.6,,
355,1913-11-20,25.9,,
356,1913-11-21,27.0,,
357,1913-11-22,27.7,,
358,1913-11-23,32.6,,
359,1913-11-24,39.7,,
360,1913-11-25,40.5,,
361,1913-11-26,36.7,,
362,1913-11-27,39.3,,
363,1913-11-28,35.9,,
364,1913-11-29,31.0,,
365,1913-11-30,30.6,,
366,1913-12-01,30.6,,
367,1913-12-02,30.6,,
368,1913-12-03,30.6,,
369,1913-12-04,30.6,,
370,1913-12-05,30.6,,
371,1913-12-06,30.6,,
372,1913-12-07,30.6,,
373,1913-12-08,30.6,,
374,1913-12-09,30.6,,
375,1913-12-10,30.6,,
376,1913-12-11,30.6,,
377,1913-12-12,30.6,,
378,1913-12-13,30.6,,
379,1913-12-14,30.6,,
380,1913-12-15,30.6,,
381,1913-12-16,30.6,,
382,1913-12-17,37.2,,
383,1913-12-18,39.9,,
384,1913-12-19,25.2,,
385,1913-12-20,21.1,,
386,1913-12-21,20.4,,
387,1913-12-22,21.2,,
388,1913-12-23,25.2,,
389,1913-12-24,27.7,,
390,1913-12-25,29.7,,
391,1913-12-26,33.3,,
392,1913-12-27,34.9,,
393,1913-12-28,33.3,,
394,1913-12-29,37.9,,
395,1913-12-30,30.9,,
396,1913-12-31,30.6,,
397,1914-01-01,32.5,,
398,1914-01-02,36.3,,
399,1914-01-03,36.6,,
400,1914-01-04,37.9,,
401,1914-01-05,35.4,,
402,1914-01-06,37.9,,
403,1914-01-07,32.1,,
404,1914-01-08,36.6,,
405,1914-01-09,29.9,,
406,1914-01-10,32.0,,
407,1914-01-11,27.3,,
408,1914-01-12,30.5,,
409,1914-01-13,36.5,,
410,1914-01-14,35.2,,
411,1914-01-15,37.7,,
412,1914-01-16,41.5,,
413,1914-01-17,41.5,,
414,1914-01-18,35.7,,
415,1914-01-19,33.9,,
416,1914-01-20,38.6,,
417,1914-01-21,38.0,,
418,1914-01-22,35.4,,
419,1914-01-23,40.4,,
420,1914-01-24,34.6,,
421,1914-01-25,32.9,,
422,1914-01-26,36.3,,
423,1914-01-27,37.8,,
424,1914-01-28,39.2,,
425,1914-01-29,41.1,,
426,1914-01-30,37.8,,
427,1914-01-31,35.9,,
428,1914-02-01,35.2,,
429,1914-02-02,29.0,,
430,1914-02-03,32.3,,
431,1914-02-04,32.4,,
432,1914-02-05,28.9,,
433,1914-02-06,26.1,,
434,1914-02-07,26.1,,
435,1914-02-08,36.1,,
436,1914-02-09,32.2,,
437,1914-02-10,40.0,,
438,1914-02-11,43.3,,
439,1914-02-12,27.3,,
440,1914-02-13,30.5,,
441,1914-02-14,31.8,,
442,1914-02-15,30.8,,
443,1914-02-16,27.1,,
444,1914-02-17,24.1,,
445,1914-02-18,27.1,,
446,1914-02-19,29.1,,
447,1914-02-20,29.7,,
448,1914-02-21,29.2,,
449,1914-02-22,33.6,,
450,1914-02-23,36.5,,
451,1914-02-24,40.0,,
452,1914-02-25,30.5,,
453,1914-02-26,30.8,,
454,1914-02-27,33.0,,
455,1914-02-28,29.5,,
456,1914-03-01,29.5,,
457,1914-03-02,35.2,,
458,1914-03-03,33.0,,
459,1914-03-04,30.5,,
460,1914-03-05,37.3,,
461,1914-03-06,40.0,,
462,1914-03-07,33.4,,
463,1914-03-08,27.7,,
464,1914-03-09,28.0,,
465,1914-03-10,27.2,,
466,1914-03-11,25.2,,
467,1914-03-12,28.8,,
468,1914-03-13,39.3,,
469,1914-03-14,27.1,,
470,1914-03-15,29.5,,
471,1914-03-16,29.0,,
472,1914-03-17,28.5,,
473,1914-03-18,24.9,,
474,1914-03-19,28.8,,
475,1914-03-20,33.3,,
476,1914-03-21,35.8,,
477,1914-03-22,34.8,,
478,1914-03-23,36.6,,
479,1914-03-24,36.6,,
480,1914-03-25,23.9,,
481,1914-03-26,24.1,,
482,1914-03-27,26.1,,
483,1914-03-28,30.9,,
484,1914-03-29,30.5,,
485,1914-03-30,23.0,,
486,1914-03-31,21.2,,
487,1914-04-01,21.2,,
488,1914-04-02,26.1,,
489,1914-04-03,30.2,,
490,1914-04-04,20.3,,
491,1914-04-05,21.7,,
492,1914-04-06,28.7,,
493,1914-04-07,30.5,,
494,1914-04-08,23.5,,
495,1914-04-09,22.4,,
496,1914-04-10,25.0,,
497,1914-04-11,26.4,,
498,1914-04-12,31.3,,
499,1914-04-13,23.5,,
500,1914-04-14,23.8,,
501,1914-04-15,30.1,,
502,1914-04-16,23.7,,
503,1914-04-17,20.4,,
504,1914-04-18,19.1,,
505,1914-04-19,20.4,,
506,1914-04-20,17.9,,
507,1914-04-21,21.2,,
508,1914-04-22,20.0,,
509,1914-04-23,22.6,,
510,1914-04-24,28.5,,
511,1914-04-25,27.1,,
512,1914-04-26,24.5,,
513,1914-04-27,23.5,,
514,1914-04-28,23.5,,
515,1914-04-29,28.5,,
516,1914-04-30,32.5,,
517,1914-05-01,33.8,,
518,1914-05-02,27.2,,
519,1914-05-03,27.7,,
520,1914-05-04,23.7,,
521,1914-05-05,22.8,,
522,1914-05-06,22.2,,
523,1914-05-07,35.1,,
524,1914-05-08,17.9,,
525,1914-05-09,20.6,,
526,1914-05-10,23.9,,
527,1914-05-11,12.5,,
528,1914-05-12,15.6,,
529,1914-05-13,17.9,,
530,1914-05-14,18.6,,
531,1914-05-15,20.0,,
532,1914-05-16,16.2,,
533,1914-05-17,16.6,,
534,1914-05-18,18.1,,
535,1914-05-19,20.7,,
536,1914-05-20,24.8,,
537,1914-05-21,17.8,,
538,1914-05-22,18.6,,
539,1914-05-23,20.8,,
540,1914-05-24,22.8,,
541,1914-05-25,19.1,,
542,1914-05-26,21.4,,
543,1914-05-27,27.0,,
544,1914-05-28,17.4,,
545,1914-05-29,18.1,,
546,1914-05-30,24.0,,
547,1914-05-31,21.4,,
548,1914-06-01,25.7,,
549,1914-06-02,26.4,,
550,1914-06-03,19.5,,
551,1914-06-04,15.1,,
552,1914-06-05,14.5,,
553,1914-06-06,17.9,,
554,1914-06-07,16.3,,
555,1914-06-08,18.7,,
556,1914-06-09,18.0,,
557,1914-06-10,22.5,,
558,1914-06-11,14.4,,
559,1914-06-12,15.1,,
560,1914-06-13,19.5,,
561,1914-06-14,17.6,,
562,1914-06-15,18.8,,
563,1914-06-16,20.8,,
564,1914-06-17,21.2,,
565,1914-06-18,20.5,,
566,1914-06-19,15.5,,
567,1914-06-20,15.2,,
568,1914-06-21,16.3,,
569,1914-06-22,18.5,,
570,1914-06-23,18.5,,
571,1914-06-24,22.1,,
572,1914-06-25,20.8,,
573,1914-06-26,18.2,,
574,1914-06-27,18.7,,
575,1914-06-28,16.3,,
576,1914-06-29,16.9,,
577,1914-06-30,13.1,,
578,1914-07-01,15.9,,
579,1914-07-02,17.6,,
580,1914-07-03,15.8,,
581,1914-07-04,17.8,,
582,1914-07-05,15.8,,
583,1914-07-06,15.0,,
584,1914-07-07,15.0,,
585,1914-07-08,15.9,,
586,1914-07-09,17.5,,
587,1914-07-10,16.8,,
588,1914-07-11,15.9,,
589,1914-07-12,17.5,,
590,1914-07-13,16.8,,
591,1914-07-14,17.8,,
592,1914-07-15,14.6,,
593,1914-07-16,14.3,,
594,1914-07-17,18.1,,
595,1914-07-18,19.2,,
596,1914-07-19,21.7,,
597,1914-07-20,19.2,,
598,1914-07-21,14.9,,
599,1914-07-22,14.6,,
600,1914-07-23,14.3,,
601,1914-07-24,18.7,,
602,1914-07-25,16.8,,
603,1914-07-26,15.9,,
604,1914-07-27,21.3,,
605,1914-07-28,12.4,,
606,1914-07-29,15.3,,
607,1914-07-30,17.6,,
608,1914-07-31,19.2,,
609,1914-08-01,18.1,,
610,1914-08-02,18.3,,
611,1914-08-03,18.2,,
612,1914-08-04,21.3,,
613,1914-08-05,20.5,,
614,1914-08-06,23.1,,
615,1914-08-07,20.2,,
616,1914-08-08,20.5,,
617,1914-08-09,20.2,,
618,1914-08-10,22.7,,
619,1914-08-11,24.1,,
620,1914-08-12,23.5,,
621,1914-08-13,25.5,,
622,1914-08-14,25.5,,
623,1914-08-15,23.2,,
624,1914-08-16,15.8,,
625,1914-08-17,15.7,,
626,1914-08-18,17.8,,
627,1914-08-19,23.7,,
628,1914-08-20,15.8,,
629,1914-08-21,18.7,,
630,1914-08-22,20.6,,
631,1914-08-23,20.2,,
632,1914-08-24,20.2,,
633,1914-08-25,24.9,,
634,1914-08-26,16.4,,
635,1914-08-27,18.2,,
636,1914-08-28,16.8,,
637,1914-08-29,17.8,,
638,1914-08-30,17.0,,
639,1914-08-31,17.3,,
640,1914-09-01,18.2,,
641,1914-09-02,23.8,,
642,1914-09-03,29.5,,
643,1914-09-04,22.4,,
644,1914-09-05,23.8,,
645,1914-09-06,22.1,,
646,1914-09-07,22.3,,
647,1914-09-08,20.9,,
648,1914-09-09,28.5,,
649,1914-09-10,29.9,,
650,1914-09-11,30.1,,
651,1914-09-12,31.0,,
652,1914-09-13,31.2,,
653,1914-09-14,27.3,,
654,1914-09-15,32.3,,
655,1914-09-16,28.1,,
656,1914-09-17,21.6,,
657,1914-09-18,26.6,,
658,1914-09-19,32.3,,
659,1914-09-20,33.3,,
660,1914-09-21,19.6,,
661,1914-09-22,19.1,,
662,1914-09-23,21.7,,
663,1914-09-24,21.8,,
664,1914-09-25,23.8,,
665,1914-09-26,30.5,,
666,1914-09-27,27.3,,
667,1914-09-28,30.5,,
668,1914-09-29,29.8,,
669,1914-09-30,33.8,,
670,1914-10-01,31.5,,
671,1914-10-02,29.8,,
672,1914-10-03,31.5,,
673,1914-10-04,33.1,,
674,1914-10-05,37.9,,
675,1914-10-06,34.5,,
676,1914-10-07,28.1,,
677,1914-10-08,21.5,,
678,1914-10-09,21.4,,
679,1914-10-10,26.6,,
680,1914-10-11,25.2,,
681,1914-10-12,25.8,,
682,1914-10-13,27.1,,
683,1914-10-14,24.4,,
684,1914-10-15,25.4,,
685,1914-10-16,27.1,,
686,1914-10-17,32.6,,
687,1914-10-18,36.1,,
688,1914-10-19,31.7,,
689,1914-10-20,24.1,,
690,1914-10-21,20.0,,
691,1914-10-22,17.7,,
692,1914-10-23,24.0,,
693,1914-10-24,26.9,,
694,1914-10-25,28.1,,
695,1914-10-26,28.2,,
696,1914-10-27,25.4,,
697,1914-10-28,23.7,,
698,1914-10-29,25.4,,
699,1914-10-30,28.0,,
700,1914-10-31,32.6,,
701,1914-11-01,35.9,,
702,1914-11-02,25.8,,
703,1914-11-03,25.2,,
704,1914-11-04,25.2,,
705,1914-11-05,27.0,,
706,1914-11-06,30.0,,
707,1914-11-07,27.9,,
708,1914-11-08,28.3,,
709,1914-11-09,33.4,,
710,1914-11-10,34.1,,
711,1914-11-11,31.1,,
712,1914-11-12,26.6,,
713,1914-11-13,27.4,,
714,1914-11-14,26.3,,
715,1914-11-15,27.0,,
716,1914-11-16,27.6,,
717,1914-11-17,30.1,,
718,1914-11-18,32.7,,
719,1914-11-19,34.1,,
720,1914-11-20,32.3,,
721,1914-11-21,29.8,,
722,1914-11-22,22.9,,
723,1914-11-23,17.8,,
724,1914-11-24,20.6,,
725,1914-11-25,23.6,,
726,1914-11-26,22.9,,
727,1914-11-27,25.7,,
728,1914-11-28,27.3,,
729,1914-11-29,32.1,,
730,1914-11-30,28.3,,
731,1914-12-01,30.3,,
732,1914-12-02,33.1,,
733,1914-12-03,27.1,,
734,1914-12-04,31.3,,
735,1914-12-05,32.2,,
736,1914-12-06,33.3,,
737,1914-12-07,36.3,,
738,1914-12-08,37.2,,
739,1914-12-09,39.7,,
740,1914-12-10,39.5,,
741,1914-12-11,35.3,,
742,1914-12-12,31.6,,
743,1914-12-13,23.6,,
744,1914-12-14,28.8,,
745,1914-12-15,35.6,,
746,1914-12-16,39.2,,
747,1914-12-17,37.9,,
748,1914-12-18,33.1,,
749,1914-12-19,30.7,,
750,1914-12-20,30.6,,
751,1914-12-21,35.7,,
752,1914-12-22,26.2,,
753,1914-12-23,26.9,,
754,1914-12-24,33.1,,
755,1914-12-25,39.1,,
756,1914-12-26,33.9,,
757,1914-12-27,38.4,,
758,1914-12-28,30.6,,
759,1914-12-29,30.6,,
760,1914-12-30,29.1,,
761,1914-12-31,31.5,,
762,1915-01-01,33.2,,
763,1915-01-02,26.2,,
764,1915-01-03,30.9,,
765,1915-01-04,21.4,,
766,1915-01-05,24.6,,
767,1915-01-06,29.5,,
768,1915-01-07,32.5,,
769,1915-01-08,32.2,,
770,1915-01-09,34.1,,
771,1915-01-10,35.9,,
772,1915-01-11,36.1,,
773,1915-01-12,37.9,,
774,1915-01-13,32.0,,
775,1915-01-14,31.5,,
776,1915-01-15,33.6,,
777,1915-01-16,33.9,,
778,1915-01-17,35.4,,
779,1915-01-18,32.0,,
780,1915-01-19,27.7,,
781,1915-01-20,32.2,,
782,1915-01-21,32.2,,
783,1915-01-22,36.6,,
784,1915-01-23,39.2,,
785,1915-01-24,32.4,,
786,1915-01-25,35.6,,
787,1915-01-26,37.9,,
788,1915-01-27,31.8,,
789,1915-01-28,32.0,,
790,1915-01-29,40.8,,
791,1915-01-30,36.3,,
792,1915-01-31,33.0,,
793,1915-02-01,29.3,,
794,1915-02-02,30.5,,
795,1915-02-03,31.4,,
796,1915-02-04,27.3,,
797,1915-02-05,27.1,,
798,1915-02-06,30.8,,
799,1915-02-07,35.2,,
800,1915-02-08,31.8,,
801,1915-02-09,39.4,,
802,1915-02-10,39.7,,
803,1915-02-11,41.5,,
804,1915-02-12,41.5,,
805,1915-02-13,43.2,,
806,1915-02-14,29.4,,
807,1915-02-15,23.1,,
808,1915-02-16,23.7,,
809,1915-02-17,25.2,,
810,1915-02-18,27.9,,
811,1915-02-19,31.3,,
812,1915-02-20,20.2,,
813,1915-02-21,27.3,,
814,1915-02-22,30.8,,
815,1915-02-23,26.6,,
816,1915-02-24,22.0,,
817,1915-02-25,29.2,,
818,1915-02-26,29.1,,
819,1915-02-27,29.1,,
820,1915-02-28,27.9,,
821,1915-03-01,27.2,,
822,1915-03-02,28.8,,
823,1915-03-03,33.0,,
824,1915-03-04,35.7,,
825,1915-03-05,35.5,,
826,1915-03-06,27.4,,
827,1915-03-07,29.2,,
828,1915-03-08,31.9,,
829,1915-03-09,35.4,,
830,1915-03-10,28.9,,
831,1915-03-11,27.1,,
832,1915-03-12,27.6,,
833,1915-03-13,27.7,,
834,1915-03-14,27.7,,
835,1915-03-15,29.2,,
836,1915-03-16,33.6,,
837,1915-03-17,31.9,,
838,1915-03-18,22.5,,
839,1915-03-19,23.2,,
840,1915-03-20,31.3,,
841,1915-03-21,31.3,,
842,1915-03-22,23.2,,
843,1915-03-23,26.3,,
844,1915-03-24,27.4,,
845,1915-03-25,25.0,,
846,1915-03-26,28.7,,
847,1915-03-27,27.3,,
848,1915-03-28,26.9,,
849,1915-03-29,24.3,,
850,1915-03-30,26.0,,
851,1915-03-31,26.1,,
852,1915-04-01,30.0,,
853,1915-04-02,32.2,,
854,1915-04-03,34.2,,
855,1915-04-04,21.2,,
856,1915-04-05,28.6,,
857,1915-04-06,26.2,,
858,1915-04-07,24.5,,
859,1915-04-08,27.1,,
860,1915-04-09,26.3,,
861,1915-04-10,26.6,,
862,1915-04-11,28.2,,
863,1915-04-12,30.8,,
864,1915-04-13,28.6,,
865,1915-04-14,27.6,,
866,1915-04-15,24.4,,
867,1915-04-16,21.4,,
868,1915-04-17,24.7,,
869,1915-04-18,26.1,,
870,1915-04-19,27.7,,
871,1915-04-20,28.7,,
872,1915-04-21,26.7,,
873,1915-04-22,29.8,,
874,1915-04-23,27.4,,
875,1915-04-24,26.6,,
876,1915-04-25,27.7,,
877,1915-04-26,27.7,,
878,1915-04-27,23.7,,
879,1915-04-28,23.8,,
880,1915-04-29,20.2,,
881,1915-04-30,25.8,,
882,1915-05-01,21.4,,
883,1915-05-02,21.1,,
884,1915-05-03,18.0,,
885,1915-05-04,17.1,,
886,1915-05-05,24.7,,
887,1915-05-06,24.4,,
888,1915-05-07,16.6,,
889,1915-05-08,17.6,,
890,1915-05-09,17.3,,
891,1915-05-10,18.4,,
892,1915-05-11,20.6,,
893,1915-05-12,19.3,,
894,1915-05-13,18.6,,
895,1915-05-14,17.9,,
896,1915-05-15,16.7,,
897,1915-05-16,18.4,,
898,1915-05-17,20.6,,
899,1915-05-18,21.1,,
900,1915-05-19,23.0,,
901,1915-05-20,23.4,,
902,1915-05-21,23.6,,
903,1915-05-22,23.6,,
904,1915-05-23,23.7,,
905,1915-05-24,20.6,,
906,1915-05-25,24.6,,
907,1915-05-26,23.7,,
908,1915-05-27,24.9,,
909,1915-05-28,21.1,,
910,1915-05-29,25.8,,
911,1915-05-30,18.6,,
912,1915-05-31,18.6,,
913,1915-06-01,16.3,,
914,1915-06-02,17.3,,
915,1915-06-03,16.6,,
916,1915-06-04,18.6,,
917,1915-06-05,18.7,,
918,1915-06-06,19.2,,
919,1915-06-07,19.9,,
920,1915-06-08,19.9,,
921,1915-06-09,20.0,,
922,1915-06-10,19.5,,
923,1915-06-11,18.2,,
924,1915-06-12,15.5,,
925,1915-06-13,19.9,,
926,1915-06-14,19.9,,
927,1915-06-15,20.5,,
928,1915-06-16,18.4,,
929,1915-06-17,17.9,,
