,f (/years),component
0,0.0,(310947.0999999999+6.338041202980094e-12j)
1,0.020475950218634378,(-769.5306689075921+2893.3329628216406j)
2,0.040951900437268755,(-1598.1222326900966+1271.8321225059062j)
3,0.06142785065590313,(-1129.588925230284+797.4571004574274j)
4,0.08190380087453751,(-1836.6522000872433-429.0526345937092j)
5,0.10237975109317188,(-1680.6249763153787+195.10850476056265j)
6,0.12285570131180626,(-93.52972033698636+1378.9144914613519j)
7,0.14333165153044064,(-870.2566570207399+137.12752982298588j)
8,0.16380760174907502,(-606.5312305659543-1566.344569830238j)
9,0.18428355196770937,(-283.23919129122373+23.97239087053896j)
10,0.20475950218634376,(744.6401010943175-357.14051808471083j)
11,0.22523545240497814,(-1260.783452794657+864.4636690961515j)
12,0.24571140262361252,(-289.68837533045644-649.2198968296841j)
13,0.26618735284224687,(-783.2796874223061-150.3716771878512j)
14,0.2866633030608813,(67.50341999624727+173.85605152189478j)
15,0.30713925327951563,(922.2132578893765+1074.2437569880192j)
16,0.32761520349815004,(-696.2564422266545-990.9739506599925j)
17,0.3480911537167844,(-248.18476038416526+328.7339140633934j)
18,0.36856710393541875,(1474.8072374454991+385.6053729384623j)
19,0.3890430541540531,(63.1842936774998-515.8323430804587j)
20,0.4095190043726875,(-963.4757241209534-573.5019812880807j)
21,0.4299949545913219,(-131.07388287827433+1064.1038153023405j)
22,0.4504709048099563,(-1797.1858990920446+102.83703698055278j)
23,0.4709468550285906,(-83.85488848026293-1349.7858363934329j)
24,0.49142280524722504,(271.4332683326701+439.53935576560997j)
25,0.5118987554658595,(-191.20813937821885-12.055251907304484j)
26,0.5323747056844937,(-713.4942819020573+95.99721738611309j)
27,0.5528506559031281,(-1179.7146181458006-949.5462413231735j)
28,0.5733266061217626,(-1122.1779150707177+455.4391886610073j)
29,0.5938025563403969,(-1275.8825075352863-206.64835300040954j)
30,0.6142785065590313,(-994.8658855991698-434.96166886712973j)
31,0.6347544567776656,(-1026.7724997076152-6.826863250155924j)
32,0.6552304069963001,(638.6247581581338+1569.955446333269j)
33,0.6757063572149344,(-1907.3943095805478+1016.3503040260962j)
34,0.6961823074335688,(-795.3456001784525-294.73066550170665j)
35,0.7166582576522031,(-600.0578186999569+443.6743558681685j)
36,0.7371342078708375,(-810.8629002580376-961.2888087244182j)
37,0.757610158089472,(-663.0719735965707+695.8671088138956j)
38,0.7780861083081062,(-1420.2747000618397+286.68135513995065j)
39,0.7985620585267407,(-1504.5009376591133-107.93936454506473j)
40,0.819038008745375,(-1491.3858139682648-1295.9563632308673j)
41,0.8395139589640095,(-2674.8745959263147-576.9946099469034j)
42,0.8599899091826438,(-1762.2665628975844-195.7109024884664j)
43,0.8804658594012781,(-455.33340051057485+315.60581990083335j)
44,0.9009418096199125,(-3213.5964829407167-57.99431067036744j)
45,0.921417759838547,(-2229.1579741639907-715.0250475817473j)
46,0.9418937100571813,(-4104.50529953972-1059.4215997210806j)
47,0.9623696602758156,(-5858.018824774163-589.7922561497303j)
48,0.9828456104944501,(-10180.288848591787-2348.142639253749j)
49,1.0033215607130845,(54258.872126539616+11583.060229467923j)
50,1.023797510931719,(6562.281565256457+3210.6512276042677j)
51,1.0442734611503532,(3315.867034370599+1092.9597236696611j)
52,1.0647494113689875,(2472.5009755832916+479.92042597436284j)
53,1.085225361587622,(1335.9565832972785+652.3803645338066j)
54,1.1057013118062562,(549.3306595121513-463.06572511291307j)
55,1.1261772620248907,(635.3699296372116+957.3322275952189j)
56,1.1466532122435251,(859.0755159835071-279.03597263225754j)
57,1.1671291624621596,(1664.2232694214488-476.1503742431628j)
58,1.1876051126807938,(672.9329479166686-249.13055755559338j)
59,1.208081062899428,(1280.9083229969742+214.52892814494362j)
60,1.2285570131180625,(1279.4669330911356+271.66629375892796j)
61,1.249032963336697,(374.94689852621855+1358.1540382668322j)
62,1.2695089135553312,(884.2894162487098+909.9962653959794j)
63,1.2899848637739657,(423.669294347-776.02189837609j)
64,1.3104608139926002,(-240.17210274179007+963.6688992190489j)
65,1.3309367642112344,(-120.02175337088852-333.1135501743682j)
66,1.3514127144298689,(231.2347042047797+1141.819215724152j)
67,1.3718886646485031,(-1423.3914122891538-843.6082204147267j)
68,1.3923646148671376,(-71.66551151045275+643.2632953210651j)
69,1.412840565085772,(-802.3380484983251-701.3740026401343j)
70,1.4333165153044063,(-323.60501412529226-488.168208182013j)
71,1.4537924655230408,(-26.897749937508763+612.7819304321781j)
72,1.474268415741675,(-52.01392465324719+311.3123862682088j)
73,1.4947443659603095,(-425.342899066491+1386.7677516816593j)
74,1.515220316178944,(1188.5216138031333-585.9324473875417j)
75,1.5356962663975784,(-381.3792169773909+146.23608154912168j)
76,1.5561722166162124,(1447.6923121282593-469.7327831440276j)
77,1.5766481668348469,(-246.09442021353175+517.0832493117367j)
78,1.5971241170534813,(410.0199305149955-1502.8161972286232j)
79,1.6176000672721156,(955.780794507967+966.0688962115096j)
80,1.63807601749075,(-976.8406738619279-169.33715480408816j)
81,1.6585519677093845,(-811.171556698205-40.49058595514987j)
82,1.679027917928019,(-1310.9886085044238+599.9319691683053j)
83,1.6995038681466534,(-659.373333100781+331.1951067516545j)
84,1.7199798183652877,(863.4487508401942-125.70580801774898j)
85,1.740455768583922,(-890.3583880355219-495.94446343782545j)
86,1.7609317188025562,(-135.34395270635014+255.52495212079646j)
87,1.7814076690211906,(-487.4180879301105-1004.3094757130103j)
88,1.801883619239825,(-467.79417780147253+663.2982393165022j)
89,1.8223595694584596,(-501.548584916424-691.349895983933j)
90,1.842835519677094,(688.4051864497837-589.8065554693936j)
91,1.8633114698957283,(-3.7995791950522033+913.1460578500923j)
92,1.8837874201143625,(41.46123498734367+363.33494302048445j)
93,1.904263370332997,(-397.39595023153987+656.459359226766j)
94,1.9247393205516312,(-417.2065970266656-92.84939716515285j)
95,1.9452152707702657,(-1964.8010111451583+555.2082939192775j)
96,1.9656912209889001,(-352.7821282088141+1638.4014759533861j)
97,1.9861671712075346,(-1413.4102387399937+1487.3380589547985j)
98,2.006643121426169,(1733.4493522722523-2489.6276485233293j)
99,2.0271190716448033,(-79.12261195496906-621.9829478849962j)
100,2.047595021863438,(821.3584217967601-451.24826634679255j)
101,2.068070972082072,(19.822298725656907-1138.4784893192777j)
102,2.0885469223007065,(1231.514762408972-208.79123211958557j)
103,2.1090228725193407,(-161.06110405845598+96.04531512894047j)
104,2.129498822737975,(855.1600024895426-1676.950559793343j)
105,2.1499747729566097,(693.8245213530462-363.2325265549136j)
106,2.170450723175244,(664.5179854870166-1109.1415383233536j)
107,2.1909266733938786,(332.508200991581-584.2891974049847j)
108,2.2114026236125124,(74.2100441060133-219.431358259898j)
109,2.231878573831147,(318.9855004680504+308.9088742641399j)
110,2.2523545240497813,(-31.3756237334826+723.4697966703334j)
111,2.2728304742684156,(-134.545835227888+938.4906672357462j)
112,2.2933064244870502,(807.2614583820643-1018.9200149783409j)
113,2.3137823747056845,(-815.5357830162158+202.42391689783102j)
114,2.334258324924319,(-97.64859755219683-282.3694022592988j)
115,2.3547342751429534,(-212.39554334100927+445.9699226963154j)
116,2.3752102253615877,(-541.1255464116012-1238.3199941742428j)
117,2.395686175580222,(-248.34392792951166-770.7868399600368j)
118,2.416162125798856,(125.53939622852126-59.6042702192315j)
119,2.436638076017491,(286.6022223336894-3.7127016020957058j)
120,2.457114026236125,(-690.1133810148959+86.68776556218148j)
121,2.4775899764547598,(596.7574091126515-207.01516815910128j)
122,2.498065926673394,(129.07116122981063+1354.9610205655054j)
123,2.5185418768920282,(1418.634924222641+581.9053123201334j)
124,2.5390178271106625,(-613.1265449327663+342.5354560284919j)
125,2.5594937773292967,(614.6976341848507+605.8810356067154j)
126,2.5799697275479314,(576.2771149980042+72.33108799132243j)
127,2.6004456777665657,(-51.14083593847366-885.3435844777629j)
128,2.6209216279852003,(597.6244983758291-43.77465295483327j)
129,2.6413975782038346,(278.40630548593396+975.1740848376193j)
130,2.661873528422469,(-1963.6650010111098-710.1437394528486j)
131,2.6823494786411035,(-714.9218488545233-424.35517183336856j)
132,2.7028254288597378,(877.0914508432431+515.0782179774146j)
133,2.723301379078372,(759.3224507845252-383.84789119947374j)
134,2.7437773292970062,(-473.2754396187765+314.8735534422461j)
135,2.764253279515641,(391.3652164646053-755.6593765153618j)
136,2.784729229734275,(-439.26049347771084-742.8263506835431j)
137,2.8052051799529094,(809.7781452999498-1033.872978600284j)
138,2.825681130171544,(875.459983429223-831.8205999995474j)
139,2.8461570803901783,(-734.2661633930427+1124.0730651623107j)
140,2.8666330306088126,(-1154.283422407181+565.4621916804028j)
141,2.887108980827447,(348.500795356199-208.7213796042794j)
142,2.9075849310460815,(-249.1152031866664-96.34553739746823j)
143,2.9280608812647158,(249.649234233361-197.6106074824865j)
144,2.94853683148335,(-904.5382380550478+56.814312252436366j)
145,2.9690127817019847,(-445.0196663097637-292.6806281605336j)
146,2.989488731920619,(-1069.324301380119-347.33462132874644j)
147,3.0099646821392536,(895.2872619717523-905.0200205561262j)
148,3.030440632357888,(-849.7487628359879-295.4018919604208j)
149,3.050916582576522,(839.704495218233+484.8872163844758j)
150,3.071392532795157,(-661.6718967044329-793.511290130613j)
151,3.091868483013791,(914.135241626589-977.2563355710538j)
152,3.112344433232425,(-448.00672294519006-1305.416535807547j)
153,3.132820383451059,(-599.3225472955203-380.78596668282074j)
154,3.1532963336696938,(-90.5793680531764-44.1434811735499j)
155,3.173772283888328,(156.0005414481386+343.9400247509649j)
156,3.1942482341069627,(-14.750088488565352+52.77499344491532j)
157,3.214724184325597,(-277.7819529342374-852.11790390826j)
158,3.235200134544231,(595.1483056611173+743.9990925437365j)
159,3.255676084762866,(-23.500178069750092-762.8524205863284j)
160,3.2761520349815,(21.611746621884635-443.2589258238214j)
