,f (/years),component
0,0.0,(289407.79999999993+5.702105454474804e-12j)
1,0.020475950218634378,(347.26225993891086+4175.100301638442j)
2,0.040951900437268755,(-1193.8037961733387+222.339163582935j)
3,0.06142785065590313,(-1276.7264782559002+698.8598719959851j)
4,0.08190380087453751,(-1609.9313816251445-546.0477021370779j)
5,0.10237975109317188,(-2407.589066836453-271.10111322530634j)
6,0.12285570131180626,(873.5931602957803+815.0030404086249j)
7,0.14333165153044064,(254.39997012269416+541.599706883668j)
8,0.16380760174907502,(-665.2337960803392-987.3114810653092j)
9,0.18428355196770937,(644.9731340611482-546.4083189126749j)
10,0.20475950218634376,(507.12625051556296+476.39328701971203j)
11,0.22523545240497814,(-280.14392025051535+131.37133900249015j)
12,0.24571140262361252,(-630.9867298548813+734.1453211957063j)
13,0.26618735284224687,(-799.9031863870592-343.401273287794j)
14,0.2866633030608813,(-105.13303807407236+1048.148136431748j)
15,0.30713925327951563,(-147.71092233275357+562.8935202763212j)
16,0.32761520349815004,(-868.7764933721555-1813.3692384660478j)
17,0.3480911537167844,(-298.88819520476954-465.8500300440509j)
18,0.36856710393541875,(1465.9344248156344-352.9278637036038j)
19,0.3890430541540531,(966.8204718632213-621.4056708995029j)
20,0.4095190043726875,(-573.2048310143077-1386.0064853909996j)
21,0.4299949545913219,(-434.53808998576505+578.7645132154383j)
22,0.4504709048099563,(-1775.1238334667887+805.8633004096096j)
23,0.4709468550285906,(-143.93611747201027-1318.3656630960813j)
24,0.49142280524722504,(529.762147482636+463.4428935730195j)
25,0.5118987554658595,(133.60811531549226-124.35798605423847j)
26,0.5323747056844937,(-369.6133992504897+311.43832385796j)
27,0.5528506559031281,(-495.0972950396351-1317.644735980468j)
28,0.5733266061217626,(-879.9918970745932+168.46987991047786j)
29,0.5938025563403969,(-1941.8177955208791+40.56897130342921j)
30,0.6142785065590313,(-36.03060692390028-406.06992011785036j)
31,0.6347544567776656,(-448.0046826848204+130.03638607388555j)
32,0.6552304069963001,(769.01425923176+1223.4787572828038j)
33,0.6757063572149344,(-2229.511757540398+1534.887078010925j)
34,0.6961823074335688,(-1190.0740185129744+226.9986308457334j)
35,0.7166582576522031,(-4.375523224480219-208.1085884286564j)
36,0.7371342078708375,(-1348.982178905364-428.3900608563182j)
37,0.757610158089472,(-652.6923485786468+146.19131620568564j)
38,0.7780861083081062,(-1707.8235842859576-119.67268862877114j)
39,0.7985620585267407,(-1621.9032239202968-286.33185932052004j)
40,0.819038008745375,(-1353.3923625779678-376.62414918976907j)
41,0.8395139589640095,(-2640.516468810675-72.70017158577718j)
42,0.8599899091826438,(-1966.5190366280956+432.89915662615954j)
43,0.8804658594012781,(-514.9947570357787-64.69053383348219j)
44,0.9009418096199125,(-3360.0372258010893-509.4348456252594j)
45,0.921417759838547,(-3070.239272511854-380.1746544144828j)
46,0.9418937100571813,(-5520.892838697397-1238.0650107000254j)
47,0.9623696602758156,(-6786.04029894401-1256.399150001504j)
48,0.9828456104944501,(-10614.205623651014-3172.2390563856825j)
49,1.0033215607130845,(65247.63331887756+14044.848143764546j)
50,1.023797510931719,(8463.840809948448+3348.373527273501j)
51,1.0442734611503532,(5091.39370349084+1667.4738278154614j)
52,1.0647494113689875,(3366.4065792721785+626.6740645289547j)
53,1.085225361587622,(1106.4150240391587+593.6759371518242j)
54,1.1057013118062562,(137.9048595970341-674.644743621254j)
55,1.1261772620248907,(1117.762253041364+846.1722974815227j)
56,1.1466532122435251,(1538.6263342015768-47.9009712192975j)
57,1.1671291624621596,(1622.969217134478-148.10786659942164j)
58,1.1876051126807938,(1185.7509353300777-198.99853231914943j)
59,1.208081062899428,(1697.1655624928262+292.1682905560815j)
60,1.2285570131180625,(1124.0014847071352+118.46104964388059j)
61,1.249032963336697,(75.56029381660585+1666.650375630394j)
62,1.2695089135553312,(894.2597261101904+732.1764507419003j)
63,1.2899848637739657,(765.7724237809101-912.0269607810194j)
64,1.3104608139926002,(993.8144472484407+1015.9436181571558j)
65,1.3309367642112344,(-522.3585645960516-197.85480657677385j)
66,1.3514127144298689,(712.0330142698508+1369.9285654220769j)
67,1.3718886646485031,(-1517.5962329689835+31.582712249539213j)
68,1.3923646148671376,(206.12033488161705+1079.0892153033049j)
69,1.412840565085772,(-502.36345293460624-949.9708917797705j)
70,1.4333165153044063,(-591.5243126492751-347.45272119738354j)
71,1.4537924655230408,(323.8925658440503+1217.2762684919503j)
72,1.474268415741675,(359.2360014512716-29.641366397089172j)
73,1.4947443659603095,(-175.2209344382764+1207.492518189838j)
74,1.515220316178944,(1163.0487243992593+151.99359135271612j)
75,1.5356962663975784,(-558.8634202520522-177.9990599540659j)
76,1.5561722166162124,(1968.1949206323623-170.3715897662339j)
77,1.5766481668348469,(5.3217714893881976+1141.9997797815258j)
78,1.5971241170534813,(374.610500928605-1802.3118840892857j)
79,1.6176000672721156,(1268.2808069161542+1225.2511123243298j)
80,1.63807601749075,(-559.5747966221235-83.34228858765832j)
81,1.6585519677093845,(-855.4907198357638+299.30411903915814j)
82,1.679027917928019,(-446.64528650809297+740.7281924250599j)
83,1.6995038681466534,(-482.7277724400158+901.0020592176504j)
84,1.7199798183652877,(720.9614759963713-393.83180164949204j)
85,1.740455768583922,(-441.5450131020724+286.4715287049901j)
86,1.7609317188025562,(-50.4238064799751+950.4011467489908j)
87,1.7814076690211906,(-550.3496721740075+12.739545956631858j)
88,1.801883619239825,(-659.2047278955863+840.9689671464904j)
89,1.8223595694584596,(-708.6483547691467-59.1596780477783j)
90,1.842835519677094,(431.00268123595936+541.5724296914038j)
91,1.8633114698957283,(-936.1923478541541+1419.7831227664742j)
92,1.8837874201143625,(-14.68701041603131+117.05768409507075j)
93,1.904263370332997,(-284.6105969690699+66.99682762661857j)
94,1.9247393205516312,(-50.24506970032062-1076.3884589634845j)
95,1.9452152707702657,(-1907.19726289932+832.3736676417907j)
96,1.9656912209889001,(536.4201170729558+1333.116237709118j)
97,1.9861671712075346,(-1164.2655651451616+975.5633148058665j)
98,2.006643121426169,(3733.0586386160594-3175.9884746933694j)
99,2.0271190716448033,(483.5003779864204-517.8100194038873j)
