,f (/years),component
0,0.0,(224165.8+5.016431714466307e-12j)
1,0.020475950218634378,(675.9533215809136+2905.309381778763j)
2,0.040951900437268755,(-293.1335001624534+822.1873314169185j)
3,0.06142785065590313,(-611.1446381356569+1398.7707865898412j)
4,0.08190380087453751,(64.25082555856496-981.8025359727218j)
5,0.10237975109317188,(-1612.1131554897097+1040.2596671822744j)
6,0.12285570131180626,(750.4068783304466+362.40045977576125j)
7,0.14333165153044064,(219.531780642543+1045.7277646569535j)
8,0.16380760174907502,(1195.028480679121-659.3242925564932j)
9,0.18428355196770937,(-240.91034442131127+440.64585765684825j)
10,0.20475950218634376,(404.82458494035154+1028.6317573703352j)
11,0.22523545240497814,(32.02045618369507-830.5442235334319j)
12,0.24571140262361252,(-1482.4527768294379+67.0569586182997j)
13,0.26618735284224687,(-460.78375685171454+332.3608482757596j)
14,0.2866633030608813,(78.01227763682886+470.7280970879134j)
15,0.30713925327951563,(-351.0841921893261+255.22801501365987j)
16,0.32761520349815004,(-91.82044533450875-586.9401500687893j)
17,0.3480911537167844,(-582.4735461535973-367.018922176868j)
18,0.36856710393541875,(928.762334694538-378.4697069064102j)
19,0.3890430541540531,(-70.42300879813179+125.74573176906222j)
20,0.4095190043726875,(-761.3206890053759-562.5508172910828j)
21,0.4299949545913219,(432.8041021227627+868.8072457383796j)
22,0.4504709048099563,(-617.7707145117911+1229.5380962884633j)
23,0.4709468550285906,(-1023.5679178906183-828.5005281979675j)
24,0.49142280524722504,(315.5814306205651+196.20224223576173j)
25,0.5118987554658595,(31.37484274948438+28.43434522427833j)
26,0.5323747056844937,(-187.93089386458496+329.13837857316514j)
27,0.5528506559031281,(-39.54862587094573-251.1406940607381j)
28,0.5733266061217626,(-820.5507611175994-635.0261399052039j)
29,0.5938025563403969,(-845.6739498981867-174.6520684334538j)
30,0.6142785065590313,(-432.550883430147-625.766823239551j)
31,0.6347544567776656,(-939.0782773267915-305.58761878033295j)
32,0.6552304069963001,(910.4904508913645+982.8723169888976j)
33,0.6757063572149344,(-1091.3642781422918+935.9453369715334j)
34,0.6961823074335688,(-1220.0314165817326+802.5617600432519j)
35,0.7166582576522031,(-540.4555298629226-114.44540348670131j)
36,0.7371342078708375,(-684.7831969071196-38.80526861087924j)
37,0.757610158089472,(-461.1511056852738+340.88895312357937j)
38,0.7780861083081062,(-905.990998771867+697.6536925412739j)
39,0.7985620585267407,(-1064.973739934722+119.381928395973j)
40,0.819038008745375,(-898.9327537228435-611.0237198567982j)
41,0.8395139589640095,(-874.9250026110271+836.224045009337j)
42,0.8599899091826438,(-541.5380354078616+320.37413820092047j)
43,0.8804658594012781,(-253.1366369376114+437.10070030876886j)
44,0.9009418096199125,(-1669.5983661779787+317.30785892803124j)
45,0.921417759838547,(-1355.2344837726225+72.03593674251738j)
46,0.9418937100571813,(-1690.3717266576537+349.8032996935574j)
47,0.9623696602758156,(-2655.7030580067167-289.28789696444187j)
48,0.9828456104944501,(-5024.595635608083-782.6795758055869j)
49,1.0033215607130845,(30033.387304263786+914.9284246562456j)
50,1.023797510931719,(4108.639781867569+497.08247542065146j)
51,1.0442734611503532,(2213.2339152042427+548.5375712133927j)
52,1.0647494113689875,(1414.5530725027063+464.486781413623j)
