,f (/years),component
0,0.0,(269532.49999999994+6.465938895416912e-12j)
1,0.020475950218634378,(-287.9456281416892+3252.1311264647443j)
2,0.040951900437268755,(-1506.3175551293366+607.8898409993482j)
3,0.06142785065590313,(-811.9742575499569+255.10864377992948j)
4,0.08190380087453751,(-1099.7310936771155-545.4561040976373j)
5,0.10237975109317188,(-1868.21688162704+328.00820573192567j)
6,0.12285570131180626,(544.4894749172944+1057.4159658969058j)
7,0.14333165153044064,(37.85619157705828+680.8217196315715j)
8,0.16380760174907502,(225.82737521992632-1118.698870260544j)
9,0.18428355196770937,(-103.16333303193848+279.1913181789772j)
10,0.20475950218634376,(760.2580929036076+103.82590055369255j)
11,0.22523545240497814,(-1048.1433243667589+487.51348939062245j)
12,0.24571140262361252,(-519.1065062661874-89.83468778119953j)
13,0.26618735284224687,(-848.7320642907179+215.377044314314j)
14,0.2866633030608813,(-299.38921534181435+409.3872042539432j)
15,0.30713925327951563,(118.10194656489506+643.0197249317714j)
16,0.32761520349815004,(-793.5468752404166-1314.6122987479298j)
17,0.3480911537167844,(-546.4617433282654-499.32789211960164j)
18,0.36856710393541875,(1392.1891192939036+470.3129075155218j)
19,0.3890430541540531,(520.41769112086-245.83023571661482j)
20,0.4095190043726875,(-947.2327173886572-700.1621089928562j)
21,0.4299949545913219,(139.33639443813468+361.48755571161155j)
22,0.4504709048099563,(-1573.041049299143+459.91777584758455j)
23,0.4709468550285906,(-187.22335062644046-1789.935285504122j)
24,0.49142280524722504,(497.4531824596752+649.8001018308938j)
25,0.5118987554658595,(-224.69484254294335+70.04382826593103j)
26,0.5323747056844937,(-511.20280414106463+356.2018924425165j)
27,0.5528506559031281,(-432.7139230570039-1223.210957483913j)
28,0.5733266061217626,(-890.3005378276334+531.4168321315547j)
29,0.5938025563403969,(-1158.7794064197165-554.5134773272309j)
30,0.6142785065590313,(-94.27341660721996-677.698285911605j)
31,0.6347544567776656,(-643.871782936139-106.44126915907376j)
32,0.6552304069963001,(1011.2866547303781+1524.416631395361j)
33,0.6757063572149344,(-2101.9618554802687+1130.7868005662303j)
34,0.6961823074335688,(-882.808027514635+274.7933931599036j)
35,0.7166582576522031,(-571.058016132119+315.91340504675327j)
36,0.7371342078708375,(-873.7183840567319-798.2776239550667j)
37,0.757610158089472,(-393.9571402938756+748.5924100498107j)
38,0.7780861083081062,(-1394.2760571711444+374.6739547011091j)
39,0.7985620585267407,(-1245.9564896445213+56.72674785646137j)
