,f (/days),component
85,0.004765108195986097,(-121.9990292361505+190.83169241125984j)
86,0.004821168292409463,(-479.8353466745983+100.72276935610763j)
87,0.004877228388832829,(-91.46980589016025+520.3859813338952j)
88,0.004933288485256195,(243.6674828440907+315.1180419832045j)
89,0.004989348581679561,(-519.1746649832044+300.80434152728435j)
90,0.005045408678102927,(430.12623029215837+686.1226947436716j)
91,0.0051014687745262926,(-154.8105601987776+523.3852774935198j)
92,0.005157528870949658,(-469.41945653029495+161.10113969462412j)
93,0.005213588967373024,(-30.68413638934723-15.327471788544644j)
94,0.0052696490637963896,(-310.6025375617608-787.4963345058809j)
95,0.0053257091602197555,(-420.1120804948754+717.3932608066399j)
96,0.0053817692566431215,(745.1423596408159+754.5619315890224j)
97,0.005437829353066487,(-663.8054159065138+637.3287986411806j)
98,0.005493889449489853,(1690.9077356161122-2963.166542307762j)
99,0.005549949545913219,(66.35520180179306-444.28453253135626j)
100,0.005606009642336585,(598.4195250206998+200.3585041261118j)
101,0.00566206973875995,(-3.6431901179991684-521.1917208986002j)
102,0.005718129835183316,(55.980633333761276-416.65176621102546j)
103,0.005774189931606682,(342.42319049579146-107.06318176037674j)
104,0.005830250028030048,(534.3326410006679-295.97955651529946j)
105,0.005886310124453414,(358.063457461549+372.558185794549j)
106,0.00594237022087678,(367.3357483699025-649.6840063726012j)
107,0.005998430317300146,(339.9384600480009-290.7304291740009j)
108,0.006054490413723511,(77.24177888886236+457.89895362402143j)
109,0.006110550510146877,(257.0814765646166-532.9817783851331j)
110,0.006166610606570243,(69.13631371220004+745.4581997816609j)
111,0.006222670702993609,(308.5117850216996+112.84470610105008j)
112,0.006278730799416975,(392.77784004834893-581.2016363425063j)
113,0.006334790895840341,(24.141929891952344+419.0950667835913j)
114,0.006390850992263707,(57.85945542183494-223.36465473713724j)
115,0.006446911088687073,(24.408037319730084+254.6272605345435j)
116,0.006502971185110439,(172.24013540037046-204.2811774411957j)
117,0.006559031281533804,(-288.0198680290267-476.09669556495663j)
118,0.00661509137795717,(-358.06903333090287-166.63866193347891j)
119,0.006671151474380536,(195.76049119996145+402.23115504581654j)
120,0.006727211570803902,(-123.99475423175392+862.2947263132754j)
121,0.006783271667227268,(455.4069149154721+82.84059380533881j)
122,0.006839331763650634,(233.24157511479663+301.3106099853382j)
123,0.006895391860074,(698.8470052784885+110.48514589888154j)
124,0.006951451956497365,(82.15318910507801-45.05089069050512j)
125,0.007007512052920731,(184.35249188726684+164.91652646544247j)
126,0.007063572149344097,(410.4992677103468+138.3783025431917j)
127,0.007119632245767463,(-108.1152095126064-323.8522675498661j)
128,0.007175692342190829,(-397.3283427981649-98.01815955847464j)
129,0.007231752438614195,(192.88869505716718+29.92636504613019j)
130,0.0072878125350375605,(-1098.044651062097-7.6845223732230465j)
131,0.0073438726314609265,(256.6937056405553+638.4993655360064j)
132,0.0073999327278842925,(107.59623317121626+335.2827751455574j)
133,0.0074559928243076576,(-71.76166683908616-315.2692978896007j)
134,0.0075120529207310235,(-99.11048498827863-271.92291998753575j)
135,0.0075681130171543895,(320.5670331235916+173.1385696690544j)
136,0.007624173113577755,(-231.51109055782786-115.67857527588242j)
137,0.007680233210001121,(419.11128673954846-554.9302784276412j)
138,0.007736293306424487,(-95.21047440757334+45.845478125236646j)
139,0.007792353402847853,(150.94778453615956+206.19659510372824j)
140,0.007848413499271218,(29.24165512980497+31.024834528535877j)
141,0.007904473595694584,(134.75946457297061-399.3784989493809j)
142,0.00796053369211795,(-353.05710874450983-7.680030113663264j)
143,0.008016593788541316,(-75.3227907966487-35.690965604875515j)
144,0.008072653884964682,(-105.21878730114372+293.11852607338636j)
145,0.008128713981388048,(-24.814911963816016-255.50932993698729j)
146,0.008184774077811414,(-384.4440461459977+89.72382138548946j)
147,0.00824083417423478,(547.1388830601894+10.197294684486963j)
148,0.008296894270658146,(387.5016823269351+24.24147495521248j)
149,0.008352954367081512,(991.2037306376658+260.0748499093586j)
150,0.008409014463504878,(-108.9455904438569-151.64309789591672j)
151,0.008465074559928244,(-142.95384264444397+148.5692325380094j)
152,0.008521134656351608,(1.768972911826097-329.6315184719731j)
153,0.008577194752774974,(122.4910864011604-130.7873877166526j)
154,0.00863325484919834,(153.33363068475995+429.39178501462914j)
155,0.008689314945621706,(-351.2679167965688+129.38169265716212j)
156,0.008745375042045072,(267.2418893368332+24.637809404056313j)
157,0.008801435138468438,(-429.3401736720381-331.984551030042j)
158,0.008857495234891804,(234.81639940112862-10.230316943737279j)
159,0.00891355533131517,(552.5304485801549+410.9965664801018j)
160,0.008969615427738536,(-17.164219843314797-379.4865491899552j)
161,0.009025675524161902,(50.59939605408084+660.70864343655j)
162,0.009081735620585268,(-13.078649949221727+110.8008145236571j)
163,0.009137795717008634,(-411.4413265552845-124.82064543523799j)
164,0.009193855813432,(-147.71735897775716+238.35677334844738j)
165,0.009249915909855366,(-157.55627327077718+42.42369484483291j)
166,0.009305976006278732,(-468.36958645198297-447.1883367248716j)
167,0.009362036102702097,(747.9349877800339-113.3233797126378j)
168,0.009418096199125463,(-554.8421195507858+450.1346948934513j)
169,0.009474156295548828,(-239.43015940414784+252.16231616806226j)
170,0.009530216391972194,(19.65981557614309-92.87006966149093j)
171,0.00958627648839556,(175.65015540422337+827.6482779608838j)
172,0.009642336584818926,(499.8153481316031-527.9680442005713j)
173,0.009698396681242291,(262.85063686235696-203.59343364326907j)
174,0.009754456777665657,(-334.9316925971736+619.0421535715517j)
175,0.009810516874089023,(-110.0356026592782-133.11140017703752j)
176,0.00986657697051239,(-339.7947241055277+555.9945091340426j)
177,0.009922637066935755,(261.1684374102655+450.29571730504784j)
178,0.009978697163359121,(333.70765920854143+335.73175226636744j)
179,0.010034757259782487,(-369.41313334481714-224.25272123788704j)
180,0.010090817356205853,(300.173713545449+475.86427880053543j)
181,0.01014687745262922,(-548.5163885166553+124.34568202499267j)
182,0.010202937549052585,(-113.75194126731864+195.8877647353032j)
183,0.010258997645475951,(168.01624371284802+38.56550254774689j)
184,0.010315057741899315,(-430.0089003597047-165.40974622474988j)
185,0.010371117838322681,(499.2187314807635+163.91331050824874j)
186,0.010427177934746047,(-143.58440794394545-56.70561388993281j)
187,0.010483238031169413,(-536.940304179663+113.7400573044139j)
188,0.010539298127592779,(88.56168139423305+102.7409001353084j)
189,0.010595358224016145,(463.1444291766195-89.70921163187191j)
190,0.010651418320439511,(124.14746622201454+586.8348566646453j)
191,0.010707478416862877,(4.379009818956092-119.00823583803157j)
192,0.010763538513286243,(-514.0727303865549-252.40349138982225j)
193,0.010819598609709609,(-14.412634869503819-400.9033495627442j)
194,0.010875658706132975,(216.8505002749956-207.73918756122885j)
195,0.01093171880255634,(613.6233322874135+430.8296849555103j)
196,0.010987778898979707,(326.7023708518892-265.1696134299264j)
197,0.011043838995403073,(640.0817794222111-120.64670360018877j)
198,0.011099899091826439,(-58.016254204676414-389.1895837490725j)
199,0.011155959188249805,(-268.61129164881766-14.900968511010504j)
200,0.01121201928467317,(162.5537403001199+337.4073635271326j)
201,0.011268079381096535,(88.88741886454075+237.20581583613136j)
202,0.0113241394775199,(-200.82976667786923-220.46301305417384j)
203,0.011380199573943267,(163.9650514587109-427.9773641780489j)
204,0.011436259670366633,(-60.622145895759125+80.03824403290034j)
205,0.011492319766789999,(215.00761528261506-13.178922805115377j)
206,0.011548379863213365,(-403.38880448358526-125.28991106511658j)
207,0.01160443995963673,(295.9202083190225+352.43492288674935j)
208,0.011660500056060097,(570.6229181475854-54.10921966127141j)
209,0.011716560152483462,(233.30331555819032+330.3654199249769j)
210,0.011772620248906828,(-132.02339031368749+251.9929282422435j)
211,0.011828680345330194,(-383.6815238110765+145.48271066279435j)
212,0.01188474044175356,(-286.867386669193+714.2816260718711j)
213,0.011940800538176926,(251.26946667933197-100.69045530987975j)
214,0.011996860634600292,(1.5012989676685784+106.10441482402767j)
215,0.012052920731023658,(129.234792136378+539.0623183697008j)
216,0.012108980827447022,(186.37217063258345-93.27582967108327j)
217,0.012165040923870388,(100.08731166901498-41.09531504525009j)
218,0.012221101020293754,(-222.5128695141965+320.2448396198521j)
219,0.01227716111671712,(-314.7397724757303+39.98486340192535j)
220,0.012333221213140486,(104.89606818867641+232.8045597710502j)
221,0.012389281309563852,(179.46006301383036+494.2019035594818j)
222,0.012445341405987218,(100.21757294274711-205.02334175956486j)
223,0.012501401502410584,(-194.44470270000897+297.64803472752817j)
224,0.01255746159883395,(203.0114145110682+266.9387861572695j)
225,0.012613521695257316,(-14.079229806228142+53.04414234763375j)
226,0.012669581791680682,(-43.63778038048039+640.6590378223977j)
227,0.012725641888104048,(237.89901431703262-233.29890242726952j)
228,0.012781701984527414,(-91.79514397978815-621.3729409463745j)
229,0.01283776208095078,(-90.13201259012992-323.3927709334515j)
230,0.012893822177374146,(-49.17767196606471+65.018763075577j)
231,0.012949882273797512,(58.08944319696295+17.962328779249965j)
232,0.013005942370220878,(244.54617723799336+108.54644012312119j)
233,0.013062002466644242,(-145.95883722749412+101.55157562367654j)
234,0.013118062563067608,(-123.36589803817103-147.8506164661977j)
235,0.013174122659490974,(301.5032520505964-30.203587277002356j)
236,0.01323018275591434,(-365.24777248849534+592.0740113965333j)
237,0.013286242852337706,(120.77146378288047-37.33561588577196j)
238,0.013342302948761072,(97.58870071430664+50.603498237472365j)
239,0.013398363045184438,(114.34274367104166+356.6438768177555j)
240,0.013454423141607804,(-680.6152788039888-119.55732362665577j)
241,0.01351048323803117,(347.33344926069765-223.6808259804173j)
242,0.013566543334454536,(49.28158657063426-17.987125490657863j)
243,0.013622603430877902,(1.1256473948150472-186.4575474938399j)
244,0.013678663527301268,(101.74738467723819-100.326091104015j)
245,0.013734723623724633,(-163.64162901627685-252.7473222415386j)
246,0.013790783720148,(-85.98939288986129+343.0594397010808j)
247,0.013846843816571365,(-253.69444090913458-305.86141574250325j)
248,0.01390290391299473,(336.85243941620985+206.02115149558273j)
249,0.013958964009418096,(249.53935931212612-60.86731070190977j)
250,0.014015024105841462,(-100.69901550332696+190.34283022704j)
251,0.014071084202264827,(-388.34086300327164-223.70670479830983j)
252,0.014127144298688193,(175.8744594796751+177.54351740848884j)
253,0.01418320439511156,(-52.62729317482004+212.664649305784j)
254,0.014239264491534925,(127.8467556389883+502.7140655266292j)
255,0.014295324587958291,(435.4024243678434+380.85617984198876j)
256,0.014351384684381657,(473.64074009787794-151.6414469199216j)
257,0.014407444780805023,(-649.350427189536-287.2803448122732j)
