,f (/years),component
0,0.0,(271312.29999999993+6.572520305780927e-12j)
1,0.020475950218634378,(592.9738498691662+2746.7730839574538j)
2,0.040951900437268755,(-1601.5236261721484+408.7555526636154j)
3,0.06142785065590313,(-1114.9485268134624+314.3640128450895j)
4,0.08190380087453751,(-769.2630550722187-983.7277028732633j)
5,0.10237975109317188,(-2096.626795176521+241.61275272114497j)
6,0.12285570131180626,(975.9275780922002+1064.698540200066j)
7,0.14333165153044064,(-161.89846434492523+690.0101801172383j)
8,0.16380760174907502,(301.3296028667506-1119.6421912653198j)
9,0.18428355196770937,(-235.35121050702475+559.3331413325254j)
10,0.20475950218634376,(556.6992559675082+201.9156458453518j)
11,0.22523545240497814,(-690.3760101603531-95.64322375436757j)
12,0.24571140262361252,(-707.3610353814697-93.63852447543078j)
13,0.26618735284224687,(-666.1768571958751+199.96945887524768j)
14,0.2866633030608813,(-89.43669774952535+376.05525003167617j)
15,0.30713925327951563,(308.8674992410439+104.20665030886074j)
16,0.32761520349815004,(-1037.7124463274752-1768.5885955594133j)
17,0.3480911537167844,(140.07246760191867-277.21277259594797j)
18,0.36856710393541875,(766.2695231001723-230.6973813487973j)
19,0.3890430541540531,(861.8637849357091-462.69801755788365j)
20,0.4095190043726875,(-970.5803674925069-1653.305378125599j)
21,0.4299949545913219,(-260.7213948482905+419.649796439124j)
22,0.4504709048099563,(-1639.7980410377652+184.01173531386127j)
23,0.4709468550285906,(-451.6739044836153-1781.2629658812202j)
24,0.49142280524722504,(677.2040658226719+1017.310370177396j)
25,0.5118987554658595,(106.90909695261502-344.7030389309703j)
26,0.5323747056844937,(-617.5251786938989+635.5290528075018j)
27,0.5528506559031281,(-868.3944149716772-821.5866585277217j)
28,0.5733266061217626,(-854.3932419947365+408.13861680401516j)
29,0.5938025563403969,(-1133.6607511782258-147.46557279376532j)
30,0.6142785065590313,(154.84886099716908-813.4630284051093j)
31,0.6347544567776656,(-587.1834878736851-143.76869906142267j)
32,0.6552304069963001,(764.6076496045202+1002.6167253133233j)
33,0.6757063572149344,(-2167.9061883656623+1139.4916177697073j)
34,0.6961823074335688,(-1286.7245275799532+298.89946500022717j)
35,0.7166582576522031,(-483.04592502886163+71.62123084739527j)
36,0.7371342078708375,(-1308.4693872203643-378.7205042722141j)
37,0.757610158089472,(-209.90767967562948+490.45873790576667j)
38,0.7780861083081062,(-1519.581104266777+253.22600208568113j)
39,0.7985620585267407,(-1324.403085384877+122.82950161340767j)
40,0.819038008745375,(-1632.0228568852074-1203.6580889662087j)
41,0.8395139589640095,(-1874.9034239490202+7.758610531833028j)
42,0.8599899091826438,(-2128.2024980176584-9.007836172016141j)
43,0.8804658594012781,(-345.68115677678026+484.88346832349464j)
44,0.9009418096199125,(-2932.8801653437613-40.66571234739354j)
45,0.921417759838547,(-2840.7333946946683-810.7848147832608j)
46,0.9418937100571813,(-4361.677599794006-585.6433751567758j)
47,0.9623696602758156,(-5965.679327757454-869.4049968774602j)
48,0.9828456104944501,(-9523.382256043178-2679.836862350789j)
49,1.0033215607130845,(54409.68069001082+9555.358767173802j)
50,1.023797510931719,(6896.822033037372+2746.0683597935354j)
51,1.0442734611503532,(4069.2835760199064+1197.3504834625198j)
