,f (/days),component
0,0.0,(364746.19999999995+7.531752999057062e-12j)
1,5.606009642336585e-05,(-80.04235511009112+5518.030007318856j)
2,0.0001121201928467317,(-939.4490843957445+1888.8557362224628j)
3,0.00016818028927009755,(-2125.9975948531214+3336.416335617346j)
4,0.0002242403856934634,(-3412.0952313046014+351.0482461426523j)
5,0.00028030048211682924,(-366.9295607914591-192.20113798240823j)
6,0.0003363605785401951,(0.9600602494504518+1143.6454460290472j)
7,0.00039242067496356094,(-683.8285597440537+205.67080121460566j)
8,0.0004484807713869268,(-1073.7350830142032+1402.1827650154928j)
9,0.0005045408678102926,(1507.0561602372984-185.7425128848764j)
10,0.0005606009642336585,(1501.8005454228603+44.86610259768972j)
11,0.0006166610606570243,(1465.462641281752-27.538833006414915j)
12,0.0006727211570803902,(-1484.0835441929469+34.848565937260844j)
13,0.000728781253503756,(-941.5222987997365-1207.5632837943492j)
14,0.0007848413499271219,(889.2423920879262+1714.4392749651488j)
15,0.0008409014463504877,(68.12132621766902+1917.3834414638184j)
16,0.0008969615427738536,(-529.2882097755695-379.57202523194854j)
17,0.0009530216391972194,(903.4809584305956+190.33678401990053j)
18,0.0010090817356205853,(-540.6719186431436+1047.4078758468772j)
19,0.001065141832043951,(1485.3835926395573+102.61808703774895j)
20,0.001121201928467317,(1004.7220042304332-190.2250368277267j)
21,0.001177262024890683,(1753.1722506902188+330.4608524531777j)
22,0.0012333221213140487,(-1291.0075136729401-2040.506777254036j)
23,0.0012893822177374144,(-852.106006873734-263.2199850204828j)
24,0.0013454423141607804,(280.704844917734+1812.7560042380758j)
25,0.0014015024105841463,(-41.78391460032391+589.4076721460758j)
26,0.001457562507007512,(63.09800714345042-1134.8478466420602j)
27,0.0015136226034308778,(-893.3966746918164-880.6506326617206j)
28,0.0015696826998542438,(-2428.4462513324456+734.8018228093595j)
29,0.0016257427962776097,(-839.2871895576131+933.6285579238479j)
30,0.0016818028927009755,(432.8541429881303+1061.9999660788526j)
31,0.0017378629891243412,(-222.3073380965012+380.40228339755953j)
32,0.0017939230855477072,(1049.2554251365668+109.15567002088778j)
33,0.0018499831819710731,(-3125.3670675006365+487.9361194417141j)
34,0.0019060432783944389,(-1494.6946180716081+841.969225194388j)
35,0.0019621033748178046,(94.73576561090916+940.1217818526737j)
36,0.0020181634712411706,(554.3722581830636-265.38090713128054j)
37,0.0020742235676645365,(-1596.1296542813252-2099.9346615881836j)
38,0.002130283664087902,(-1480.2214170360012-117.82259742447366j)
39,0.002186343760511268,(-2486.920181053076+788.2734319765157j)
40,0.002242403856934634,(-1535.3577044834967+1168.9237450481178j)
41,0.002298463953358,(-2091.915344094296-1795.565025515974j)
42,0.002354524049781366,(-2265.0982193078735-679.5706557037831j)
43,0.0024105841462047314,(-1595.170606008178-1305.8025293151582j)
44,0.0024666442426280973,(-2692.5696812854117-45.05604056577113j)
45,0.0025227043390514633,(-4317.6576084876115+493.4772740396361j)
46,0.002578764435474829,(-4332.686344152333-1599.0067858884454j)
47,0.0026348245318981948,(-6890.285143115923-2591.1163284689856j)
48,0.0026908846283215607,(-11300.730005869993-3615.3098387179316j)
49,0.0027469447247449267,(65128.01804405624+22031.435249502912j)
50,0.0028030048211682927,(9175.12685199363+3972.0478557962947j)
51,0.002859064917591658,(5813.814856869942+1835.793326009622j)
52,0.002915125014015024,(3847.8272583042685+2211.808699488577j)
53,0.00297118511043839,(185.71036393192128-1254.8372870834862j)
54,0.0030272452068617556,(69.90714378908204+25.832948742602944j)
55,0.0030833053032851216,(-488.77130391728423+1305.009181775763j)
56,0.0031393653997084875,(1148.1236757562574+529.4214184640041j)
57,0.0031954254961318535,(2891.991940675347-306.21666592137876j)
58,0.0032514855925552194,(1397.3187866117016-582.1766243042243j)
59,0.003307545688978585,(151.8014061333213+592.8245401443144j)
60,0.003363605785401951,(1211.2429031709603+1088.6154486808948j)
61,0.003419665881825317,(154.76209894231602+2566.2731369960375j)
62,0.0034757259782486824,(3344.2695633136736-177.25807023407697j)
63,0.0035317860746720484,(-0.27915684672120733+283.7315409952799j)
64,0.0035878461710954143,(-199.1703643035658+537.7180438247423j)
65,0.0036439062675187803,(171.02858530965455+1479.7641346535474j)
66,0.0036999663639421462,(545.5157190727743+2156.0686196326405j)
67,0.0037560264603655118,(-754.739868327991+1223.7686145726846j)
68,0.0038120865567888777,(12.81431112332973+802.2717785350662j)
69,0.0038681466532122437,(902.5686024872796+175.1542668328217j)
70,0.003924206749635609,(265.8017906438848+1195.35029424873j)
71,0.003980266846058975,(1171.2362158917238+1071.090099170561j)
72,0.004036326942482341,(1290.8204453968706+1640.664741926614j)
73,0.004092387038905707,(-204.49657227588773+542.8349661876816j)
74,0.004148447135329073,(-989.9112164176711-446.66377494013295j)
75,0.004204507231752439,(-193.7146417403888-560.8942377300673j)
76,0.004260567328175804,(2529.738100875183+804.9434139681488j)
77,0.00431662742459917,(-581.4424870498713+1315.1396921815474j)
78,0.004372687521022536,(-43.72231221491916-779.1250621946579j)
79,0.004428747617445902,(235.14457336079562+840.4726302455842j)
80,0.004484807713869268,(-580.6369389366521+390.11723699863575j)
81,0.004540867810292634,(-103.44883949435246+708.8361421145796j)
82,0.004596927906716,(55.121441076218375-80.09125586820228j)
83,0.004652988003139366,(386.6070606433711-943.815507436842j)
84,0.004709048099562732,(702.5028427644534-479.2455757224425j)
85,0.004765108195986097,(-651.59996882224+2592.2703493381505j)
86,0.004821168292409463,(-520.1065640333809+1166.5645881550636j)
87,0.004877228388832829,(268.30325906494227+370.18994726137635j)
88,0.004933288485256195,(612.9607229225564+69.42189034102992j)
89,0.004989348581679561,(-1337.4571061162164-248.14818635723088j)
90,0.005045408678102927,(314.3970976029516-665.8121567144827j)
91,0.0051014687745262926,(298.00454543231143+1148.247151222287j)
92,0.005157528870949658,(452.25501788622825+740.5921841409098j)
93,0.005213588967373024,(192.80087291318605-317.1771316625115j)
94,0.0052696490637963896,(-648.021758512812-1056.0501576860809j)
95,0.0053257091602197555,(-1927.113501298858+499.30051442575933j)
96,0.0053817692566431215,(1364.788200183223+800.6208947002542j)
97,0.005437829353066487,(1653.8446042122425+2326.4878176779293j)
98,0.005493889449489853,(-2115.389414784771-5495.113553297314j)
99,0.005549949545913219,(408.4350912094345-1591.6116018501468j)
100,0.005606009642336585,(-1606.8271071387787-1178.9873989644072j)
101,0.00566206973875995,(-653.800982875271+770.4010155778585j)
102,0.005718129835183316,(637.176487629498+84.17830110882281j)
103,0.005774189931606682,(226.47995103888383+691.019981200288j)
104,0.005830250028030048,(126.7409910030729-1628.9329028401903j)
105,0.005886310124453414,(-1097.0623199214701-481.58847495505904j)
106,0.00594237022087678,(537.0736000955072-145.13259963959672j)
107,0.005998430317300146,(1450.9228379247716-81.9490617077422j)
108,0.006054490413723511,(625.4558255726449+32.532302662222975j)
109,0.006110550510146877,(284.9424251793179-729.7942112167925j)
110,0.006166610606570243,(-847.2751452236807-222.25281395447672j)
111,0.006222670702993609,(867.9728077431721+721.2218830746947j)
112,0.006278730799416975,(860.3596528357984+145.73169041061408j)
113,0.006334790895840341,(1009.5385061479519+440.1048934569867j)
114,0.006390850992263707,(1282.0074064789537+544.4076976111592j)
115,0.006446911088687073,(84.78029376148766-1285.6673686535864j)
116,0.006502971185110439,(-2579.358943561181+209.84692557684866j)
117,0.006559031281533804,(696.4019533086832+204.92125175789016j)
118,0.00661509137795717,(382.756229342392+133.9148592396374j)
119,0.006671151474380536,(717.4434830829812-1462.978004057545j)
120,0.006727211570803902,(-133.15341914093116+481.1753595813757j)
121,0.006783271667227268,(4.078238405132481+356.873469056044j)
