,f (/years),component
0,0.0,(377944.69999999995+8.821388064461644e-12j)
1,0.020475950218634378,(-785.5550953157465+3618.3017418743234j)
2,0.040951900437268755,(-559.5409000945867-420.616893284604j)
3,0.06142785065590313,(-2472.0479739277+766.340905623856j)
4,0.08190380087453751,(-2692.8135637859286-183.90079793385877j)
5,0.10237975109317188,(-1449.9139280652425+348.3854104190964j)
6,0.12285570131180626,(1425.626085728334+1654.3902087188123j)
7,0.14333165153044064,(-565.5798811634636-130.6110053241702j)
8,0.16380760174907502,(-388.6335789734212-825.2485510574464j)
9,0.18428355196770937,(-313.00443276887904-249.0131182757794j)
10,0.20475950218634376,(465.6455274975017+1309.4896563749578j)
11,0.22523545240497814,(11.609262992812294+1477.4025593257475j)
12,0.24571140262361252,(-168.5124968960493-95.12901762671834j)
13,0.26618735284224687,(-992.4226583182409-1025.2809773053782j)
14,0.2866633030608813,(-771.0013142492392+713.4004258212312j)
15,0.30713925327951563,(-285.6428664468202+2003.9880987059096j)
16,0.32761520349815004,(-415.9007003530262-410.80587173811256j)
17,0.3480911537167844,(632.0646537238595+823.6133158745806j)
18,0.36856710393541875,(1392.4133843932154+434.9191104274313j)
19,0.3890430541540531,(1388.3013602454846-1578.5452841803328j)
20,0.4095190043726875,(-1594.7880635736553-19.273587507669617j)
21,0.4299949545913219,(-19.534346440736243+1358.339604437292j)
22,0.4504709048099563,(-446.6782532945952+921.4254096430632j)
23,0.4709468550285906,(1043.806349074551-1466.9676466104902j)
24,0.49142280524722504,(415.4802154499964+129.62117559668854j)
25,0.5118987554658595,(-1206.2213014388421-106.67420395840031j)
26,0.5323747056844937,(-1675.442605930716-40.54940849205801j)
27,0.5528506559031281,(-639.9726018233573-258.9411726753655j)
28,0.5733266061217626,(-1105.8993554650062+1617.1092026599051j)
29,0.5938025563403969,(-428.7574974222837-687.4586700231689j)
30,0.6142785065590313,(-112.06036454467583-575.6432103160469j)
31,0.6347544567776656,(-1695.8836194489995-790.7855630062047j)
32,0.6552304069963001,(344.81084558565396+1541.7280837689614j)
33,0.6757063572149344,(-2948.783339272724+1652.705289544755j)
34,0.6961823074335688,(-444.10350086279914+569.5186796515706j)
35,0.7166582576522031,(-415.3650738910384-158.17526346037917j)
36,0.7371342078708375,(-672.4105889407522-1397.0625004901547j)
