,f (/years),component
0,0.0,(378304.89999999997+8.526512829121202e-12j)
1,0.020475950218634378,(-523.8323482612491+3614.5493286499814j)
2,0.040951900437268755,(348.4083123831308+1458.628813636753j)
3,0.06142785065590313,(-462.39146550521247+1409.585998541857j)
4,0.08190380087453751,(-1269.5096102530547-4.603342016622175j)
5,0.10237975109317188,(-550.217858654207-515.2470549647156j)
6,0.12285570131180626,(56.44894076242349+204.87068125833582j)
7,0.14333165153044064,(424.79119460512044-113.68497648087161j)
8,0.16380760174907502,(324.37359165237905+456.0011875123974j)
9,0.18428355196770937,(-31.710633525684223-767.8952757938516j)
10,0.20475950218634376,(-407.00424949317045-646.4057150118216j)
11,0.22523545240497814,(365.3704606846629+525.2945005520776j)
12,0.24571140262361252,(-979.399942620528+0.709080162191075j)
13,0.26618735284224687,(72.02990119557474-1062.429064157103j)
14,0.2866633030608813,(149.9208642479354+1080.0591103453935j)
15,0.30713925327951563,(206.5696073801846+604.5700938280362j)
16,0.32761520349815004,(-847.0541988129187+1072.6900328636327j)
17,0.3480911537167844,(387.28701117280104+86.80217757349111j)
18,0.36856710393541875,(239.99394657630128+622.2432027586482j)
19,0.3890430541540531,(351.30931438520395-983.6341608320585j)
20,0.4095190043726875,(-358.92784867008623+361.6269442381913j)
21,0.4299949545913219,(636.9991023218042+374.1755029821111j)
22,0.4504709048099563,(-138.3419891137985-254.42397980225772j)
23,0.4709468550285906,(-573.2598736564446+303.0283254495656j)
24,0.49142280524722504,(442.25000546208133-64.35845143349096j)
25,0.5118987554658595,(105.98371919663026+386.0050363500163j)
26,0.5323747056844937,(-720.5515293048016-316.65256504821957j)
27,0.5528506559031281,(147.15432632439132+365.81498416184434j)
28,0.5733266061217626,(-934.5305407537478+447.86258013301614j)
29,0.5938025563403969,(6.001547425637179+139.11292137838095j)
30,0.6142785065590313,(-178.03240817642958+62.09886131002531j)
31,0.6347544567776656,(-775.9155547579858+0.9377230094223421j)
32,0.6552304069963001,(273.9987327013854+426.4188521979779j)
33,0.6757063572149344,(-664.6462566998157+493.7325108038783j)
34,0.6961823074335688,(-468.14966026657305+547.3440392500987j)
35,0.7166582576522031,(-506.63367356884726+161.1954545769163j)
36,0.7371342078708375,(-60.7344487386591-283.2082342041229j)
37,0.757610158089472,(-922.6447384403887-1040.211890534286j)
38,0.7780861083081062,(-794.1835121018262-590.2817439857274j)
39,0.7985620585267407,(-598.7466682903494+743.3167993683152j)
40,0.819038008745375,(-1098.4315255669142-79.89183008190878j)
41,0.8395139589640095,(-1475.9143086243107-448.3455166483672j)
42,0.8599899091826438,(-1071.2456155543807+628.1627462053398j)
43,0.8804658594012781,(-835.7039289523126-376.29632516111553j)
44,0.9009418096199125,(-1320.9847075145337-85.19139418066283j)
45,0.921417759838547,(-1574.6020664238983-263.1215060600368j)
46,0.9418937100571813,(-2145.4303015023215+308.1995803436419j)
47,0.9623696602758156,(-3289.859015021738-253.87074182115475j)
48,0.9828456104944501,(-6265.456709812146-575.1702624542795j)
49,1.0033215607130845,(35360.03846195652+5801.071375054207j)
50,1.023797510931719,(5170.968830386857+944.0297169462685j)
51,1.0442734611503532,(2524.772314175625+226.10697253709088j)
52,1.0647494113689875,(1888.0681269734878+595.1418202265277j)
53,1.085225361587622,(1275.645489621717+516.0803478394691j)
54,1.1057013118062562,(389.4710228227242+5.959682892870745j)
55,1.1261772620248907,(1007.5888102516026-161.89401258658967j)
56,1.1466532122435251,(821.0937471231406-439.1584418966777j)
57,1.1671291624621596,(547.4911601539966+16.224798507926153j)
58,1.1876051126807938,(669.3253265942978+11.314839743048424j)
59,1.208081062899428,(-28.798691259040766-351.5227807571676j)
60,1.2285570131180625,(223.61631026691123+3.799501244287285j)
61,1.249032963336697,(371.2095336024644+427.6338014985668j)
62,1.2695089135553312,(1389.656961538812+225.40013048200672j)
63,1.2899848637739657,(-36.27619665174544+405.1740139881533j)
64,1.3104608139926002,(955.3964738974366+98.15226321244239j)
65,1.3309367642112344,(372.92828679373366+470.1995422552126j)
66,1.3514127144298689,(182.21126387766927+164.1431667618668j)
67,1.3718886646485031,(-234.16208849268293+749.1691734019907j)
68,1.3923646148671376,(-264.6845139792364+352.66694641533206j)
69,1.412840565085772,(362.30154248191457-327.8803013233572j)
70,1.4333165153044063,(219.46411358995985+327.4586926528667j)
71,1.4537924655230408,(342.5445592341231+332.2485168103029j)
72,1.474268415741675,(133.33711379033895+856.0862180436438j)
73,1.4947443659603095,(-23.294390209509857+313.4239665927442j)
74,1.515220316178944,(-284.4944190935452+88.14775696670203j)
75,1.5356962663975784,(46.10515794623859-913.915318824026j)
76,1.5561722166162124,(948.5524276185107+353.96288098781304j)
77,1.5766481668348469,(-289.1150490799327+668.3435564820071j)
78,1.5971241170534813,(305.98847382591373-432.49852116947505j)
79,1.6176000672721156,(295.280031200077+398.2968239699177j)
80,1.63807601749075,(110.43968658841652-250.52305766415188j)
81,1.6585519677093845,(35.94947328563359-268.7487131933641j)
82,1.679027917928019,(-65.05746877438715+366.33136443732235j)
83,1.6995038681466534,(72.91850402250093-128.71857788079137j)
84,1.7199798183652877,(275.3615466334793-316.5374070239758j)
85,1.740455768583922,(425.81583831168564+648.5703904964282j)
86,1.7609317188025562,(67.49936104564897+7.467216415285179j)
87,1.7814076690211906,(20.800203078085737-260.92735523391605j)
88,1.801883619239825,(232.84197717220388-79.42112868572374j)
89,1.8223595694584596,(-338.40992940092826+588.470351072426j)
90,1.842835519677094,(813.8811219259844-120.47580984047302j)
91,1.8633114698957283,(66.00328993820715+408.2777902072194j)
92,1.8837874201143625,(22.23387184189299+501.9230189924676j)
93,1.904263370332997,(79.2746757662126+418.6711113550658j)
94,1.9247393205516312,(-339.235777245373-313.86895096410404j)
95,1.9452152707702657,(-173.45403810749187+910.1383646051958j)
96,1.9656912209889001,(1039.101759554465+526.06403766443j)
97,1.9861671712075346,(590.3077528233365+1400.2002898014362j)
98,2.006643121426169,(-1862.2626805688828-3731.326850617621j)
99,2.0271190716448033,(29.116504774729933-604.4854668987418j)
100,2.047595021863438,(-280.1577073908572-610.5772006017895j)
101,2.068070972082072,(-514.8446972926413-203.50684882554214j)
102,2.0885469223007065,(-208.57658537304678-83.14625426700813j)
103,2.1090228725193407,(68.1903756287133+686.8739549629016j)
104,2.129498822737975,(475.6280613525271-851.2747327559109j)
105,2.1499747729566097,(-498.6019218663343-637.9915186010767j)
106,2.170450723175244,(434.2397125093785-429.32820182137345j)
107,2.1909266733938786,(429.1994900780812-397.55512116188345j)
108,2.2114026236125124,(-338.0947319401808-173.35745526031639j)
109,2.231878573831147,(100.52598886575306+61.42858447279305j)
110,2.2523545240497813,(-178.04167305553744+55.16907051389012j)
111,2.2728304742684156,(481.1994842085121-34.824329482229984j)
112,2.2933064244870502,(-14.870525609594289-41.56154976176697j)
113,2.3137823747056845,(682.696502840414+313.64944649928793j)
114,2.334258324924319,(1234.4209257169646+87.44346516152223j)
