,f (/years),component
0,0.0,(213494.09999999998+4.462208380573429e-12j)
1,0.020475950218634378,(-364.6791398587146+2296.7446282709047j)
2,0.040951900437268755,(-767.2595509825926+172.41832540268186j)
3,0.06142785065590313,(-485.25065257464877+911.5151331167689j)
4,0.08190380087453751,(325.1391294083057-490.40550734714344j)
5,0.10237975109317188,(-1768.5677074577668+743.8655173678114j)
6,0.12285570131180626,(643.958449393996+1337.6671024687953j)
7,0.14333165153044064,(306.81521021526095+1164.515183371221j)
8,0.16380760174907502,(740.8310013750832-225.07614448649812j)
9,0.18428355196770937,(-399.1222753659668+50.987412630709116j)
10,0.20475950218634376,(250.87505517684744+1021.8340391450117j)
11,0.22523545240497814,(85.18828153931901-609.1566166415164j)
12,0.24571140262361252,(-1016.4641324131125-236.59138037976194j)
13,0.26618735284224687,(-669.6662801447329+195.42162579688576j)
14,0.2866633030608813,(-22.724177163833687+695.5103349456159j)
15,0.30713925327951563,(174.64086046745848+117.01822391390287j)
16,0.32761520349815004,(-810.6011255255394-835.7746201662147j)
17,0.3480911537167844,(-418.7882109368616-443.1170094119749j)
18,0.36856710393541875,(735.2964702531773-518.3903500668732j)
19,0.3890430541540531,(114.99227814270223-61.589709821287734j)
20,0.4095190043726875,(-945.4785315805146-1123.8805674803727j)
21,0.4299949545913219,(-120.11113048171299+795.5919379532886j)
22,0.4504709048099563,(-1277.9700844335082+1249.9482954194882j)
23,0.4709468550285906,(-629.388185794243-1576.8821714045132j)
24,0.49142280524722504,(202.3764346161982+197.39469790979484j)
25,0.5118987554658595,(-345.0144533020409+94.75966949919018j)
26,0.5323747056844937,(-121.53291225639063+1017.0830586416366j)
27,0.5528506559031281,(-361.7411510285958-97.14052732247276j)
28,0.5733266061217626,(-677.7060515171269+150.0572682850175j)
29,0.5938025563403969,(-928.8996543792563+144.20664299893096j)
30,0.6142785065590313,(-305.6775154931214-499.47963256668714j)
31,0.6347544567776656,(-901.0674103738633+186.44825202812646j)
32,0.6552304069963001,(580.7826410858759+1284.273911981275j)
33,0.6757063572149344,(-1166.1285231013971+871.4273267777828j)
34,0.6961823074335688,(-1350.6116072279317+535.0436087561745j)
35,0.7166582576522031,(-674.4334258885681-29.999036171027058j)
36,0.7371342078708375,(-1162.8918683411089-165.38516347265187j)
37,0.757610158089472,(-41.5435974000015+103.77868799884719j)
38,0.7780861083081062,(-860.2067637848132+433.50256951293863j)
39,0.7985620585267407,(-1731.5150178354816-171.5290127666629j)
40,0.819038008745375,(-1132.5264434104583-117.97620079325429j)
41,0.8395139589640095,(-920.3846541489917+1103.9890722001105j)
42,0.8599899091826438,(-971.0002837360499+203.50218676156373j)
43,0.8804658594012781,(-351.74413792218337-21.64848636133165j)
44,0.9009418096199125,(-2580.781259487283+253.91953819698517j)
45,0.921417759838547,(-2426.4714722869485-282.751439553974j)
46,0.9418937100571813,(-2929.210374198885-5.4414550760626526j)
47,0.9623696602758156,(-4093.3801715865143-483.94733901256495j)
48,0.9828456104944501,(-7958.236107662079-1795.649261158891j)
49,1.0033215607130845,(44713.032010225776+6678.619895080683j)
