,f (/days),component
0,0.0,(288058.1+5.7127635955112055e-12j)
1,5.606009642336585e-05,(-352.8593894819683+2830.9695648448105j)
2,0.0001121201928467317,(-1151.1779001472148+205.31959744261655j)
3,0.00016818028927009755,(-733.529773004392-158.65821943973305j)
4,0.0002242403856934634,(-905.1793850225929-434.9990116176304j)
5,0.00028030048211682924,(-1387.793941360681+54.31410224894419j)
6,0.0003363605785401951,(289.2807432607607+1200.3259850668276j)
7,0.00039242067496356094,(-925.5865476182372+338.6357093290731j)
8,0.0004484807713869268,(359.68486862254184-266.1239833930536j)
9,0.0005045408678102926,(220.63029789285733+323.3589677420026j)
10,0.0005606009642336585,(894.0185109277387+720.88389338299j)
11,0.0006166610606570243,(-727.9148994571412+181.07784511813958j)
12,0.0006727211570803902,(-1028.1857942438423+129.7530849187701j)
13,0.000728781253503756,(-213.86634807337126+285.08576921544085j)
14,0.0007848413499271219,(-290.0298996494727+137.4525780817863j)
15,0.0008409014463504877,(546.4845570630217+697.0709492575767j)
16,0.0008969615427738536,(-365.3148617522643-520.922939127412j)
17,0.0009530216391972194,(-99.29495437622053+409.9802251891584j)
18,0.0010090817356205853,(1397.9218693589785+520.3491331423702j)
19,0.001065141832043951,(174.80580156390167-575.582689272425j)
20,0.001121201928467317,(-651.049799331075-542.7037759854168j)
21,0.001177262024890683,(-179.99556217953304+430.0170267467222j)
22,0.0012333221213140487,(-1221.5904997737578+179.08647322138137j)
23,0.0012893822177374144,(339.07707887280014-1131.076682570387j)
24,0.0013454423141607804,(310.73392924501434+731.2030061249718j)
25,0.0014015024105841463,(111.17722918320388+226.94734130944883j)
26,0.001457562507007512,(-72.45644748227474+508.87631525069594j)
27,0.0015136226034308778,(-355.7152462005432-662.769406072825j)
28,0.0015696826998542438,(-946.8226709715245+305.49681788324756j)
29,0.0016257427962776097,(-721.2049536567736-101.85560640851081j)
30,0.0016818028927009755,(-923.2160908314238-736.2744717631448j)
31,0.0017378629891243412,(-479.74147974033355-353.1382705557652j)
32,0.0017939230855477072,(733.8341419177834+962.1849089515371j)
33,0.0018499831819710731,(-1274.9228656854123+523.7335073601938j)
34,0.0019060432783944389,(-901.9224666933912-222.0955330494064j)
35,0.0019621033748178046,(-274.10800369312074+524.1307100938542j)
36,0.0020181634712411706,(-232.75254452864354-1228.6036416817565j)
37,0.0020742235676645365,(-376.37119652805507+632.6321119026516j)
38,0.002130283664087902,(-836.7694183239086+485.55812307865233j)
39,0.002186343760511268,(-866.7936937319555+43.69271308721622j)
40,0.002242403856934634,(-1224.0831072360645-789.0407824186939j)
41,0.002298463953358,(-1447.6054663972266-39.4282684422854j)
42,0.002354524049781366,(-1277.614872347901+260.26187494286626j)
43,0.0024105841462047314,(-123.8779904716944+383.30835789071784j)
44,0.0024666442426280973,(-2207.94065853892-103.84736762129705j)
45,0.0025227043390514633,(-1408.6021973978952-294.4832785223705j)
46,0.002578764435474829,(-3145.031607553202-571.7712003855555j)
47,0.0026348245318981948,(-4362.573301701285-34.898762189316585j)
48,0.0026908846283215607,(-7427.634500826873-1447.2793146406134j)
49,0.0027469447247449267,(39178.75928558846+1398.84559458679j)
50,0.0028030048211682927,(5435.784715622571+1466.819964746805j)
51,0.002859064917591658,(2724.2505535694854+375.4319023369568j)
52,0.002915125014015024,(2043.7051903940533-51.01608303049886j)
53,0.00297118511043839,(1105.976326080674+138.71590060338798j)
54,0.0030272452068617556,(534.075958026842-641.7477797286754j)
55,0.0030833053032851216,(735.9352975623101+657.5704494446395j)
56,0.0031393653997084875,(756.8605695946302-623.5807523797399j)
57,0.0031954254961318535,(896.4543652398922-502.171612828098j)
58,0.0032514855925552194,(374.8800497752055-486.47787056451625j)
59,0.003307545688978585,(1342.8786921472547+133.4696796480191j)
60,0.003363605785401951,(908.1086851541451-267.5679464278979j)
61,0.003419665881825317,(36.28180392629548+702.1926889231368j)
62,0.0034757259782486824,(418.28882922311817+658.5880603084311j)
63,0.0035317860746720484,(71.83362287800645-405.59692083878883j)
64,0.0035878461710954143,(-94.96194969501983+797.6055187774152j)
65,0.0036439062675187803,(90.86580828572758-396.6157712296992j)
66,0.0036999663639421462,(113.26548564415782+668.827790149461j)
67,0.0037560264603655118,(-968.0993038133811-491.7194881228228j)
68,0.0038120865567888777,(116.00355214247782+1061.4876311932007j)
69,0.0038681466532122437,(-506.62813066397723-277.2264928756477j)
70,0.003924206749635609,(-136.32608942263414-389.88186247273217j)
71,0.003980266846058975,(230.39158164448096+485.7849563583655j)
72,0.004036326942482341,(-81.95712459742921+319.4685660439057j)
73,0.004092387038905707,(-300.1319685906599+1072.9864953642523j)
74,0.004148447135329073,(922.2308515857392-176.8441369069701j)
75,0.004204507231752439,(-352.17677082016417+202.75883660112117j)
76,0.004260567328175804,(1450.1440306107775-217.1909094915776j)
77,0.00431662742459917,(110.88788965669032+304.96297359350046j)
78,0.004372687521022536,(179.50106978832787-749.6105426995722j)
