,f (/years),component
0,0.0,(451552.69999999995+9.407585821463726e-12j)
1,0.020475950218634378,(-646.2764860211988+1658.0983656589353j)
2,0.040951900437268755,(106.61039604825035+1898.1467542303117j)
3,0.06142785065590313,(-142.1414363326488+1786.7270264056826j)
4,0.08190380087453751,(598.8957183782918+900.9139248212915j)
5,0.10237975109317188,(-125.04747380777515-76.73956203041988j)
6,0.12285570131180626,(-349.31766328707084+572.0153402947998j)
7,0.14333165153044064,(782.6193974641885+721.3559905439063j)
8,0.16380760174907502,(252.85001470017957+1769.2271596153823j)
9,0.18428355196770937,(-590.5308070184074+73.97867240848632j)
10,0.20475950218634376,(-164.6352081735886+259.11785336728605j)
11,0.22523545240497814,(-155.55435678805023+8.635266261080107j)
12,0.24571140262361252,(-433.78349987005566-1.9330949885952755j)
13,0.26618735284224687,(-535.0652355374842-970.2860406043354j)
14,0.2866633030608813,(466.4016831153659+1104.0687335111531j)
15,0.30713925327951563,(-754.5131126613743-188.10987839276146j)
16,0.32761520349815004,(-278.1935071581872+1195.879842152638j)
17,0.3480911537167844,(-6.097183645131693-972.3304910208892j)
18,0.36856710393541875,(-52.08454093857769+25.868165456320014j)
19,0.3890430541540531,(214.11960466533355-514.231637484431j)
20,0.4095190043726875,(-1235.6823304637323+807.3181622712053j)
21,0.4299949545913219,(475.2430521067438-303.19857800137993j)
22,0.4504709048099563,(498.32041072979024+599.0484623026978j)
23,0.4709468550285906,(249.56620739326362+255.93264940641706j)
24,0.49142280524722504,(-749.1102911882151-823.0988537415134j)
25,0.5118987554658595,(-135.61717067902504+245.23114773353382j)
26,0.5323747056844937,(-17.12069350193346-778.3162161908863j)
27,0.5528506559031281,(-255.76757697207893+573.4458439564988j)
28,0.5733266061217626,(-495.18623058141696+520.7522122163895j)
29,0.5938025563403969,(1407.542163538725+574.6296703883817j)
30,0.6142785065590313,(81.60876311316687-113.56772605786523j)
31,0.6347544567776656,(-276.35843824918913-692.9534155777948j)
32,0.6552304069963001,(-481.41679044264856-1467.1552461609886j)
33,0.6757063572149344,(-400.5695321369332+352.03872726333617j)
34,0.6961823074335688,(-1311.4998738307438+431.73549582530103j)
35,0.7166582576522031,(-1128.2669635343486-430.3480866582936j)
36,0.7371342078708375,(54.50134751462306-811.852829466357j)
37,0.757610158089472,(-306.10901780601864-821.4845605638081j)
38,0.7780861083081062,(-686.1146377235614-478.5250833728266j)
39,0.7985620585267407,(-544.4900007597286-202.3082638551025j)
40,0.819038008745375,(-168.3787750224322+216.43536888459045j)
41,0.8395139589640095,(-859.7564942935747+659.2699220868595j)
42,0.8599899091826438,(-956.6714245828913-21.801427210546535j)
43,0.8804658594012781,(-1381.5424797271073-439.7162252650284j)
44,0.9009418096199125,(-265.6737836060613-445.0796727971165j)
45,0.921417759838547,(-1514.7641444974793+226.7636221912938j)
46,0.9418937100571813,(-1291.8277919607253+47.354920020184295j)
47,0.9623696602758156,(-2715.60847318501-585.1724649394052j)
48,0.9828456104944501,(-4995.707283503512-1030.7882598161466j)
49,1.0033215607130845,(25428.344933562443+6890.1159483282445j)
50,1.023797510931719,(3440.9262875322847+608.9111436400626j)
51,1.0442734611503532,(2161.5035549945333+57.55437567473052j)
52,1.0647494113689875,(1134.5104485347222+564.6093952166242j)
53,1.085225361587622,(-16.128340652564077+879.3566521199173j)
54,1.1057013118062562,(792.0484830405908+331.7469810883739j)
55,1.1261772620248907,(875.2145671809749+537.7502932051566j)
56,1.1466532122435251,(569.9454447082438+171.21966667583183j)
57,1.1671291624621596,(14.89257443193685-624.4395791470675j)
58,1.1876051126807938,(766.579512501061+469.8549825478631j)
59,1.208081062899428,(84.60801638799984-407.4977761149946j)
60,1.2285570131180625,(-106.22005322123172-281.97357799904427j)
61,1.249032963336697,(996.5824637191336-59.392347458452264j)
62,1.2695089135553312,(519.5626517905515+80.89473159157546j)
63,1.2899848637739657,(-11.157849201699694+49.3485183263775j)
64,1.3104608139926002,(840.9432276197005-454.3626747079396j)
65,1.3309367642112344,(182.32047092843288-287.1492083017168j)
66,1.3514127144298689,(-413.87432207152256+17.695429055825457j)
67,1.3718886646485031,(119.89602831872459+351.1551613250539j)
68,1.3923646148671376,(-139.69705432789198+273.094808798921j)
69,1.412840565085772,(210.6352997483598-539.2202554755278j)
70,1.4333165153044063,(182.7232419311417+127.13571436445064j)
71,1.4537924655230408,(-38.86484033212954+45.59230345407065j)
72,1.474268415741675,(270.0653285713256+127.21061874773747j)
73,1.4947443659603095,(384.7778904946275-472.98829798519307j)
74,1.515220316178944,(-174.337733822912-13.01350347173475j)
75,1.5356962663975784,(298.9419587000892-562.0757610276856j)
76,1.5561722166162124,(495.42930290418286+310.17349241040625j)
77,1.5766481668348469,(455.40813661093534+589.4192731763592j)
78,1.5971241170534813,(665.7515237125548+292.3904242033199j)
79,1.6176000672721156,(-231.99768433624064+177.9249255292368j)
80,1.63807601749075,(482.63746634636607+488.3415442602719j)
81,1.6585519677093845,(594.2903078782964+43.0588293512543j)
82,1.679027917928019,(-24.822803310721724+493.4436566378999j)
83,1.6995038681466534,(544.2844567399717+224.0072424820686j)
84,1.7199798183652877,(711.8223923881557-125.84484644899214j)
85,1.740455768583922,(768.2420757330904+598.1840969600967j)
86,1.7609317188025562,(893.0738371968531+54.985546239933j)
87,1.7814076690211906,(695.1979814159582+146.12288715234817j)
88,1.801883619239825,(3.1775440333751774-25.6840811974452j)
89,1.8223595694584596,(204.19687102575884+1029.9947356695166j)
90,1.842835519677094,(441.3061713545339-92.66188174961977j)
91,1.8633114698957283,(742.5825542555295+140.55078574531396j)
92,1.8837874201143625,(623.8381693864849+144.64448032121967j)
93,1.904263370332997,(261.96684681346255+431.4766069647866j)
94,1.9247393205516312,(50.12138345238111-110.313801663839j)
95,1.9452152707702657,(543.3579016717689+739.7067033170456j)
96,1.9656912209889001,(389.72555228798177+596.1199288684136j)
97,1.9861671712075346,(1545.8974429307002+1104.2013706867826j)
98,2.006643121426169,(-2563.7892664824512-1298.594620553312j)
99,2.0271190716448033,(-196.83166903807916-297.1089186863601j)
100,2.047595021863438,(-498.55577710710077-70.91274207995963j)
101,2.068070972082072,(-239.5544261096451-309.6847544487583j)
102,2.0885469223007065,(-350.5540566317867-830.6778088529345j)
103,2.1090228725193407,(-92.04194747909887+448.15290145467475j)
104,2.129498822737975,(-402.9341653997601-432.05322472865873j)
