,f (/years),component
0,0.0,(424268.5999999999+8.959943897934863e-12j)
1,0.020475950218634378,(-1413.0212682616527+4798.695788957036j)
2,0.040951900437268755,(-433.99386244027295+2927.9844453068413j)
3,0.06142785065590313,(-2249.473039136067+4027.0725629213575j)
4,0.08190380087453751,(-3746.851687107577+860.7480552891731j)
5,0.10237975109317188,(1234.7529819226886-831.0103022488853j)
6,0.12285570131180626,(-1201.3286795077515+2781.2909270784726j)
7,0.14333165153044064,(-955.9371708094781+1887.7978009435j)
8,0.16380760174907502,(-401.1072256242668+1563.4173757741112j)
9,0.18428355196770937,(22.037020291261207-3102.1334292920174j)
10,0.20475950218634376,(-106.35469295896259+1001.3399811642437j)
11,0.22523545240497814,(1023.7936006363971+735.4891535682003j)
12,0.24571140262361252,(-1021.7935917463581-161.38869771326696j)
13,0.26618735284224687,(-458.2047405070808-1428.82694380267j)
14,0.2866633030608813,(1246.6757709646834+789.1015338663673j)
15,0.30713925327951563,(-307.51336268736935-513.5259205795885j)
16,0.32761520349815004,(-356.8234169661312+355.15278535448994j)
17,0.3480911537167844,(628.1434972000328+675.1347679199073j)
18,0.36856710393541875,(264.91393443587776+1255.4557983191078j)
19,0.3890430541540531,(1312.7534343576285-285.8020808343142j)
20,0.4095190043726875,(-646.9862559026984-282.58875944223723j)
21,0.4299949545913219,(1202.0340473211404-6.676697895967536j)
22,0.4504709048099563,(-321.7797095670977-1597.3326123114398j)
23,0.4709468550285906,(417.80700199718603-662.6487718909973j)
24,0.49142280524722504,(1329.573952004818-210.91109697547319j)
25,0.5118987554658595,(-539.1081600164243+1178.1429416625988j)
26,0.5323747056844937,(-240.70693304375143+42.29180648891779j)
27,0.5528506559031281,(-771.5352808556014+106.40489073827841j)
28,0.5733266061217626,(-1372.9298414783248+866.3788567336165j)
29,0.5938025563403969,(900.0841730495457+1549.0273577805808j)
30,0.6142785065590313,(802.8650437995777-172.25544818537423j)
31,0.6347544567776656,(-1030.0031017208378+376.3115001460534j)
32,0.6552304069963001,(827.3208254493734+263.34993399382495j)
33,0.6757063572149344,(-2099.641741743025+943.8828592434205j)
34,0.6961823074335688,(-1093.4777793538292+1320.6474758145819j)
35,0.7166582576522031,(-389.2022544723545-1352.775523495534j)
36,0.7371342078708375,(-674.0626240233581-1065.857245688554j)
37,0.757610158089472,(-604.2876481429641-1294.4285047584312j)
38,0.7780861083081062,(-884.6472520036316-38.35423599765204j)
39,0.7985620585267407,(-1444.3893316974436+497.3628104807939j)
40,0.819038008745375,(-1772.8180656197137+78.34672184902854j)
41,0.8395139589640095,(-3090.1671550306046-149.30038089286847j)
42,0.8599899091826438,(-3027.821596531138+388.74837640144506j)
43,0.8804658594012781,(-989.679371511704-1096.4887221406186j)
44,0.9009418096199125,(-927.8893607183423-975.2929170696757j)
45,0.921417759838547,(-2801.4561681597356-424.89991527568543j)
46,0.9418937100571813,(-5031.505536129558-1884.8257369802473j)
47,0.9623696602758156,(-6875.01139884751-2592.245939615388j)
48,0.9828456104944501,(-10557.939370547083-2837.592697623061j)
49,1.0033215607130845,(60505.34543194731+23346.551744887012j)
50,1.023797510931719,(8700.669253394368+2868.128239616525j)
51,1.0442734611503532,(4167.7762286523875+1438.9674002009615j)
52,1.0647494113689875,(2892.444336245419+3405.3348045254024j)
53,1.085225361587622,(405.6082911462024+761.1383471646311j)
54,1.1057013118062562,(1938.1298886063403-151.12262277133698j)
55,1.1261772620248907,(-54.256481762975625+958.4238202003912j)
56,1.1466532122435251,(1700.6953807858038-3.151166568814233j)
57,1.1671291624621596,(1835.994787567968-414.56525163949595j)
58,1.1876051126807938,(1419.450605091762+867.7103823877518j)
59,1.208081062899428,(-679.9473482489065+1251.9918984671313j)
60,1.2285570131180625,(54.84182392970064+582.0085222084675j)
61,1.249032963336697,(-470.7434770653555+1997.1689146170538j)
62,1.2695089135553312,(2042.4024636613217+551.6898204073257j)
63,1.2899848637739657,(142.1667296880423+600.345400940861j)
64,1.3104608139926002,(-50.879810020984394-995.7663436724212j)
65,1.3309367642112344,(1119.0635324311831+470.5494924243275j)
66,1.3514127144298689,(-1587.0103012819256+1019.7892268474773j)
67,1.3718886646485031,(-831.8546391454357+1285.7430262776695j)
68,1.3923646148671376,(248.12281431083147+1887.0851923239984j)
69,1.412840565085772,(916.8008054173193+131.7536256883268j)
70,1.4333165153044063,(219.45623892246192-182.79638723036078j)
71,1.4537924655230408,(29.339328612423003+918.0606490878213j)
72,1.474268415741675,(312.28949335347255+1235.144285039403j)
73,1.4947443659603095,(143.85703838708037+776.9037490671817j)
74,1.515220316178944,(211.39194487779545+32.75448856909567j)
75,1.5356962663975784,(465.8982367991826-1356.5781624882375j)
76,1.5561722166162124,(1848.8107393200323-309.40400987118437j)
77,1.5766481668348469,(-561.9034108899202+1508.7572879193845j)
78,1.5971241170534813,(636.8508594150815+947.8555233708183j)
79,1.6176000672721156,(1064.5499747466492+544.5693566581848j)
80,1.63807601749075,(509.1726667662911-180.47859643449908j)
81,1.6585519677093845,(416.00816654137094-1117.1406394066696j)
82,1.679027917928019,(-272.1183068056864+369.50229969814166j)
83,1.6995038681466534,(335.23511889200273+193.1628748018474j)
84,1.7199798183652877,(2301.5350739336927+362.4283453393808j)
85,1.740455768583922,(1303.9720842127067+1513.7400174366496j)
86,1.7609317188025562,(398.5153010794139+29.22587468210166j)
87,1.7814076690211906,(628.0816677706244+218.0712890396959j)
88,1.801883619239825,(157.65238327490914+431.78151374797716j)
89,1.8223595694584596,(-676.9931118830268+1129.0383798848382j)
90,1.842835519677094,(1688.8567009702792-307.688155341148j)
91,1.8633114698957283,(745.7906810137575+983.9890020379833j)
92,1.8837874201143625,(687.3436794918807+471.7646090786757j)
93,1.904263370332997,(-191.21827887496568+945.1338014543207j)
94,1.9247393205516312,(621.6679152633033-559.1159506950023j)
95,1.9452152707702657,(-948.7186819002209+1159.6310734860785j)
96,1.9656912209889001,(1746.8583187908732+407.9634976321796j)
97,1.9861671712075346,(3071.9471452300527+3986.9870809011745j)
98,2.006643121426169,(-5211.845764496051-6730.201669831949j)
99,2.0271190716448033,(-901.6305531945434-1529.2276745670238j)
100,2.047595021863438,(-775.6749308758507-987.3397462262343j)
101,2.068070972082072,(-943.9661402255912-158.03501429324422j)
102,2.0885469223007065,(236.32545559894487-674.5426207493105j)
103,2.1090228725193407,(399.1756356398822+585.3735831705839j)
104,2.129498822737975,(-84.07744035739773-1430.3817670287156j)
105,2.1499747729566097,(96.3437438826956-206.49532174049523j)
106,2.170450723175244,(788.4669866194012-1235.262339266774j)
107,2.1909266733938786,(-148.7491306177164+128.4110035314998j)
108,2.2114026236125124,(-449.5612204768341+334.154340003794j)
109,2.231878573831147,(-177.26077441214426-517.5038182931097j)
110,2.2523545240497813,(-618.278450389299+838.0783889945778j)
111,2.2728304742684156,(690.9655529722174+565.0740421496901j)
112,2.2933064244870502,(727.8079380207503+121.19103297776718j)
113,2.3137823747056845,(-483.1282267343736-38.97838418138113j)
114,2.334258324924319,(1894.8716433863392+218.5114372301981j)
115,2.3547342751429534,(101.20748374919128-609.2206985824621j)
116,2.3752102253615877,(-749.2492944477549+73.01665138290815j)
117,2.395686175580222,(961.1224045952735-77.06863695014124j)
118,2.416162125798856,(-835.6060605086378+63.22814997039052j)
119,2.436638076017491,(-954.1563050542927-1004.0082608067635j)
120,2.457114026236125,(253.8474881099018+756.2961884129398j)
121,2.4775899764547598,(675.4526443641703-302.8626279616263j)
122,2.498065926673394,(521.7564899377555+598.8161865507938j)
123,2.5185418768920282,(168.10818399800502+749.658061453633j)
124,2.5390178271106625,(-478.8336558056129+220.80648455921622j)
125,2.5594937773292967,(474.6071714901651-468.9626931815297j)
126,2.5799697275479314,(42.50291613270872+966.7288439308933j)
127,2.6004456777665657,(-361.63524568422565+381.8566266345933j)
128,2.6209216279852003,(-235.29724577806152-179.74605557761564j)
129,2.6413975782038346,(-24.508854884844453+1236.95539526152j)
130,2.661873528422469,(-727.9488775246243+1041.9798139357642j)
131,2.6823494786411035,(635.7998175779705-1340.133430569791j)
132,2.7028254288597378,(1118.3470122412953-1519.9777485700438j)
133,2.723301379078372,(117.53981915163095+849.9321829641548j)
134,2.7437773292970062,(-774.6089114992683+484.96612709547736j)
135,2.764253279515641,(-29.292824168258953+544.9267949054064j)
136,2.784729229734275,(-577.3159536065014+102.21431931597962j)
137,2.8052051799529094,(729.4027924658762-448.4935023114762j)
138,2.825681130171544,(-139.72229938585977-573.449880982008j)
139,2.8461570803901783,(497.9325137239392+322.92083099062165j)
140,2.8666330306088126,(819.1849627473397+613.6200927518739j)
141,2.887108980827447,(228.2472013018313-889.9628692579378j)
142,2.9075849310460815,(-224.15167439331083-79.03726565086363j)
143,2.9280608812647158,(1356.0580061128508+678.3098591475534j)
144,2.94853683148335,(588.2400064213626-102.75833533155455j)
145,2.9690127817019847,(407.0582910550314-1154.083686345655j)
146,2.989488731920619,(-511.81299041508885+320.7890006668805j)
147,3.0099646821392536,(-245.59446347822694+2.3642172632996648j)
148,3.030440632357888,(-499.36546104123823-358.6411748265833j)
149,3.050916582576522,(-203.2708732993187-630.6353314802952j)
150,3.071392532795157,(433.9201452590229+625.2341195708382j)
151,3.091868483013791,(181.41586218058805+215.59627890629434j)
152,3.112344433232425,(-475.0598029866817+175.87596141182374j)
153,3.132820383451059,(-104.6518662912537-411.9836183704278j)
154,3.1532963336696938,(-1020.9838386801778+128.10709847547088j)
155,3.173772283888328,(-390.5217391738897-598.1384530563047j)
156,3.1942482341069627,(94.08628459997485+23.246968276171092j)
157,3.214724184325597,(-389.5647599644982+564.8769917427006j)
158,3.235200134544231,(-651.9145475232006+251.83493231077188j)
159,3.255676084762866,(-537.6627269108823-176.83124034334475j)
160,3.2761520349815,(94.66484995148585-165.5178651597889j)
161,3.296627985200135,(21.9314094830398+1101.6003330709548j)
162,3.317103935418769,(-990.0073669620996+67.48220626333455j)
163,3.3375798856374033,(253.07851362659966+9.79573069149114j)
164,3.358055835856038,(-243.9936552806545+210.55921171740042j)
165,3.378531786074672,(716.5758857432497-643.9158035075694j)
166,3.399007736293307,(-497.8673884901061-855.2366493471377j)
167,3.419483686511941,(315.79656227446594+716.1422921216362j)
168,3.4399596367305754,(-457.76635588121013-171.92147927555246j)
169,3.460435586949209,(-703.3203489648265-715.0911795262521j)
170,3.480911537167844,(650.5078814200693-398.9879822249151j)
171,3.501387487386478,(787.2948110222654-399.10748903800504j)
172,3.5218634376051123,(449.5071340418146-308.6904857168175j)
173,3.542339387823747,(814.1831329014598-127.22392158809242j)
174,3.5628153380423813,(-999.9526193098033+776.2433787777875j)
175,3.583291288261016,(-1422.890845187665+81.61314034549878j)
176,3.60376723847965,(336.0083500045189+513.0125201877859j)
177,3.6242431886982844,(1016.3490754644546-388.6923967589418j)
178,3.644719138916919,(-263.00911340498857-13.818509625335452j)
179,3.6651950891355534,(-328.38631291483625-96.95453345606722j)
180,3.685671039354188,(-227.09337085030873+384.3350135834847j)
181,3.7061469895728223,(67.79414293157652+111.92508164217045j)
182,3.7266229397914565,(315.13465280861897+249.33861775493068j)
183,3.747098890010091,(224.75075680731544+315.87044080574606j)
