,f (/years),component
0,0.0,(500619.69999999995+9.698908343125368e-12j)
1,0.020475950218634378,(-495.9901239757015+2591.843986035333j)
2,0.040951900437268755,(-189.83635538661335+1473.7996075999442j)
3,0.06142785065590313,(-1370.1051883033-923.9632391929953j)
4,0.08190380087453751,(2380.6719082270174+746.2963640698476j)
5,0.10237975109317188,(-279.59556309254396-17.731374539279884j)
6,0.12285570131180626,(-1434.1872622576443+534.2143878795673j)
7,0.14333165153044064,(242.2192513691839+272.85397380182843j)
8,0.16380760174907502,(-1305.9949487217054-2782.865377919768j)
9,0.18428355196770937,(-1727.1719211880497+386.0159220846217j)
10,0.20475950218634376,(-183.67329061845007+490.88969547931094j)
11,0.22523545240497814,(-165.54383206651184-377.5047388656376j)
12,0.24571140262361252,(329.86207642878975-159.98234539471764j)
13,0.26618735284224687,(-1587.8163167223308-526.02415811773j)
14,0.2866633030608813,(-635.3553024415864+197.66070143165962j)
15,0.30713925327951563,(192.77606709804402+205.46813012898178j)
16,0.32761520349815004,(-657.9234760061046-490.33196724102663j)
17,0.3480911537167844,(-754.482660042645+1802.4793509822653j)
18,0.36856710393541875,(251.53665119697303+659.2805179039951j)
19,0.3890430541540531,(-616.0482136896113-591.1872885660883j)
20,0.4095190043726875,(-546.3692572187829-282.88715835148656j)
21,0.4299949545913219,(-578.0313178152145-665.7549384956732j)
22,0.4504709048099563,(223.30741430212603-721.5171175574251j)
23,0.4709468550285906,(581.7907503843153+539.2016216086439j)
24,0.49142280524722504,(-691.2617332400033-40.4978604010299j)
25,0.5118987554658595,(164.2355632070052+65.84964647091942j)
26,0.5323747056844937,(-902.9815640077567+134.79233551829586j)
27,0.5528506559031281,(-988.9734951927305+2029.538715892257j)
28,0.5733266061217626,(520.4076493803473-499.0454300137996j)
29,0.5938025563403969,(-1063.3905468104913+613.9167227172984j)
30,0.6142785065590313,(1216.9732281675658+470.15240020487863j)
31,0.6347544567776656,(-702.4940169899867+1126.155879728622j)
32,0.6552304069963001,(-765.4446995748872+601.7029916738935j)
33,0.6757063572149344,(-145.14853299481996-472.47696953048217j)
34,0.6961823074335688,(72.3669673868017+25.783362507424314j)
35,0.7166582576522031,(-1180.8294842305545+1134.415887804212j)
36,0.7371342078708375,(52.679263016131046+318.25899670231433j)
37,0.757610158089472,(-1487.7714920025364+1651.6117311508815j)
38,0.7780861083081062,(-1191.9648674894963+1879.9987117017747j)
39,0.7985620585267407,(-554.8995235915442+496.22448622570533j)
40,0.819038008745375,(-870.6171810912235-671.0743030870727j)
41,0.8395139589640095,(-514.745779888194-695.2326975096283j)
42,0.8599899091826438,(-497.7238845935697+1728.6795212480647j)
43,0.8804658594012781,(-1569.4188486019598+225.88649638376057j)
44,0.9009418096199125,(-1421.4036629588486+194.18110624681702j)
45,0.921417759838547,(-698.7443051500675+269.4395783263933j)
46,0.9418937100571813,(-4116.915850499289+909.4452626032966j)
47,0.9623696602758156,(-3140.798440714786+254.37781904336498j)
48,0.9828456104944501,(-8126.228509497214+2562.9452684403423j)
49,1.0033215607130845,(40197.573662169416-3869.7058157109313j)
50,1.023797510931719,(4564.856534703422+67.52661982295945j)
51,1.0442734611503532,(3011.1964069243622+308.6821797047137j)
52,1.0647494113689875,(2826.8671684970623-1681.8330951668765j)
53,1.085225361587622,(2574.168727430362+194.8079582996702j)
54,1.1057013118062562,(1200.6881896461252-1001.6259132199375j)
55,1.1261772620248907,(-104.23628843317539+1115.6040528001563j)
56,1.1466532122435251,(281.0672854175094+283.24952257840886j)
57,1.1671291624621596,(89.80283960172679-28.70473384934307j)
58,1.1876051126807938,(1027.8725925374363+833.6861834256073j)
59,1.208081062899428,(928.0852764362414+114.92631274093299j)
60,1.2285570131180625,(-151.22765074177147+1014.7699808375028j)
61,1.249032963336697,(-379.48003387287366+314.10940425938435j)
62,1.2695089135553312,(-1051.112209105443+293.3918308704529j)
63,1.2899848637739657,(1132.8705185664232+697.0398994696624j)
64,1.3104608139926002,(-64.37409787348781+569.9142637414122j)
65,1.3309367642112344,(-124.33143796590775-149.86756609059512j)
66,1.3514127144298689,(576.6998703111935+78.17325966759j)
67,1.3718886646485031,(1205.0605573995606-630.9742087694692j)
68,1.3923646148671376,(-467.9975395042949-203.73791375864005j)
69,1.412840565085772,(542.5591839068197-350.95204999236734j)
70,1.4333165153044063,(556.5827663197518+635.1626364570723j)
71,1.4537924655230408,(-2.3277776956990692-329.8195787559194j)
72,1.474268415741675,(394.9431334172632-837.9670090526406j)
73,1.4947443659603095,(-1122.1235849987374+869.1658242140059j)
74,1.515220316178944,(-228.84565383187118+1324.7869336125316j)
75,1.5356962663975784,(-509.1290648626531+271.02713623246717j)
76,1.5561722166162124,(296.7183181508775+367.54037837034593j)
77,1.5766481668348469,(480.8936091495606+566.6486592462828j)
78,1.5971241170534813,(294.8610695031033+1082.9997593013484j)
79,1.6176000672721156,(197.87884814882256-1363.1276080387256j)
80,1.63807601749075,(-284.75466868751755+504.8796340366914j)
81,1.6585519677093845,(147.23316288417462-540.4686823517596j)
82,1.679027917928019,(1393.618246010431-298.7402255013502j)
83,1.6995038681466534,(415.25847448345655-1002.3148125212543j)
84,1.7199798183652877,(-524.0246813396116-121.74431882773843j)
85,1.740455768583922,(-945.7716576678384-164.4964019518401j)
86,1.7609317188025562,(-1804.539034540002+704.2806010457604j)
87,1.7814076690211906,(-133.50590304122392+197.82420395406103j)
