,f (/years),component
0,0.0,(423747.39999999997+9.400480394106125e-12j)
1,0.020475950218634378,(-289.3352764091674+4601.585218368349j)
2,0.040951900437268755,(-1102.3161452947018+38.828011727578925j)
3,0.06142785065590313,(-1484.430800247673+1085.7106800962642j)
4,0.08190380087453751,(-2637.2438616082673+400.4270013402151j)
5,0.10237975109317188,(-1993.9339013390263+718.1299973210645j)
6,0.12285570131180626,(1083.1721377371543+1044.799270103274j)
7,0.14333165153044064,(-684.4629207676954-319.94385073691194j)
8,0.16380760174907502,(-508.87761125401175-1389.347592507901j)
9,0.18428355196770937,(48.789795708298996-264.2266934397075j)
10,0.20475950218634376,(974.3911545806372+299.10059503314534j)
11,0.22523545240497814,(-1546.022086447369+575.8602801082208j)
12,0.24571140262361252,(-219.1297825378247+759.5249133122047j)
13,0.26618735284224687,(-697.238308471289-218.39427917196986j)
14,0.2866633030608813,(-961.9361440898699+720.1590045289922j)
15,0.30713925327951563,(251.33542794909494+653.3501954481744j)
16,0.32761520349815004,(-555.056082049588-1813.740978448423j)
17,0.3480911537167844,(-957.532324943882+710.7257665616137j)
18,0.36856710393541875,(1821.9819140891302+1675.7028879605202j)
19,0.3890430541540531,(742.8826798411004-476.58803036706723j)
20,0.4095190043726875,(-941.2481237778122-880.2573806934346j)
21,0.4299949545913219,(317.35473264064876+572.8395818787918j)
22,0.4504709048099563,(-1645.7575161748014+674.3864702137404j)
23,0.4709468550285906,(79.92802042632292-1324.1107049759382j)
24,0.49142280524722504,(328.52461071910966+833.9230600228649j)
25,0.5118987554658595,(-48.877373486292065+108.58110932338049j)
26,0.5323747056844937,(-787.7021391698493+1272.4627373869675j)
27,0.5528506559031281,(-1015.3910481146424-1416.255794240234j)
28,0.5733266061217626,(-870.2181903162383+605.3280604106328j)
29,0.5938025563403969,(-2216.558120772794-821.6556936138421j)
30,0.6142785065590313,(-441.4390572769289+66.24741058854185j)
31,0.6347544567776656,(-1111.30034134731-2.947845858204886j)
32,0.6552304069963001,(1238.6795998926902+2843.847241379674j)
33,0.6757063572149344,(-2791.8238013219034+889.8659510726977j)
34,0.6961823074335688,(-632.8209773933119-414.6040375256438j)
35,0.7166582576522031,(-849.5842568538056+234.55229372433985j)
36,0.7371342078708375,(-439.8754525412804-692.9907178996967j)
37,0.757610158089472,(-248.4490122883583+1737.3589752439177j)
38,0.7780861083081062,(-1664.3179118062235-377.6813932143352j)
39,0.7985620585267407,(-1019.8701221414763+478.6243616780347j)
40,0.819038008745375,(-1774.161510940478-1118.986357974041j)
41,0.8395139589640095,(-3989.21430033899-1617.327099702877j)
42,0.8599899091826438,(-2123.269879978735-507.5599676585733j)
43,0.8804658594012781,(-30.609147868467005+376.0450732219242j)
44,0.9009418096199125,(-3747.1257128038533-660.6060177569698j)
45,0.921417759838547,(-2801.01395778929-629.9249729972981j)
46,0.9418937100571813,(-5786.799204383777-949.3236089769032j)
47,0.9623696602758156,(-7465.650621203314-1548.648030964378j)
48,0.9828456104944501,(-12416.219033864667-2361.5356977121646j)
49,1.0033215607130845,(71714.2686722306+17396.6037162087j)
50,1.023797510931719,(8832.46883890004+3001.572600457469j)
51,1.0442734611503532,(5120.019361497566+506.6123568238918j)
52,1.0647494113689875,(3478.7719412911097+192.21887263830104j)
53,1.085225361587622,(1880.6661489413589-118.49419961701108j)
54,1.1057013118062562,(1325.0651824506008-546.0465920479888j)
55,1.1261772620248907,(412.56234470308135+1040.0167661769785j)
56,1.1466532122435251,(1854.6873225121494-900.2454174193804j)
57,1.1671291624621596,(1919.7295593592935-589.1863306253028j)
58,1.1876051126807938,(1503.1604285886735-48.957454775498945j)
59,1.208081062899428,(2355.052120889739-157.52855405917796j)
60,1.2285570131180625,(705.9365308278363+561.7888905883423j)
61,1.249032963336697,(-176.10912939737068+2405.5226639831963j)
62,1.2695089135553312,(1144.4659771940715+568.2235785784258j)
63,1.2899848637739657,(-112.38344859020621+14.217761243120634j)
64,1.3104608139926002,(616.2496772421398+1561.5236016195004j)
65,1.3309367642112344,(551.3199256568977-727.1200922635551j)
66,1.3514127144298689,(-236.67204103715176+1209.8962455821302j)
67,1.3718886646485031,(-1431.7883097364165-296.6509100389635j)
68,1.3923646148671376,(572.107713790266+658.8178186469277j)
69,1.412840565085772,(-523.4516864456373-148.89651142646855j)
70,1.4333165153044063,(-277.9956059422183-145.02376352962509j)
