,f (/years),component
0,0.0,(486191.99999999994+9.741540907270974e-12j)
1,0.020475950218634378,(-324.3261606530799+1910.595206468141j)
2,0.040951900437268755,(695.6104863330879+1429.6672847886766j)
3,0.06142785065590313,(-831.4223348973871+1514.8234323201684j)
4,0.08190380087453751,(-2131.0730042452524-564.359712756869j)
5,0.10237975109317188,(-468.3511771756742-546.0926095999279j)
6,0.12285570131180626,(-673.358008017006+190.39471068007617j)
7,0.14333165153044064,(96.29293648360431+289.172100971993j)
8,0.16380760174907502,(-211.7845494051224+356.37632445770123j)
9,0.18428355196770937,(1152.4620229438765-1236.5838199835005j)
10,0.20475950218634376,(247.93297383455473-674.7225005277324j)
11,0.22523545240497814,(683.1888214849959+674.3729353429113j)
12,0.24571140262361252,(-479.1276204366178+79.49748110060638j)
13,0.26618735284224687,(260.3865584312452-1423.4598259407917j)
14,0.2866633030608813,(-171.68651800275455+1646.351202681495j)
15,0.30713925327951563,(346.41131811643+421.611816601474j)
16,0.32761520349815004,(-826.5244946618814+866.0078276354726j)
17,0.3480911537167844,(116.18882161035425+285.82716030481674j)
18,0.36856710393541875,(169.27654197118795+1104.3543097984395j)
19,0.3890430541540531,(701.8285081756867-1127.943558587506j)
20,0.4095190043726875,(395.51462159367827+514.7565830517484j)
21,0.4299949545913219,(1114.7840057524147+819.8115437098178j)
22,0.4504709048099563,(220.04482864786846-408.95955066463506j)
23,0.4709468550285906,(42.10174635875441+363.3296693209829j)
24,0.49142280524722504,(601.8391750435181-68.99869466114647j)
25,0.5118987554658595,(-438.66300759945494+953.0083906082001j)
26,0.5323747056844937,(-921.4923346818354+164.17559380078143j)
27,0.5528506559031281,(352.05284318644533+505.07288225271583j)
28,0.5733266061217626,(-505.4360881665939+25.11121640417207j)
29,0.5938025563403969,(-357.49175681253735+974.1971492689606j)
30,0.6142785065590313,(357.7991172082203+45.165415081065255j)
31,0.6347544567776656,(-1319.2963945500198+325.3002875384627j)
32,0.6552304069963001,(166.0892161383396+704.0133787545676j)
33,0.6757063572149344,(-80.01919574676185-383.644321387523j)
34,0.6961823074335688,(-740.8062626051874+438.99582929830444j)
35,0.7166582576522031,(283.7581835310927-307.91971372529287j)
36,0.7371342078708375,(135.2150927061697-31.803108794734456j)
37,0.757610158089472,(-1031.5466451329671-1070.1480763963923j)
38,0.7780861083081062,(-487.0221298238779-242.22882273456014j)
39,0.7985620585267407,(-1214.0892743427787+528.9011554721193j)
40,0.819038008745375,(-1128.438953467504+58.75560549297472j)
41,0.8395139589640095,(-1738.4013164798992-362.1029210066079j)
42,0.8599899091826438,(-1632.6372599593851+109.79067642850248j)
43,0.8804658594012781,(-862.0834804053238-1048.2246610708305j)
44,0.9009418096199125,(-853.3751792383874-32.66708322369482j)
45,0.921417759838547,(-1272.9988807763339-314.0809938575007j)
46,0.9418937100571813,(-2273.845787653829-107.92792527715346j)
47,0.9623696602758156,(-2956.1627191822977-977.3763608097828j)
48,0.9828456104944501,(-6232.865310713863-1342.5998657389296j)
49,1.0033215607130845,(33499.23844020551+10009.773385970311j)
50,1.023797510931719,(4641.790364937639+1036.3305748979224j)
51,1.0442734611503532,(2128.0373514099247-120.22983560373325j)
52,1.0647494113689875,(1804.5186186555275+777.6730682614218j)
53,1.085225361587622,(1725.0961417181775+821.2559862433282j)
54,1.1057013118062562,(815.8152062341509+10.543735349659357j)
55,1.1261772620248907,(173.14301644075704+140.4328680239052j)
56,1.1466532122435251,(783.1992154753026-19.29395394768875j)
57,1.1671291624621596,(610.3752674293464-411.978392605158j)
58,1.1876051126807938,(929.0255708609915+126.32033339899033j)
59,1.208081062899428,(-84.99468018010964+456.90625653512154j)
60,1.2285570131180625,(-70.72196429729732-337.0849932526313j)
61,1.249032963336697,(527.8200805557716+415.7347740108565j)
62,1.2695089135553312,(1450.8256312371643+319.55215318197054j)
63,1.2899848637739657,(164.8788389192714+1069.6291288239102j)
64,1.3104608139926002,(-41.489978134332716-413.9434430223022j)
65,1.3309367642112344,(502.12587382875506+137.76728536167533j)
66,1.3514127144298689,(-900.6239863874522+71.17265892478156j)
67,1.3718886646485031,(-441.2249131016194+321.6075155164672j)
68,1.3923646148671376,(-2.4233206225967905+220.78574594272698j)
69,1.412840565085772,(518.204217968447-113.26204526876694j)
70,1.4333165153044063,(218.25601928970633-267.10958078252236j)
71,1.4537924655230408,(266.0177860144414+145.36996879109927j)
72,1.474268415741675,(265.4554982382856+1168.6549565117914j)
73,1.4947443659603095,(-378.41197263691737+62.44427032008869j)
74,1.515220316178944,(-830.4675180483698+78.13950524039967j)
75,1.5356962663975784,(753.6859374238863-1137.3183309943813j)
76,1.5561722166162124,(504.95638458789375+414.4847235522665j)
77,1.5766481668348469,(-321.3565851899148+724.9499381964692j)
78,1.5971241170534813,(600.2062556425799+363.2500690046705j)
79,1.6176000672721156,(750.1024718753066+320.69657329791437j)
80,1.63807601749075,(354.3193303757903-198.7331676906228j)
81,1.6585519677093845,(753.648735937279-555.2541106721324j)
82,1.679027917928019,(18.71508258385485+298.97888338610085j)
83,1.6995038681466534,(296.003762580803-345.60975567205253j)
84,1.7199798183652877,(656.3529828131103+103.19670060285269j)
85,1.740455768583922,(128.67825008897427+898.1195498671627j)
86,1.7609317188025562,(-33.697824995588675-263.10274767472004j)
87,1.7814076690211906,(87.39104541507464-227.39844934495852j)
88,1.801883619239825,(-50.92758473879721+140.86400948105972j)
89,1.8223595694584596,(-247.02310824783956+545.8807336337152j)
90,1.842835519677094,(1029.116026810397-480.90710409107976j)
91,1.8633114698957283,(377.0903029059823+448.33519647452044j)
92,1.8837874201143625,(-1.518054758041938+281.2597673012513j)
93,1.904263370332997,(268.12274989071295+528.2440507668263j)
94,1.9247393205516312,(-84.83392116728258+212.55551114311453j)
95,1.9452152707702657,(-391.57107517600485+1050.4367327298392j)
96,1.9656912209889001,(558.8055892794581+765.1995503648232j)
97,1.9861671712075346,(705.2661974167806+2297.891790641762j)
98,2.006643121426169,(-1989.7822407138747-5369.179001633796j)
99,2.0271190716448033,(-512.4156832795222-1324.5996603997573j)
100,2.047595021863438,(-76.20535171901881-627.9225060828578j)
101,2.068070972082072,(-661.1442639218284-79.68381318948926j)
102,2.0885469223007065,(-432.9127488188877-614.9974300624033j)
103,2.1090228725193407,(-259.9507931392037+593.7731129690106j)
104,2.129498822737975,(-245.1265949457746-777.3603479593954j)
105,2.1499747729566097,(-568.8314106898135-867.6563977697801j)
106,2.170450723175244,(-82.6159419392013-384.5607157457314j)
107,2.1909266733938786,(551.2848480183427-150.74395818569107j)
108,2.2114026236125124,(-164.8159840124508-356.3412843657848j)
109,2.231878573831147,(664.7008162806973+310.7009919122911j)
110,2.2523545240497813,(-282.7745118200375+114.56577494522679j)
111,2.2728304742684156,(532.5962997301369+379.32043895363176j)
112,2.2933064244870502,(-274.96016970118916-17.485959215520396j)
113,2.3137823747056845,(796.8233033907179+201.76657525443926j)
114,2.334258324924319,(1164.0630011430426+152.4726065172281j)
115,2.3547342751429534,(443.2343259890528-1302.5697952981814j)
116,2.3752102253615877,(-688.3165780958836-64.17850748958153j)
117,2.395686175580222,(33.24313477703753-120.09654533108775j)
118,2.416162125798856,(-417.1450996872743-136.22279367933874j)
119,2.436638076017491,(-206.993431241083-653.2843760301998j)
120,2.457114026236125,(247.99372013512004+153.47191372697378j)
121,2.4775899764547598,(754.8872725775742+159.76598130038852j)
122,2.498065926673394,(674.7265307160238-692.572228648711j)
123,2.5185418768920282,(25.44145117647564+286.7211401529237j)
124,2.5390178271106625,(19.15478323196993+580.7007117570738j)
125,2.5594937773292967,(-120.70006153151104-712.697264337171j)
126,2.5799697275479314,(-738.5068395477717+765.2830869512508j)
127,2.6004456777665657,(-51.1659659915404-139.43710904182703j)
128,2.6209216279852003,(95.88050765886395-390.54826336883934j)
129,2.6413975782038346,(313.2204074841792+606.2934893110333j)
130,2.661873528422469,(27.711359020836383+792.1740234050683j)
131,2.6823494786411035,(-249.99050319054652-477.1085843425599j)
132,2.7028254288597378,(5.573903098385145-680.7705536902997j)
133,2.723301379078372,(249.8777469066304+204.5384195356498j)
134,2.7437773292970062,(-226.3121491936793+561.7200603465636j)
135,2.764253279515641,(136.11358600169277-40.52703597277503j)
136,2.784729229734275,(-283.7795484205624+81.90041251610748j)
137,2.8052051799529094,(273.6698108721868-263.2268650211397j)
138,2.825681130171544,(128.43608980935835+344.7818341715011j)
139,2.8461570803901783,(-129.4434008693183+393.55662540425504j)
140,2.8666330306088126,(287.72198708732964-272.3168858768442j)
141,2.887108980827447,(394.30108172217604-243.02167033158688j)
142,2.9075849310460815,(152.78510896182516-645.0228391450268j)
143,2.9280608812647158,(578.8088406309438+511.9711152103368j)
144,2.94853683148335,(497.61266500254095-564.3949892435337j)
145,2.9690127817019847,(3.949647391711096-1064.341145178008j)
146,2.989488731920619,(-644.4192608621862-1037.7363311894949j)
147,3.0099646821392536,(98.16135214300982+1352.8620533969015j)
148,3.030440632357888,(-593.6294724765565+208.54415431758238j)
149,3.050916582576522,(-484.98055432546687-314.9367265155853j)
150,3.071392532795157,(-11.97589562834321+407.4825888610713j)
151,3.091868483013791,(-560.9848353058412+159.47705652629992j)
152,3.112344433232425,(-106.71853250875137-154.19400797429006j)
