,f (/years),component
0,0.0,(356224.69999999995+7.94386778579792e-12j)
1,0.020475950218634378,(867.7209081070599+3790.0190331038443j)
2,0.040951900437268755,(-531.8246246967051+1280.6550553779502j)
3,0.06142785065590313,(-615.6007349532623-775.3263920371481j)
4,0.08190380087453751,(2045.8079723688852+1157.2969473063204j)
5,0.10237975109317188,(388.36850754880675+1455.7689796806478j)
6,0.12285570131180626,(-370.75975202724396+588.7019951796474j)
7,0.14333165153044064,(-720.1253152521348-670.6877490124066j)
8,0.16380760174907502,(-1027.1340070738252-1104.6367419987564j)
9,0.18428355196770937,(-1328.7174471136739+999.3688470534933j)
10,0.20475950218634376,(107.55433348289856+671.5204562140302j)
11,0.22523545240497814,(-20.776992887480557-167.25715740400634j)
12,0.24571140262361252,(1321.3808963648612-558.1447750068529j)
13,0.26618735284224687,(-1078.2163404441305+405.8420313031994j)
14,0.2866633030608813,(-239.45996344473807-634.5082415057179j)
15,0.30713925327951563,(-3.841069731070558-425.62027693749576j)
16,0.32761520349815004,(-547.251267393535-23.680789164781057j)
17,0.3480911537167844,(-122.58441225387196+1092.8913008596921j)
18,0.36856710393541875,(486.97593461177746+318.6500171443527j)
19,0.3890430541540531,(-622.102244776513+105.34654362764556j)
20,0.4095190043726875,(-157.93543843198222-534.5771976493278j)
21,0.4299949545913219,(-1261.527077423153-1024.1188796460497j)
22,0.4504709048099563,(-1187.6196828164573-158.54865397662024j)
23,0.4709468550285906,(887.3382268207149+127.59527433358465j)
24,0.49142280524722504,(-175.8925452833855+108.89673145791272j)
25,0.5118987554658595,(-72.90809921461012-214.70954926981221j)
26,0.5323747056844937,(53.28906836737271+936.7379708220355j)
27,0.5528506559031281,(-889.3269404324619+1089.44629441178j)
28,0.5733266061217626,(-5.1866110810938135+32.6164814324558j)
29,0.5938025563403969,(-814.9068875906955+809.451320768018j)
30,0.6142785065590313,(145.08794555913778+223.09515703423284j)
31,0.6347544567776656,(-35.29661329895498+300.2060358444978j)
32,0.6552304069963001,(-92.71900678786818+863.8665585774542j)
33,0.6757063572149344,(-330.94445068274365-423.42609030263304j)
34,0.6961823074335688,(61.031888574425864+131.34882898804275j)
35,0.7166582576522031,(-379.93785252869986+306.8176714308887j)
36,0.7371342078708375,(294.3146241882151+606.4751248995748j)
37,0.757610158089472,(252.56678251350817+937.5874286855659j)
38,0.7780861083081062,(-750.0357428542812+808.5440765708923j)
39,0.7985620585267407,(-602.4586502359588+161.55797265421535j)
40,0.819038008745375,(-900.2099798389517-18.34353747935009j)
41,0.8395139589640095,(-649.1967660328951-450.7445458308731j)
42,0.8599899091826438,(-555.0852176401598+16.13221131490215j)
43,0.8804658594012781,(-1184.165919718588+452.67457734028267j)
44,0.9009418096199125,(-1231.276626885317-264.3084352793809j)
45,0.921417759838547,(-745.2427471294621+27.37238366430475j)
46,0.9418937100571813,(-1752.4126916034297+907.9338133557942j)
47,0.9623696602758156,(-2456.04600173925-39.87707686152794j)
48,0.9828456104944501,(-5114.119243227618+1609.8014796998364j)
49,1.0033215607130845,(28967.189749332967-4761.451550567109j)
50,1.023797510931719,(4132.302985287357+413.2155306548982j)
51,1.0442734611503532,(2078.3846133758634+38.508721312367356j)
52,1.0647494113689875,(1984.053426830809-1177.380114918197j)
53,1.085225361587622,(1570.5771476820487-718.8813760830768j)
54,1.1057013118062562,(1007.476909828452+382.88638992192864j)
55,1.1261772620248907,(481.53068560226467+284.7890113126406j)
56,1.1466532122435251,(445.99117774162136-469.4718367446377j)
57,1.1671291624621596,(456.2244076711856+74.76884325872646j)
58,1.1876051126807938,(-71.7368737455594+523.0379601546756j)
59,1.208081062899428,(741.7802511171208+233.65516455570207j)
60,1.2285570131180625,(175.01178174814228+301.17584602300724j)
61,1.249032963336697,(322.8647074037019+39.2188184195098j)
62,1.2695089135553312,(5.9583300557150665+722.9579720587418j)
63,1.2899848637739657,(893.307028884127+271.0495130485607j)
64,1.3104608139926002,(187.46946025227876+680.2764522753507j)
65,1.3309367642112344,(279.960419655747-82.54559419386047j)
66,1.3514127144298689,(716.8324441753086+369.6705996180626j)
67,1.3718886646485031,(209.30325956082552-427.23236203548424j)
68,1.3923646148671376,(-277.9043156834262-54.81569371603885j)
69,1.412840565085772,(401.0776050772749-430.88803907572066j)
70,1.4333165153044063,(-39.12545725767124+279.0121653704249j)
71,1.4537924655230408,(286.8253791526224+190.41530442304665j)
72,1.474268415741675,(381.5078944905541-133.11349448408666j)
73,1.4947443659603095,(-518.7448590583138+372.381340136812j)
74,1.515220316178944,(546.6709381388677+493.1194608384183j)
75,1.5356962663975784,(-214.20026704966625+264.82799883222606j)
76,1.5561722166162124,(145.73659445195494-121.90169706292059j)
77,1.5766481668348469,(392.78112550101326+111.93620873932778j)
78,1.5971241170534813,(-120.77170028394482+760.0978737867869j)
79,1.6176000672721156,(144.368537860765+289.8325228948017j)
80,1.63807601749075,(-97.1059318548801+372.4810050288912j)
81,1.6585519677093845,(453.7882056940051+487.8118616326682j)
82,1.679027917928019,(43.587831353686795-202.41005813433648j)
83,1.6995038681466534,(2.7623971931654054-91.38038832262377j)
84,1.7199798183652877,(-454.98111556554136+12.686399176241054j)
85,1.740455768583922,(-46.09690407489677+526.6173380258764j)
86,1.7609317188025562,(-847.5508940023813-69.34717033639413j)
87,1.7814076690211906,(-231.1080997881514-215.62113398850676j)
88,1.801883619239825,(-264.2597800589264-60.7802685660638j)
89,1.8223595694584596,(-120.72907478388655+448.3308116553312j)
90,1.842835519677094,(367.0703406009444+590.0511531485645j)
91,1.8633114698957283,(-441.1038783958201-49.93804037674807j)
92,1.8837874201143625,(-655.6453645724821-184.002942664003j)
93,1.904263370332997,(-450.42620187042684-147.38597250227542j)
94,1.9247393205516312,(-611.4368063411143-514.7465588545864j)
95,1.9452152707702657,(295.3222883803509-306.8984282658491j)
96,1.9656912209889001,(-379.40804795315256+478.8319750609834j)
97,1.9861671712075346,(254.1765374446157+738.7728273075841j)
98,2.006643121426169,(583.2872502145605-1183.7551306367152j)
99,2.0271190716448033,(302.70132951655825-311.44090092448965j)
100,2.047595021863438,(-145.8244849849057+886.1052608083623j)
101,2.068070972082072,(125.9101967405943-169.88623174992162j)
102,2.0885469223007065,(213.65288691998856-257.31975907590385j)
103,2.1090228725193407,(307.9861296024686-434.1821866286725j)
