,f (/years),component
0,0.0,(355415.0999999999+7.815970093361102e-12j)
1,0.020475950218634378,(-457.89961748690456+3904.204237328127j)
2,0.040951900437268755,(-924.0840287957478+242.61124772139308j)
3,0.06142785065590313,(-1514.7128141056055+1258.737868623366j)
4,0.08190380087453751,(-2056.3502022787725-120.64587077329696j)
5,0.10237975109317188,(-3104.0189368787474-76.12348951895986j)
6,0.12285570131180626,(411.3812202414491+1192.257613262246j)
7,0.14333165153044064,(259.2170352682181+288.2482072611418j)
8,0.16380760174907502,(1078.9494001987127-577.9888547400049j)
9,0.18428355196770937,(211.17512306048542-861.1800916078373j)
10,0.20475950218634376,(740.4447342158791+939.4964149731774j)
11,0.22523545240497814,(87.58155494498224+582.3723049086144j)
12,0.24571140262361252,(-1018.7156237275714+342.40103965150627j)
13,0.26618735284224687,(-415.3456030419911-657.3017559890327j)
14,0.2866633030608813,(119.23256399271865+541.5432374506016j)
15,0.30713925327951563,(-214.14320979230428+1815.7755979326068j)
16,0.32761520349815004,(-1014.8617023873508-1496.9432573014149j)
17,0.3480911537167844,(-384.8495465624621+1187.6014484022692j)
18,0.36856710393541875,(872.8576321697857-148.61053651750862j)
19,0.3890430541540531,(1108.3938498685302+690.1189590431013j)
20,0.4095190043726875,(-232.34406843839577-1059.089766552319j)
21,0.4299949545913219,(-263.6374889446375+635.607997747114j)
22,0.4504709048099563,(-1320.8375411150266+549.8747428005349j)
23,0.4709468550285906,(-1086.5255792767143-484.0252239116854j)
24,0.49142280524722504,(138.90432198433479+956.3604497621237j)
25,0.5118987554658595,(-406.902478855524+287.49591013488964j)
26,0.5323747056844937,(-169.29919058934692+368.4622814411484j)
27,0.5528506559031281,(-973.3751887584615-498.41724477685017j)
28,0.5733266061217626,(-1079.0250169717317-509.3148126211636j)
29,0.5938025563403969,(-1710.8510009140555+233.7840517058741j)
30,0.6142785065590313,(64.24247358016814-513.098694302498j)
31,0.6347544567776656,(-1256.3882153584764+670.1038023358324j)
32,0.6552304069963001,(1441.1569850892802+1088.4780427361027j)
33,0.6757063572149344,(-2413.331043832599+1515.9586979301862j)
34,0.6961823074335688,(-189.95778670055782-532.013159475342j)
35,0.7166582576522031,(-510.720515940902+551.2871706256301j)
36,0.7371342078708375,(-628.9808813606847+52.28014274559834j)
37,0.757610158089472,(-423.4724295776563+475.8523722736971j)
38,0.7780861083081062,(-755.1350919123828+309.05977532838784j)
39,0.7985620585267407,(-1177.632691875769-552.3779359221596j)
