,f (/years),component
0,0.0,(554283.2999999999+1.1993961379630491e-11j)
1,0.020475950218634378,(-293.15671776032985+5013.947107175356j)
2,0.040951900437268755,(-884.3693672288275+1678.8969181899383j)
3,0.06142785065590313,(-2393.615120628435+2632.2483235741943j)
4,0.08190380087453751,(-3930.031699878802-249.01757420309826j)
5,0.10237975109317188,(-123.20794507464305+123.80279531619222j)
6,0.12285570131180626,(-313.8082187411969+3063.9083200954683j)
7,0.14333165153044064,(-1349.558552315682+746.382685346611j)
8,0.16380760174907502,(58.83813444152546-276.25461006895245j)
9,0.18428355196770937,(2455.430176160224-702.1513189914297j)
10,0.20475950218634376,(95.79931353358309+1766.6289443388846j)
11,0.22523545240497814,(-646.9919398881894+1289.5604949967299j)
12,0.24571140262361252,(-843.7912343331403-353.2970059101942j)
13,0.26618735284224687,(139.5995492449298-1251.7895005939915j)
14,0.2866633030608813,(876.8831809529241+2313.3566976038815j)
15,0.30713925327951563,(-71.31375450882415-332.15177604692656j)
16,0.32761520349815004,(-197.78612935870825-101.72950379784626j)
17,0.3480911537167844,(161.23906113823017+2201.86209062106j)
18,0.36856710393541875,(1912.6607852401373+2524.907691943366j)
19,0.3890430541540531,(1513.5855223949536+6.555843639107621j)
20,0.4095190043726875,(531.6503023985794-48.03392324224431j)
21,0.4299949545913219,(1029.1310831111953-3.1247746499347784j)
22,0.4504709048099563,(-909.91571536029-1232.300149228249j)
23,0.4709468550285906,(809.4389243026584-1105.7074479616945j)
24,0.49142280524722504,(859.3764561784974+582.6179919817097j)
25,0.5118987554658595,(-1110.5633523862043+1107.8363431293978j)
26,0.5323747056844937,(-735.4550821892196+26.78422982463961j)
27,0.5528506559031281,(-173.75454052964727-395.3570708168923j)
28,0.5733266061217626,(-559.8627006250102+1462.163003464048j)
29,0.5938025563403969,(-1805.2277359838038-488.9601257311185j)
30,0.6142785065590313,(635.4131187171655+718.6589475548483j)
31,0.6347544567776656,(-818.0587703167625+356.75869721485725j)
32,0.6552304069963001,(1047.427933303173+2370.6548408802623j)
33,0.6757063572149344,(-2560.5204613454835-306.14743807415726j)
34,0.6961823074335688,(-147.20234856736926+699.3385719388917j)
35,0.7166582576522031,(-99.16843599774627-566.7372338179675j)
36,0.7371342078708375,(441.90858147543304-1378.716093287351j)
37,0.757610158089472,(-915.7793307567861-225.86908561103252j)
38,0.7780861083081062,(-861.5247164182584+247.92232773917164j)
39,0.7985620585267407,(-1891.4508513254295-201.57266656539292j)
40,0.819038008745375,(-1372.1762308154587-598.8386313072524j)
41,0.8395139589640095,(-2611.2352215696324-2426.12633397732j)
42,0.8599899091826438,(-3061.1940422418766-542.3190899392011j)
43,0.8804658594012781,(-652.7829324754225-1171.723278959956j)
44,0.9009418096199125,(-1263.940399242886-1064.1392462980712j)
45,0.921417759838547,(-3330.0757828304168-802.2362295495577j)
46,0.9418937100571813,(-5589.387628707431-2706.025766036212j)
47,0.9623696602758156,(-7283.43518077535-4030.7283116219173j)
48,0.9828456104944501,(-12689.14665024665-6482.990679422312j)
49,1.0033215607130845,(71235.53849230688+29073.312720706024j)
50,1.023797510931719,(9701.73416531978+4811.6591686138545j)
51,1.0442734611503532,(4915.388930092842+1686.364419758641j)
52,1.0647494113689875,(3304.022491633813+3341.786320236528j)
53,1.085225361587622,(1274.026238192835+1870.6501392799232j)
54,1.1057013118062562,(2160.979178162845-1237.7861103321238j)
55,1.1261772620248907,(-1195.9859499310767+1157.5091347283426j)
