,f (/years),component
0,0.0,(391832.69999999995+7.247535904753022e-12j)
1,0.020475950218634378,(856.3916359215419+6333.90140050069j)
2,0.040951900437268755,(-819.3272577468725+72.05758694607559j)
3,0.06142785065590313,(-1650.8743064030737+1894.7408414592908j)
4,0.08190380087453751,(-2432.080043069439-148.48625108482247j)
5,0.10237975109317188,(-2789.0465862398305-1136.0971134867245j)
6,0.12285570131180626,(1216.3527672722003+1186.5051914544256j)
7,0.14333165153044064,(-48.634998604729674+152.00505177184087j)
8,0.16380760174907502,(-823.8661060501668-1505.3533587546842j)
9,0.18428355196770937,(1459.9465698547335-1662.6972314460406j)
10,0.20475950218634376,(-33.26306828152785+786.6999687540492j)
11,0.22523545240497814,(-120.03597402277146-480.9643435519953j)
12,0.24571140262361252,(-833.9225234242925+1772.215057526297j)
13,0.26618735284224687,(-539.5868421893197-1542.1021412852115j)
14,0.2866633030608813,(-656.4548880189532+1447.701881136703j)
15,0.30713925327951563,(466.1578831636536+907.9625636432763j)
16,0.32761520349815004,(-1366.0085644938245-2661.843943854541j)
17,0.3480911537167844,(-321.32290260834213+779.7179043135117j)
18,0.36856710393541875,(1341.2497937891083+912.0521056573352j)
19,0.3890430541540531,(725.799744979228+94.8667100695548j)
20,0.4095190043726875,(64.55366662168126-1360.8611125248106j)
21,0.4299949545913219,(-863.938314653404+152.26370480440642j)
22,0.4504709048099563,(-1831.7011222872236+302.3959507764315j)
23,0.4709468550285906,(-460.2024099421273-910.5086872781869j)
24,0.49142280524722504,(-344.1866947889291+890.2451104838556j)
25,0.5118987554658595,(-364.86925489565704-160.44237814942647j)
26,0.5323747056844937,(192.63161354634755+1248.6528502008643j)
27,0.5528506559031281,(-699.2473344181852-1755.7522970834395j)
28,0.5733266061217626,(-772.4752488104593+34.91299153024434j)
29,0.5938025563403969,(-3068.5506250458275+663.2012035330769j)
30,0.6142785065590313,(67.57087747642532+310.2699893043508j)
31,0.6347544567776656,(-702.7036679370676-78.65196610241527j)
32,0.6552304069963001,(1580.2919367088614+1775.9904963883262j)
33,0.6757063572149344,(-2452.4058984603935+1871.2323150608568j)
34,0.6961823074335688,(-543.2706567060649-29.06596610440414j)
35,0.7166582576522031,(5.140636361045544+202.00542043416635j)
36,0.7371342078708375,(-690.7556308305909-0.9326113547751333j)
37,0.757610158089472,(592.060921612013+1432.7662689989518j)
38,0.7780861083081062,(-1857.35541247394-356.61713241616593j)
39,0.7985620585267407,(-961.5123582015601-328.96673919096764j)
40,0.819038008745375,(-1001.3819323970646+495.6448645693083j)
41,0.8395139589640095,(-4021.0131522425336-1793.9824594330912j)
42,0.8599899091826438,(-1761.5524577755882+318.4352715778425j)
43,0.8804658594012781,(-612.1805917135534-500.210733697813j)
44,0.9009418096199125,(-4100.198833926867-341.55777254731834j)
45,0.921417759838547,(-3713.8361163394184+126.16615887508397j)
46,0.9418937100571813,(-7030.680251865458-2014.5683999422408j)
47,0.9623696602758156,(-8141.838863527624-1971.939993518149j)
48,0.9828456104944501,(-13138.83862619026-2626.5307082037107j)
49,1.0033215607130845,(80041.29063277438+16569.62794875132j)
50,1.023797510931719,(10316.56298496226+3930.273689061665j)
51,1.0442734611503532,(5915.636981382091+1555.3898665400638j)
52,1.0647494113689875,(3878.8335448055786+1199.301244380178j)
53,1.085225361587622,(1014.5779908351751-86.86532985198403j)
54,1.1057013118062562,(-85.53329929909819-1196.8466541348432j)
55,1.1261772620248907,(688.3625056505759+1380.9358714622426j)
56,1.1466532122435251,(1296.9939771383263-383.46050584328816j)
57,1.1671291624621596,(2111.5875351948434-533.8433587868907j)
58,1.1876051126807938,(2513.8498948782626-1009.8748186159255j)
59,1.208081062899428,(2042.526244415409+373.28530300474733j)
60,1.2285570131180625,(1019.9510858695536+345.05989897293136j)
61,1.249032963336697,(-514.1503007658544+2096.90510823589j)
62,1.2695089135553312,(1116.9554962554323+34.80086994627209j)
63,1.2899848637739657,(600.5237110206529-128.08094146660744j)
64,1.3104608139926002,(1026.9078410028933+2184.667070027j)
65,1.3309367642112344,(-639.4841981916794-293.7675251248869j)
66,1.3514127144298689,(489.6048205750028+1481.211957127669j)
67,1.3718886646485031,(-1214.3229999925106+438.683329097896j)
68,1.3923646148671376,(244.5753861031926+1093.800006381457j)
69,1.412840565085772,(912.3584516900801-147.24794659924606j)
70,1.4333165153044063,(-272.0821637503778-428.71722260293456j)
71,1.4537924655230408,(515.0968753435535+1159.7442079646305j)
72,1.474268415741675,(-42.737590631996966+782.4761118333765j)
73,1.4947443659603095,(15.39980418590983+1355.1927683372157j)
74,1.515220316178944,(1389.5649601301566+869.530213428273j)
75,1.5356962663975784,(-826.2813110113723+53.67979412539245j)
76,1.5561722166162124,(2255.0881276809478-600.8105223010905j)
77,1.5766481668348469,(-243.48442652800736+1787.9853590393716j)
78,1.5971241170534813,(-58.710713475761054-1652.8845203961705j)
79,1.6176000672721156,(1834.769906192943+1093.8417751341087j)
80,1.63807601749075,(-1053.1560261199252-272.7167525777754j)
81,1.6585519677093845,(-1151.1368063162047-130.00129845112713j)
82,1.679027917928019,(-1300.5563032847372+368.5682372504065j)
83,1.6995038681466534,(-830.868832544411+523.3444808912998j)
84,1.7199798183652877,(1412.4077924411752+78.57494222413516j)
85,1.740455768583922,(-300.3002192561366+529.4446463635403j)
86,1.7609317188025562,(-415.78782196303337+612.621667879198j)
87,1.7814076690211906,(-1121.7270923946005+372.1814191776972j)
88,1.801883619239825,(-385.217039455606+615.1577446878891j)
89,1.8223595694584596,(-482.04585377406175-150.5218158883901j)
90,1.842835519677094,(252.5797437498805+566.739959272443j)
91,1.8633114698957283,(-1712.0751522518876+1161.1491966870465j)
92,1.8837874201143625,(-736.7131656745668-480.52523735640636j)
93,1.904263370332997,(-135.06885645682488-323.6830232143416j)
94,1.9247393205516312,(882.6329970787394-505.2942546184452j)
95,1.9452152707702657,(-2100.3892994989474+668.9577266680068j)
96,1.9656912209889001,(-42.869173244780775+1190.3728334232087j)
97,1.9861671712075346,(-938.3287168508386+1896.9742939249527j)
98,2.006643121426169,(4317.238097287843-2907.4680244855954j)
99,2.0271190716448033,(647.9260037142553-831.8068360488612j)
100,2.047595021863438,(967.9986515087278-177.76538476213304j)
101,2.068070972082072,(430.5173957808804-348.3577420371536j)
102,2.0885469223007065,(1248.6597044290695-178.1455696179018j)
103,2.1090228725193407,(-429.8473649875056-93.88382383330962j)
104,2.129498822737975,(-12.734547263090903-445.33958898902574j)
105,2.1499747729566097,(379.1075742046849+82.91224300094696j)
106,2.170450723175244,(975.2927884962435-999.1187927453005j)
107,2.1909266733938786,(491.9959190005037-828.4152903396125j)
108,2.2114026236125124,(100.84659696576952+394.67149941830763j)
109,2.231878573831147,(282.3085609043611+958.400876938671j)
110,2.2523545240497813,(209.38561406202282+645.6669059163175j)
111,2.2728304742684156,(1502.8538179897268-270.0187062281425j)
112,2.2933064244870502,(1616.2132141362258-1553.3236844053579j)
113,2.3137823747056845,(-278.03589844989614+1238.8359531558363j)
114,2.334258324924319,(198.70661244557516+679.3421833492296j)
115,2.3547342751429534,(160.71435270540871+1148.5970124162511j)
116,2.3752102253615877,(-1209.352333649475+142.76682882565592j)
117,2.395686175580222,(-59.979658945611675-1036.6537855116158j)
118,2.416162125798856,(-256.7261484701348+395.36360806701174j)
119,2.436638076017491,(289.9880701975113+544.4381414318705j)
120,2.457114026236125,(-376.4660439726294+732.3249636169852j)
121,2.4775899764547598,(-268.4394967421444-115.6931746171177j)
122,2.498065926673394,(-483.2404011574454+1554.8659697931696j)
123,2.5185418768920282,(1111.9930542078362+844.8642119937768j)
124,2.5390178271106625,(-288.57304027038913-12.908864516157777j)
125,2.5594937773292967,(1484.2308837495534-295.924009544139j)
126,2.5799697275479314,(1132.0539044523866+1527.2013323597976j)
127,2.6004456777665657,(853.8138411158398-1399.4305786078855j)
128,2.6209216279852003,(676.532502538407+291.1519509298066j)
129,2.6413975782038346,(1200.2073608836722+620.4439020341035j)
130,2.661873528422469,(-2328.913011250712-1139.3341416357725j)
131,2.6823494786411035,(456.13797980555375+847.7421194373882j)
132,2.7028254288597378,(-274.1893167159332+1252.2635311294855j)
133,2.723301379078372,(921.8737810789868+115.53192419240119j)
134,2.7437773292970062,(-131.72352380853937+208.2076266369496j)
135,2.764253279515641,(273.39347714151097-224.35100696628257j)
136,2.784729229734275,(97.72539671660363-983.5084951756254j)
137,2.8052051799529094,(173.78493345544902-798.3780172732346j)
138,2.825681130171544,(978.3019924159789-1337.913805193152j)
139,2.8461570803901783,(-402.01652471250395+907.9728300718601j)
140,2.8666330306088126,(-328.6535864179024+887.5203549527973j)
141,2.887108980827447,(350.1858844621268-1082.0402457404648j)
142,2.9075849310460815,(82.08371781818384+371.7878578978148j)
143,2.9280608812647158,(229.1406781331338-1161.1154106698614j)
144,2.94853683148335,(192.17332073880698-222.28393929907963j)
145,2.9690127817019847,(595.4342137942725+974.0582735927003j)
146,2.989488731920619,(-147.28857366370124-864.0706169935131j)
147,3.0099646821392536,(606.2541506928188+409.5552175546385j)
148,3.030440632357888,(635.3310417956492-126.01315603428745j)
149,3.050916582576522,(136.1836987231672+1131.9720766200421j)
150,3.071392532795157,(289.26472439823306-545.307060741657j)
151,3.091868483013791,(332.0508528950302+810.464221400928j)
152,3.112344433232425,(-341.7882802778034+295.3287454783489j)
153,3.132820383451059,(-42.63770583587453-573.1463687747201j)
154,3.1532963336696938,(-820.4113087828521-8.259210783048559j)
155,3.173772283888328,(-547.7953430407977+555.3062885702575j)
156,3.1942482341069627,(-345.24517376527734-511.7897068620081j)
157,3.214724184325597,(-746.8248305680131-765.6818843826495j)
158,3.235200134544231,(503.109181142458+829.6815466565245j)
159,3.255676084762866,(-81.76116237613337+3.252239904693063j)
160,3.2761520349815,(-71.08868441959571-429.2317540716741j)
161,3.296627985200135,(125.58076452111523+161.37568571328893j)
162,3.317103935418769,(-749.8907448830734+207.18509784872288j)
163,3.3375798856374033,(-451.0015646124475+279.9587668848354j)
164,3.358055835856038,(595.3480181886472+210.70055211961358j)
165,3.378531786074672,(-291.3100636433286+259.6520608649153j)
166,3.399007736293307,(270.4399392226985-1219.0907581876804j)
167,3.419483686511941,(696.6851363577682+226.41995066563126j)
168,3.4399596367305754,(-712.4056433066352+660.8799526363001j)
169,3.460435586949209,(-1268.8730047111487-60.5316431397589j)
170,3.480911537167844,(-84.81498746380868+431.78462356480384j)
171,3.501387487386478,(-191.65539665948222+1753.6919041790577j)
172,3.5218634376051123,(778.5637902479572-567.0398719536308j)
173,3.542339387823747,(65.65594745859005+1011.1917015463165j)
174,3.5628153380423813,(-717.6871021680273+1584.206938590638j)
175,3.583291288261016,(-319.50283268103726+437.2967058212036j)
176,3.60376723847965,(271.19054802236235+347.26669110031753j)
177,3.6242431886982844,(419.04406051195076+1025.9530963624377j)
178,3.644719138916919,(1138.6425268170794+579.0446338535709j)
179,3.6651950891355534,(-831.6455712130612-1269.9213444826207j)
180,3.685671039354188,(163.65200350997708+1211.8397890770848j)
181,3.7061469895728223,(-1268.147660414357+104.51007331438632j)
182,3.7266229397914565,(-75.27616318865998+576.16346450648j)
183,3.747098890010091,(1104.7425071656194+100.48182657493697j)
184,3.767574840228725,(-922.5833812435523-706.3653487762263j)
185,3.7880507904473593,(821.0917835358293+68.67260541901851j)
186,3.808526740665994,(60.50234456113651-1085.048555649427j)
187,3.829002690884628,(-874.580116519432+350.96213402151614j)
188,3.8494786411032624,(433.15446620345006+1361.0994057830303j)
189,3.869954591321897,(994.879009948938+719.0926472012436j)
190,3.8904305415405314,(-185.44284212944683+1333.8048332030685j)
191,3.9109064917591656,(-390.7221874161035-18.098983340910095j)
192,3.9313824419778003,(-525.2032745590341-1012.4596907361539j)
