,f (/years),component
0,0.0,(583991.6+1.2249756764504127e-11j)
1,0.020475950218634378,(-1520.417652191046+1244.4897027330244j)
2,0.040951900437268755,(-324.45420678976905+3468.0837448287757j)
3,0.06142785065590313,(-627.5595098878069+3203.310384346439j)
4,0.08190380087453751,(-591.1388245914798+93.21841077685332j)
5,0.10237975109317188,(1830.0633544558768-137.94650096550075j)
6,0.12285570131180626,(-1851.3029784183227+1720.4379589736852j)
7,0.14333165153044064,(544.7174465277533+1176.6593951691577j)
8,0.16380760174907502,(-647.8946503485208+1680.4762897987346j)
9,0.18428355196770937,(125.52940667693682-1429.5477936360571j)
10,0.20475950218634376,(138.67489633038667+1176.7088475343849j)
11,0.22523545240497814,(68.13866156932373+89.1947779682837j)
12,0.24571140262361252,(-267.8518195391276+384.95482670994835j)
13,0.26618735284224687,(-181.28297954294163-1278.986755717763j)
14,0.2866633030608813,(1029.0844267970622+1612.3653920599536j)
15,0.30713925327951563,(-318.25446670353807+543.5410674885442j)
16,0.32761520349815004,(-579.4296568878906+514.3425460385259j)
17,0.3480911537167844,(-363.8306137454618-703.5209019850737j)
18,0.36856710393541875,(830.1497753276278+607.5717119260527j)
19,0.3890430541540531,(169.32461951170183+391.1383150419431j)
20,0.4095190043726875,(-338.4146838311215-899.1962483786081j)
21,0.4299949545913219,(931.7384752537291-1797.4446543673928j)
22,0.4504709048099563,(-230.27576070106755+580.1883429626713j)
23,0.4709468550285906,(482.8515272947237-692.9554342346214j)
24,0.49142280524722504,(-35.39600400644029-592.4017315163023j)
25,0.5118987554658595,(-319.10502932211966+1556.253369393044j)
26,0.5323747056844937,(699.4882829136693-898.0424442092651j)
27,0.5528506559031281,(-252.57574789093607+103.41078860913402j)
28,0.5733266061217626,(-189.28764864537976+1278.0609034591696j)
29,0.5938025563403969,(1124.0234228666045+2291.3969385720325j)
30,0.6142785065590313,(267.9475831274806+128.8440361686987j)
31,0.6347544567776656,(167.90308629035493-651.0546630344908j)
32,0.6552304069963001,(795.9842451664914-1096.474171893211j)
33,0.6757063572149344,(-271.09349230763+1005.4288329885173j)
34,0.6961823074335688,(-735.0581571044016-663.2682177585948j)
35,0.7166582576522031,(349.6916066552052-822.4020569476831j)
36,0.7371342078708375,(-496.7990485106258-774.097348358807j)
37,0.757610158089472,(161.25293825278473-894.5050839365443j)
38,0.7780861083081062,(-629.4334277091441-297.4363872372214j)
39,0.7985620585267407,(-394.84875282089394+140.9294234936548j)
40,0.819038008745375,(-220.91835182450143-136.5775151605553j)
41,0.8395139589640095,(-1582.4715720036625+1589.4185800982978j)
42,0.8599899091826438,(-1578.5670466550878+93.71449103305719j)
43,0.8804658594012781,(-1045.0931646241615-1303.3520946563533j)
44,0.9009418096199125,(768.3737535426905-993.581906631335j)
45,0.921417759838547,(-1753.4895943015517-996.3299815475398j)
46,0.9418937100571813,(-1184.324913392214-1471.2826418782552j)
47,0.9623696602758156,(-2761.078767690805-2362.0626733664585j)
48,0.9828456104944501,(-3127.274954253332-3223.080101311397j)
49,1.0033215607130845,(20783.271206048514+21590.299005389803j)
50,1.023797510931719,(2861.7538033695155+2773.786599928602j)
51,1.0442734611503532,(580.7123493229083+496.6557021815705j)
52,1.0647494113689875,(285.04597028517605+2365.4531890422604j)
53,1.085225361587622,(-1571.1875892403216+820.0184538090497j)
54,1.1057013118062562,(865.9667823359024-433.19710400169214j)
55,1.1261772620248907,(383.05064480813076+547.5925972207773j)
56,1.1466532122435251,(168.1177289352765+32.39301381750853j)
57,1.1671291624621596,(1106.5567332591806-1421.4112758066374j)
58,1.1876051126807938,(458.780494213655+1087.5556759633137j)
59,1.208081062899428,(-896.406919402406+890.6600127405359j)
60,1.2285570131180625,(155.32146512712043+8.96540994887043j)
61,1.249032963336697,(402.85671378001445+355.6099302966045j)
62,1.2695089135553312,(1806.4852758546717+479.82313255217264j)
63,1.2899848637739657,(156.13259763377636+1041.2014736602455j)
64,1.3104608139926002,(-191.44664402912431-200.84157478085726j)
65,1.3309367642112344,(631.276211875086-181.43594556518443j)
66,1.3514127144298689,(-1665.4880462028896+983.7297315808928j)
67,1.3718886646485031,(-203.90587853961847+625.1263318955502j)
68,1.3923646148671376,(170.9421010362965+837.1936287644651j)
69,1.412840565085772,(761.6239217886557-119.69165874434981j)
70,1.4333165153044063,(-82.91969778127304-997.4385713678943j)
71,1.4537924655230408,(-651.8877533669374+325.34438891368325j)
72,1.474268415741675,(36.714565757434855-99.24082396602807j)
73,1.4947443659603095,(658.6199153553551+129.0273887595718j)
74,1.515220316178944,(83.39685350442198+860.7825387600699j)
75,1.5356962663975784,(1097.1931946649574-535.4180354154581j)
76,1.5561722166162124,(678.6086007875856-225.41010462306792j)
77,1.5766481668348469,(-693.4905492555004+1352.7658852608433j)
78,1.5971241170534813,(912.5006371437204+450.5220821466063j)
79,1.6176000672721156,(624.0919238206425-154.16087977883723j)
80,1.63807601749075,(787.8733749584529+852.1530562390149j)
81,1.6585519677093845,(1392.1331452252882-474.778156508721j)
82,1.679027917928019,(471.62348394096733+894.8383904529205j)
83,1.6995038681466534,(5.899843634792386-55.46033939285408j)
84,1.7199798183652877,(1886.4476604945764+837.1979392634132j)
