,f (/days),component
0,0.0,(566088.2+1.3585577107733116e-11j)
1,5.606009642336585e-05,(2431.830121364354+4093.4368802902486j)
2,0.0001121201928467317,(-709.2897391840766+1158.3374602947663j)
3,0.00016818028927009755,(-329.96915920987624+1864.9483045757927j)
4,0.0002242403856934634,(-1789.035194842273+1687.3302697326471j)
5,0.00028030048211682924,(-298.2766868123093+501.2937233673615j)
6,0.0003363605785401951,(-1778.416115035424+440.2613982971273j)
7,0.00039242067496356094,(989.3903310416339-885.7947147970532j)
8,0.0004484807713869268,(-1175.499302026336-1281.8733634451885j)
9,0.0005045408678102926,(315.676761491314-941.7635544408282j)
10,0.0005606009642336585,(256.7679180800107+856.9426090834431j)
11,0.0006166610606570243,(270.55931080342384-416.5283982068265j)
12,0.0006727211570803902,(214.27162451977503+579.2693594017879j)
13,0.000728781253503756,(46.51240448201145-937.9373774793397j)
14,0.0007848413499271219,(-770.1597433550236+1045.2643208248714j)
15,0.0008409014463504877,(698.5762455848741+2151.996020088636j)
16,0.0008969615427738536,(-1740.4756627472937-381.14276437992646j)
17,0.0009530216391972194,(-580.2493378350111+1650.6483830679576j)
18,0.0010090817356205853,(1134.8795162976674+1981.3716558189026j)
19,0.001065141832043951,(-1350.0337197604085+38.35327203667499j)
20,0.001121201928467317,(-949.383330909821-531.9656267001179j)
21,0.001177262024890683,(1119.200491382018+634.8586343484499j)
22,0.0012333221213140487,(-1477.5429856112876+165.36003152011205j)
23,0.0012893822177374144,(1134.7112577217874-475.17051237714224j)
24,0.0013454423141607804,(-43.36724712115016+326.0291537094449j)
25,0.0014015024105841463,(983.1328022923965-654.312259344761j)
26,0.001457562507007512,(-670.9694534500119+1093.690859831363j)
27,0.0015136226034308778,(-2504.408130569707+2026.566149167508j)
28,0.0015696826998542438,(243.88563062036457-695.6136725916958j)
29,0.0016257427962776097,(-1498.6296311109393+1528.0842865044233j)
30,0.0016818028927009755,(925.448698385036+415.7149492503098j)
31,0.0017378629891243412,(-548.6546648151634+363.13735517539635j)
32,0.0017939230855477072,(-209.61171071766057+2263.9568693704796j)
33,0.0018499831819710731,(-1626.942540189036+2.1724772048071372j)
34,0.0019060432783944389,(-438.69836189514126+138.2323789600773j)
35,0.0019621033748178046,(-1916.2944437395047-60.32782579839193j)
36,0.0020181634712411706,(-201.49954959603772+256.6595894341531j)
37,0.0020742235676645365,(-1538.8521701469274+1415.5802380448408j)
38,0.002130283664087902,(-688.6779158173533+365.9727469421301j)
39,0.002186343760511268,(-1215.7348707595825-29.380319057686847j)
40,0.002242403856934634,(-480.93530746454263+460.6455632159368j)
41,0.002298463953358,(-1663.3733715789976-1476.176380706278j)
42,0.002354524049781366,(-1861.3300269308686-194.12839961347288j)
43,0.0024105841462047314,(-633.0588329097036+574.9308177087563j)
44,0.0024666442426280973,(-1300.1994359247044+674.1100771042377j)
45,0.0025227043390514633,(-2218.1622522759367+146.31555872260105j)
46,0.002578764435474829,(-4022.387647663404-1367.31806226911j)
47,0.0026348245318981948,(-5260.249127769654-770.4477245829644j)
48,0.0026908846283215607,(-10971.095183604484-1464.2328926881646j)
49,0.0027469447247449267,(57815.38585373071+16192.641974955579j)
50,0.0028030048211682927,(8076.2525844252+1477.514881596166j)
51,0.002859064917591658,(3809.5177305653287+713.3079067056437j)
52,0.002915125014015024,(4218.418292476715+671.6342585338136j)
53,0.00297118511043839,(1903.2713444103679+821.6712566454885j)
54,0.0030272452068617556,(2323.1127562142765-250.93345278455433j)
55,0.0030833053032851216,(156.1000899103047+1382.3559223689103j)
56,0.0031393653997084875,(-428.3407084170599-767.1174010071464j)
57,0.0031954254961318535,(1002.3223427539692+912.077385458077j)
58,0.0032514855925552194,(1063.07022484601-1202.4128761807888j)
59,0.003307545688978585,(1781.6106130612948+1223.8123727164757j)
60,0.003363605785401951,(1643.445872487177+589.217974980763j)
61,0.003419665881825317,(-703.7094356707846+2271.1519789308186j)
62,0.0034757259782486824,(1139.7638977491624-304.5394422404249j)
63,0.0035317860746720484,(-220.21838721771343+168.65330857304193j)
64,0.0035878461710954143,(22.208472685759602+1820.6430006043993j)
65,0.0036439062675187803,(-52.42423780307135+434.0156523055101j)
66,0.0036999663639421462,(-1768.548118831281+432.9652428052325j)
67,0.0037560264603655118,(956.6235443790008+271.67619872728045j)
68,0.0038120865567888777,(-300.0366357875656+51.485351858005345j)
69,0.0038681466532122437,(625.2850929902495-257.6197946836532j)
70,0.003924206749635609,(1117.7295116038713+1195.960225238264j)
71,0.003980266846058975,(78.64041011145673+642.7005196069117j)
72,0.004036326942482341,(112.4149967640725+1226.6463123312428j)
73,0.004092387038905707,(-1617.400916988629+1102.5597333601104j)
74,0.004148447135329073,(358.8575798809594+1084.7890615173123j)
75,0.004204507231752439,(88.21786459936988-586.6791914234808j)
76,0.004260567328175804,(1107.5047841825758+837.4341781933845j)
77,0.00431662742459917,(-51.635395776600575+554.2303754304307j)
78,0.004372687521022536,(-510.4310361271301+611.8460141049247j)
79,0.004428747617445902,(423.36094285797907+800.4264931844675j)
80,0.004484807713869268,(-446.7640970524006-235.99308396808016j)
81,0.004540867810292634,(113.66578075611469-950.7778292073333j)
82,0.004596927906716,(466.9431118430435+759.6130793312904j)
83,0.004652988003139366,(799.7784841801774+893.7733712821691j)
84,0.004709048099562732,(-768.3733784961792-361.8105396101708j)
85,0.004765108195986097,(-1787.4115693193594-7.7405603050041805j)
86,0.004821168292409463,(-1011.1962771934693+1518.896831591223j)
87,0.004877228388832829,(-765.22580539828-262.48882899991975j)
88,0.004933288485256195,(-892.0751135484729-391.83345067670285j)
89,0.004989348581679561,(-1007.8348993130178+344.58618356060964j)
90,0.005045408678102927,(-5.503405750538263+1123.8423373108835j)
91,0.0051014687745262926,(-1781.713637066541-64.73087146746533j)
