,f (/days),component
0,0.0,(466476.8999999999+1.0629719326971099e-11j)
1,5.606009642336585e-05,(-784.8326620244487+4927.43868766685j)
2,0.0001121201928467317,(77.86546815077017+502.93805061756734j)
3,0.00016818028927009755,(-2417.587858225775+1927.3424628552314j)
4,0.0002242403856934634,(-4445.377193404574-1153.7815075807646j)
5,0.00028030048211682924,(-1240.5845880063112-1332.3468921441088j)
6,0.0003363605785401951,(-1195.1455988846317+1426.9526301555366j)
7,0.00039242067496356094,(60.13125321229551-579.3943830984922j)
8,0.0004484807713869268,(365.24951302376354-639.0926728965242j)
9,0.0005045408678102926,(3239.5648457301754-1135.0592111858268j)
10,0.0005606009642336585,(1157.545108812342+251.5218391291073j)
11,0.0006166610606570243,(-335.0261998958168+1288.6626738487837j)
12,0.0006727211570803902,(-1284.4566493623586+1605.0105946261522j)
13,0.000728781253503756,(446.5121573047208-844.9462738714142j)
14,0.0007848413499271219,(151.80655877838842+1402.2458217303526j)
15,0.0008409014463504877,(548.2588094343013+386.2103900548143j)
16,0.0008969615427738536,(-875.5418500113408-1045.5102187565294j)
17,0.0009530216391972194,(262.569212293696+1750.9833527887463j)
18,0.0010090817356205853,(2045.1765335823784+2275.1578996090607j)
19,0.001065141832043951,(1365.5227708311793-559.1150121866016j)
20,0.001121201928467317,(1050.9882732812557-529.907168754725j)
21,0.001177262024890683,(875.167749605465-380.9506086848206j)
22,0.0012333221213140487,(-1473.6332654544267-1342.10043235698j)
23,0.0012893822177374144,(26.572971947238592+108.62267221925562j)
24,0.0013454423141607804,(1128.6072442490706+1935.6196265784886j)
25,0.0014015024105841463,(-692.3336782963084+127.02482704939018j)
26,0.001457562507007512,(551.9624794498827+833.877479445273j)
27,0.0015136226034308778,(-492.5032645246975-1174.7229440506062j)
28,0.0015696826998542438,(-1074.6711751649505+1110.2590744702943j)
29,0.0016257427962776097,(-2866.5850107577503-395.3758817197877j)
30,0.0016818028927009755,(850.1035307752153+1446.4610993653173j)
31,0.0017378629891243412,(-831.7857813436627-525.3996599411832j)
32,0.0017939230855477072,(1587.739504048935+2592.847678147566j)
33,0.0018499831819710731,(-2720.0980370675397+1552.513010616799j)
34,0.0019060432783944389,(-288.5015841493498-717.3932791786063j)
35,0.0019621033748178046,(367.52578822948146+339.1711047560965j)
36,0.0020181634712411706,(103.94935427592395+298.91594111463905j)
37,0.0020742235676645365,(-1786.6053020053541-171.85011481915728j)
38,0.002130283664087902,(-1606.7295253892887+136.80897976678813j)
39,0.002186343760511268,(-1886.1926099372863+1131.2196152201109j)
40,0.002242403856934634,(-1747.0659578785433-224.50372426657748j)
41,0.002298463953358,(-4503.647093153145-4000.0212124905556j)
42,0.002354524049781366,(-1895.7863959941128+785.5232462728956j)
43,0.0024105841462047314,(51.12084802304014-1316.0979850491212j)
44,0.0024666442426280973,(-2562.6735230055824-473.3453498775784j)
45,0.0025227043390514633,(-4930.430436119262-264.99216589091156j)
46,0.002578764435474829,(-5954.62242712368-2746.3699083554447j)
47,0.0026348245318981948,(-7846.055735008224-2860.142374025136j)
48,0.0026908846283215607,(-13169.666179924205-4400.2022246928955j)
49,0.0027469447247449267,(75847.04895478961+27913.90464290312j)
50,0.0028030048211682927,(10931.359144148075+3923.247969867751j)
51,0.002859064917591658,(5562.676674233243+829.4859090503501j)
52,0.002915125014015024,(3847.9955996707176+2039.051648762274j)
53,0.00297118511043839,(1385.9743254729747-158.8021589352589j)
54,0.0030272452068617556,(744.2651992656595-2566.902465533164j)
55,0.0030833053032851216,(-660.8233531628562+1063.087403014106j)
56,0.0031393653997084875,(514.6620985938914-527.9498048126156j)
57,0.0031954254961318535,(3470.660878957745+193.2812194384976j)
58,0.0032514855925552194,(1833.7999623313308+73.00698827694691j)
59,0.003307545688978585,(1487.4931855418552+59.93953741092969j)
60,0.003363605785401951,(1724.4239421591597+473.3379311294847j)
61,0.003419665881825317,(-481.4206527669021+2815.069328337595j)
62,0.0034757259782486824,(3072.227423936979+317.6191556449644j)
63,0.0035317860746720484,(294.36583798554085+341.60109107443867j)
64,0.0035878461710954143,(-220.55595019626958+1475.7098619259966j)
65,0.0036439062675187803,(-90.16853191794308+553.6822010003441j)
66,0.0036999663639421462,(-333.72893860214447+1185.8039653359501j)
67,0.0037560264603655118,(-1392.1706867680368+1304.9492099797837j)
68,0.0038120865567888777,(1492.4183865334778+815.0253667959403j)
69,0.0038681466532122437,(519.1227512148503+981.820174786393j)
70,0.003924206749635609,(259.9597433194399+291.3850516948244j)
71,0.003980266846058975,(1073.6611602582325+757.2944093620462j)
72,0.004036326942482341,(197.48549656153352+1755.1819054551595j)
73,0.004092387038905707,(-478.18560217971185+2809.8053364013085j)
74,0.004148447135329073,(597.5606636476891+140.29203739905088j)
75,0.004204507231752439,(860.769672782707-823.3695018749702j)
76,0.004260567328175804,(3036.6984754540417-52.752089007930635j)
77,0.00431662742459917,(-870.0074614469078+1182.7088191708242j)
78,0.004372687521022536,(13.218031572318768-39.218932811982924j)
79,0.004428747617445902,(2444.237486386431+1839.067689469585j)
80,0.004484807713869268,(-307.42478688213066-474.5744571227034j)
81,0.004540867810292634,(-500.23472884785633-1056.324708246145j)
82,0.004596927906716,(-1810.1288666140074-94.79684532328656j)
83,0.004652988003139366,(-297.49052396969637+40.74979693239591j)
84,0.004709048099562732,(1643.6435435473668+300.8495516927595j)
85,0.004765108195986097,(-1189.156414177117+1223.8239767035666j)
86,0.004821168292409463,(-128.2921249583261+97.44698865106022j)
87,0.004877228388832829,(-1230.036776489671-239.93481282167386j)
88,0.004933288485256195,(-549.7540592803133+878.3736635913318j)
89,0.004989348581679561,(-1449.6951187584525-740.8384128072394j)
90,0.005045408678102927,(315.49417023393033-266.17151731895444j)
91,0.0051014687745262926,(-801.2112054726741+638.0296288509343j)
92,0.005157528870949658,(-1386.6642133629648-22.452378250024836j)
93,0.005213588967373024,(-1156.6951943460645-236.2543717220109j)
94,0.0052696490637963896,(-947.9003811080297+179.2330498350448j)
95,0.0053257091602197555,(-1613.9272270173421+305.455356226711j)
96,0.0053817692566431215,(633.8878246800037+1525.6644766877541j)
97,0.005437829353066487,(-264.9880482857912+3418.664532375851j)
98,0.005493889449489853,(696.2740080894109-6492.9061665034005j)
