,f (/years),component
0,0.0,(318567.99999999994+6.892264536872972e-12j)
1,0.020475950218634378,(-258.0812284928339+2215.5544052549244j)
2,0.040951900437268755,(-843.311888205344-322.9446738482846j)
3,0.06142785065590313,(-1088.8944957223507+791.9100437441055j)
4,0.08190380087453751,(-253.3139900231636-783.2457385459583j)
5,0.10237975109317188,(-1885.8593496913968+531.7045297573741j)
6,0.12285570131180626,(1029.6628571340696+1493.5705515509967j)
7,0.14333165153044064,(32.439413752580656+939.9031498797563j)
8,0.16380760174907502,(729.2440772463267-1004.1004585578298j)
9,0.18428355196770937,(-143.5326971276853+32.57998963574962j)
10,0.20475950218634376,(279.017966713031+1452.5426450381153j)
11,0.22523545240497814,(-247.68385470044944-534.836121736437j)
12,0.24571140262361252,(-752.0604161520633+478.0747856280325j)
13,0.26618735284224687,(-688.7292927131498-81.60535348498206j)
14,0.2866633030608813,(-552.3606622524183+643.4691393340914j)
15,0.30713925327951563,(148.39502560915435+304.2702474161993j)
16,0.32761520349815004,(-774.8335999454712-1401.1987066960207j)
17,0.3480911537167844,(-494.7690623950492-110.72714598482699j)
18,0.36856710393541875,(601.3013247724414-157.8895339327562j)
19,0.3890430541540531,(-45.874478924461016+597.619855050766j)
20,0.4095190043726875,(-670.8509760773477-1753.5279292646253j)
21,0.4299949545913219,(100.04531286429693+487.49711641372534j)
22,0.4504709048099563,(-1270.770336380296+798.1349989470801j)
23,0.4709468550285906,(-278.12510668979394-934.0930570416765j)
24,0.49142280524722504,(54.79330835923891+245.867290931795j)
25,0.5118987554658595,(-307.36629919772895+217.92092723321966j)
26,0.5323747056844937,(-210.9462520644663+1642.251785388341j)
27,0.5528506559031281,(-1002.7710222634516-114.16596083021668j)
28,0.5733266061217626,(-1174.5325956219651-206.68370678354285j)
29,0.5938025563403969,(-1329.760977489128+391.7252472732796j)
30,0.6142785065590313,(-256.9112121904931-757.7252908824556j)
31,0.6347544567776656,(-946.5922354963259+160.89219397000576j)
32,0.6552304069963001,(639.2717393386384+1921.7252045950797j)
33,0.6757063572149344,(-1449.9552278448891+1338.7616892122196j)
34,0.6961823074335688,(-1044.8422180430955+488.83005774492347j)
35,0.7166582576522031,(-351.0178107644203-15.90417397252746j)
36,0.7371342078708375,(-738.4185417786774-288.2657352070471j)
37,0.757610158089472,(-13.977909135404843+1146.5602565262404j)
38,0.7780861083081062,(-1092.372033740526+532.242728652403j)
39,0.7985620585267407,(-1226.992151376941-244.3697614014028j)
40,0.819038008745375,(-1045.6251763080122-466.34402409852134j)
41,0.8395139589640095,(-1305.1128556537014+860.9642472826101j)
42,0.8599899091826438,(-1249.1416117462481+233.04084207127792j)
43,0.8804658594012781,(-164.75554267385547-238.28625819155377j)
44,0.9009418096199125,(-3204.8838012180277-222.43720727611458j)
45,0.921417759838547,(-2354.9269532321564-717.5314640336961j)
46,0.9418937100571813,(-3788.364517921707-707.1498026911545j)
