,f (/years),component
0,0.0,(426456.8999999999+9.510614518148941e-12j)
1,0.020475950218634378,(76.8099896624372+3877.107807584639j)
2,0.040951900437268755,(799.5633258072202+1194.4083614205322j)
3,0.06142785065590313,(-516.319827225349+1608.1113252804787j)
4,0.08190380087453751,(-1601.165875962355-663.7767320296888j)
5,0.10237975109317188,(-824.3689074179019-290.21727171291195j)
6,0.12285570131180626,(-303.97404142683894+125.76712280548116j)
7,0.14333165153044064,(84.42515705264569+33.553828895107344j)
8,0.16380760174907502,(-96.54079714774048+794.4175366674505j)
9,0.18428355196770937,(181.35502931867848-520.180300828563j)
10,0.20475950218634376,(-410.2111107427423-416.87423315448797j)
11,0.22523545240497814,(468.31384802157856+701.3419833733545j)
12,0.24571140262361252,(-814.7594366524133+49.427190790270075j)
13,0.26618735284224687,(237.46435878106084-1240.294671376182j)
14,0.2866633030608813,(182.6787854563995+1436.8749090126782j)
15,0.30713925327951563,(198.8196663113329+858.6325937340652j)
16,0.32761520349815004,(-959.0809761023327+1180.053319663271j)
17,0.3480911537167844,(412.0483797874713+309.4345493922014j)
18,0.36856710393541875,(149.68546838190514+782.0328947862079j)
19,0.3890430541540531,(488.69278285899827-859.1768915980488j)
20,0.4095190043726875,(16.563304387310648+475.5161376734514j)
21,0.4299949545913219,(904.8877104153316+411.5828197242833j)
22,0.4504709048099563,(-17.50568224972733-115.68071276151619j)
23,0.4709468550285906,(-548.9290874121448+121.5128435931199j)
24,0.49142280524722504,(260.57752598994875+33.307961392724614j)
25,0.5118987554658595,(-17.29097796577083+379.4739272475165j)
26,0.5323747056844937,(-981.5183266204778-97.05822479237142j)
27,0.5528506559031281,(318.846673898918+498.4429713920671j)
28,0.5733266061217626,(-903.6814926298449+513.0024166102373j)
29,0.5938025563403969,(10.222135740456139+276.28606199207405j)
30,0.6142785065590313,(-32.91082073000145-62.89249278851965j)
31,0.6347544567776656,(-699.1931625589955-72.95534532956971j)
32,0.6552304069963001,(310.7774391440794+270.44264071451875j)
33,0.6757063572149344,(-674.1326158224045+321.82936955781236j)
34,0.6961823074335688,(-558.9222791160228+225.6231305507228j)
35,0.7166582576522031,(-409.84711608257345+193.84590089515655j)
36,0.7371342078708375,(-119.73899178917749-184.76684284335005j)
37,0.757610158089472,(-1216.3921686877356-1169.2953373849818j)
38,0.7780861083081062,(-618.0838433550643-540.0014307832525j)
39,0.7985620585267407,(-575.3313917685365+651.3502158304213j)
40,0.819038008745375,(-987.8063299882222+122.23691815202048j)
41,0.8395139589640095,(-1202.677257452274-535.4548921530757j)
42,0.8599899091826438,(-992.2266251995287+320.88934630088613j)
43,0.8804658594012781,(-1190.36026330966-631.0160522927796j)
44,0.9009418096199125,(-1364.5524246542045-331.2407488785159j)
45,0.921417759838547,(-1678.9035569715734-406.5960727964845j)
46,0.9418937100571813,(-2315.1351580427963+208.33132840822805j)
47,0.9623696602758156,(-2858.38818856119-215.81839721796143j)
48,0.9828456104944501,(-6217.245144552435-962.1790226838534j)
49,1.0033215607130845,(34373.7618179231+6629.026344552105j)
50,1.023797510931719,(5228.458834779819+1440.4663723301592j)
51,1.0442734611503532,(2655.4025571628304+219.23997298279767j)
52,1.0647494113689875,(1625.5964823988738+778.7367350623174j)
53,1.085225361587622,(1258.149739452181+564.9974535536885j)
54,1.1057013118062562,(243.9889612333543+138.41015081496977j)
55,1.1261772620248907,(912.560605089783-262.22722580902666j)
56,1.1466532122435251,(693.0563043456243-251.01523616017073j)
57,1.1671291624621596,(538.1220352598664+143.2326163337208j)
58,1.1876051126807938,(678.9899867173841+79.48572851895295j)
59,1.208081062899428,(34.995376882304825-181.83427898436776j)
60,1.2285570131180625,(195.08113049985815-63.81870090917355j)
61,1.249032963336697,(538.8297303420567+455.7280563973575j)
62,1.2695089135553312,(1379.934431731442-65.24312952324328j)
63,1.2899848637739657,(229.41315903065566+480.0062228079621j)
64,1.3104608139926002,(863.8051838875497+63.645975038682195j)
65,1.3309367642112344,(395.2744940222982+552.6822068947386j)
66,1.3514127144298689,(100.24757770710436+313.16844933007155j)
67,1.3718886646485031,(-185.6329476264438+814.9183378343097j)
68,1.3923646148671376,(83.96230009651013+329.7010647383456j)
69,1.412840565085772,(392.1158030897953-419.219227534911j)
70,1.4333165153044063,(567.3616199000178+233.26145320139597j)
71,1.4537924655230408,(314.9553525669023+242.73719645109702j)
72,1.474268415741675,(86.91642549437427+722.2221133648907j)
73,1.4947443659603095,(-53.78586471909978+510.4978043968998j)
74,1.515220316178944,(-549.977720978441+94.78008123308723j)
75,1.5356962663975784,(106.32358004518892-947.7487132605761j)
76,1.5561722166162124,(780.5912363632502+389.294943258477j)
77,1.5766481668348469,(-343.69940157280155+762.6492209568265j)
78,1.5971241170534813,(452.39585681640915-143.99845225242328j)
79,1.6176000672721156,(410.0910301037253+433.1918538198097j)
80,1.63807601749075,(253.81567570057132-97.24172970690063j)
81,1.6585519677093845,(276.81963249664136-437.40893270706835j)
82,1.679027917928019,(-130.2908089649097+310.07105164972245j)
83,1.6995038681466534,(30.716960546521193-241.97920347815523j)
84,1.7199798183652877,(307.837868776412-249.5465992602737j)
85,1.740455768583922,(306.89785787945755+523.2262595678542j)
86,1.7609317188025562,(-6.032725112724258+34.83181485500076j)
87,1.7814076690211906,(-115.55966273610683-93.02772866529082j)
88,1.801883619239825,(224.03725640521358-53.53818606478763j)
89,1.8223595694584596,(-19.34607597248491+547.4477243812654j)
90,1.842835519677094,(918.0979248309889-154.49112535090234j)
91,1.8633114698957283,(170.28178874001352+312.1643376787785j)
92,1.8837874201143625,(21.68170815227554+496.71445590628355j)
93,1.904263370332997,(-218.38231123060308+354.8347600667232j)
94,1.9247393205516312,(-343.4150690724998-142.636652763034j)
95,1.9452152707702657,(-346.3284859298661+757.4479645602302j)
