station1,station2,dist,sim
001019,030161,1884.7970714760079,4.339805863777416
001019,031011,2064.868278134515,3.1538069661676174
001019,032040,2210.065556945065,3.5247342611417847
001019,033119,2505.2067336544806,5.247799436924031
001019,034084,2178.876355803092,4.696503015740417
001019,036007,2211.3564945141948,5.345030937064865
001019,036031,2112.379004026214,5.727596908154508
001019,037010,1369.9811551812904,4.40708723241655
001019,038003,1692.3957507948503,5.463429160524421
001019,038026,1847.7197131731507,6.686613176798487
001019,039066,2889.9650099889063,7.0875269537554475
001019,039083,2698.573193330347,5.5316669323457885
001019,039128,2929.2771083016523,6.489561077794475
001019,040004,3075.563896440309,8.383423208071628
001019,040043,3118.9600192103667,6.784968835436962
001019,040842,3103.157644907937,7.609839527773645
001019,042112,2802.9553210566623,8.553590000264371
001019,043109,2733.749143052007,8.56459206789386
001019,044021,2442.9620762153995,8.169394973191057
001019,045025,2337.336839801306,7.303560277535827
001019,046012,2563.204312757606,9.913262527099807
001019,046126,2311.3567691144617,8.477178131671746
001019,048027,2732.09419728793,9.503655338431026
001019,048245,2640.6611193614885,8.809590566223505
001019,050017,3007.2647256914624,12.364744342300746
001019,052088,2810.7328478963577,9.852657891561787
001019,053115,2919.4928872792816,9.16640959434107
001019,055024,3042.9973879176287,9.866837511902041
001019,056242,3041.655052894595,12.461712229154799
001019,058012,3217.0774586769626,8.136972218671339
001019,061078,3273.582138509081,10.29913659584216
001019,061363,3148.0777943543126,11.406095439877475
001019,063005,3140.248528594083,14.814508565519644
001019,065070,2986.256533213178,11.390500330256366
001019,067105,3242.6452772476346,10.539038091797686
001019,068072,3314.483118821497,11.22631295422839
001019,068151,3343.8809187023035,10.703803987688431
001019,069018,3354.550085122073,11.78629031088589
001019,070351,3245.642667539801,15.268080065805757
001019,072150,3116.158670886819,12.891828063653357
001019,072161,3236.0913324713633,19.813806531029513
001019,074258,2987.365824515238,12.33767850042203
001019,076031,2706.174845454685,11.171840384657035
001019,078015,2866.4572062310244,13.150947517342406
001019,080023,2940.049969971771,12.188810435867865
001019,082039,3128.3311999950024,14.016727492107538
001019,084016,3459.491716032995,12.464283495981727
001019,084145,3376.2126242500253,13.123303688102961
001019,085072,3328.4656533861294,13.89694759534544
001019,085096,3371.8430421648454,13.457275313003443
001019,087031,3170.1642179067762,13.560239821522947
001019,090015,3192.336737230572,13.825562646732614
001019,091293,3556.1124207512175,14.273173750050068
001019,091311,3621.2916526323265,15.961700003449058
001019,092045,3635.501134353275,13.619007456120523
001019,094029,3743.497816183866,14.610921088114361
001019,094198,3787.087198493566,15.348379427819472
001019,094220,3739.254267541669,16.269243105499033
001019,096003,3636.8250802710536,19.620319499883237
003003,001019,621.8048905012031,2.3379529615010872
003003,003003,0.0,0.0
003003,004032,464.69562557341584,2.2998700957602183
003003,004106,443.44528326320483,3.238108666049943
003003,005007,974.4591650594102,4.057528086804589
003003,006011,1174.777604896357,5.528193987551072
003003,007045,1035.8280309096606,6.356240843666544
003003,008296,1401.8445193922444,8.219654274316175
003003,008297,1481.9493105773022,9.375173811165665
003003,009021,1676.7234731661836,9.557855038917722
003003,009518,1957.4881509105257,10.360540671600567
003003,009617,1879.8882287168046,12.444405472260827
003003,009789,1766.3826750728542,10.87039336985243
003003,010092,1556.0445118279774,9.60522670998962
003003,010286,1601.917416282131,10.255599222908256
003003,010916,1809.652990660018,11.95534942059836
003003,010917,1729.3797408252458,12.086476926926757
003003,011003,1666.6142716957825,10.283557470247226
003003,011052,1551.8340788712076,9.8567858907086
003003,012038,1429.6126464946242,9.479895280710778
003003,013017,1006.9803646538776,6.371720632410977
003003,014015,1113.279672731726,2.8522326538059657
003003,014825,948.2358011200569,2.9294668713605465
003003,015135,1271.4599008222137,3.5580159677205487
003003,015590,1373.4491716446198,7.926779124196677
003003,015666,854.3942625566092,4.16996343767251
003003,016001,2076.2855509952815,8.993994486902892
003003,016098,1888.125149552657,9.29244138873806
003003,017043,1722.947878395331,7.271018867526376
003003,017126,2067.2250932465113,7.857982481760802
003003,018012,1951.4830103849838,11.014088842729592
003003,018044,2148.9496033065075,10.685904525376811
003003,018192,2292.2697266421137,11.506004006031452
003003,021133,2370.9038963948033,11.699477083486642
003003,022823,2432.936932033164,12.319939492177268
003003,023000,2485.3767675419995,10.748047904795314
003003,023373,2477.7419903452574,12.731186969722465
003003,026021,2846.363514677888,13.568998112031931
003003,026026,2737.21885417255,12.574855297553075
003003,027045,2189.440268204991,2.919418967876282
003003,027058,2308.79865344275,3.177265276730364
003003,028004,2331.469116979112,3.00746237567188
003003,029063,1993.5806368458316,2.586406561758351
003003,029077,1830.5983532655591,2.5978278835831863
003003,030124,2249.4988761832965,3.2986475478686392
003003,030161,2210.7688109203173,4.202625713304945
003003,031011,2495.697215696545,3.1421966915898394
003003,032040,2587.1904432743663,3.31582588719876
003003,033119,2845.993889126449,5.020694361823279
003003,034084,2535.6403770151683,4.545253627279849
003003,036007,2473.5168521139944,4.8443801756035
003003,036031,2369.7326804230015,5.322873684336046
003003,037010,1684.5628029569984,4.232968768285245
003003,038003,1920.412120202885,5.138129160623531
003003,038026,1971.4391563043337,6.150038342585732
003003,039066,3143.509416428098,6.666603044603496
003003,039083,2994.4973469029264,5.179425892350254
003003,039128,3201.3426458832923,6.127689829775638
003003,040004,3293.750612316454,7.93805977015859
003003,040043,3353.2560016406105,6.411654374805373
003003,040842,3328.4840909005666,7.130398874493965
003003,042112,3025.8396937898633,8.16444072915463
003003,043109,2914.0632989584515,8.063475445063808
003003,044021,2640.7912014812428,7.791599271593408
003003,045025,2469.642744956089,6.6982741263806655
003003,046012,2606.8562597733358,9.398145741077666
003003,046126,2383.1340006815103,7.86660127778709
003003,048027,2808.488462871873,9.025179226049445
003003,048245,2750.16537524861,8.217333038730917
003003,050017,3049.9220588684125,11.714171992143534
003003,052088,2943.144736693227,9.393067115926545
003003,053115,3079.0593716101002,8.651596757390791
003003,055024,3174.456702778993,9.362425935698335
003003,056242,3205.3535705275895,12.112604182226864
003003,058012,3403.401239537579,7.717700522809733
003003,061078,3383.6815642191164,9.800873525623988
003003,061363,3264.2923175143396,10.809341662695564
003003,063005,3217.640393767521,14.30575297582987
003003,065070,3077.665190475744,10.914612990057625
003003,067105,3328.254603440319,10.05261291749224
003003,068072,3372.8806222090084,10.72255494844802
003003,068151,3402.142161603007,10.294687666490033
003003,069018,3391.972733104513,11.439931991639657
003003,070351,3284.3150898884705,14.902352005609401
003003,072150,3138.820131283025,12.421280038971059
003003,072161,3254.812783983456,19.236723712664176
003003,074258,2972.299138199871,11.809628308325
003003,076031,2675.240723737235,10.654551093750866
003003,078015,2792.011059184035,12.681748209986477
003003,080023,2908.3600030607777,11.703140032788816
003003,082039,3122.908536566005,13.5517478231297
003003,084016,3465.926206654094,11.991563989738532
003003,084145,3365.6000176355155,12.713503219607137
003003,085072,3296.1218862608043,13.510284654274926
003003,085096,3315.2075121110643,12.988239232560078
003003,087031,3113.40676866627,13.16597079613241
003003,090015,3103.8571555484377,13.429234855419637
003003,091293,3474.8310042959574,13.842091925563118
003003,091311,3537.6681953767757,15.563033733208785
003003,092045,3571.8956628882484,13.190271318007174
003003,094029,3642.6518136869013,14.192848912271467
003003,094198,3676.4383053692595,15.008167806536802
003003,094220,3634.4712305864578,15.810428500054766
003003,096003,3532.9564668158105,19.262567771954355
004032,001019,1085.8258830999914,3.4106142643964703
004032,003003,464.69562557341584,2.2998700957602183
004032,004032,0.0,0.0
004032,004106,146.57594800049304,2.3749403444218506
004032,005007,513.633344904555,3.235878339045945
004032,006011,714.9670801108481,5.082154964176908
004032,007045,694.0454609551243,5.540692598379592
004032,008296,1016.5490874652567,7.585164480992753
004032,008297,1118.6444097973024,8.81755687147871
004032,009021,1311.750089128971,9.125978844697318
004032,009518,1594.2374902101924,10.136321482832484
004032,009617,1529.5620075961456,12.031370550820233
004032,009789,1530.5389938708613,10.559631390541114
004032,010092,1235.10972480048,9.02549982660298
004032,010286,1258.7454961790481,9.701811643163483
004032,010916,1483.8006482341461,11.53472311353005
004032,010917,1381.4191041066422,11.599041120994157
004032,011003,1619.5173429330098,9.957295934213255
004032,011052,1501.5288333944222,9.373624606094351
004032,012038,1191.711367234036,8.932863088412185
004032,013017,1118.618724841054,5.57955470285022
004032,014015,1577.260792091447,3.9556216352441385
004032,014825,1378.5735037591312,3.5914970527907295
004032,015135,1626.3205878379447,3.4981936874778055
004032,015590,1616.4962264308626,7.336290602091739
004032,015666,1187.251151292,3.980242842891583
004032,016001,2174.3793383282373,8.408958080523414
004032,016098,1965.9868800200836,8.720397947971456
004032,017043,1883.3925235163995,6.583834507950462
004032,017126,2209.4011441754424,7.188402195613261
004032,018012,1987.5269215823398,10.646440418331428
004032,018044,2193.6640052987773,10.216902074267022
004032,018192,2316.280266192422,11.16112363356272
004032,021133,2437.4505904638872,11.213252778196154
004032,022823,2447.8957836215277,12.03937793184487
004032,023000,2536.80234076291,10.343312299861568
004032,023373,2541.0277251923885,12.30903487293317
004032,026021,2877.801908701601,13.232507116395073
004032,026026,2766.91316602695,12.302303051964238
004032,027045,2622.397801175614,3.923531030799896
004032,027058,2754.316937746164,4.186029798529897
004032,028004,2728.512814367849,3.6077748645056578
004032,029063,2375.9338858842752,3.343301629537571
004032,029077,2214.702058861877,3.0660224169118737
004032,030124,2620.055181072667,3.686510114964632
004032,030161,2547.405316094349,4.042830270023798
004032,031011,2880.1141616886953,3.6172067475719745
004032,032040,2942.3828328589207,3.5700306381468914
004032,033119,3176.618269320269,4.917598003897336
004032,034084,2880.938472790631,4.507192837453861
004032,036007,2767.6011228523103,4.502707167988272
004032,036031,2664.0310352805504,4.877265464441101
004032,037010,2033.9781158398011,4.053006496596434
004032,038003,2214.684214513605,4.594505176811296
004032,038026,2202.5563844870785,5.50022860273351
004032,039066,3417.191334774376,6.308294550308414
004032,039083,3296.5165523582327,5.028205926125123
004032,039128,3485.3026019424324,5.927577906300803
004032,040004,3542.5216150595807,7.614171186583693
004032,040043,3611.1208975040213,6.218996604528835
004032,040842,3581.1329927090824,6.880504300442048
004032,042112,3282.937857629968,7.702715987403201
004032,043109,3146.9688677157897,7.561889761156736
004032,044021,2891.840746852049,7.2633361595990245
004032,045025,2685.0178341273777,6.053540094254589
004032,046012,2758.675262544298,8.833682421882294
004032,046126,2562.33720637432,7.224070016999776
004032,048027,2976.100753464604,8.407725294881823
004032,048245,2941.672019907078,7.605099709320135
004032,050017,3187.4744921591923,11.202294194738156
004032,052088,3144.364200649899,8.838430492850124
004032,053115,3294.693113040599,8.121533495290338
004032,055024,3369.420972376772,8.87488640323967
004032,056242,3420.861337831494,11.620678394106804
004032,058012,3629.655288854562,7.4611527162904
004032,061078,3559.7134149236276,9.451907393793594
004032,061363,3447.0372663744406,10.392810566630112
004032,063005,3375.0418953389903,13.809136157389284
004032,065070,3248.063489686382,10.378368298398183
004032,067105,3488.766568993946,9.658461559298502
004032,068072,3513.548449082439,10.384293339252855
004032,068151,3542.0682637210175,10.043191129984258
004032,069018,3517.46815283106,11.130790987994274
004032,070351,3413.1716741988653,14.436249568968947
004032,072150,3259.9542820387624,11.905299659724388
004032,072161,3370.2333922580647,18.806345485829844
004032,074258,3070.9841010325194,11.301468445133292
004032,076031,2771.947469233459,10.143818334310374
004032,078015,2852.5827483307708,12.228046046337944
004032,080023,2996.867164068187,11.2138468156715
004032,082039,3224.3728659260187,13.067266765475798
004032,084016,3567.64618577967,11.714786348866184
004032,084145,3457.2593071596907,12.399601016844258
004032,085072,3373.5608680727105,13.13603816811061
004032,085096,3374.19139792354,12.701993639976969
004032,087031,3177.510752128284,12.821524359166302
004032,090015,3144.375998569087,13.12915939198487
004032,091293,3511.5371812623634,13.53790739996156
004032,091311,3571.2002589928748,15.191151620924261
004032,092045,3619.783567151232,12.897974131168944
004032,094029,3660.814129288906,13.864070807368433
004032,094198,3686.3760943394154,14.720739399927075
004032,094220,3649.7867933701045,15.478890505525623
004032,096003,3551.1521803287214,18.951611057072444
004106,001019,1057.1561094755532,3.990047489253422
004106,003003,443.44528326320483,3.238108666049943
004106,004032,146.57594800049304,2.3749403444218506
004106,004106,0.0,0.0
004106,005007,595.8476168330529,4.225659470029819
004106,006011,746.4479346520272,6.37011144872348
004106,007045,617.0999665716143,5.8881592361145145
004106,008296,967.9962055243484,8.383897455345805
004106,008297,1057.7077091780284,9.709226125948154
004106,009021,1252.791700785727,10.255164245260012
004106,009518,1535.513999852994,11.407697900814323
004106,009617,1464.0700284929642,13.089236975571572
004106,009789,1422.7715211087566,11.694500839141122
004106,010092,1154.606397727757,9.8602651685119
004106,010286,1188.4220837894682,10.57473844058014
004106,010916,1406.924791183471,12.581612390712651
004106,010917,1314.093816095942,12.577452182167649
004106,011003,1478.5969326006139,10.998249767891993
004106,011052,1360.4731271389944,10.170320426472648
004106,012038,1081.9138687226632,9.708158315913538
004106,013017,973.818899864587,5.732676117774023
004106,014015,1532.9981909808168,4.836448989914389
004106,014825,1298.5657757643044,3.688122678054808
004106,015135,1513.282044212215,3.759428449420229
004106,015590,1480.8883183221021,7.847775394078263
004106,015666,1073.3877555744523,3.9996859025846776
004106,016001,2027.8125411784501,9.080207312925006
004106,016098,1819.4460284412864,9.362112132291557
004106,017043,1738.9477430659185,6.911032583278794
004106,017126,2063.691322585776,7.702813779435645
004106,018012,1841.9489925199605,11.57722743418111
004106,018044,2047.9566102072918,11.066230163121187
004106,018192,2171.5954317158917,12.232915739553325
004106,021133,2291.249967099999,12.08657331648076
004106,022823,2303.860618683216,13.154584924167661
004106,023000,2391.0974985235016,11.322866178180195
004106,023373,2394.9557492227846,13.213394779514777
004106,026021,2733.2084769555413,14.275773455771885
004106,026026,2622.3311334904447,13.424600268908472
004106,027045,2537.0045267040055,4.86364381121292
004106,027058,2678.0879672610577,5.246263767253163
004106,028004,2624.5262493351206,4.716086896580008
004106,029063,2267.522533616647,3.920671382081657
004106,029077,2107.5447101645395,3.8582388083215555
004106,030124,2506.9139629541946,4.624419637093924
004106,030161,2425.0937990529774,4.580746261414259
004106,031011,2770.9348784389285,4.904676795635782
004106,032040,2823.8749921653352,4.697307460102477
004106,033119,3051.4846611053263,6.039822901225228
004106,034084,2759.934059717552,5.533213493204188
004106,036007,2635.9700933409586,5.089165040549463
004106,036031,2532.658542112103,5.389091343480634
004106,037010,1916.8561433712073,4.355377977105071
004106,038003,2084.5351235210155,4.885068914607145
004106,038026,2063.3142177037616,5.718281559186196
004106,039066,3281.3076665367253,7.235421457082239
004106,039083,3165.3803890646423,6.044892211171065
004106,039128,3350.87726683168,7.0853530010977614
004106,040004,3403.2867839092673,8.534080260524586
004106,040043,3472.9110328384095,7.429235311927653
004106,040842,3442.316281380379,7.97102599780474
004106,042112,3144.9772491289787,8.474390899483174
004106,043109,3006.4070019786827,8.199011954452965
004106,044021,2753.638289088812,7.882970848579541
004106,045025,2543.322718777777,6.37457826855646
004106,046012,2612.948601888739,9.499476863305588
004106,046126,2418.0745267071347,7.743512164185141
004106,048027,2830.900966489467,8.993013272379283
004106,048245,2797.8389451319626,8.178119119113786
004106,050017,3041.1871650214343,11.941119481437362
004106,052088,3001.0409423869837,9.523302161216645
004106,053115,3152.3806706011364,8.833127606470711
004106,055024,3225.504348434565,9.663595267662629
004106,056242,3278.43763560588,12.510182412164648
004106,058012,3488.0171589144556,8.611139670226985
004106,061078,3414.6200569325565,10.446478221667148
004106,061363,3302.3421599143962,11.226737412259757
004106,063005,3229.2491106478074,14.704100104893866
004106,065070,3102.847226075271,11.136004288737814
004106,067105,3343.0451701507695,10.531305382802058
004106,068072,3367.2566738586347,11.408931689792299
004106,068151,3395.75609540173,11.133956246624033
004106,069018,3370.949540035647,12.227767951299606
004106,070351,3266.700338580609,15.29850363523369
004106,072150,3113.420479747599,12.70637459975355
004106,072161,3223.6628594900994,19.66454755115876
004106,074258,2924.44156948147,12.118744818146467
004106,076031,2625.3923942365245,10.915197567270697
004106,078015,2706.733021382869,13.161783576078752
004106,080023,2850.420114219256,12.07450668968674
004106,082039,3077.8236777387065,13.927611442216715
004106,084016,3421.1205428237963,12.86433238503809
004106,084145,3310.8400079367057,13.396608332496012
004106,085072,3227.406685776099,14.142730795143066
004106,085096,3228.610638456363,13.82269518389396
004106,087031,3031.6774885292375,13.799839712166877
004106,090015,2999.4867714343627,14.227479235110671
004106,091293,3367.0363540837616,14.654145935748849
004106,091311,3426.904578900579,16.205288718518336
004106,092045,3474.7682188183303,14.03600198503066
004106,094029,3517.5207445632805,14.904634718937292
004106,094198,3543.6779730369226,15.809182606079231
004106,094220,3506.682299605016,16.479382490628193
004106,096003,3407.7926552985145,19.924301480679816
005007,001019,1591.0824033761826,5.018051502142886
005007,003003,974.4591650594102,4.057528086804589
005007,004032,513.633344904555,3.235878339045945
005007,004106,595.8476168330529,4.225659470029819
005007,005007,0.0,0.0
005007,006011,297.5497861764139,3.078440724868645
005007,007045,662.0993700813312,3.6276410124316776
005007,008296,797.9597039332496,5.240288252207693
005007,008297,929.5622478087112,6.563638007872795
005007,009021,1093.02349923167,6.791594435246795
005007,009518,1352.842254883923,8.077560476001565
005007,009617,1316.9783050434821,9.79315807605348
005007,009789,1497.408512394512,8.361305594694587
005007,010092,1107.2210252064078,6.807758666621253
005007,010286,1088.0065116014646,7.353986976103566
005007,010916,1318.201281147279,9.230501866487282
005007,010917,1187.2813930575107,9.306583172604364
005007,011003,1799.1761191938474,7.834216795847299
005007,011052,1688.211841795362,7.314371186550452
005007,012038,1198.5582522008078,6.786256276555586
005007,013017,1479.0928755500718,4.461976135120552
005007,014015,2087.5356215953466,5.574778268239575
005007,014825,1888.5112144299399,5.080892761378875
005007,015135,2104.2861163281177,4.244776765684581
005007,015590,2031.2986342869438,5.866464295141335
005007,015666,1665.0706936461333,4.218126434020547
005007,016001,2457.638463236366,6.51584987793859
005007,016098,2240.531558649545,6.769905101521005
005007,017043,2229.4981549744593,5.307969559920677
005007,017126,2528.82305718962,5.538390460829901
005007,018012,2223.3881970275,8.623461550070457
005007,018044,2428.0021287904024,8.180991071764236
005007,018192,2525.904741891471,9.12446441474932
005007,021133,2682.783047967442,9.126799937866744
005007,022823,2643.6248434437744,10.07894144439141
005007,023000,2764.6310835838945,8.428288620805072
005007,023373,2779.893014554049,10.265558959084151
005007,026021,3076.0420888249773,11.162314774801162
005007,026026,2966.5902238537574,10.409784978882755
005007,027045,3130.3553689760397,5.329276816949803
005007,027058,3266.3070545134024,5.477948624635268
005007,028004,3219.1911789323694,4.1659218307380605
005007,029063,2860.4346679180526,4.971615347848139
005007,029077,2701.215031798608,4.215971246685818
005007,030124,3096.261291644531,4.001958059644291
005007,030161,3003.287483308953,3.990936253564029
005007,031011,3363.0246686991895,3.847274118202337
005007,032040,3406.953693022306,3.396527078090661
005007,033119,3623.0296977562525,3.6170840495178704
005007,034084,3339.517710590504,3.6916958452261808
005007,036007,3192.1631808865877,3.7962696719810505
005007,036031,3090.0489128440354,4.072465514480892
005007,037010,2503.2851875325737,4.224205557158889
005007,038003,2647.400974459442,4.168606966423079
005007,038026,2591.5035209176167,4.680380779864106
005007,039066,3819.3334877570355,4.537731927302713
005007,039083,3721.3572930447435,3.6986770862138694
005007,039128,3894.775181912756,4.273190745940746
005007,040004,3923.5319918850355,5.713942192321865
005007,040043,3998.784404432062,4.553882481084535
005007,040842,3964.8835415667572,5.066754731283693
005007,042112,3673.505092350527,5.797930938845329
005007,043109,3519.953225031355,5.832528677828619
005007,044021,3282.756859461476,5.534766493611269
005007,045025,3051.5096166479425,4.86927016865415
005007,046012,3071.070041370893,6.978725076216574
005007,046126,2902.292440698689,5.6693646280073775
005007,048027,3297.5272739879006,6.600373153255232
005007,048245,3283.9673577342037,5.925568475050835
005007,050017,3478.468662418409,9.112478409144874
005007,052088,3491.3552027801697,6.805125549945171
005007,053115,3651.490817803276,6.270857622721187
005007,055024,3707.737080939685,6.832086901703664
005007,056242,3775.861257624744,9.328392461429063
005007,058012,3991.1202753703965,5.650986730032475
005007,061078,3878.8906638783133,7.384818500876824
005007,061363,3773.6969488816694,8.356111209669104
005007,063005,3680.514018738123,11.619885682896458
005007,065070,3567.054103910677,8.21418785705743
005007,067105,3795.2260328366247,7.613380937279471
005007,068072,3801.743434109593,8.386040051239341
005007,068151,3829.137368854948,8.027495242155185
005007,069018,3791.6854206800076,9.049154588755309
005007,070351,3692.232640746215,12.018843365254261
005007,072150,3534.6849690997237,9.631870339451188
005007,072161,3637.6652851589342,16.582469124630936
005007,074258,3328.8248699107394,9.292194712401319
005007,076031,3035.075369710498,8.288085645506555
005007,078015,3079.7842653164794,10.152834709755968
005007,080023,3246.888832190683,9.10338223391429
005007,082039,3481.5971631453617,10.818326432165398
005007,084016,3818.7886888651446,9.719947947821762
005007,084145,3700.7949416413803,10.329082304134934
005007,085072,3605.0756196348993,11.02958301734669
005007,085096,3587.799844074012,10.76883111625688
005007,087031,3400.24207015287,10.589021495493123
005007,090015,3344.825475914471,11.148992646836508
005007,091293,3700.358430511046,11.503122087846979
005007,091311,3755.6807970636305,13.008153431329063
005007,092045,3817.731112551342,10.855389178157548
005007,094029,3828.0011274263047,11.83190229265238
005007,094198,3844.638814245749,12.55980730268499
005007,094220,3814.2650315061037,13.444020972026097
005007,096003,3720.474633844538,16.791595915164667
006011,001019,1796.22017071827,6.225072197918906
006011,003003,1174.777604896357,5.528193987551072
006011,004032,714.9670801108481,5.082154964176908
006011,004106,746.4479346520272,6.37011144872348
006011,005007,297.5497861764139,3.078440724868645
006011,006011,0.0,0.0
006011,007045,523.8201607423705,4.066581106069266
006011,008296,533.5400816706663,4.029401532124533
006011,008297,668.1055243929758,5.0295695623141485
006011,009021,814.5591472759559,5.052789352656419
006011,009518,1064.1143950660028,6.104839452092072
006011,009617,1035.2175849309083,7.91472369802373
006011,009789,1273.1512676111045,6.6849059763871495
006011,010092,860.360257727688,5.3854589050895
006011,010286,825.497653554465,5.881327029164851
006011,010916,1049.8496016152892,7.466136304498014
006011,010917,913.5112657667241,7.5450750319215185
006011,011003,1667.4869886332192,6.510648358629872
006011,011052,1564.54296250196,6.189814324740872
006011,012038,1007.2301993491025,5.65216350899468
006011,013017,1474.3057248951393,5.050650653291535
006011,014015,2278.7943733203774,6.518204788136293
006011,014825,2033.6371011167878,6.528035274441915
006011,015135,2187.3596790419256,5.6329062941509696
006011,015590,2050.1221290745775,5.5817498758242525
006011,015666,1756.8472596249212,5.418088697665577
006011,016001,2370.1943575643486,5.810998258326732
006011,016098,2152.037960816537,6.115903103970713
006011,017043,2189.425186513851,5.464428928201265
006011,017126,2464.0267705142924,5.3825105121559735
006011,018012,2111.7394771558193,7.325048649419049
006011,018044,2311.199068589559,6.985744704074171
006011,018192,2393.154920576225,7.500608984904437
006011,021133,2568.0928922198973,7.793447312811264
006011,022823,2501.2559748853914,8.344974643057517
006011,023000,2638.457751957661,7.022905764236843
006011,023373,2659.921420840169,8.799717414922412
006011,026021,2929.295564399929,9.469624377495679
006011,026026,2821.9226502692973,8.476983107405982
006011,027045,3259.441736625159,6.264675176258378
006011,027058,3411.2216078816846,6.260736820819763
006011,028004,3309.783961031161,4.8052631110749555
006011,029063,2943.8051214210263,6.313571637404177
006011,029077,2789.0963941175737,5.31954959678802
006011,030124,3165.721260733758,4.752101554291028
006011,030161,3048.210453327731,4.994998224476948
006011,031011,3440.2240730336694,4.327322141798314
006011,032040,3458.8641319654967,3.941762649727579
006011,033119,3652.2718184043424,3.2710358452344663
006011,034084,3384.680812639329,3.7758981449201072
006011,036007,3202.592004008907,4.3116894694734835
006011,036031,3102.888917245797,4.723666513279552
006011,037010,2569.6357890642917,5.360282323103021
006011,038003,2671.903008652599,5.155213744168908
006011,038026,2577.693558169777,5.358733140556677
006011,039066,3803.8200653908066,3.8018827095316565
006011,039083,3727.647144378276,3.4067538293741864
006011,039128,3885.3266140342485,3.279823311499613
006011,040004,3889.208910975479,4.469730968686195
006011,040043,3969.4776148136834,3.3007511906910643
006011,040842,3932.5349176288823,3.7286942424768843
006011,042112,3649.0670816538827,5.039329443750924
006011,043109,3482.3397952030937,5.241900011323731
006011,044021,3262.074596112776,5.187607301589284
006011,045025,3013.5409311605194,5.208222860312088
006011,046012,2993.6156966876247,6.164605371252885
006011,046126,2846.2838032254685,5.485892512663378
006011,048027,3223.745316031262,5.994384131971569
006011,048245,3225.192671595565,5.45837910086045
006011,050017,3382.4649468848047,7.819509137841179
006011,052088,3434.00668758522,6.102013352706501
006011,053115,3600.105362779457,5.42695868917253
006011,055024,3642.1298059327055,5.751090527798358
006011,056242,3722.0900988178905,7.97919256707008
006011,058012,3940.6929968872296,4.14510124593507
006011,061078,3798.3468091744808,5.8882302311692305
006011,061363,3699.210597313709,6.946387532389022
006011,063005,3592.241785231373,10.04846187327041
006011,065070,3488.974955787062,7.049852111581696
006011,067105,3706.6682001712943,6.258490004636554
006011,068072,3701.1185997175967,6.774492007316056
006011,068151,3727.570205052129,6.346342470365951
006011,069018,3682.269797575178,7.3329628320086115
006011,070351,3586.6791206154044,10.65528058499338
006011,072150,3427.790883425393,8.42984815069917
006011,072161,3525.318660470851,14.930495001243433
006011,074258,3213.515535717131,7.926912244420322
006011,076031,2926.2731656839296,7.051687847485757
006011,078015,2949.1500440340255,8.661229191506983
006011,080023,3127.7318209191553,7.785300583148198
006011,082039,3364.4220759861237,9.420196786397142
006011,084016,3695.0793326711923,7.845747808847054
006011,084145,3573.537278242359,8.637939037462818
006011,085072,3471.6505659618283,9.316560409398225
006011,085096,3444.427905470137,8.85910634318188
006011,087031,3263.6755801688114,9.095872035111611
006011,090015,3196.4525426934247,9.329083107903886
006011,091293,3542.663629540954,9.554707184197376
006011,091311,3595.2807074122284,11.267184629948192
