,date,minimum temperature (degC),site number,site name
100,1913-02-14,20.2,,
101,1913-02-15,15.3,,
102,1913-02-16,14.0,,
103,1913-02-17,13.2,,
104,1913-02-18,11.5,,
105,1913-02-19,8.6,,
106,1913-02-20,7.5,,
107,1913-02-21,9.7,,
108,1913-02-22,9.1,,
109,1913-02-23,7.8,,
110,1913-02-24,11.1,,
111,1913-02-25,12.1,,
112,1913-02-26,15.1,,
113,1913-02-27,21.1,,
114,1913-02-28,21.1,,
115,1913-03-01,15.9,,
116,1913-03-02,15.6,,
117,1913-03-03,16.2,,
118,1913-03-04,19.6,,
119,1913-03-05,18.2,,
120,1913-03-06,17.0,,
121,1913-03-07,5.4,,
122,1913-03-08,4.4,,
123,1913-03-09,6.0,,
124,1913-03-10,7.7,,
125,1913-03-11,7.6,,
126,1913-03-12,9.9,,
127,1913-03-13,10.9,,
128,1913-03-14,7.7,,
129,1913-03-15,7.6,,
130,1913-03-16,7.6,,
131,1913-03-17,3.1,,
132,1913-03-18,7.9,,
133,1913-03-19,13.0,,
134,1913-03-20,12.9,,
135,1913-03-21,15.3,,
136,1913-03-22,15.9,,
137,1913-03-23,17.9,,
138,1913-03-24,17.5,,
139,1913-03-25,16.2,,
140,1913-03-26,12.9,,
141,1913-03-27,5.4,,
142,1913-03-28,3.4,,
143,1913-03-29,4.0,,
144,1913-03-30,3.1,,
145,1913-03-31,3.4,,
146,1913-04-01,6.7,,
147,1913-04-02,5.0,,
148,1913-04-03,4.1,,
149,1913-04-04,4.1,,
150,1913-04-05,5.2,,
151,1913-04-06,7.2,,
152,1913-04-07,7.2,,
153,1913-04-08,7.5,,
154,1913-04-09,7.5,,
155,1913-04-10,7.7,,
156,1913-04-11,8.0,,
157,1913-04-12,7.4,,
158,1913-04-13,7.2,,
159,1913-04-14,5.7,,
160,1913-04-15,7.4,,
161,1913-04-16,7.3,,
162,1913-04-17,7.2,,
163,1913-04-18,6.5,,
164,1913-04-19,7.2,,
165,1913-04-20,5.0,,
166,1913-04-21,4.2,,
167,1913-04-22,4.2,,
168,1913-04-23,5.4,,
169,1913-04-24,3.6,,
170,1913-04-25,1.8,,
171,1913-04-26,7.3,,
172,1913-04-27,7.3,,
173,1913-04-28,4.1,,
174,1913-04-29,-2.0,,
175,1913-04-30,-1.4,,
176,1913-05-01,3.6,,
177,1913-05-02,10.8,,
178,1913-05-03,7.2,,
179,1913-05-04,4.2,,
180,1913-05-05,3.7,,
181,1913-05-06,3.7,,
182,1913-05-07,4.7,,
183,1913-05-08,0.7,,
184,1913-05-09,-2.6,,
185,1913-05-10,-3.7,,
186,1913-05-11,1.3,,
187,1913-05-12,1.2,,
188,1913-05-13,1.8,,
189,1913-05-14,2.4,,
190,1913-05-15,1.6,,
191,1913-05-16,1.3,,
192,1913-05-17,-3.0,,
193,1913-05-18,1.8,,
194,1913-05-19,7.9,,
195,1913-05-20,4.2,,
196,1913-05-21,-3.7,,
197,1913-05-22,-4.0,,
198,1913-05-23,3.7,,
199,1913-05-24,2.2,,
200,1913-05-25,-2.1,,
201,1913-05-26,2.4,,
202,1913-05-27,-5.1,,
203,1913-05-28,-7.1,,
204,1913-05-29,-3.0,,
205,1913-05-30,2.1,,
206,1913-05-31,2.4,,
207,1913-06-01,2.2,,
208,1913-06-02,4.5,,
209,1913-06-03,3.4,,
210,1913-06-04,3.4,,
211,1913-06-05,-3.4,,
212,1913-06-06,-3.0,,
213,1913-06-07,-3.9,,
214,1913-06-08,-2.8,,
215,1913-06-09,-3.4,,
216,1913-06-10,-4.0,,
217,1913-06-11,-4.0,,
218,1913-06-12,-4.0,,
219,1913-06-13,-3.0,,
220,1913-06-14,-2.0,,
221,1913-06-15,0.7,,
222,1913-06-16,-0.2,,
223,1913-06-17,2.7,,
224,1913-06-18,-3.6,,
225,1913-06-19,1.5,,
226,1913-06-20,2.7,,
227,1913-06-21,-2.2,,
228,1913-06-22,0.7,,
229,1913-06-23,5.5,,
230,1913-06-24,8.4,,
231,1913-06-25,8.4,,
232,1913-06-26,1.5,,
233,1913-06-27,-2.8,,
234,1913-06-28,-3.0,,
235,1913-06-29,-2.0,,
236,1913-06-30,2.7,,
237,1913-07-01,1.0,,
238,1913-07-02,-0.4,,
239,1913-07-03,-4.2,,
240,1913-07-04,-4.9,,
241,1913-07-05,2.8,,
242,1913-07-06,2.8,,
243,1913-07-07,1.1,,
244,1913-07-08,1.2,,
245,1913-07-09,-2.5,,
246,1913-07-10,-4.7,,
247,1913-07-11,-2.8,,
248,1913-07-12,1.2,,
249,1913-07-13,2.4,,
250,1913-07-14,1.1,,
251,1913-07-15,3.6,,
252,1913-07-16,5.9,,
253,1913-07-17,3.2,,
254,1913-07-18,5.3,,
255,1913-07-19,5.3,,
256,1913-07-20,2.6,,
257,1913-07-21,2.6,,
258,1913-07-22,-2.9,,
259,1913-07-23,-3.5,,
260,1913-07-24,-3.4,,
261,1913-07-25,-4.7,,
262,1913-07-26,-3.1,,
263,1913-07-27,1.0,,
264,1913-07-28,2.2,,
265,1913-07-29,2.2,,
266,1913-07-30,5.9,,
267,1913-07-31,7.1,,
268,1913-08-01,1.1,,
269,1913-08-02,4.5,,
270,1913-08-03,5.2,,
271,1913-08-04,2.1,,
272,1913-08-05,4.9,,
273,1913-08-06,5.5,,
274,1913-08-07,7.3,,
275,1913-08-08,1.6,,
276,1913-08-09,3.7,,
277,1913-08-10,-3.8,,
278,1913-08-11,-3.2,,
279,1913-08-12,-5.5,,
280,1913-08-13,-5.3,,
281,1913-08-14,-6.9,,
282,1913-08-15,-4.4,,
283,1913-08-16,4.5,,
284,1913-08-17,-2.7,,
285,1913-08-18,-3.0,,
286,1913-08-19,-2.7,,
287,1913-08-20,5.2,,
288,1913-08-21,3.7,,
289,1913-08-22,3.7,,
290,1913-08-23,-3.0,,
291,1913-08-24,-2.9,,
292,1913-08-25,-2.7,,
293,1913-08-26,2.6,,
294,1913-08-27,0.0,,
295,1913-08-28,-1.1,,
296,1913-08-29,0.8,,
297,1913-08-30,5.5,,
298,1913-08-31,-1.5,,
299,1913-09-01,-2.9,,
300,1913-09-02,-1.5,,
301,1913-09-03,1.2,,
302,1913-09-04,6.1,,
303,1913-09-05,1.8,,
304,1913-09-06,-1.0,,
305,1913-09-07,5.4,,
306,1913-09-08,4.1,,
307,1913-09-09,4.9,,
308,1913-09-10,7.9,,
309,1913-09-11,1.4,,
310,1913-09-12,3.6,,
311,1913-09-13,6.1,,
312,1913-09-14,6.0,,
313,1913-09-15,6.3,,
314,1913-09-16,5.3,,
315,1913-09-17,0.6,,
316,1913-09-18,4.2,,
317,1913-09-19,11.7,,
318,1913-09-20,5.3,,
319,1913-09-21,6.0,,
320,1913-09-22,2.4,,
321,1913-09-23,-2.0,,
322,1913-09-24,0.3,,
323,1913-09-25,5.2,,
324,1913-09-26,2.3,,
325,1913-09-27,-1.5,,
326,1913-09-28,-0.4,,
327,1913-09-29,0.6,,
328,1913-09-30,1.4,,
329,1913-10-01,0.0,,
330,1913-10-02,0.2,,
331,1913-10-03,0.5,,
332,1913-10-04,0.5,,
333,1913-10-05,1.2,,
334,1913-10-06,7.8,,
335,1913-10-07,2.2,,
336,1913-10-08,2.2,,
337,1913-10-09,1.1,,
338,1913-10-10,4.6,,
339,1913-10-11,8.3,,
340,1913-10-12,9.4,,
341,1913-10-13,6.4,,
342,1913-10-14,12.6,,
343,1913-10-15,6.4,,
344,1913-10-16,2.5,,
345,1913-10-17,0.4,,
346,1913-10-18,1.4,,
347,1913-10-19,2.2,,
348,1913-10-20,5.1,,
349,1913-10-21,13.3,,
350,1913-10-22,13.1,,
351,1913-10-23,7.6,,
352,1913-10-24,10.5,,
353,1913-10-25,5.2,,
354,1913-10-26,7.8,,
355,1913-10-27,8.4,,
356,1913-10-28,8.4,,
357,1913-10-29,4.8,,
358,1913-10-30,3.8,,
359,1913-10-31,1.9,,
360,1913-11-01,1.9,,
361,1913-11-02,1.9,,
362,1913-11-03,3.8,,
363,1913-11-04,3.8,,
364,1913-11-05,0.0,,
365,1913-11-06,3.7,,
366,1913-11-07,3.1,,
367,1913-11-08,0.1,,
368,1913-11-09,3.0,,
369,1913-11-10,14.3,,
370,1913-11-11,5.5,,
371,1913-11-12,10.1,,
372,1913-11-13,5.9,,
373,1913-11-14,4.9,,
374,1913-11-15,3.8,,
375,1913-11-16,5.2,,
376,1913-11-17,5.4,,
377,1913-11-18,8.1,,
378,1913-11-19,3.0,,
379,1913-11-20,3.8,,
380,1913-11-21,7.5,,
381,1913-11-22,7.7,,
382,1913-11-23,6.9,,
383,1913-11-24,5.2,,
384,1913-11-25,1.8,,
385,1913-11-26,1.8,,
386,1913-11-27,3.2,,
387,1913-11-28,5.4,,
388,1913-11-29,3.9,,
389,1913-11-30,7.5,,
390,1913-12-01,7.9,,
391,1913-12-02,14.5,,
392,1913-12-03,16.1,,
393,1913-12-04,8.7,,
394,1913-12-05,12.0,,
395,1913-12-06,6.6,,
396,1913-12-07,6.6,,
397,1913-12-08,12.9,,
398,1913-12-09,8.4,,
399,1913-12-10,4.2,,
400,1913-12-11,6.6,,
401,1913-12-12,6.6,,
402,1913-12-13,6.4,,
403,1913-12-14,13.0,,
404,1913-12-15,7.9,,
405,1913-12-16,4.2,,
406,1913-12-17,7.2,,
407,1913-12-18,8.9,,
408,1913-12-19,8.6,,
409,1913-12-20,11.8,,
410,1913-12-21,10.3,,
411,1913-12-22,10.6,,
412,1913-12-23,8.4,,
413,1913-12-24,8.4,,
414,1913-12-25,16.8,,
415,1913-12-26,4.3,,
416,1913-12-27,8.2,,
417,1913-12-28,4.8,,
418,1913-12-29,9.0,,
419,1913-12-30,20.5,,
420,1913-12-31,18.3,,
421,1914-01-01,12.9,,
422,1914-01-02,9.1,,
423,1914-01-03,8.9,,
424,1914-01-04,8.2,,
425,1914-01-05,11.0,,
426,1914-01-06,11.0,,
427,1914-01-07,11.2,,
428,1914-01-08,21.6,,
429,1914-01-09,7.8,,
430,1914-01-10,13.6,,
431,1914-01-11,12.6,,
432,1914-01-12,17.2,,
433,1914-01-13,9.9,,
434,1914-01-14,3.6,,
435,1914-01-15,8.2,,
436,1914-01-16,11.6,,
437,1914-01-17,9.7,,
438,1914-01-18,12.0,,
439,1914-01-19,18.0,,
440,1914-01-20,6.9,,
441,1914-01-21,10.9,,
442,1914-01-22,8.7,,
443,1914-01-23,12.6,,
444,1914-01-24,13.0,,
445,1914-01-25,16.1,,
446,1914-01-26,14.8,,
447,1914-01-27,14.1,,
448,1914-01-28,7.5,,
449,1914-01-29,6.6,,
450,1914-01-30,8.0,,
451,1914-01-31,11.0,,
452,1914-02-01,13.1,,
453,1914-02-02,14.0,,
454,1914-02-03,12.6,,
455,1914-02-04,14.0,,
456,1914-02-05,18.8,,
457,1914-02-06,16.5,,
458,1914-02-07,23.1,,
459,1914-02-08,14.9,,
460,1914-02-09,14.0,,
461,1914-02-10,11.8,,
462,1914-02-11,8.6,,
463,1914-02-12,7.6,,
464,1914-02-13,9.4,,
465,1914-02-14,13.7,,
466,1914-02-15,11.8,,
467,1914-02-16,15.4,,
468,1914-02-17,13.8,,
469,1914-02-18,14.9,,
470,1914-02-19,15.7,,
471,1914-02-20,18.2,,
472,1914-02-21,17.3,,
473,1914-02-22,15.8,,
474,1914-02-23,11.8,,
475,1914-02-24,7.6,,
476,1914-02-25,11.1,,
477,1914-02-26,12.5,,
478,1914-02-27,12.9,,
479,1914-02-28,15.2,,
480,1914-03-01,13.6,,
481,1914-03-02,6.7,,
482,1914-03-03,8.2,,
483,1914-03-04,9.8,,
484,1914-03-05,10.9,,
485,1914-03-06,10.9,,
486,1914-03-07,14.4,,
487,1914-03-08,13.3,,
488,1914-03-09,16.2,,
489,1914-03-10,12.9,,
490,1914-03-11,12.5,,
491,1914-03-12,14.4,,
492,1914-03-13,17.9,,
493,1914-03-14,9.4,,
494,1914-03-15,10.9,,
495,1914-03-16,12.0,,
496,1914-03-17,4.5,,
497,1914-03-18,3.8,,
498,1914-03-19,12.8,,
499,1914-03-20,8.8,,
500,1914-03-21,10.7,,
501,1914-03-22,11.4,,
502,1914-03-23,15.7,,
503,1914-03-24,15.7,,
504,1914-03-25,14.0,,
505,1914-03-26,16.5,,
506,1914-03-27,14.3,,
507,1914-03-28,12.7,,
508,1914-03-29,8.6,,
509,1914-03-30,5.8,,
510,1914-03-31,7.6,,
511,1914-04-01,4.7,,
512,1914-04-02,6.5,,
513,1914-04-03,8.5,,
514,1914-04-04,6.0,,
515,1914-04-05,10.0,,
516,1914-04-06,13.6,,
517,1914-04-07,5.7,,
518,1914-04-08,3.4,,
519,1914-04-09,5.2,,
520,1914-04-10,13.1,,
521,1914-04-11,5.7,,
522,1914-04-12,2.7,,
523,1914-04-13,3.6,,
524,1914-04-14,3.6,,
525,1914-04-15,3.1,,
526,1914-04-16,8.2,,
527,1914-04-17,10.7,,
528,1914-04-18,6.5,,
529,1914-04-19,6.7,,
530,1914-04-20,5.7,,
531,1914-04-21,7.2,,
532,1914-04-22,8.0,,
533,1914-04-23,7.7,,
534,1914-04-24,7.2,,
535,1914-04-25,2.7,,
536,1914-04-26,3.1,,
537,1914-04-27,5.1,,
538,1914-04-28,6.0,,
539,1914-04-29,6.7,,
540,1914-04-30,0.8,,
541,1914-05-01,3.6,,
542,1914-05-02,3.6,,
543,1914-05-03,3.7,,
544,1914-05-04,4.9,,
545,1914-05-05,3.6,,
546,1914-05-06,4.7,,
547,1914-05-07,2.0,,
548,1914-05-08,3.6,,
549,1914-05-09,3.7,,
550,1914-05-10,3.7,,
551,1914-05-11,3.8,,
552,1914-05-12,5.9,,
553,1914-05-13,12.2,,
554,1914-05-14,8.1,,
555,1914-05-15,2.0,,
556,1914-05-16,2.0,,
557,1914-05-17,5.5,,
558,1914-05-18,9.0,,
559,1914-05-19,4.9,,
560,1914-05-20,2.1,,
561,1914-05-21,1.9,,
562,1914-05-22,1.9,,
563,1914-05-23,3.0,,
564,1914-05-24,3.6,,
565,1914-05-25,2.0,,
566,1914-05-26,5.3,,
567,1914-05-27,1.5,,
568,1914-05-28,2.1,,
569,1914-05-29,0.5,,
570,1914-05-30,2.2,,
571,1914-05-31,5.1,,
572,1914-06-01,1.5,,
573,1914-06-02,-0.4,,
574,1914-06-03,-2.0,,
575,1914-06-04,-2.0,,
576,1914-06-05,-0.8,,
577,1914-06-06,1.5,,
578,1914-06-07,0.7,,
579,1914-06-08,-1.0,,
580,1914-06-09,-2.2,,
581,1914-06-10,-2.0,,
582,1914-06-11,-1.0,,
583,1914-06-12,-2.8,,
584,1914-06-13,-2.3,,
585,1914-06-14,1.2,,
586,1914-06-15,6.0,,
587,1914-06-16,1.2,,
588,1914-06-17,0.3,,
589,1914-06-18,-3.7,,
590,1914-06-19,-3.4,,
591,1914-06-20,-3.3,,
592,1914-06-21,-2.8,,
593,1914-06-22,1.5,,
594,1914-06-23,-2.0,,
595,1914-06-24,-2.8,,
596,1914-06-25,-2.1,,
597,1914-06-26,-3.5,,
598,1914-06-27,-2.8,,
599,1914-06-28,-3.0,,
600,1914-06-29,8.4,,
601,1914-06-30,8.8,,
602,1914-07-01,1.1,,
603,1914-07-02,0.0,,
604,1914-07-03,0.9,,
605,1914-07-04,-2.5,,
606,1914-07-05,-2.9,,
607,1914-07-06,1.2,,
608,1914-07-07,3.9,,
609,1914-07-08,1.2,,
610,1914-07-09,1.2,,
611,1914-07-10,1.0,,
612,1914-07-11,1.1,,
613,1914-07-12,2.8,,
614,1914-07-13,-2.9,,
615,1914-07-14,-2.2,,
616,1914-07-15,1.2,,
617,1914-07-16,-4.2,,
618,1914-07-17,2.6,,
619,1914-07-18,-4.0,,
620,1914-07-19,-4.3,,
621,1914-07-20,-4.7,,
622,1914-07-21,-4.9,,
623,1914-07-22,-5.6,,
624,1914-07-23,-2.9,,
625,1914-07-24,0.0,,
626,1914-07-25,-3.2,,
627,1914-07-26,-1.1,,
628,1914-07-27,1.1,,
629,1914-07-28,-2.2,,
630,1914-07-29,1.2,,
631,1914-07-30,6.2,,
632,1914-07-31,-2.2,,
633,1914-08-01,-2.3,,
634,1914-08-02,-2.9,,
635,1914-08-03,-2.8,,
636,1914-08-04,2.1,,
637,1914-08-05,4.4,,
638,1914-08-06,1.3,,
639,1914-08-07,-3.2,,
640,1914-08-08,-2.9,,
641,1914-08-09,2.6,,
642,1914-08-10,-5.0,,
643,1914-08-11,-2.4,,
644,1914-08-12,-3.0,,
645,1914-08-13,-3.2,,
646,1914-08-14,0.6,,
647,1914-08-15,2.1,,
648,1914-08-16,4.3,,
649,1914-08-17,1.1,,
650,1914-08-18,1.7,,
651,1914-08-19,-1.8,,
652,1914-08-20,-2.2,,
653,1914-08-21,-1.8,,
654,1914-08-22,0.6,,
655,1914-08-23,5.8,,
656,1914-08-24,0.2,,
657,1914-08-25,-2.6,,
658,1914-08-26,-1.8,,
659,1914-08-27,0.8,,
660,1914-08-28,2.1,,
661,1914-08-29,8.2,,
662,1914-08-30,0.4,,
663,1914-08-31,1.6,,
664,1914-09-01,-2.1,,
665,1914-09-02,-3.2,,
666,1914-09-03,-2.7,,
667,1914-09-04,-2.9,,
668,1914-09-05,0.0,,
669,1914-09-06,3.0,,
670,1914-09-07,11.3,,
671,1914-09-08,5.7,,
672,1914-09-09,5.6,,
673,1914-09-10,6.6,,
674,1914-09-11,7.3,,
675,1914-09-12,-0.8,,
676,1914-09-13,-2.0,,
677,1914-09-14,0.6,,
678,1914-09-15,1.9,,
679,1914-09-16,2.3,,
680,1914-09-17,0.3,,
681,1914-09-18,8.5,,
682,1914-09-19,3.0,,
683,1914-09-20,1.8,,
684,1914-09-21,-2.2,,
685,1914-09-22,-2.0,,
686,1914-09-23,2.4,,
687,1914-09-24,-1.1,,
688,1914-09-25,-3.9,,
689,1914-09-26,-3.5,,
690,1914-09-27,-2.1,,
691,1914-09-28,-2.4,,
692,1914-09-29,-1.0,,
693,1914-09-30,-1.1,,
694,1914-10-01,0.4,,
695,1914-10-02,3.0,,
696,1914-10-03,5.3,,
697,1914-10-04,2.2,,
698,1914-10-05,2.8,,
699,1914-10-06,3.0,,
700,1914-10-07,4.9,,
701,1914-10-08,8.1,,
702,1914-10-09,9.2,,
703,1914-10-10,1.9,,
704,1914-10-11,-0.7,,
705,1914-10-12,0.2,,
706,1914-10-13,3.0,,
707,1914-10-14,9.8,,
708,1914-10-15,5.9,,
709,1914-10-16,-0.5,,
710,1914-10-17,3.8,,
711,1914-10-18,5.3,,
712,1914-10-19,1.9,,
713,1914-10-20,2.2,,
714,1914-10-21,4.4,,
715,1914-10-22,5.0,,
716,1914-10-23,6.4,,
717,1914-10-24,7.3,,
718,1914-10-25,10.5,,
719,1914-10-26,12.5,,
720,1914-10-27,11.1,,
721,1914-10-28,12.5,,
722,1914-10-29,12.8,,
723,1914-10-30,17.4,,
724,1914-10-31,16.4,,
725,1914-11-01,9.4,,
726,1914-11-02,9.5,,
727,1914-11-03,8.8,,
728,1914-11-04,10.1,,
729,1914-11-05,18.4,,
730,1914-11-06,11.3,,
731,1914-11-07,7.7,,
732,1914-11-08,9.4,,
733,1914-11-09,18.1,,
734,1914-11-10,16.5,,
735,1914-11-11,10.5,,
736,1914-11-12,10.5,,
737,1914-11-13,17.4,,
738,1914-11-14,18.4,,
739,1914-11-15,17.9,,
740,1914-11-16,12.6,,
741,1914-11-17,11.3,,
742,1914-11-18,8.5,,
743,1914-11-19,14.8,,
744,1914-11-20,15.5,,
745,1914-11-21,14.3,,
746,1914-11-22,8.7,,
747,1914-11-23,11.6,,
748,1914-11-24,15.3,,
749,1914-11-25,16.3,,
750,1914-11-26,7.6,,
751,1914-11-27,3.2,,
752,1914-11-28,7.3,,
753,1914-11-29,3.5,,
754,1914-11-30,10.9,,
755,1914-12-01,10.7,,
756,1914-12-02,12.8,,
757,1914-12-03,13.2,,
758,1914-12-04,8.2,,
759,1914-12-05,9.7,,
760,1914-12-06,11.5,,
761,1914-12-07,8.4,,
762,1914-12-08,6.6,,
763,1914-12-09,9.6,,
764,1914-12-10,10.3,,
765,1914-12-11,10.3,,
766,1914-12-12,13.2,,
767,1914-12-13,20.7,,
768,1914-12-14,20.5,,
769,1914-12-15,11.7,,
770,1914-12-16,10.8,,
771,1914-12-17,9.9,,
772,1914-12-18,10.1,,
773,1914-12-19,15.1,,
774,1914-12-20,19.5,,
775,1914-12-21,12.5,,
776,1914-12-22,12.1,,
777,1914-12-23,12.7,,
778,1914-12-24,16.1,,
779,1914-12-25,19.5,,
780,1914-12-26,14.5,,
781,1914-12-27,12.5,,
782,1914-12-28,13.2,,
783,1914-12-29,17.3,,
784,1914-12-30,19.4,,
785,1914-12-31,12.7,,
786,1915-01-01,8.0,,
787,1915-01-02,11.0,,
788,1915-01-03,9.7,,
789,1915-01-04,12.6,,
790,1915-01-05,12.0,,
791,1915-01-06,9.9,,
792,1915-01-07,6.6,,
793,1915-01-08,8.4,,
794,1915-01-09,6.9,,
795,1915-01-10,8.2,,
796,1915-01-11,11.6,,
797,1915-01-12,11.6,,
798,1915-01-13,8.5,,
799,1915-01-14,10.8,,
800,1915-01-15,16.5,,
801,1915-01-16,16.4,,
802,1915-01-17,16.3,,
803,1915-01-18,18.2,,
804,1915-01-19,23.5,,
805,1915-01-20,12.8,,
806,1915-01-21,13.3,,
807,1915-01-22,6.6,,
808,1915-01-23,6.7,,
809,1915-01-24,8.7,,
810,1915-01-25,12.2,,
811,1915-01-26,16.1,,
812,1915-01-27,10.8,,
813,1915-01-28,17.0,,
814,1915-01-29,11.0,,
815,1915-01-30,9.3,,
816,1915-01-31,13.6,,
817,1915-02-01,13.1,,
818,1915-02-02,15.3,,
819,1915-02-03,20.8,,
820,1915-02-04,11.7,,
821,1915-02-05,17.0,,
822,1915-02-06,15.5,,
823,1915-02-07,12.1,,
824,1915-02-08,12.0,,
825,1915-02-09,11.8,,
826,1915-02-10,7.2,,
827,1915-02-11,7.2,,
828,1915-02-12,12.6,,
829,1915-02-13,12.6,,
830,1915-02-14,12.1,,
831,1915-02-15,14.0,,
832,1915-02-16,17.5,,
833,1915-02-17,12.6,,
834,1915-02-18,15.1,,
835,1915-02-19,20.8,,
836,1915-02-20,17.9,,
837,1915-02-21,15.3,,
838,1915-02-22,11.1,,
839,1915-02-23,7.4,,
840,1915-02-24,7.7,,
841,1915-02-25,12.1,,
842,1915-02-26,4.7,,
843,1915-02-27,8.1,,
844,1915-02-28,13.4,,
845,1915-03-01,18.5,,
846,1915-03-02,7.9,,
847,1915-03-03,9.4,,
848,1915-03-04,6.1,,
849,1915-03-05,7.4,,
850,1915-03-06,8.4,,
851,1915-03-07,12.6,,
852,1915-03-08,9.9,,
853,1915-03-09,5.6,,
854,1915-03-10,3.8,,
855,1915-03-11,6.1,,
856,1915-03-12,8.4,,
857,1915-03-13,18.0,,
858,1915-03-14,9.8,,
859,1915-03-15,7.7,,
860,1915-03-16,5.5,,
861,1915-03-17,6.2,,
862,1915-03-18,8.2,,
863,1915-03-19,9.9,,
864,1915-03-20,10.5,,
865,1915-03-21,3.5,,
866,1915-03-22,4.3,,
867,1915-03-23,10.6,,
868,1915-03-24,9.8,,
869,1915-03-25,10.3,,
870,1915-03-26,12.3,,
871,1915-03-27,4.5,,
872,1915-03-28,4.5,,
873,1915-03-29,4.5,,
874,1915-03-30,6.5,,
875,1915-03-31,11.4,,
876,1915-04-01,5.4,,
877,1915-04-02,5.2,,
878,1915-04-03,7.3,,
879,1915-04-04,8.5,,
880,1915-04-05,7.5,,
881,1915-04-06,8.0,,
882,1915-04-07,10.3,,
883,1915-04-08,8.4,,
884,1915-04-09,10.7,,
885,1915-04-10,9.0,,
886,1915-04-11,10.0,,
887,1915-04-12,7.2,,
888,1915-04-13,8.5,,
889,1915-04-14,4.1,,
890,1915-04-15,2.3,,
891,1915-04-16,4.0,,
892,1915-04-17,10.3,,
893,1915-04-18,16.8,,
894,1915-04-19,12.5,,
895,1915-04-20,5.1,,
896,1915-04-21,1.0,,
897,1915-04-22,3.6,,
898,1915-04-23,2.4,,
899,1915-04-24,3.1,,
900,1915-04-25,-3.6,,
901,1915-04-26,-2.6,,
902,1915-04-27,-1.8,,
903,1915-04-28,-0.7,,
904,1915-04-29,0.6,,
905,1915-04-30,1.2,,
906,1915-05-01,3.2,,
907,1915-05-02,4.6,,
908,1915-05-03,9.4,,
909,1915-05-04,5.7,,
910,1915-05-05,3.7,,
911,1915-05-06,2.1,,
912,1915-05-07,3.6,,
913,1915-05-08,1.1,,
914,1915-05-09,1.3,,
915,1915-05-10,-2.5,,
916,1915-05-11,-4.3,,
917,1915-05-12,-3.3,,
918,1915-05-13,5.0,,
919,1915-05-14,11.5,,
920,1915-05-15,12.8,,
