,date,minimum temperature (degC),site number,site name
9853,1949-12-23,9.3,,
9854,1949-12-24,9.3,,
9855,1949-12-25,8.3,,
9856,1949-12-26,8.3,,
9857,1949-12-27,8.3,,
9858,1949-12-28,9.3,,
9859,1949-12-29,11.7,,
9860,1949-12-30,12.2,,
9861,1949-12-31,10.6,,
9862,1950-01-01,9.0,,
9863,1950-01-02,9.0,,
9864,1950-01-03,7.8,,
9865,1950-01-04,9.2,,
9866,1950-01-05,10.6,,
9867,1950-01-06,11.2,,
9868,1950-01-07,11.2,,
9869,1950-01-08,11.2,,
9870,1950-01-09,7.8,,
9871,1950-01-10,5.6,,
9872,1950-01-11,9.2,,
9873,1950-01-12,10.0,,
9874,1950-01-13,11.2,,
9875,1950-01-14,15.1,,
9876,1950-01-15,9.2,,
9877,1950-01-16,8.3,,
9878,1950-01-17,10.6,,
9879,1950-01-18,12.4,,
9880,1950-01-19,11.2,,
9881,1950-01-20,9.2,,
9882,1950-01-21,6.7,,
9883,1950-01-22,11.2,,
9884,1950-01-23,5.6,,
9885,1950-01-24,7.2,,
9886,1950-01-25,10.6,,
9887,1950-01-26,9.2,,
9888,1950-01-27,7.2,,
9889,1950-01-28,10.6,,
9890,1950-01-29,10.6,,
9891,1950-01-30,9.2,,
9892,1950-01-31,9.7,,
9893,1950-02-01,10.2,,
9894,1950-02-02,9.8,,
9895,1950-02-03,8.3,,
9896,1950-02-04,9.8,,
9897,1950-02-05,8.3,,
9898,1950-02-06,8.3,,
9899,1950-02-07,9.8,,
9900,1950-02-08,9.8,,
9901,1950-02-09,10.2,,
9902,1950-02-10,9.8,,
9903,1950-02-11,6.7,,
9904,1950-02-12,6.7,,
9905,1950-02-13,11.4,,
9906,1950-02-14,8.8,,
9907,1950-02-15,11.8,,
9908,1950-02-16,10.7,,
9909,1950-02-17,9.2,,
9910,1950-02-18,10.2,,
9911,1950-02-19,11.8,,
9912,1950-02-20,9.8,,
9913,1950-02-21,10.7,,
9914,1950-02-22,11.8,,
9915,1950-02-23,10.2,,
9916,1950-02-24,14.1,,
9917,1950-02-25,11.8,,
9918,1950-02-26,13.4,,
9919,1950-02-27,10.7,,
9920,1950-02-28,9.2,,
9921,1950-03-01,12.2,,
9922,1950-03-02,8.6,,
9923,1950-03-03,10.8,,
9924,1950-03-04,12.2,,
9925,1950-03-05,10.8,,
9926,1950-03-06,8.0,,
9927,1950-03-07,8.6,,
9928,1950-03-08,9.7,,
9929,1950-03-09,11.7,,
9930,1950-03-10,9.7,,
9931,1950-03-11,10.8,,
9932,1950-03-12,11.4,,
9933,1950-03-13,6.9,,
9934,1950-03-14,8.6,,
9935,1950-03-15,9.7,,
9936,1950-03-16,9.7,,
9937,1950-03-17,9.7,,
9938,1950-03-18,8.6,,
9939,1950-03-19,7.5,,
9940,1950-03-20,9.1,,
9941,1950-03-21,11.4,,
9942,1950-03-22,11.7,,
9943,1950-03-23,9.7,,
9944,1950-03-24,9.7,,
9945,1950-03-25,9.7,,
9946,1950-03-26,9.7,,
9947,1950-03-27,9.7,,
9948,1950-03-28,13.6,,
9949,1950-03-29,9.7,,
9950,1950-03-30,6.4,,
9951,1950-03-31,7.5,,
9952,1950-04-01,11.0,,
9953,1950-04-02,10.4,,
9954,1950-04-03,9.5,,
9955,1950-04-04,9.5,,
9956,1950-04-05,8.9,,
9957,1950-04-06,8.9,,
9958,1950-04-07,10.4,,
9959,1950-04-08,11.0,,
9960,1950-04-09,6.2,,
9961,1950-04-10,3.4,,
9962,1950-04-11,2.3,,
9963,1950-04-12,5.6,,
9964,1950-04-13,11.0,,
9965,1950-04-14,10.2,,
9966,1950-04-15,7.8,,
9967,1950-04-16,7.3,,
9968,1950-04-17,7.8,,
9969,1950-04-18,10.2,,
9970,1950-04-19,7.8,,
9971,1950-04-20,7.8,,
9972,1950-04-21,7.3,,
9973,1950-04-22,8.9,,
9974,1950-04-23,4.5,,
9975,1950-04-24,5.1,,
9976,1950-04-25,11.0,,
9977,1950-04-26,10.4,,
9978,1950-04-27,10.2,,
9979,1950-04-28,9.5,,
9980,1950-04-29,10.4,,
9981,1950-04-30,8.9,,
9982,1950-05-01,5.8,,
9983,1950-05-02,6.8,,
9984,1950-05-03,8.0,,
9985,1950-05-04,8.0,,
9986,1950-05-05,4.6,,
9987,1950-05-06,9.8,,
9988,1950-05-07,8.0,,
9989,1950-05-08,5.4,,
9990,1950-05-09,5.8,,
9991,1950-05-10,6.8,,
9992,1950-05-11,6.8,,
9993,1950-05-12,4.6,,
9994,1950-05-13,8.5,,
9995,1950-05-14,9.3,,
9996,1950-05-15,5.4,,
9997,1950-05-16,4.9,,
9998,1950-05-17,7.1,,
9999,1950-05-18,7.1,,
10000,1950-05-19,7.1,,
10001,1950-05-20,8.0,,
10002,1950-05-21,5.8,,
10003,1950-05-22,8.0,,
10004,1950-05-23,5.4,,
10005,1950-05-24,7.1,,
10006,1950-05-25,6.8,,
10007,1950-05-26,7.1,,
10008,1950-05-27,4.1,,
10009,1950-05-28,4.9,,
10010,1950-05-29,8.0,,
10011,1950-05-30,7.1,,
10012,1950-05-31,8.0,,
10013,1950-06-01,9.4,,
10014,1950-06-02,8.2,,
10015,1950-06-03,8.7,,
10016,1950-06-04,6.0,,
10017,1950-06-05,6.8,,
10018,1950-06-06,7.7,,
10019,1950-06-07,7.2,,
10020,1950-06-08,7.2,,
10021,1950-06-09,3.3,,
10022,1950-06-10,6.0,,
10023,1950-06-11,4.7,,
10024,1950-06-12,3.3,,
10025,1950-06-13,3.3,,
10026,1950-06-14,3.1,,
10027,1950-06-15,5.5,,
10028,1950-06-16,8.7,,
10029,1950-06-17,8.2,,
10030,1950-06-18,5.5,,
10031,1950-06-19,2.5,,
10032,1950-06-20,2.5,,
10033,1950-06-21,2.9,,
10034,1950-06-22,2.9,,
10035,1950-06-23,3.3,,
10036,1950-06-24,5.5,,
10037,1950-06-25,7.2,,
10038,1950-06-26,7.2,,
10039,1950-06-27,7.2,,
10040,1950-06-28,6.8,,
10041,1950-06-29,8.2,,
10042,1950-06-30,7.7,,
10043,1950-07-01,5.2,,
10044,1950-07-02,3.5,,
10045,1950-07-03,8.1,,
10046,1950-07-04,7.3,,
10047,1950-07-05,6.3,,
10048,1950-07-06,5.2,,
10049,1950-07-07,7.3,,
10050,1950-07-08,4.8,,
10051,1950-07-09,7.3,,
10052,1950-07-10,5.2,,
10053,1950-07-11,6.3,,
10054,1950-07-12,7.6,,
10055,1950-07-13,7.3,,
10056,1950-07-14,5.9,,
10057,1950-07-15,4.1,,
10058,1950-07-16,4.8,,
10059,1950-07-17,4.8,,
10060,1950-07-18,8.1,,
10061,1950-07-19,7.6,,
10062,1950-07-20,6.7,,
10063,1950-07-21,6.3,,
10064,1950-07-22,5.2,,
10065,1950-07-23,4.8,,
10066,1950-07-24,7.3,,
10067,1950-07-25,6.7,,
10068,1950-07-26,4.8,,
10069,1950-07-27,3.1,,
10070,1950-07-28,6.7,,
10071,1950-07-29,7.6,,
10072,1950-07-30,6.3,,
10073,1950-07-31,8.1,,
10074,1950-08-01,8.3,,
10075,1950-08-02,7.2,,
10076,1950-08-03,3.9,,
10077,1950-08-04,5.6,,
10078,1950-08-05,5.3,,
10079,1950-08-06,4.6,,
10080,1950-08-07,2.7,,
10081,1950-08-08,5.6,,
10082,1950-08-09,7.2,,
10083,1950-08-10,5.3,,
10084,1950-08-11,4.6,,
10085,1950-08-12,4.6,,
10086,1950-08-13,6.4,,
10087,1950-08-14,2.7,,
10088,1950-08-15,5.6,,
10089,1950-08-16,2.7,,
10090,1950-08-17,4.6,,
10091,1950-08-18,7.2,,
10092,1950-08-19,5.6,,
10093,1950-08-20,1.9,,
10094,1950-08-21,5.3,,
10095,1950-08-22,4.6,,
10096,1950-08-23,8.3,,
10097,1950-08-24,5.6,,
10098,1950-08-25,5.3,,
10099,1950-08-26,6.4,,
10100,1950-08-27,7.6,,
10101,1950-08-28,1.9,,
10102,1950-08-29,5.6,,
10103,1950-08-30,8.3,,
10104,1950-08-31,9.0,,
10105,1950-09-01,5.6,,
10106,1950-09-02,2.0,,
10107,1950-09-03,2.8,,
10108,1950-09-04,6.3,,
10109,1950-09-05,8.2,,
10110,1950-09-06,9.5,,
10111,1950-09-07,8.6,,
10112,1950-09-08,8.2,,
10113,1950-09-09,6.6,,
10114,1950-09-10,4.2,,
10115,1950-09-11,5.3,,
10116,1950-09-12,5.6,,
10117,1950-09-13,7.1,,
10118,1950-09-14,7.1,,
10119,1950-09-15,11.7,,
10120,1950-09-16,10.2,,
10121,1950-09-17,8.6,,
10122,1950-09-18,6.3,,
10123,1950-09-19,6.6,,
10124,1950-09-20,7.4,,
10125,1950-09-21,7.1,,
10126,1950-09-22,7.4,,
10127,1950-09-23,10.2,,
10128,1950-09-24,7.1,,
10129,1950-09-25,7.1,,
10130,1950-09-26,6.6,,
10131,1950-09-27,5.6,,
10132,1950-09-28,5.6,,
10133,1950-09-29,8.6,,
10134,1950-09-30,8.6,,
10135,1950-10-01,7.6,,
10136,1950-10-02,7.6,,
10137,1950-10-03,8.8,,
10138,1950-10-04,8.8,,
10139,1950-10-05,8.6,,
10140,1950-10-06,6.8,,
10141,1950-10-07,7.6,,
10142,1950-10-08,8.6,,
10143,1950-10-09,8.6,,
10144,1950-10-10,9.8,,
10145,1950-10-11,8.8,,
10146,1950-10-12,7.6,,
10147,1950-10-13,6.4,,
10148,1950-10-14,8.6,,
10149,1950-10-15,8.6,,
10150,1950-10-16,9.3,,
10151,1950-10-17,12.1,,
10152,1950-10-18,8.6,,
10153,1950-10-19,8.6,,
10154,1950-10-20,7.6,,
10155,1950-10-21,7.6,,
10156,1950-10-22,9.8,,
10157,1950-10-23,8.8,,
10158,1950-10-24,9.8,,
10159,1950-10-25,9.8,,
10160,1950-10-26,12.8,,
10161,1950-10-27,11.5,,
10162,1950-10-28,5.6,,
10163,1950-10-29,1.6,,
10164,1950-10-30,7.6,,
10165,1950-10-31,8.6,,
10166,1950-11-01,4.6,,
10167,1950-11-02,5.2,,
10168,1950-11-03,6.7,,
10169,1950-11-04,1.8,,
10170,1950-11-05,8.5,,
10171,1950-11-06,8.5,,
10172,1950-11-07,13.1,,
10173,1950-11-08,10.6,,
10174,1950-11-09,11.2,,
10175,1950-11-10,11.8,,
10176,1950-11-11,8.5,,
10177,1950-11-12,8.5,,
10178,1950-11-13,8.9,,
10179,1950-11-14,7.7,,
10180,1950-11-15,6.7,,
10181,1950-11-16,5.2,,
10182,1950-11-17,4.0,,
10183,1950-11-18,9.6,,
10184,1950-11-19,7.7,,
10185,1950-11-20,8.9,,
10186,1950-11-21,11.2,,
10187,1950-11-22,11.8,,
10188,1950-11-23,12.4,,
10189,1950-11-24,11.2,,
10190,1950-11-25,10.1,,
10191,1950-11-26,8.5,,
10192,1950-11-27,9.6,,
10193,1950-11-28,12.4,,
10194,1950-11-29,9.6,,
10195,1950-11-30,7.5,,
10196,1950-12-01,9.7,,
10197,1950-12-02,9.7,,
10198,1950-12-03,11.2,,
10199,1950-12-04,13.8,,
10200,1950-12-05,18.0,,
10201,1950-12-06,11.2,,
10202,1950-12-07,8.8,,
10203,1950-12-08,9.7,,
10204,1950-12-09,7.3,,
10205,1950-12-10,9.7,,
10206,1950-12-11,8.3,,
10207,1950-12-12,8.8,,
10208,1950-12-13,10.6,,
10209,1950-12-14,11.7,,
10210,1950-12-15,7.3,,
10211,1950-12-16,9.3,,
10212,1950-12-17,9.3,,
10213,1950-12-18,11.7,,
10214,1950-12-19,15.8,,
10215,1950-12-20,8.0,,
10216,1950-12-21,8.3,,
10217,1950-12-22,11.7,,
10218,1950-12-23,9.7,,
10219,1950-12-24,8.8,,
10220,1950-12-25,11.2,,
10221,1950-12-26,14.4,,
10222,1950-12-27,11.7,,
10223,1950-12-28,9.7,,
10224,1950-12-29,10.6,,
10225,1950-12-30,9.7,,
10226,1950-12-31,9.3,,
10227,1951-01-01,9.7,,
10228,1951-01-02,12.4,,
10229,1951-01-03,12.4,,
10230,1951-01-04,13.8,,
10231,1951-01-05,13.4,,
10232,1951-01-06,12.9,,
10233,1951-01-07,12.9,,
10234,1951-01-08,10.6,,
10235,1951-01-09,13.4,,
10236,1951-01-10,11.8,,
10237,1951-01-11,14.4,,
10238,1951-01-12,12.4,,
10239,1951-01-13,10.0,,
10240,1951-01-14,9.2,,
10241,1951-01-15,11.8,,
10242,1951-01-16,11.2,,
10243,1951-01-17,12.4,,
10244,1951-01-18,13.4,,
10245,1951-01-19,13.8,,
10246,1951-01-20,13.8,,
10247,1951-01-21,15.7,,
10248,1951-01-22,14.4,,
10249,1951-01-23,12.4,,
10250,1951-01-24,11.8,,
10251,1951-01-25,11.8,,
10252,1951-01-26,13.8,,
10253,1951-01-27,14.4,,
10254,1951-01-28,15.7,,
10255,1951-01-29,15.1,,
10256,1951-01-30,12.9,,
10257,1951-01-31,14.4,,
10258,1951-02-01,12.4,,
10259,1951-02-02,7.8,,
10260,1951-02-03,11.4,,
10261,1951-02-04,9.8,,
10262,1951-02-05,7.2,,
10263,1951-02-06,8.8,,
10264,1951-02-07,11.4,,
10265,1951-02-08,11.8,,
10266,1951-02-09,15.4,,
10267,1951-02-10,12.4,,
10268,1951-02-11,10.7,,
10269,1951-02-12,10.7,,
10270,1951-02-13,11.4,,
10271,1951-02-14,8.8,,
10272,1951-02-15,12.9,,
10273,1951-02-16,13.4,,
10274,1951-02-17,10.7,,
10275,1951-02-18,8.8,,
10276,1951-02-19,10.7,,
10277,1951-02-20,11.8,,
10278,1951-02-21,13.4,,
10279,1951-02-22,14.7,,
10280,1951-02-23,14.7,,
10281,1951-02-24,10.7,,
10282,1951-02-25,11.4,,
10283,1951-02-26,11.4,,
10284,1951-02-27,11.8,,
10285,1951-02-28,11.8,,
10286,1951-03-01,13.6,,
10287,1951-03-02,12.9,,
10288,1951-03-03,12.7,,
10289,1951-03-04,14.0,,
10290,1951-03-05,15.3,,
10291,1951-03-06,12.9,,
10292,1951-03-07,9.7,,
10293,1951-03-08,11.4,,
10294,1951-03-09,11.7,,
10295,1951-03-10,9.7,,
10296,1951-03-11,9.7,,
10297,1951-03-12,15.3,,
10298,1951-03-13,12.2,,
10299,1951-03-14,14.4,,
10300,1951-03-15,14.4,,
10301,1951-03-16,12.2,,
10302,1951-03-17,11.7,,
10303,1951-03-18,11.4,,
10304,1951-03-19,9.1,,
10305,1951-03-20,9.7,,
10306,1951-03-21,10.8,,
10307,1951-03-22,9.7,,
10308,1951-03-23,8.0,,
10309,1951-03-24,9.1,,
10310,1951-03-25,12.9,,
10311,1951-03-26,12.2,,
10312,1951-03-27,14.0,,
10313,1951-03-28,7.5,,
10314,1951-03-29,11.7,,
10315,1951-03-30,6.9,,
10316,1951-03-31,8.6,,
10317,1951-04-01,8.9,,
10318,1951-04-02,7.3,,
10319,1951-04-03,5.1,,
10320,1951-04-04,4.5,,
10321,1951-04-05,9.5,,
10322,1951-04-06,10.2,,
10323,1951-04-07,8.9,,
10324,1951-04-08,7.8,,
10325,1951-04-09,8.9,,
10326,1951-04-10,7.8,,
10327,1951-04-11,6.7,,
10328,1951-04-12,10.4,,
10329,1951-04-13,4.5,,
10330,1951-04-14,4.5,,
10331,1951-04-15,4.5,,
10332,1951-04-16,4.5,,
10333,1951-04-17,4.5,,
10334,1951-04-18,4.5,,
10335,1951-04-19,8.9,,
10336,1951-04-20,6.7,,
10337,1951-04-21,9.5,,
10338,1951-04-22,9.5,,
10339,1951-04-23,9.5,,
10340,1951-04-24,8.9,,
10341,1951-04-25,7.8,,
10342,1951-04-26,7.3,,
10343,1951-04-27,7.3,,
10344,1951-04-28,10.4,,
10345,1951-04-29,8.9,,
10346,1951-04-30,6.7,,
10347,1951-05-01,6.8,,
10348,1951-05-02,8.5,,
10349,1951-05-03,8.5,,
10350,1951-05-04,8.5,,
10351,1951-05-05,9.8,,
10352,1951-05-06,10.6,,
10353,1951-05-07,10.2,,
10354,1951-05-08,6.8,,
10355,1951-05-09,4.1,,
10356,1951-05-10,8.8,,
10357,1951-05-11,9.3,,
10358,1951-05-12,8.5,,
10359,1951-05-13,8.0,,
10360,1951-05-14,8.0,,
10361,1951-05-15,8.0,,
10362,1951-05-16,7.1,,
10363,1951-05-17,9.3,,
10364,1951-05-18,10.2,,
10365,1951-05-19,7.1,,
10366,1951-05-20,8.0,,
10367,1951-05-21,7.1,,
10368,1951-05-22,8.8,,
10369,1951-05-23,9.8,,
10370,1951-05-24,11.8,,
10371,1951-05-25,9.3,,
10372,1951-05-26,8.0,,
10373,1951-05-27,2.4,,
10374,1951-05-28,0.1,,
10375,1951-05-29,4.9,,
10376,1951-05-30,9.8,,
10377,1951-05-31,8.8,,
10378,1951-06-01,9.8,,
10379,1951-06-02,9.0,,
10380,1951-06-03,7.2,,
10381,1951-06-04,5.5,,
10382,1951-06-05,4.7,,
10383,1951-06-06,7.2,,
10384,1951-06-07,7.2,,
10385,1951-06-08,6.8,,
10386,1951-06-09,7.7,,
10387,1951-06-10,7.2,,
10388,1951-06-11,4.7,,
10389,1951-06-12,2.9,,
10390,1951-06-13,6.8,,
10391,1951-06-14,8.2,,
10392,1951-06-15,6.8,,
10393,1951-06-16,6.0,,
10394,1951-06-17,5.5,,
10395,1951-06-18,4.7,,
10396,1951-06-19,6.0,,
10397,1951-06-20,6.0,,
10398,1951-06-21,5.5,,
10399,1951-06-22,5.5,,
10400,1951-06-23,4.7,,
10401,1951-06-24,4.7,,
10402,1951-06-25,3.3,,
10403,1951-06-26,6.8,,
10404,1951-06-27,6.0,,
10405,1951-06-28,5.5,,
10406,1951-06-29,5.5,,
10407,1951-06-30,3.3,,
10408,1951-07-01,3.5,,
10409,1951-07-02,3.5,,
10410,1951-07-03,4.1,,
10411,1951-07-04,6.7,,
10412,1951-07-05,6.3,,
10413,1951-07-06,4.8,,
10414,1951-07-07,5.2,,
10415,1951-07-08,6.3,,
10416,1951-07-09,7.3,,
10417,1951-07-10,5.9,,
10418,1951-07-11,6.3,,
10419,1951-07-12,4.8,,
10420,1951-07-13,7.3,,
10421,1951-07-14,8.5,,
10422,1951-07-15,7.6,,
10423,1951-07-16,5.2,,
10424,1951-07-17,3.5,,
10425,1951-07-18,6.7,,
10426,1951-07-19,3.5,,
10427,1951-07-20,2.2,,
10428,1951-07-21,3.1,,
10429,1951-07-22,4.1,,
10430,1951-07-23,5.2,,
10431,1951-07-24,8.5,,
10432,1951-07-25,7.6,,
10433,1951-07-26,7.3,,
10434,1951-07-27,7.6,,
10435,1951-07-28,7.3,,
10436,1951-07-29,7.3,,
10437,1951-07-30,3.1,,
10438,1951-07-31,4.8,,
10439,1951-08-01,1.9,,
10440,1951-08-02,6.7,,
10441,1951-08-03,6.7,,
10442,1951-08-04,5.3,,
10443,1951-08-05,3.9,,
10444,1951-08-06,4.6,,
10445,1951-08-07,5.3,,
10446,1951-08-08,0.2,,
10447,1951-08-09,-2.2,,
10448,1951-08-10,0.8,,
10449,1951-08-11,4.6,,
10450,1951-08-12,4.6,,
10451,1951-08-13,4.6,,
10452,1951-08-14,4.6,,
10453,1951-08-15,5.3,,
10454,1951-08-16,4.6,,
10455,1951-08-17,4.6,,
10456,1951-08-18,6.7,,
10457,1951-08-19,4.6,,
10458,1951-08-20,3.9,,
10459,1951-08-21,6.7,,
10460,1951-08-22,5.6,,
10461,1951-08-23,7.2,,
10462,1951-08-24,5.6,,
10463,1951-08-25,5.6,,
10464,1951-08-26,4.6,,
10465,1951-08-27,3.9,,
10466,1951-08-28,3.9,,
10467,1951-08-29,3.5,,
10468,1951-08-30,3.9,,
10469,1951-08-31,4.6,,
10470,1951-09-01,2.8,,
10471,1951-09-02,5.6,,
10472,1951-09-03,2.0,,
10473,1951-09-04,1.5,,
10474,1951-09-05,2.8,,
10475,1951-09-06,6.6,,
10476,1951-09-07,5.6,,
10477,1951-09-08,5.3,,
10478,1951-09-09,8.6,,
10479,1951-09-10,5.6,,
10480,1951-09-11,8.2,,
10481,1951-09-12,8.2,,
10482,1951-09-13,7.4,,
10483,1951-09-14,7.1,,
10484,1951-09-15,7.1,,
10485,1951-09-16,7.1,,
10486,1951-09-17,6.6,,
10487,1951-09-18,6.3,,
10488,1951-09-19,5.3,,
10489,1951-09-20,2.0,,
10490,1951-09-21,5.6,,
10491,1951-09-22,6.6,,
10492,1951-09-23,7.4,,
10493,1951-09-24,6.6,,
10494,1951-09-25,6.6,,
10495,1951-09-26,5.3,,
10496,1951-09-27,3.3,,
10497,1951-09-28,7.1,,
10498,1951-09-29,9.5,,
10499,1951-09-30,10.2,,
10500,1951-10-01,6.4,,
10501,1951-10-02,5.6,,
10502,1951-10-03,6.8,,
10503,1951-10-04,7.5,,
10504,1951-10-05,1.6,,
10505,1951-10-06,5.0,,
10506,1951-10-07,7.6,,
10507,1951-10-08,8.8,,
10508,1951-10-09,8.6,,
10509,1951-10-10,9.3,,
10510,1951-10-11,9.8,,
10511,1951-10-12,10.6,,
10512,1951-10-13,10.6,,
10513,1951-10-14,9.3,,
10514,1951-10-15,9.8,,
10515,1951-10-16,8.8,,
10516,1951-10-17,6.4,,
10517,1951-10-18,6.4,,
10518,1951-10-19,6.4,,
10519,1951-10-20,6.4,,
10520,1951-10-21,6.8,,
10521,1951-10-22,8.8,,
10522,1951-10-23,7.6,,
10523,1951-10-24,5.6,,
10524,1951-10-25,4.3,,
10525,1951-10-26,2.7,,
10526,1951-10-27,6.8,,
10527,1951-10-28,7.6,,
10528,1951-10-29,8.6,,
10529,1951-10-30,6.4,,
10530,1951-10-31,4.3,,
10531,1951-11-01,5.2,,
10532,1951-11-02,10.1,,
10533,1951-11-03,6.2,,
10534,1951-11-04,6.7,,
10535,1951-11-05,9.6,,
10536,1951-11-06,7.5,,
10537,1951-11-07,6.2,,
10538,1951-11-08,8.9,,
10539,1951-11-09,8.5,,
10540,1951-11-10,0.7,,
10541,1951-11-11,6.2,,
10542,1951-11-12,8.5,,
10543,1951-11-13,7.5,,
10544,1951-11-14,6.7,,
10545,1951-11-15,9.6,,
10546,1951-11-16,7.5,,
10547,1951-11-17,2.3,,
10548,1951-11-18,9.6,,
10549,1951-11-19,9.6,,
10550,1951-11-20,9.6,,
10551,1951-11-21,7.7,,
10552,1951-11-22,8.5,,
10553,1951-11-23,7.7,,
10554,1951-11-24,7.7,,
10555,1951-11-25,8.5,,
10556,1951-11-26,8.9,,
10557,1951-11-27,7.5,,
10558,1951-11-28,7.5,,
10559,1951-11-29,8.5,,
10560,1951-11-30,7.7,,
10561,1951-12-01,8.0,,
10562,1951-12-02,8.3,,
10563,1951-12-03,6.8,,
10564,1951-12-04,8.8,,
10565,1951-12-05,8.0,,
10566,1951-12-06,8.0,,
10567,1951-12-07,8.0,,
10568,1951-12-08,8.8,,
10569,1951-12-09,8.0,,
10570,1951-12-10,6.8,,
10571,1951-12-11,8.0,,
10572,1951-12-12,8.0,,
10573,1951-12-13,8.0,,
10574,1951-12-14,9.7,,
10575,1951-12-15,7.3,,
10576,1951-12-16,8.3,,
10577,1951-12-17,9.3,,
10578,1951-12-18,8.8,,
10579,1951-12-19,11.2,,
10580,1951-12-20,9.3,,
10581,1951-12-21,8.3,,
10582,1951-12-22,8.3,,
10583,1951-12-23,9.3,,
10584,1951-12-24,8.8,,
10585,1951-12-25,9.3,,
10586,1951-12-26,11.2,,
10587,1951-12-27,9.3,,
10588,1951-12-28,11.2,,
10589,1951-12-29,9.3,,
10590,1951-12-30,8.8,,
10591,1951-12-31,5.1,,
10592,1952-01-01,10.0,,
10593,1952-01-02,9.7,,
10594,1952-01-03,10.0,,
10595,1952-01-04,10.6,,
10596,1952-01-05,9.7,,
10597,1952-01-06,9.0,,
10598,1952-01-07,9.2,,
10599,1952-01-08,9.0,,
10600,1952-01-09,11.2,,
10601,1952-01-10,13.4,,
10602,1952-01-11,9.0,,
10603,1952-01-12,7.8,,
10604,1952-01-13,12.4,,
10605,1952-01-14,9.7,,
10606,1952-01-15,7.2,,
10607,1952-01-16,10.0,,
10608,1952-01-17,9.0,,
10609,1952-01-18,10.0,,
10610,1952-01-19,9.7,,
10611,1952-01-20,9.7,,
10612,1952-01-21,9.7,,
10613,1952-01-22,11.2,,
10614,1952-01-23,10.0,,
10615,1952-01-24,13.4,,
10616,1952-01-25,11.8,,
10617,1952-01-26,9.2,,
10618,1952-01-27,9.7,,
10619,1952-01-28,7.2,,
10620,1952-01-29,7.8,,
10621,1952-01-30,10.0,,
10622,1952-01-31,9.0,,
10623,1952-02-01,6.7,,
10624,1952-02-02,7.8,,
10625,1952-02-03,11.4,,
10626,1952-02-04,11.4,,
10627,1952-02-05,11.4,,
10628,1952-02-06,9.8,,
10629,1952-02-07,10.7,,
10630,1952-02-08,8.3,,
10631,1952-02-09,9.8,,
10632,1952-02-10,11.8,,
10633,1952-02-11,7.8,,
10634,1952-02-12,5.6,,
10635,1952-02-13,9.8,,
10636,1952-02-14,9.2,,
10637,1952-02-15,11.8,,
10638,1952-02-16,15.4,,
10639,1952-02-17,10.7,,
10640,1952-02-18,8.8,,
10641,1952-02-19,10.7,,
10642,1952-02-20,10.2,,
10643,1952-02-21,9.2,,
10644,1952-02-22,10.7,,
10645,1952-02-23,8.3,,
10646,1952-02-24,8.3,,
10647,1952-02-25,8.8,,
10648,1952-02-26,9.2,,
10649,1952-02-27,9.2,,
10650,1952-02-28,9.2,,
10651,1952-02-29,9.8,,
10652,1952-03-01,11.4,,
10653,1952-03-02,8.0,,
10654,1952-03-03,6.4,,
10655,1952-03-04,9.7,,
10656,1952-03-05,9.7,,
10657,1952-03-06,9.1,,
10658,1952-03-07,10.8,,
10659,1952-03-08,12.7,,
10660,1952-03-09,12.7,,
10661,1952-03-10,11.4,,
10662,1952-03-11,12.7,,
10663,1952-03-12,11.4,,
10664,1952-03-13,11.4,,
10665,1952-03-14,10.8,,
10666,1952-03-15,11.7,,
10667,1952-03-16,11.7,,
10668,1952-03-17,11.7,,
10669,1952-03-18,11.4,,
10670,1952-03-19,11.7,,
10671,1952-03-20,12.7,,
10672,1952-03-21,9.7,,
10673,1952-03-22,9.7,,
10674,1952-03-23,9.1,,
10675,1952-03-24,6.4,,
10676,1952-03-25,4.7,,
10677,1952-03-26,9.1,,
10678,1952-03-27,9.7,,
10679,1952-03-28,8.6,,
10680,1952-03-29,9.1,,
10681,1952-03-30,12.2,,
10682,1952-03-31,10.8,,
10683,1952-04-01,6.7,,
10684,1952-04-02,7.3,,
10685,1952-04-03,10.4,,
10686,1952-04-04,10.2,,
10687,1952-04-05,10.4,,
10688,1952-04-06,7.8,,
10689,1952-04-07,7.8,,
10690,1952-04-08,10.4,,
10691,1952-04-09,6.7,,
10692,1952-04-10,10.2,,
10693,1952-04-11,9.5,,
10694,1952-04-12,9.5,,
10695,1952-04-13,7.3,,
10696,1952-04-14,5.6,,
10697,1952-04-15,7.3,,
10698,1952-04-16,8.9,,
10699,1952-04-17,10.2,,
10700,1952-04-18,6.7,,
10701,1952-04-19,8.9,,
10702,1952-04-20,6.7,,
10703,1952-04-21,6.7,,
10704,1952-04-22,6.7,,
10705,1952-04-23,7.3,,
10706,1952-04-24,7.8,,
10707,1952-04-25,7.3,,
10708,1952-04-26,9.5,,
10709,1952-04-27,11.0,,
10710,1952-04-28,6.7,,
10711,1952-04-29,3.9,,
10712,1952-04-30,6.8,,
10713,1952-05-01,6.8,,
10714,1952-05-02,6.8,,
10715,1952-05-03,8.5,,
10716,1952-05-04,10.6,,
10717,1952-05-05,8.0,,
10718,1952-05-06,13.0,,
10719,1952-05-07,10.6,,
10720,1952-05-08,8.0,,
10721,1952-05-09,8.5,,
10722,1952-05-10,8.0,,
10723,1952-05-11,11.1,,
10724,1952-05-12,9.3,,
10725,1952-05-13,8.0,,
