,date,minimum temperature (degC)
99,1975-06-08,0.9
100,1975-06-09,2.4
101,1975-06-10,2.8
102,1975-06-11,2.3
103,1975-06-12,0.2
104,1975-06-13,-0.5
105,1975-06-14,0.6
106,1975-06-15,5.3
107,1975-06-16,2.4
108,1975-06-17,-2.3
109,1975-06-18,-0.5
110,1975-06-19,-1.7
111,1975-06-20,0.1
112,1975-06-21,0.4
113,1975-06-22,2.5
114,1975-06-23,6.5
115,1975-06-24,6.8
116,1975-06-25,5.6
117,1975-06-26,5.3
118,1975-06-27,0.1
119,1975-06-28,0.5
120,1975-06-29,1.3
121,1975-06-30,2.3
122,1975-07-01,0.2
123,1975-07-02,-0.3
124,1975-07-03,-3.2
125,1975-07-04,-3.1
126,1975-07-05,-0.7
127,1975-07-06,7.1
128,1975-07-07,0.2
129,1975-07-08,-0.3
130,1975-07-09,1.3
131,1975-07-10,2.3
132,1975-07-11,2.2
133,1975-07-12,-2.0
134,1975-07-13,-1.0
135,1975-07-14,4.3
136,1975-07-15,3.6
137,1975-07-16,3.4
138,1975-07-17,4.9
139,1975-07-18,5.3
140,1975-07-19,6.5
141,1975-07-20,7.1
142,1975-07-21,4.3
143,1975-07-22,0.9
144,1975-07-23,4.3
145,1975-07-24,5.6
146,1975-07-25,8.3
147,1975-07-26,6.1
148,1975-07-27,11.7
149,1975-07-28,13.0
150,1975-07-29,1.4
151,1975-07-30,4.6
152,1975-07-31,6.8
153,1975-08-01,0.7
154,1975-08-02,-1.8
155,1975-08-03,0.7
156,1975-08-04,-1.4
157,1975-08-05,0.2
158,1975-08-06,6.4
159,1975-08-07,-0.9
160,1975-08-08,-1.4
161,1975-08-09,0.7
162,1975-08-10,8.9
163,1975-08-11,4.8
164,1975-08-12,1.2
165,1975-08-13,2.5
166,1975-08-14,2.7
167,1975-08-15,4.3
168,1975-08-16,6.0
169,1975-08-17,-4.4
170,1975-08-18,-1.8
171,1975-08-19,1.4
172,1975-08-20,6.8
173,1975-08-21,7.7
174,1975-08-22,9.0
175,1975-08-23,8.0
176,1975-08-24,2.5
177,1975-08-25,2.4
178,1975-08-26,5.6
179,1975-08-27,6.3
180,1975-08-28,7.1
181,1975-08-29,1.3
182,1975-08-30,3.7
183,1975-08-31,1.2
184,1975-09-01,-1.1
185,1975-09-02,5.2
186,1975-09-03,7.1
187,1975-09-04,3.5
188,1975-09-05,-2.5
189,1975-09-06,5.3
190,1975-09-07,-2.8
191,1975-09-08,1.5
192,1975-09-09,10.1
193,1975-09-10,10.1
194,1975-09-11,8.0
195,1975-09-12,4.1
196,1975-09-13,12.5
197,1975-09-14,5.5
198,1975-09-15,3.1
199,1975-09-16,2.1
200,1975-09-17,9.5
201,1975-09-18,9.5
202,1975-09-19,5.5
203,1975-09-20,5.1
204,1975-09-21,0.4
205,1975-09-22,3.4
206,1975-09-23,3.8
207,1975-09-24,3.2
208,1975-09-25,6.7
209,1975-09-26,1.8
210,1975-09-27,10.9
211,1975-09-28,10.9
212,1975-09-29,10.9
213,1975-09-30,-0.9
214,1975-10-01,6.5
215,1975-10-02,7.2
216,1975-10-03,5.9
217,1975-10-04,-0.3
218,1975-10-05,3.5
219,1975-10-06,5.3
220,1975-10-07,11.9
221,1975-10-08,9.1
222,1975-10-09,10.1
223,1975-10-10,10.5
224,1975-10-11,6.4
225,1975-10-12,5.4
226,1975-10-13,7.2
227,1975-10-14,5.4
228,1975-10-15,-0.8
229,1975-10-16,4.4
230,1975-10-17,0.9
231,1975-10-18,1.6
232,1975-10-19,0.7
233,1975-10-20,4.5
234,1975-10-21,6.0
235,1975-10-22,-1.3
236,1975-10-23,0.1
237,1975-10-24,3.2
238,1975-10-25,8.6
239,1975-10-26,6.3
240,1975-10-27,4.9
241,1975-10-28,7.7
242,1975-10-29,9.8
243,1975-10-30,9.7
244,1975-10-31,10.6
245,1975-11-01,6.9
246,1975-11-02,-0.1
247,1975-11-03,3.7
248,1975-11-04,8.0
249,1975-11-05,9.9
250,1975-11-06,8.3
251,1975-11-07,5.0
252,1975-11-08,-0.3
253,1975-11-09,5.4
254,1975-11-10,11.2
255,1975-11-11,9.2
256,1975-11-12,4.7
257,1975-11-13,9.5
258,1975-11-14,10.8
259,1975-11-15,10.0
260,1975-11-16,0.7
261,1975-11-17,1.6
262,1975-11-18,12.6
263,1975-11-19,11.3
264,1975-11-20,12.4
265,1975-11-21,12.4
266,1975-11-22,11.8
267,1975-11-23,11.3
268,1975-11-24,9.2
269,1975-11-25,8.1
270,1975-11-26,6.9
271,1975-11-27,8.4
272,1975-11-28,12.6
273,1975-11-29,10.6
274,1975-11-30,4.8
275,1975-12-01,5.5
276,1975-12-02,6.2
277,1975-12-03,10.5
278,1975-12-04,7.5
279,1975-12-05,4.4
280,1975-12-06,8.8
281,1975-12-07,10.5
282,1975-12-08,12.6
283,1975-12-09,12.0
284,1975-12-10,9.7
285,1975-12-11,9.4
286,1975-12-12,10.2
287,1975-12-13,9.1
288,1975-12-14,4.4
289,1975-12-15,3.0
290,1975-12-16,9.6
291,1975-12-17,9.7
292,1975-12-18,6.8
293,1975-12-19,2.9
294,1975-12-20,9.2
295,1975-12-21,5.3
296,1975-12-22,2.5
297,1975-12-23,5.7
298,1975-12-24,6.4
299,1975-12-25,5.1
300,1975-12-26,1.4
301,1975-12-27,5.4
302,1975-12-28,4.8
303,1975-12-29,17.3
304,1975-12-30,5.0
305,1975-12-31,6.4
306,1976-01-01,9.9
307,1976-01-02,8.2
308,1976-01-03,7.1
309,1976-01-04,11.1
310,1976-01-05,11.4
311,1976-01-06,4.5
312,1976-01-07,10.1
313,1976-01-08,8.5
314,1976-01-09,6.3
315,1976-01-10,2.8
316,1976-01-11,11.7
317,1976-01-12,10.9
318,1976-01-13,14.7
319,1976-01-14,11.4
320,1976-01-15,8.8
321,1976-01-16,9.8
322,1976-01-17,5.8
323,1976-01-18,8.5
324,1976-01-19,17.8
325,1976-01-20,12.9
326,1976-01-21,7.9
327,1976-01-22,11.5
328,1976-01-23,1.0
329,1976-01-24,8.8
330,1976-01-25,8.2
331,1976-01-26,8.8
332,1976-01-27,10.6
333,1976-01-28,12.6
334,1976-01-29,10.8
335,1976-01-30,10.0
336,1976-01-31,10.3
337,1976-02-01,12.5
338,1976-02-02,3.6
339,1976-02-03,8.9
340,1976-02-04,7.3
341,1976-02-05,10.5
342,1976-02-06,8.4
343,1976-02-07,2.6
344,1976-02-08,11.0
345,1976-02-09,11.0
346,1976-02-10,10.3
347,1976-02-11,7.0
348,1976-02-12,9.0
349,1976-02-13,9.5
350,1976-02-14,18.0
351,1976-02-15,5.8
352,1976-02-16,4.6
353,1976-02-17,6.3
354,1976-02-18,11.5
355,1976-02-19,5.4
356,1976-02-20,11.2
357,1976-02-21,9.5
358,1976-02-22,9.5
359,1976-02-23,9.3
360,1976-02-24,12.4
361,1976-02-25,13.4
362,1976-02-26,11.6
363,1976-02-27,16.8
364,1976-02-28,6.5
365,1976-02-29,8.3
366,1976-03-01,9.7
367,1976-03-02,1.0
368,1976-03-03,5.9
369,1976-03-04,10.4
370,1976-03-05,11.3
371,1976-03-06,11.1
372,1976-03-07,10.8
373,1976-03-08,8.8
374,1976-03-09,6.1
375,1976-03-10,9.7
376,1976-03-11,4.9
377,1976-03-12,6.7
378,1976-03-13,5.9
379,1976-03-14,8.5
380,1976-03-15,6.7
381,1976-03-16,9.2
382,1976-03-17,11.3
383,1976-03-18,8.6
384,1976-03-19,10.9
385,1976-03-20,9.9
386,1976-03-21,6.3
387,1976-03-22,8.8
388,1976-03-23,8.8
389,1976-03-24,8.5
390,1976-03-25,8.0
391,1976-03-26,7.6
392,1976-03-27,11.2
393,1976-03-28,11.4
394,1976-03-29,11.7
395,1976-03-30,2.6
396,1976-03-31,2.6
397,1976-04-01,3.6
398,1976-04-02,9.6
399,1976-04-03,6.3
400,1976-04-04,7.3
401,1976-04-05,5.7
402,1976-04-06,4.7
403,1976-04-07,6.2
404,1976-04-08,5.5
405,1976-04-09,0.8
406,1976-04-10,0.1
407,1976-04-11,3.4
408,1976-04-12,3.7
409,1976-04-13,6.2
410,1976-04-14,14.7
411,1976-04-15,9.6
412,1976-04-16,7.5
413,1976-04-17,14.7
414,1976-04-18,10.5
415,1976-04-19,2.0
416,1976-04-20,4.7
417,1976-04-21,4.7
418,1976-04-22,0.8
419,1976-04-23,7.5
420,1976-04-24,10.3
421,1976-04-25,13.2
422,1976-04-26,9.9
423,1976-04-27,-2.3
424,1976-04-28,0.9
425,1976-04-29,0.8
426,1976-04-30,4.2
427,1976-05-01,-1.5
428,1976-05-02,-0.9
429,1976-05-03,6.6
430,1976-05-04,5.0
431,1976-05-05,5.6
432,1976-05-06,6.6
433,1976-05-07,-1.5
434,1976-05-08,2.3
435,1976-05-09,7.4
436,1976-05-10,-0.3
437,1976-05-11,2.9
438,1976-05-12,-3.1
439,1976-05-13,-0.4
440,1976-05-14,-2.8
441,1976-05-15,-3.2
442,1976-05-16,-0.7
443,1976-05-17,7.4
444,1976-05-18,5.3
445,1976-05-19,4.7
446,1976-05-20,1.8
447,1976-05-21,-0.6
448,1976-05-22,2.7
449,1976-05-23,2.1
450,1976-05-24,4.0
451,1976-05-25,8.8
452,1976-05-26,6.6
453,1976-05-27,9.0
454,1976-05-28,9.0
455,1976-05-29,12.0
456,1976-05-30,8.9
457,1976-05-31,13.5
458,1976-06-01,11.4
459,1976-06-02,0.5
460,1976-06-03,0.1
461,1976-06-04,1.3
462,1976-06-05,2.0
463,1976-06-06,1.7
464,1976-06-07,2.8
465,1976-06-08,4.2
466,1976-06-09,2.4
467,1976-06-10,2.3
468,1976-06-11,5.0
469,1976-06-12,4.7
470,1976-06-13,5.1
471,1976-06-14,-4.9
472,1976-06-15,-0.8
473,1976-06-16,1.7
474,1976-06-17,4.8
475,1976-06-18,-3.0
476,1976-06-19,-0.8
477,1976-06-20,2.0
478,1976-06-21,0.7
479,1976-06-22,-0.4
480,1976-06-23,-0.1
481,1976-06-24,1.7
482,1976-06-25,2.8
483,1976-06-26,7.5
484,1976-06-27,2.6
485,1976-06-28,3.5
486,1976-06-29,2.3
487,1976-06-30,2.0
488,1976-07-01,4.3
489,1976-07-02,-3.9
490,1976-07-03,-2.9
491,1976-07-04,-0.9
492,1976-07-05,-1.7
493,1976-07-06,-0.3
494,1976-07-07,-3.3
495,1976-07-08,-2.5
496,1976-07-09,6.8
497,1976-07-10,2.2
498,1976-07-11,6.1
499,1976-07-12,0.4
500,1976-07-13,-2.0
501,1976-07-14,1.1
502,1976-07-15,1.2
503,1976-07-16,-2.1
504,1976-07-17,4.6
505,1976-07-18,8.4
506,1976-07-19,2.4
507,1976-07-20,4.9
508,1976-07-21,5.0
509,1976-07-22,-2.0
510,1976-07-23,-0.6
511,1976-07-24,1.0
512,1976-07-25,6.1
513,1976-07-26,-2.3
514,1976-07-27,-0.6
515,1976-07-28,-3.0
516,1976-07-29,-2.9
517,1976-07-30,0.4
518,1976-07-31,-0.1
519,1976-08-01,1.6
520,1976-08-02,2.1
521,1976-08-03,2.7
522,1976-08-04,0.0
523,1976-08-05,-3.1
524,1976-08-06,-0.3
525,1976-08-07,1.0
526,1976-08-08,2.6
527,1976-08-09,0.8
528,1976-08-10,1.6
529,1976-08-11,2.5
530,1976-08-12,0.9
531,1976-08-13,2.3
532,1976-08-14,2.5
533,1976-08-15,-3.4
534,1976-08-16,1.0
535,1976-08-17,3.4
536,1976-08-18,3.9
537,1976-08-19,9.7
538,1976-08-20,7.0
539,1976-08-21,4.3
540,1976-08-22,6.8
541,1976-08-23,3.2
542,1976-08-24,4.3
543,1976-08-25,1.5
544,1976-08-26,-2.5
545,1976-08-27,-2.5
546,1976-08-28,1.0
547,1976-08-29,-0.3
548,1976-08-30,-3.4
549,1976-08-31,0.3
550,1976-09-01,-0.6
551,1976-09-02,6.1
552,1976-09-03,3.8
553,1976-09-04,0.9
554,1976-09-05,1.3
555,1976-09-06,3.7
556,1976-09-07,0.9
557,1976-09-08,3.0
558,1976-09-09,5.7
559,1976-09-10,7.1
560,1976-09-11,1.6
561,1976-09-12,2.6
562,1976-09-13,2.4
563,1976-09-14,3.9
564,1976-09-15,5.6
565,1976-09-16,0.9
566,1976-09-17,-0.4
567,1976-09-18,-0.4
568,1976-09-19,7.0
569,1976-09-20,2.9
570,1976-09-21,6.7
571,1976-09-22,6.9
572,1976-09-23,4.1
573,1976-09-24,0.9
574,1976-09-25,0.9
575,1976-09-26,0.6
576,1976-09-27,2.2
577,1976-09-28,5.5
578,1976-09-29,8.0
579,1976-09-30,9.2
580,1976-10-01,1.7
581,1976-10-02,0.5
582,1976-10-03,1.3
583,1976-10-04,5.4
584,1976-10-05,8.5
585,1976-10-06,7.3
586,1976-10-07,7.0
587,1976-10-08,6.5
588,1976-10-09,5.3
589,1976-10-10,4.9
590,1976-10-11,2.8
591,1976-10-12,4.4
592,1976-10-13,6.4
593,1976-10-14,5.2
594,1976-10-15,6.4
595,1976-10-16,5.8
596,1976-10-17,5.0
597,1976-10-18,2.9
598,1976-10-19,1.6
599,1976-10-20,-1.2
600,1976-10-21,7.9
601,1976-10-22,4.5
602,1976-10-23,6.3
603,1976-10-24,4.0
604,1976-10-25,1.3
605,1976-10-26,1.2
606,1976-10-27,1.2
607,1976-10-28,2.3
608,1976-10-29,5.3
609,1976-10-30,5.3
610,1976-10-31,4.5
611,1976-11-01,8.2
612,1976-11-02,3.2
613,1976-11-03,7.7
614,1976-11-04,6.3
615,1976-11-05,6.9
616,1976-11-06,1.3
617,1976-11-07,4.7
618,1976-11-08,7.5
619,1976-11-09,5.2
620,1976-11-10,8.1
621,1976-11-11,8.0
622,1976-11-12,14.1
623,1976-11-13,10.7
624,1976-11-14,13.0
625,1976-11-15,7.0
626,1976-11-16,8.4
627,1976-11-17,6.4
628,1976-11-18,5.2
629,1976-11-19,8.1
630,1976-11-20,4.6
631,1976-11-21,9.3
632,1976-11-22,7.6
633,1976-11-23,8.0
634,1976-11-24,5.4
635,1976-11-25,5.2
636,1976-11-26,8.6
637,1976-11-27,9.5
638,1976-11-28,10.1
639,1976-11-29,3.3
640,1976-11-30,10.0
641,1976-12-01,5.8
642,1976-12-02,8.0
643,1976-12-03,9.7
644,1976-12-04,6.4
645,1976-12-05,9.1
646,1976-12-06,11.9
647,1976-12-07,7.2
648,1976-12-08,3.7
649,1976-12-09,10.1
650,1976-12-10,11.6
651,1976-12-11,9.5
652,1976-12-12,9.7
653,1976-12-13,7.5
654,1976-12-14,10.8
655,1976-12-15,4.2
656,1976-12-16,9.6
657,1976-12-17,5.7
658,1976-12-18,6.2
659,1976-12-19,8.0
660,1976-12-20,9.6
661,1976-12-21,6.4
662,1976-12-22,13.7
663,1976-12-23,14.8
664,1976-12-24,6.3
665,1976-12-25,11.7
666,1976-12-26,11.7
667,1976-12-27,8.0
668,1976-12-28,10.5
669,1976-12-29,8.0
670,1976-12-30,2.5
671,1976-12-31,5.6
672,1977-01-01,9.9
673,1977-01-02,7.1
674,1977-01-03,8.2
675,1977-01-04,9.8
676,1977-01-05,7.8
677,1977-01-06,7.5
678,1977-01-07,10.8
679,1977-01-08,5.4
680,1977-01-09,9.8
681,1977-01-10,8.7
682,1977-01-11,4.6
683,1977-01-12,4.6
684,1977-01-13,6.8
685,1977-01-14,14.5
686,1977-01-15,15.0
687,1977-01-16,13.1
688,1977-01-17,11.4
689,1977-01-18,9.9
690,1977-01-19,6.7
691,1977-01-20,5.8
692,1977-01-21,12.3
693,1977-01-22,12.1
694,1977-01-23,11.9
695,1977-01-24,11.5
696,1977-01-25,10.8
697,1977-01-26,8.2
698,1977-01-27,4.9
699,1977-01-28,11.0
700,1977-01-29,9.0
701,1977-01-30,11.8
702,1977-01-31,8.5
703,1977-02-01,11.1
704,1977-02-02,10.5
705,1977-02-03,2.5
706,1977-02-04,5.9
707,1977-02-05,12.8
708,1977-02-06,6.5
709,1977-02-07,2.7
710,1977-02-08,4.5
711,1977-02-09,14.0
712,1977-02-10,9.0
713,1977-02-11,3.1
714,1977-02-12,9.7
715,1977-02-13,17.8
716,1977-02-14,8.6
717,1977-02-15,6.5
718,1977-02-16,10.7
719,1977-02-17,10.9
720,1977-02-18,12.5
721,1977-02-19,9.0
722,1977-02-20,9.3
723,1977-02-21,1.6
724,1977-02-22,6.4
725,1977-02-23,10.7
726,1977-02-24,11.8
727,1977-02-25,12.7
728,1977-02-26,13.0
729,1977-02-27,3.1
730,1977-02-28,5.5
731,1977-03-01,5.5
732,1977-03-02,6.4
733,1977-03-03,7.9
734,1977-03-04,8.1
735,1977-03-05,10.8
736,1977-03-06,11.3
737,1977-03-07,5.2
738,1977-03-08,12.0
739,1977-03-09,6.2
740,1977-03-10,9.5
741,1977-03-11,13.9
742,1977-03-12,13.4
743,1977-03-13,9.9
744,1977-03-14,11.4
745,1977-03-15,11.4
746,1977-03-16,2.5
747,1977-03-17,13.9
748,1977-03-18,11.3
749,1977-03-19,2.5
750,1977-03-20,9.7
751,1977-03-21,11.1
752,1977-03-22,2.9
753,1977-03-23,8.1
754,1977-03-24,11.8
755,1977-03-25,13.9
756,1977-03-26,9.8
757,1977-03-27,7.1
758,1977-03-28,10.1
759,1977-03-29,10.5
760,1977-03-30,9.4
761,1977-03-31,7.1
762,1977-04-01,9.6
763,1977-04-02,10.3
764,1977-04-03,13.6
765,1977-04-04,9.2
766,1977-04-05,11.2
767,1977-04-06,6.4
768,1977-04-07,3.3
769,1977-04-08,0.9
770,1977-04-09,3.2
771,1977-04-10,2.3
772,1977-04-11,7.6
773,1977-04-12,3.8
774,1977-04-13,10.6
775,1977-04-14,9.0
776,1977-04-15,3.3
777,1977-04-16,7.6
778,1977-04-17,0.9
779,1977-04-18,6.8
780,1977-04-19,6.8
781,1977-04-20,0.2
782,1977-04-21,3.8
783,1977-04-22,5.4
784,1977-04-23,6.7
785,1977-04-24,3.7
786,1977-04-25,9.6
787,1977-04-26,0.8
788,1977-04-27,0.6
789,1977-04-28,-1.5
790,1977-04-29,-1.5
791,1977-04-30,7.1
792,1977-05-01,8.2
793,1977-05-02,-1.2
794,1977-05-03,1.3
795,1977-05-04,0.5
796,1977-05-05,2.1
797,1977-05-06,4.7
798,1977-05-07,0.8
799,1977-05-08,5.2
800,1977-05-09,0.2
801,1977-05-10,2.1
802,1977-05-11,-0.4
803,1977-05-12,1.9
804,1977-05-13,2.7
805,1977-05-14,2.7
806,1977-05-15,1.3
807,1977-05-16,-3.1
808,1977-05-17,-3.3
809,1977-05-18,2.3
810,1977-05-19,2.3
811,1977-05-20,4.7
812,1977-05-21,8.2
813,1977-05-22,3.5
814,1977-05-23,7.4
815,1977-05-24,7.3
816,1977-05-25,7.0
817,1977-05-26,-2.3
818,1977-05-27,1.6
819,1977-05-28,5.2
820,1977-05-29,2.1
821,1977-05-30,7.9
822,1977-05-31,-0.6
823,1977-06-01,0.7
824,1977-06-02,-0.8
825,1977-06-03,4.9
826,1977-06-04,-1.5
827,1977-06-05,0.5
828,1977-06-06,-2.3
829,1977-06-07,-0.8
830,1977-06-08,4.9
831,1977-06-09,1.0
832,1977-06-10,-1.1
833,1977-06-11,0.6
834,1977-06-12,-0.2
835,1977-06-13,6.8
836,1977-06-14,7.4
837,1977-06-15,5.5
838,1977-06-16,0.7
839,1977-06-17,5.0
840,1977-06-18,2.5
841,1977-06-19,4.8
842,1977-06-20,-0.8
843,1977-06-21,0.4
844,1977-06-22,-0.5
845,1977-06-23,0.6
846,1977-06-24,0.6
847,1977-06-25,0.8
848,1977-06-26,5.2
849,1977-06-27,0.6
850,1977-06-28,-0.5
851,1977-06-29,-0.2
852,1977-06-30,2.4
853,1977-07-01,-3.2
854,1977-07-02,-2.1
855,1977-07-03,-3.1
856,1977-07-04,-0.7
857,1977-07-05,-2.1
858,1977-07-06,-3.2
859,1977-07-07,-1.7
860,1977-07-08,-1.5
861,1977-07-09,0.1
862,1977-07-10,-1.5
863,1977-07-11,0.6
864,1977-07-12,-3.0
865,1977-07-13,-1.7
866,1977-07-14,2.6
867,1977-07-15,5.5
868,1977-07-16,2.6
869,1977-07-17,2.2
870,1977-07-18,2.6
871,1977-07-19,1.3
872,1977-07-20,-4.7
873,1977-07-21,-3.6
874,1977-07-22,2.6
875,1977-07-23,2.6
876,1977-07-24,2.6
877,1977-07-25,2.2
878,1977-07-26,-0.3
879,1977-07-27,1.9
880,1977-07-28,5.0
881,1977-07-29,4.9
882,1977-07-30,1.1
883,1977-07-31,-2.9
884,1977-08-01,-0.4
885,1977-08-02,2.4
886,1977-08-03,0.7
887,1977-08-04,3.2
888,1977-08-05,2.1
889,1977-08-06,2.2
890,1977-08-07,2.2
891,1977-08-08,0.2
892,1977-08-09,-3.3
893,1977-08-10,-0.2
894,1977-08-11,2.5
895,1977-08-12,11.1
896,1977-08-13,0.7
897,1977-08-14,1.6
898,1977-08-15,4.5
899,1977-08-16,2.6
900,1977-08-17,2.6
901,1977-08-18,8.0
902,1977-08-19,-2.0
903,1977-08-20,2.5
904,1977-08-21,5.1
905,1977-08-22,-2.3
906,1977-08-23,2.9
907,1977-08-24,1.5
908,1977-08-25,2.6
909,1977-08-26,6.6
910,1977-08-27,2.1
911,1977-08-28,-4.3
912,1977-08-29,-0.7
913,1977-08-30,2.6
914,1977-08-31,3.3
915,1977-09-01,0.6
916,1977-09-02,2.9
917,1977-09-03,0.0
918,1977-09-04,-2.1
919,1977-09-05,-2.3
920,1977-09-06,3.1
921,1977-09-07,4.6
922,1977-09-08,0.8
923,1977-09-09,8.4
924,1977-09-10,3.6
925,1977-09-11,0.6
926,1977-09-12,4.6
927,1977-09-13,4.1
928,1977-09-14,3.2
929,1977-09-15,-0.9
930,1977-09-16,-2.0
931,1977-09-17,2.4
932,1977-09-18,-1.3
933,1977-09-19,-1.3
934,1977-09-20,3.4
935,1977-09-21,2.2
936,1977-09-22,8.5
937,1977-09-23,2.1
938,1977-09-24,0.0
939,1977-09-25,0.6
940,1977-09-26,2.6
941,1977-09-27,3.9
942,1977-09-28,2.6
943,1977-09-29,5.5
944,1977-09-30,2.0
945,1977-10-01,5.5
946,1977-10-02,1.3
947,1977-10-03,6.6
948,1977-10-04,6.3
949,1977-10-05,8.6
950,1977-10-06,4.0
951,1977-10-07,5.2
952,1977-10-08,1.5
953,1977-10-09,2.7
954,1977-10-10,6.5
955,1977-10-11,6.3
956,1977-10-12,13.2
957,1977-10-13,7.9
958,1977-10-14,7.5
959,1977-10-15,7.0
960,1977-10-16,4.3
961,1977-10-17,9.6
962,1977-10-18,7.3
963,1977-10-19,0.7
964,1977-10-20,5.2
965,1977-10-21,3.9
966,1977-10-22,0.1
967,1977-10-23,5.2
968,1977-10-24,5.4
969,1977-10-25,1.0
970,1977-10-26,1.4
971,1977-10-27,9.9
972,1977-10-28,9.3
973,1977-10-29,0.5
974,1977-10-30,7.6
975,1977-10-31,9.8
976,1977-11-01,8.0
977,1977-11-02,7.9
978,1977-11-03,7.8
979,1977-11-04,6.0
980,1977-11-05,4.3
981,1977-11-06,-2.9
982,1977-11-07,2.7
983,1977-11-08,1.6
984,1977-11-09,1.4
985,1977-11-10,6.4
986,1977-11-11,4.6
987,1977-11-12,1.7
988,1977-11-13,6.6
989,1977-11-14,8.4
990,1977-11-15,0.6
991,1977-11-16,5.7
992,1977-11-17,7.1
993,1977-11-18,7.5
994,1977-11-19,5.2
995,1977-11-20,6.8
996,1977-11-21,9.3
997,1977-11-22,9.9
998,1977-11-23,10.7
999,1977-11-24,0.8
1000,1977-11-25,-0.5
1001,1977-11-26,5.5
1002,1977-11-27,10.4
1003,1977-11-28,10.4
1004,1977-11-29,11.5
1005,1977-11-30,11.8
1006,1977-12-01,10.2
1007,1977-12-02,10.6
1008,1977-12-03,8.7
1009,1977-12-04,8.2
1010,1977-12-05,9.6
1011,1977-12-06,9.7
1012,1977-12-07,2.9
1013,1977-12-08,11.5
1014,1977-12-09,1.5
1015,1977-12-10,6.1
1016,1977-12-11,8.0
1017,1977-12-12,1.7
1018,1977-12-13,1.7
1019,1977-12-14,1.7
1020,1977-12-15,4.4
1021,1977-12-16,9.2
1022,1977-12-17,8.2
1023,1977-12-18,5.8
1024,1977-12-19,1.4
1025,1977-12-20,6.1
1026,1977-12-21,7.4
1027,1977-12-22,9.2
1028,1977-12-23,7.8
1029,1977-12-24,4.8
1030,1977-12-25,11.9
1031,1977-12-26,14.6
1032,1977-12-27,9.0
1033,1977-12-28,1.4
1034,1977-12-29,7.4
1035,1977-12-30,6.1
1036,1977-12-31,10.0
1037,1978-01-01,12.6
1038,1978-01-02,11.8
1039,1978-01-03,8.2
1040,1978-01-04,8.8
1041,1978-01-05,3.7
1042,1978-01-06,7.6
1043,1978-01-07,9.9
1044,1978-01-08,10.4
1045,1978-01-09,4.9
1046,1978-01-10,5.1
1047,1978-01-11,4.3
1048,1978-01-12,9.8
1049,1978-01-13,13.8
1050,1978-01-14,9.9
1051,1978-01-15,13.4
1052,1978-01-16,7.7
1053,1978-01-17,1.4
1054,1978-01-18,5.2
1055,1978-01-19,7.6
1056,1978-01-20,5.4
1057,1978-01-21,11.3
1058,1978-01-22,8.5
1059,1978-01-23,7.0
