,date,minimum temperature (degC)
167,1975-08-15,-1.3
168,1975-08-16,4.4
169,1975-08-17,-4.2
170,1975-08-18,1.4
171,1975-08-19,0.1
172,1975-08-20,4.2
173,1975-08-21,6.2
174,1975-08-22,6.2
175,1975-08-23,5.6
176,1975-08-24,2.0
177,1975-08-25,5.8
178,1975-08-26,6.5
179,1975-08-27,6.7
180,1975-08-28,1.4
181,1975-08-29,1.4
182,1975-08-30,2.7
183,1975-08-31,-0.9
184,1975-09-01,4.4
185,1975-09-02,1.6
186,1975-09-03,5.7
187,1975-09-04,4.8
188,1975-09-05,-2.1
189,1975-09-06,3.1
190,1975-09-07,1.6
191,1975-09-08,1.3
192,1975-09-09,5.2
193,1975-09-10,5.2
194,1975-09-11,1.4
195,1975-09-12,5.2
196,1975-09-13,7.6
197,1975-09-14,6.2
198,1975-09-15,5.7
199,1975-09-16,3.8
200,1975-09-17,10.1
201,1975-09-18,11.0
202,1975-09-19,4.3
203,1975-09-20,3.1
204,1975-09-21,3.1
205,1975-09-22,6.3
206,1975-09-23,3.1
207,1975-09-24,1.1
208,1975-09-25,1.3
209,1975-09-26,3.6
210,1975-09-27,2.6
211,1975-09-28,11.0
212,1975-09-29,6.3
213,1975-09-30,-0.2
214,1975-10-01,3.3
215,1975-10-02,1.0
216,1975-10-03,5.9
217,1975-10-04,6.0
218,1975-10-05,4.2
219,1975-10-06,6.2
220,1975-10-07,10.9
221,1975-10-08,9.6
222,1975-10-09,11.7
223,1975-10-10,13.0
224,1975-10-11,9.9
225,1975-10-12,4.2
226,1975-10-13,3.1
227,1975-10-14,6.1
228,1975-10-15,2.0
229,1975-10-16,3.1
230,1975-10-17,-0.9
231,1975-10-18,2.0
232,1975-10-19,5.0
233,1975-10-20,7.9
234,1975-10-21,6.9
235,1975-10-22,4.9
236,1975-10-23,4.0
237,1975-10-24,7.2
238,1975-10-25,9.5
239,1975-10-26,7.1
240,1975-10-27,3.1
241,1975-10-28,6.9
242,1975-10-29,11.0
243,1975-10-30,11.3
244,1975-10-31,11.8
245,1975-11-01,8.5
246,1975-11-02,7.8
247,1975-11-03,5.6
248,1975-11-04,8.3
249,1975-11-05,6.9
250,1975-11-06,9.7
251,1975-11-07,6.1
252,1975-11-08,6.6
253,1975-11-09,6.6
254,1975-11-10,8.9
255,1975-11-11,10.6
256,1975-11-12,3.6
257,1975-11-13,8.1
258,1975-11-14,10.9
259,1975-11-15,11.9
260,1975-11-16,7.5
261,1975-11-17,3.6
262,1975-11-18,10.6
263,1975-11-19,13.1
264,1975-11-20,14.8
265,1975-11-21,11.5
266,1975-11-22,11.6
267,1975-11-23,10.2
268,1975-11-24,6.3
269,1975-11-25,8.5
270,1975-11-26,6.1
271,1975-11-27,7.8
272,1975-11-28,11.2
273,1975-11-29,3.5
274,1975-11-30,7.8
275,1975-12-01,7.4
276,1975-12-02,5.3
277,1975-12-03,14.8
278,1975-12-04,6.8
279,1975-12-05,4.5
280,1975-12-06,8.0
281,1975-12-07,13.4
282,1975-12-08,11.9
283,1975-12-09,7.9
284,1975-12-10,5.6
285,1975-12-11,10.1
286,1975-12-12,12.2
287,1975-12-13,11.7
288,1975-12-14,8.5
289,1975-12-15,9.0
290,1975-12-16,8.7
291,1975-12-17,11.1
292,1975-12-18,5.6
293,1975-12-19,4.4
294,1975-12-20,5.6
295,1975-12-21,6.5
296,1975-12-22,13.4
297,1975-12-23,7.3
298,1975-12-24,6.5
299,1975-12-25,6.0
300,1975-12-26,8.6
301,1975-12-27,5.8
302,1975-12-28,7.5
303,1975-12-29,17.0
304,1975-12-30,13.2
305,1975-12-31,10.1
306,1976-01-01,9.2
307,1976-01-02,9.3
308,1976-01-03,9.2
309,1976-01-04,9.3
310,1976-01-05,9.4
311,1976-01-06,10.8
312,1976-01-07,10.4
313,1976-01-08,11.6
314,1976-01-09,7.1
315,1976-01-10,3.6
316,1976-01-11,9.5
317,1976-01-12,14.8
318,1976-01-13,12.6
319,1976-01-14,11.3
320,1976-01-15,12.1
321,1976-01-16,3.9
322,1976-01-17,9.8
323,1976-01-18,9.4
324,1976-01-19,13.9
325,1976-01-20,7.5
326,1976-01-21,9.5
327,1976-01-22,10.4
328,1976-01-23,9.2
329,1976-01-24,11.6
330,1976-01-25,5.9
331,1976-01-26,11.0
332,1976-01-27,9.3
333,1976-01-28,9.1
334,1976-01-29,7.2
335,1976-01-30,13.1
336,1976-01-31,9.4
337,1976-02-01,16.3
338,1976-02-02,4.9
339,1976-02-03,5.8
340,1976-02-04,14.9
341,1976-02-05,15.6
342,1976-02-06,11.9
343,1976-02-07,8.1
344,1976-02-08,7.2
345,1976-02-09,12.4
346,1976-02-10,11.4
347,1976-02-11,10.7
348,1976-02-12,12.7
349,1976-02-13,8.6
350,1976-02-14,16.3
351,1976-02-15,10.5
352,1976-02-16,15.2
353,1976-02-17,6.1
354,1976-02-18,13.3
355,1976-02-19,4.7
356,1976-02-20,5.7
357,1976-02-21,9.7
358,1976-02-22,11.2
359,1976-02-23,10.5
360,1976-02-24,18.3
361,1976-02-25,15.8
362,1976-02-26,12.6
363,1976-02-27,17.9
364,1976-02-28,10.5
365,1976-02-29,12.8
366,1976-03-01,5.9
367,1976-03-02,8.4
368,1976-03-03,12.0
369,1976-03-04,10.6
370,1976-03-05,11.2
371,1976-03-06,11.1
372,1976-03-07,10.9
373,1976-03-08,8.4
374,1976-03-09,12.0
375,1976-03-10,9.7
376,1976-03-11,7.5
377,1976-03-12,8.2
378,1976-03-13,12.1
379,1976-03-14,11.4
380,1976-03-15,13.5
381,1976-03-16,12.0
382,1976-03-17,11.7
383,1976-03-18,14.4
384,1976-03-19,10.6
385,1976-03-20,10.9
386,1976-03-21,6.8
387,1976-03-22,10.3
388,1976-03-23,5.9
389,1976-03-24,9.7
390,1976-03-25,12.4
391,1976-03-26,8.8
392,1976-03-27,8.7
393,1976-03-28,11.4
394,1976-03-29,13.0
395,1976-03-30,5.6
396,1976-03-31,4.2
397,1976-04-01,5.6
398,1976-04-02,10.8
399,1976-04-03,7.5
400,1976-04-04,6.3
401,1976-04-05,7.5
402,1976-04-06,2.8
403,1976-04-07,2.0
404,1976-04-08,8.6
405,1976-04-09,1.9
406,1976-04-10,2.0
407,1976-04-11,4.4
408,1976-04-12,8.3
409,1976-04-13,14.2
410,1976-04-14,13.1
411,1976-04-15,13.6
412,1976-04-16,8.8
413,1976-04-17,12.0
414,1976-04-18,12.4
415,1976-04-19,-0.2
416,1976-04-20,1.1
417,1976-04-21,7.4
418,1976-04-22,0.0
419,1976-04-23,5.5
420,1976-04-24,2.9
421,1976-04-25,12.5
422,1976-04-26,8.1
423,1976-04-27,2.1
424,1976-04-28,0.7
425,1976-04-29,-0.8
426,1976-04-30,-1.1
427,1976-05-01,-1.9
428,1976-05-02,1.0
429,1976-05-03,4.3
430,1976-05-04,4.3
431,1976-05-05,2.6
432,1976-05-06,0.8
433,1976-05-07,-1.1
434,1976-05-08,-1.2
435,1976-05-09,-0.9
436,1976-05-10,1.3
437,1976-05-11,2.4
438,1976-05-12,-1.7
439,1976-05-13,-2.8
440,1976-05-14,-1.1
441,1976-05-15,-2.3
442,1976-05-16,0.8
443,1976-05-17,5.2
444,1976-05-18,5.9
445,1976-05-19,-2.1
446,1976-05-20,1.0
447,1976-05-21,2.4
448,1976-05-22,6.7
449,1976-05-23,6.0
450,1976-05-24,3.2
451,1976-05-25,5.2
452,1976-05-26,2.9
453,1976-05-27,5.9
454,1976-05-28,9.6
455,1976-05-29,11.7
456,1976-05-30,10.9
457,1976-05-31,10.7
458,1976-06-01,11.1
459,1976-06-02,2.8
460,1976-06-03,-0.7
461,1976-06-04,0.6
462,1976-06-05,-1.5
463,1976-06-06,3.4
464,1976-06-07,4.6
465,1976-06-08,0.5
466,1976-06-09,3.7
467,1976-06-10,-1.0
468,1976-06-11,0.1
469,1976-06-12,0.8
470,1976-06-13,2.6
471,1976-06-14,1.2
472,1976-06-15,-1.5
473,1976-06-16,1.0
474,1976-06-17,3.3
475,1976-06-18,-1.9
476,1976-06-19,0.7
477,1976-06-20,1.0
478,1976-06-21,1.2
479,1976-06-22,0.1
480,1976-06-23,3.5
481,1976-06-24,4.7
482,1976-06-25,4.7
483,1976-06-26,7.3
484,1976-06-27,2.1
485,1976-06-28,5.1
486,1976-06-29,3.2
487,1976-06-30,4.0
488,1976-07-01,0.0
489,1976-07-02,-4.0
490,1976-07-03,3.1
491,1976-07-04,3.1
492,1976-07-05,-1.0
493,1976-07-06,-1.9
494,1976-07-07,-1.9
495,1976-07-08,0.0
496,1976-07-09,6.5
497,1976-07-10,8.0
498,1976-07-11,1.0
499,1976-07-12,-1.1
500,1976-07-13,-1.0
501,1976-07-14,0.2
502,1976-07-15,-3.8
503,1976-07-16,-4.4
504,1976-07-17,-0.4
505,1976-07-18,2.4
506,1976-07-19,-3.4
507,1976-07-20,1.7
508,1976-07-21,-3.9
509,1976-07-22,-2.6
510,1976-07-23,0.2
511,1976-07-24,3.6
512,1976-07-25,6.3
513,1976-07-26,-2.9
514,1976-07-27,-0.8
515,1976-07-28,-5.1
516,1976-07-29,-1.5
517,1976-07-30,0.3
518,1976-07-31,1.1
519,1976-08-01,1.2
520,1976-08-02,-0.2
521,1976-08-03,2.7
522,1976-08-04,-0.1
523,1976-08-05,1.7
524,1976-08-06,1.4
525,1976-08-07,0.7
526,1976-08-08,3.5
527,1976-08-09,1.8
528,1976-08-10,1.4
529,1976-08-11,3.7
530,1976-08-12,-0.6
531,1976-08-13,0.4
532,1976-08-14,-2.7
533,1976-08-15,-3.7
534,1976-08-16,1.4
535,1976-08-17,6.2
536,1976-08-18,-2.3
537,1976-08-19,5.2
538,1976-08-20,8.0
539,1976-08-21,8.2
540,1976-08-22,7.7
541,1976-08-23,5.6
542,1976-08-24,4.6
543,1976-08-25,0.5
544,1976-08-26,-1.5
545,1976-08-27,1.0
546,1976-08-28,-1.3
547,1976-08-29,1.1
548,1976-08-30,0.1
549,1976-08-31,0.8
550,1976-09-01,1.1
551,1976-09-02,6.1
552,1976-09-03,6.8
553,1976-09-04,-1.2
554,1976-09-05,1.1
555,1976-09-06,4.9
556,1976-09-07,6.6
557,1976-09-08,7.2
558,1976-09-09,6.5
559,1976-09-10,1.9
560,1976-09-11,-0.7
561,1976-09-12,-0.7
562,1976-09-13,-0.7
563,1976-09-14,3.8
564,1976-09-15,-0.7
565,1976-09-16,-0.9
566,1976-09-17,3.8
567,1976-09-18,-1.9
568,1976-09-19,2.9
569,1976-09-20,-0.2
570,1976-09-21,7.6
571,1976-09-22,6.8
572,1976-09-23,6.3
573,1976-09-24,-2.2
574,1976-09-25,1.1
575,1976-09-26,1.0
576,1976-09-27,0.7
577,1976-09-28,4.5
578,1976-09-29,8.7
579,1976-09-30,10.5
580,1976-10-01,-0.4
581,1976-10-02,6.0
582,1976-10-03,5.3
583,1976-10-04,7.9
584,1976-10-05,9.1
585,1976-10-06,7.0
586,1976-10-07,5.0
587,1976-10-08,3.1
588,1976-10-09,4.9
589,1976-10-10,4.0
590,1976-10-11,0.5
591,1976-10-12,3.4
592,1976-10-13,7.8
593,1976-10-14,5.3
594,1976-10-15,7.5
595,1976-10-16,4.7
596,1976-10-17,5.6
597,1976-10-18,3.8
598,1976-10-19,2.6
599,1976-10-20,2.0
600,1976-10-21,7.5
601,1976-10-22,-0.2
602,1976-10-23,3.7
603,1976-10-24,2.7
604,1976-10-25,-3.1
605,1976-10-26,-0.2
606,1976-10-27,4.9
607,1976-10-28,2.0
608,1976-10-29,3.1
609,1976-10-30,6.9
610,1976-10-31,3.1
611,1976-11-01,6.8
612,1976-11-02,8.5
613,1976-11-03,8.3
614,1976-11-04,6.3
615,1976-11-05,6.3
616,1976-11-06,-0.9
617,1976-11-07,2.3
618,1976-11-08,6.3
619,1976-11-09,7.2
620,1976-11-10,8.9
621,1976-11-11,8.8
622,1976-11-12,14.1
623,1976-11-13,5.8
624,1976-11-14,14.3
625,1976-11-15,6.5
626,1976-11-16,3.3
627,1976-11-17,4.1
628,1976-11-18,6.9
629,1976-11-19,3.6
630,1976-11-20,6.8
631,1976-11-21,3.5
632,1976-11-22,9.0
633,1976-11-23,6.6
634,1976-11-24,6.1
635,1976-11-25,11.4
636,1976-11-26,8.3
637,1976-11-27,11.7
638,1976-11-28,9.4
639,1976-11-29,11.4
640,1976-11-30,10.8
641,1976-12-01,7.3
642,1976-12-02,6.9
643,1976-12-03,11.1
644,1976-12-04,7.2
645,1976-12-05,7.5
646,1976-12-06,11.9
647,1976-12-07,7.9
648,1976-12-08,2.4
649,1976-12-09,10.1
650,1976-12-10,7.3
651,1976-12-11,9.8
652,1976-12-12,8.8
653,1976-12-13,6.3
654,1976-12-14,11.7
655,1976-12-15,11.1
656,1976-12-16,8.8
657,1976-12-17,5.6
658,1976-12-18,6.2
659,1976-12-19,5.6
660,1976-12-20,10.5
661,1976-12-21,8.5
662,1976-12-22,8.6
663,1976-12-23,16.8
664,1976-12-24,8.8
665,1976-12-25,10.0
666,1976-12-26,9.8
667,1976-12-27,8.2
668,1976-12-28,8.8
669,1976-12-29,6.9
670,1976-12-30,2.1
671,1976-12-31,8.5
672,1977-01-01,12.5
673,1977-01-02,6.7
674,1977-01-03,6.3
675,1977-01-04,7.6
676,1977-01-05,10.9
677,1977-01-06,6.4
678,1977-01-07,11.9
679,1977-01-08,10.0
680,1977-01-09,12.2
681,1977-01-10,13.0
682,1977-01-11,6.2
683,1977-01-12,4.6
684,1977-01-13,5.6
685,1977-01-14,17.0
686,1977-01-15,18.6
687,1977-01-16,15.9
688,1977-01-17,11.9
689,1977-01-18,9.8
690,1977-01-19,9.5
691,1977-01-20,9.2
692,1977-01-21,11.9
693,1977-01-22,13.2
694,1977-01-23,10.1
695,1977-01-24,9.2
696,1977-01-25,6.9
697,1977-01-26,3.7
698,1977-01-27,5.9
699,1977-01-28,9.2
700,1977-01-29,12.2
701,1977-01-30,14.0
702,1977-01-31,10.5
703,1977-02-01,9.1
704,1977-02-02,3.1
705,1977-02-03,5.8
706,1977-02-04,7.4
707,1977-02-05,14.3
708,1977-02-06,8.9
709,1977-02-07,5.7
710,1977-02-08,4.7
711,1977-02-09,12.7
712,1977-02-10,6.0
713,1977-02-11,7.5
714,1977-02-12,11.1
715,1977-02-13,15.7
716,1977-02-14,5.6
717,1977-02-15,8.7
718,1977-02-16,9.1
719,1977-02-17,8.2
720,1977-02-18,14.7
721,1977-02-19,4.4
722,1977-02-20,8.4
723,1977-02-21,6.4
724,1977-02-22,8.9
725,1977-02-23,13.3
726,1977-02-24,13.3
727,1977-02-25,13.5
728,1977-02-26,14.2
729,1977-02-27,6.4
730,1977-02-28,10.0
731,1977-03-01,9.3
732,1977-03-02,7.8
733,1977-03-03,7.3
734,1977-03-04,9.5
735,1977-03-05,15.1
736,1977-03-06,5.9
737,1977-03-07,2.3
738,1977-03-08,9.7
739,1977-03-09,9.4
740,1977-03-10,11.9
741,1977-03-11,15.1
742,1977-03-12,12.0
743,1977-03-13,7.7
744,1977-03-14,12.9
745,1977-03-15,12.6
746,1977-03-16,3.4
747,1977-03-17,11.3
748,1977-03-18,9.4
749,1977-03-19,6.3
750,1977-03-20,7.8
751,1977-03-21,9.1
752,1977-03-22,8.4
753,1977-03-23,9.1
754,1977-03-24,12.3
755,1977-03-25,10.6
756,1977-03-26,12.9
757,1977-03-27,10.4
758,1977-03-28,11.9
759,1977-03-29,9.6
760,1977-03-30,12.0
761,1977-03-31,8.1
762,1977-04-01,5.1
763,1977-04-02,7.5
764,1977-04-03,12.3
765,1977-04-04,7.7
766,1977-04-05,13.3
767,1977-04-06,9.4
768,1977-04-07,6.6
769,1977-04-08,4.7
770,1977-04-09,2.3
771,1977-04-10,1.4
772,1977-04-11,5.3
773,1977-04-12,1.8
774,1977-04-13,8.3
775,1977-04-14,6.1
776,1977-04-15,2.5
777,1977-04-16,9.4
778,1977-04-17,1.8
779,1977-04-18,5.5
780,1977-04-19,1.8
781,1977-04-20,7.2
782,1977-04-21,8.5
783,1977-04-22,6.0
784,1977-04-23,5.0
785,1977-04-24,0.3
786,1977-04-25,6.2
787,1977-04-26,-0.9
788,1977-04-27,-1.2
789,1977-04-28,6.9
790,1977-04-29,-0.9
791,1977-04-30,4.0
792,1977-05-01,3.4
793,1977-05-02,-1.4
794,1977-05-03,-0.7
795,1977-05-04,-1.1
796,1977-05-05,3.1
797,1977-05-06,7.0
798,1977-05-07,9.2
799,1977-05-08,5.5
800,1977-05-09,1.4
801,1977-05-10,3.0
802,1977-05-11,0.8
803,1977-05-12,3.7
804,1977-05-13,3.9
805,1977-05-14,-1.4
806,1977-05-15,0.4
807,1977-05-16,0.4
808,1977-05-17,-1.2
809,1977-05-18,5.5
810,1977-05-19,8.8
811,1977-05-20,8.8
812,1977-05-21,6.3
813,1977-05-22,5.9
814,1977-05-23,2.8
815,1977-05-24,3.4
816,1977-05-25,3.4
817,1977-05-26,2.0
818,1977-05-27,8.4
819,1977-05-28,8.5
820,1977-05-29,-1.4
821,1977-05-30,-1.3
822,1977-05-31,-1.3
823,1977-06-01,1.4
824,1977-06-02,-1.2
825,1977-06-03,0.1
826,1977-06-04,-1.6
827,1977-06-05,-2.7
828,1977-06-06,-1.8
829,1977-06-07,2.0
830,1977-06-08,7.1
831,1977-06-09,3.0
832,1977-06-10,1.0
833,1977-06-11,-3.4
834,1977-06-12,-4.0
835,1977-06-13,5.2
836,1977-06-14,5.2
837,1977-06-15,7.8
838,1977-06-16,-1.3
839,1977-06-17,0.1
840,1977-06-18,6.3
841,1977-06-19,5.3
842,1977-06-20,-0.8
843,1977-06-21,2.9
844,1977-06-22,-4.6
845,1977-06-23,-1.8
846,1977-06-24,3.9
847,1977-06-25,3.1
848,1977-06-26,3.2
849,1977-06-27,2.3
850,1977-06-28,1.4
851,1977-06-29,1.9
852,1977-06-30,-0.6
853,1977-07-01,-4.0
854,1977-07-02,-2.9
855,1977-07-03,-1.1
856,1977-07-04,6.9
857,1977-07-05,-1.1
858,1977-07-06,-4.2
859,1977-07-07,-2.8
860,1977-07-08,1.8
861,1977-07-09,0.5
862,1977-07-10,-0.6
863,1977-07-11,4.7
864,1977-07-12,-1.2
865,1977-07-13,-0.1
866,1977-07-14,-0.4
867,1977-07-15,6.3
868,1977-07-16,4.0
869,1977-07-17,2.5
870,1977-07-18,-3.2
871,1977-07-19,-0.8
872,1977-07-20,3.8
873,1977-07-21,-0.7
874,1977-07-22,1.5
875,1977-07-23,6.7
876,1977-07-24,1.4
877,1977-07-25,1.2
878,1977-07-26,-0.9
879,1977-07-27,-0.4
880,1977-07-28,-0.4
881,1977-07-29,-0.2
882,1977-07-30,-2.6
883,1977-07-31,-3.0
884,1977-08-01,0.8
885,1977-08-02,-0.4
886,1977-08-03,5.6
887,1977-08-04,5.6
888,1977-08-05,6.4
889,1977-08-06,6.7
890,1977-08-07,1.8
891,1977-08-08,-2.1
892,1977-08-09,-1.2
893,1977-08-10,5.2
894,1977-08-11,4.7
895,1977-08-12,7.7
896,1977-08-13,0.6
897,1977-08-14,-2.4
898,1977-08-15,1.6
899,1977-08-16,1.3
900,1977-08-17,1.8
901,1977-08-18,6.1
902,1977-08-19,0.7
903,1977-08-20,3.8
904,1977-08-21,3.4
905,1977-08-22,-1.6
906,1977-08-23,1.6
907,1977-08-24,-1.6
908,1977-08-25,2.9
909,1977-08-26,8.2
910,1977-08-27,1.3
911,1977-08-28,2.4
912,1977-08-29,4.7
913,1977-08-30,6.4
914,1977-08-31,-1.6
915,1977-09-01,1.8
916,1977-09-02,1.1
917,1977-09-03,0.9
918,1977-09-04,-1.3
919,1977-09-05,-2.3
920,1977-09-06,4.5
921,1977-09-07,1.1
922,1977-09-08,2.8
923,1977-09-09,5.5
924,1977-09-10,4.1
925,1977-09-11,4.2
926,1977-09-12,5.4
927,1977-09-13,5.4
928,1977-09-14,1.6
929,1977-09-15,-1.1
930,1977-09-16,0.7
931,1977-09-17,2.7
932,1977-09-18,4.7
933,1977-09-19,0.1
934,1977-09-20,1.4
935,1977-09-21,2.0
936,1977-09-22,9.0
937,1977-09-23,1.1
938,1977-09-24,-2.3
939,1977-09-25,-1.9
940,1977-09-26,5.5
941,1977-09-27,4.6
942,1977-09-28,5.9
943,1977-09-29,6.8
944,1977-09-30,0.7
945,1977-10-01,6.2
946,1977-10-02,1.8
947,1977-10-03,8.5
948,1977-10-04,2.7
949,1977-10-05,7.8
950,1977-10-06,2.3
951,1977-10-07,0.8
952,1977-10-08,3.3
953,1977-10-09,3.7
954,1977-10-10,1.2
955,1977-10-11,3.7
956,1977-10-12,8.7
957,1977-10-13,9.2
958,1977-10-14,9.4
959,1977-10-15,4.7
960,1977-10-16,1.7
961,1977-10-17,9.0
962,1977-10-18,9.7
963,1977-10-19,2.0
964,1977-10-20,3.3
965,1977-10-21,1.7
966,1977-10-22,-2.7
967,1977-10-23,0.1
968,1977-10-24,2.3
969,1977-10-25,3.3
970,1977-10-26,5.2
971,1977-10-27,6.4
972,1977-10-28,9.9
973,1977-10-29,5.7
974,1977-10-30,2.2
975,1977-10-31,5.0
976,1977-11-01,9.2
977,1977-11-02,7.6
978,1977-11-03,2.9
979,1977-11-04,6.3
980,1977-11-05,3.3
981,1977-11-06,-2.9
982,1977-11-07,3.9
983,1977-11-08,-0.5
984,1977-11-09,5.5
985,1977-11-10,9.7
986,1977-11-11,6.3
987,1977-11-12,0.4
988,1977-11-13,5.6
989,1977-11-14,9.0
990,1977-11-15,-0.4
991,1977-11-16,2.6
992,1977-11-17,9.5
993,1977-11-18,8.1
994,1977-11-19,-1.6
995,1977-11-20,5.0
996,1977-11-21,9.3
997,1977-11-22,6.9
998,1977-11-23,5.1
999,1977-11-24,5.0
1000,1977-11-25,7.9
1001,1977-11-26,7.9
1002,1977-11-27,14.7
1003,1977-11-28,15.9
1004,1977-11-29,12.7
1005,1977-11-30,11.8
1006,1977-12-01,7.5
1007,1977-12-02,8.8
1008,1977-12-03,9.3
1009,1977-12-04,8.8
1010,1977-12-05,8.3
1011,1977-12-06,5.2
1012,1977-12-07,4.8
1013,1977-12-08,5.8
1014,1977-12-09,8.3
1015,1977-12-10,6.2
1016,1977-12-11,6.2
1017,1977-12-12,2.6
1018,1977-12-13,4.7
1019,1977-12-14,6.2
1020,1977-12-15,6.2
1021,1977-12-16,9.8
1022,1977-12-17,5.5
1023,1977-12-18,5.6
1024,1977-12-19,0.9
1025,1977-12-20,-1.0
1026,1977-12-21,6.0
1027,1977-12-22,10.9
1028,1977-12-23,7.8
1029,1977-12-24,9.9
1030,1977-12-25,13.2
1031,1977-12-26,8.8
1032,1977-12-27,8.8
1033,1977-12-28,1.2
1034,1977-12-29,4.4
1035,1977-12-30,7.8
1036,1977-12-31,11.3
1037,1978-01-01,9.8
1038,1978-01-02,9.3
1039,1978-01-03,9.5
1040,1978-01-04,4.5
1041,1978-01-05,4.1
1042,1978-01-06,12.4
1043,1978-01-07,10.5
1044,1978-01-08,8.8
1045,1978-01-09,4.1
1046,1978-01-10,10.7
1047,1978-01-11,1.4
1048,1978-01-12,6.3
1049,1978-01-13,9.1
1050,1978-01-14,8.6
1051,1978-01-15,12.6
1052,1978-01-16,9.1
1053,1978-01-17,6.4
1054,1978-01-18,7.6
1055,1978-01-19,8.2
1056,1978-01-20,6.3
1057,1978-01-21,13.1
