,date,minimum temperature (degC),site number,site name
130,1962-05-11,7.8,,
131,1962-05-12,7.1,,
132,1962-05-13,9.6,,
133,1962-05-14,9.7,,
134,1962-05-15,8.8,,
135,1962-05-16,11.0,,
136,1962-05-17,10.5,,
137,1962-05-18,8.9,,
138,1962-05-19,9.1,,
139,1962-05-20,11.7,,
140,1962-05-21,13.5,,
141,1962-05-22,13.3,,
142,1962-05-23,9.0,,
143,1962-05-24,3.6,,
144,1962-05-25,4.1,,
145,1962-05-26,9.9,,
146,1962-05-27,13.6,,
147,1962-05-28,16.1,,
148,1962-05-29,10.5,,
149,1962-05-30,8.9,,
150,1962-05-31,11.4,,
151,1962-06-01,14.7,,
152,1962-06-02,15.9,,
153,1962-06-03,17.5,,
154,1962-06-04,14.8,,
155,1962-06-05,11.5,,
156,1962-06-06,8.9,,
157,1962-06-07,8.5,,
158,1962-06-08,5.8,,
159,1962-06-09,12.9,,
160,1962-06-10,9.2,,
161,1962-06-11,6.3,,
162,1962-06-12,6.9,,
163,1962-06-13,6.9,,
164,1962-06-14,9.3,,
165,1962-06-15,11.7,,
166,1962-06-16,6.6,,
167,1962-06-17,6.6,,
168,1962-06-18,8.1,,
169,1962-06-19,9.4,,
170,1962-06-20,11.0,,
171,1962-06-21,10.4,,
172,1962-06-22,9.2,,
173,1962-06-23,11.1,,
174,1962-06-24,12.1,,
175,1962-06-25,12.0,,
176,1962-06-26,10.7,,
177,1962-06-27,10.3,,
178,1962-06-28,13.9,,
179,1962-06-29,12.2,,
180,1962-06-30,8.9,,
181,1962-07-01,14.1,,
182,1962-07-02,14.0,,
183,1962-07-03,9.3,,
184,1962-07-04,5.2,,
185,1962-07-05,5.3,,
186,1962-07-06,5.3,,
187,1962-07-07,9.1,,
188,1962-07-08,5.4,,
189,1962-07-09,8.2,,
190,1962-07-10,8.9,,
191,1962-07-11,5.3,,
192,1962-07-12,5.4,,
193,1962-07-13,10.0,,
194,1962-07-14,11.6,,
195,1962-07-15,11.6,,
196,1962-07-16,10.8,,
197,1962-07-17,11.2,,
198,1962-07-18,14.7,,
199,1962-07-19,15.8,,
200,1962-07-20,12.1,,
201,1962-07-21,11.3,,
202,1962-07-22,13.9,,
203,1962-07-23,13.9,,
204,1962-07-24,15.1,,
205,1962-07-25,16.5,,
206,1962-07-26,10.0,,
207,1962-07-27,5.2,,
208,1962-07-28,3.7,,
209,1962-07-29,7.4,,
210,1962-07-30,2.6,,
211,1962-07-31,5.2,,
212,1962-08-01,4.2,,
213,1962-08-02,6.3,,
214,1962-08-03,6.0,,
215,1962-08-04,3.5,,
216,1962-08-05,4.8,,
217,1962-08-06,10.5,,
218,1962-08-07,10.8,,
219,1962-08-08,8.0,,
220,1962-08-09,5.4,,
221,1962-08-10,9.6,,
222,1962-08-11,13.6,,
223,1962-08-12,9.7,,
224,1962-08-13,10.7,,
225,1962-08-14,15.7,,
226,1962-08-15,7.8,,
227,1962-08-16,6.7,,
228,1962-08-17,8.7,,
229,1962-08-18,15.5,,
230,1962-08-19,16.1,,
231,1962-08-20,7.1,,
232,1962-08-21,4.5,,
233,1962-08-22,3.1,,
234,1962-08-23,2.7,,
235,1962-08-24,3.1,,
236,1962-08-25,6.0,,
237,1962-08-26,6.0,,
238,1962-08-27,6.7,,
239,1962-08-28,13.8,,
240,1962-08-29,14.8,,
241,1962-08-30,10.5,,
242,1962-08-31,12.2,,
243,1962-09-01,12.4,,
244,1962-09-02,17.7,,
245,1962-09-03,14.4,,
246,1962-09-04,11.1,,
247,1962-09-05,17.7,,
248,1962-09-06,22.2,,
249,1962-09-07,12.9,,
250,1962-09-08,9.5,,
251,1962-09-09,11.1,,
252,1962-09-10,15.6,,
253,1962-09-11,16.8,,
254,1962-09-12,14.9,,
255,1962-09-13,12.4,,
256,1962-09-14,9.5,,
257,1962-09-15,15.3,,
258,1962-09-16,8.3,,
259,1962-09-17,8.5,,
260,1962-09-18,8.5,,
261,1962-09-19,11.0,,
262,1962-09-20,11.1,,
263,1962-09-21,17.7,,
264,1962-09-22,15.3,,
265,1962-09-23,19.9,,
266,1962-09-24,19.2,,
267,1962-09-25,19.4,,
268,1962-09-26,12.0,,
269,1962-09-27,9.5,,
270,1962-09-28,11.7,,
271,1962-09-29,8.6,,
272,1962-09-30,7.2,,
273,1962-10-01,8.5,,
274,1962-10-02,15.8,,
275,1962-10-03,18.9,,
276,1962-10-04,18.7,,
277,1962-10-05,21.4,,
278,1962-10-06,22.3,,
279,1962-10-07,15.8,,
280,1962-10-08,14.1,,
281,1962-10-09,17.1,,
282,1962-10-10,21.7,,
283,1962-10-11,22.4,,
284,1962-10-12,21.2,,
285,1962-10-13,21.6,,
286,1962-10-14,19.3,,
287,1962-10-15,18.6,,
288,1962-10-16,18.6,,
289,1962-10-17,21.7,,
290,1962-10-18,22.8,,
291,1962-10-19,23.9,,
292,1962-10-20,20.1,,
293,1962-10-21,21.1,,
294,1962-10-22,17.1,,
295,1962-10-23,24.2,,
296,1962-10-24,13.5,,
297,1962-10-25,9.5,,
298,1962-10-26,13.9,,
299,1962-10-27,19.3,,
300,1962-10-28,21.0,,
301,1962-10-29,21.0,,
302,1962-10-30,15.5,,
303,1962-10-31,12.6,,
304,1962-11-01,18.8,,
305,1962-11-02,25.4,,
306,1962-11-03,21.7,,
307,1962-11-04,13.1,,
308,1962-11-05,14.2,,
309,1962-11-06,16.8,,
310,1962-11-07,23.3,,
311,1962-11-08,23.2,,
312,1962-11-09,21.5,,
313,1962-11-10,23.6,,
314,1962-11-11,26.8,,
315,1962-11-12,20.0,,
316,1962-11-13,17.6,,
317,1962-11-14,18.8,,
318,1962-11-15,22.4,,
319,1962-11-16,25.1,,
320,1962-11-17,24.3,,
321,1962-11-18,22.8,,
322,1962-11-19,25.7,,
323,1962-11-20,21.2,,
324,1962-11-21,19.2,,
325,1962-11-22,19.7,,
326,1962-11-23,21.1,,
327,1962-11-24,20.7,,
328,1962-11-25,19.4,,
329,1962-11-26,24.0,,
330,1962-11-27,23.8,,
331,1962-11-28,23.8,,
332,1962-11-29,21.6,,
333,1962-11-30,23.8,,
334,1962-12-01,25.3,,
335,1962-12-02,22.5,,
336,1962-12-03,23.4,,
337,1962-12-04,23.0,,
338,1962-12-05,22.6,,
339,1962-12-06,19.9,,
340,1962-12-07,15.6,,
341,1962-12-08,15.4,,
342,1962-12-09,16.3,,
343,1962-12-10,18.5,,
344,1962-12-11,18.6,,
345,1962-12-12,23.1,,
346,1962-12-13,21.5,,
347,1962-12-14,25.6,,
348,1962-12-15,23.4,,
349,1962-12-16,25.6,,
350,1962-12-17,20.3,,
351,1962-12-18,22.5,,
352,1962-12-19,24.3,,
353,1962-12-20,22.2,,
354,1962-12-21,19.2,,
355,1962-12-22,17.8,,
356,1962-12-23,18.6,,
357,1962-12-24,20.7,,
358,1962-12-25,21.9,,
359,1962-12-26,24.3,,
360,1962-12-27,20.1,,
361,1962-12-28,19.6,,
362,1962-12-29,19.4,,
363,1962-12-30,18.5,,
364,1962-12-31,23.2,,
365,1963-01-01,20.0,,
366,1963-01-02,22.2,,
367,1963-01-03,24.1,,
368,1963-01-04,24.9,,
369,1963-01-05,19.1,,
370,1963-01-06,18.6,,
371,1963-01-07,19.1,,
372,1963-01-08,24.2,,
373,1963-01-09,21.4,,
374,1963-01-10,23.3,,
375,1963-01-11,20.4,,
376,1963-01-12,21.9,,
377,1963-01-13,21.9,,
378,1963-01-14,23.7,,
379,1963-01-15,23.6,,
380,1963-01-16,22.2,,
381,1963-01-17,20.7,,
382,1963-01-18,22.3,,
383,1963-01-19,23.7,,
384,1963-01-20,23.7,,
385,1963-01-21,23.0,,
386,1963-01-22,21.9,,
387,1963-01-23,20.8,,
388,1963-01-24,20.6,,
389,1963-01-25,21.9,,
390,1963-01-26,22.5,,
391,1963-01-27,21.9,,
392,1963-01-28,22.2,,
393,1963-01-29,24.2,,
394,1963-01-30,24.1,,
395,1963-01-31,22.5,,
396,1963-02-01,24.7,,
397,1963-02-02,24.2,,
398,1963-02-03,24.4,,
399,1963-02-04,23.5,,
400,1963-02-05,22.9,,
401,1963-02-06,22.1,,
402,1963-02-07,23.4,,
403,1963-02-08,25.0,,
404,1963-02-09,25.3,,
405,1963-02-10,25.1,,
406,1963-02-11,25.0,,
407,1963-02-12,25.0,,
408,1963-02-13,24.6,,
409,1963-02-14,25.7,,
410,1963-02-15,24.6,,
411,1963-02-16,22.9,,
412,1963-02-17,21.9,,
413,1963-02-18,20.6,,
414,1963-02-19,23.5,,
415,1963-02-20,23.7,,
416,1963-02-21,23.3,,
417,1963-02-22,21.7,,
418,1963-02-23,23.4,,
419,1963-02-24,24.9,,
420,1963-02-25,21.1,,
421,1963-02-26,22.6,,
422,1963-02-27,23.5,,
423,1963-02-28,23.8,,
424,1963-03-01,24.1,,
425,1963-03-02,24.0,,
426,1963-03-03,20.9,,
427,1963-03-04,23.6,,
428,1963-03-05,23.2,,
429,1963-03-06,22.5,,
430,1963-03-07,24.6,,
431,1963-03-08,25.5,,
432,1963-03-09,22.9,,
433,1963-03-10,23.9,,
434,1963-03-11,22.3,,
435,1963-03-12,23.0,,
436,1963-03-13,20.9,,
437,1963-03-14,19.7,,
438,1963-03-15,20.7,,
439,1963-03-16,22.3,,
440,1963-03-17,23.9,,
441,1963-03-18,20.7,,
442,1963-03-19,22.9,,
443,1963-03-20,22.3,,
444,1963-03-21,23.1,,
445,1963-03-22,21.9,,
446,1963-03-23,22.4,,
447,1963-03-24,21.9,,
448,1963-03-25,23.8,,
449,1963-03-26,22.7,,
450,1963-03-27,21.6,,
451,1963-03-28,21.8,,
452,1963-03-29,20.6,,
453,1963-03-30,23.2,,
454,1963-03-31,20.0,,
455,1963-04-01,17.0,,
456,1963-04-02,20.9,,
457,1963-04-03,20.2,,
458,1963-04-04,20.4,,
459,1963-04-05,20.6,,
460,1963-04-06,21.6,,
461,1963-04-07,20.2,,
462,1963-04-08,19.7,,
463,1963-04-09,18.5,,
464,1963-04-10,18.4,,
465,1963-04-11,19.0,,
466,1963-04-12,17.7,,
467,1963-04-13,17.0,,
468,1963-04-14,17.5,,
469,1963-04-15,17.3,,
470,1963-04-16,17.5,,
471,1963-04-17,18.5,,
472,1963-04-18,17.5,,
473,1963-04-19,17.6,,
474,1963-04-20,16.9,,
475,1963-04-21,15.0,,
476,1963-04-22,14.1,,
477,1963-04-23,13.1,,
478,1963-04-24,12.3,,
479,1963-04-25,12.8,,
480,1963-04-26,12.3,,
481,1963-04-27,16.0,,
482,1963-04-28,15.5,,
483,1963-04-29,12.4,,
484,1963-04-30,10.7,,
485,1963-05-01,9.9,,
486,1963-05-02,10.5,,
487,1963-05-03,11.7,,
488,1963-05-04,13.0,,
489,1963-05-05,14.7,,
490,1963-05-06,16.3,,
491,1963-05-07,10.8,,
492,1963-05-08,6.8,,
493,1963-05-09,11.4,,
494,1963-05-10,14.6,,
495,1963-05-11,16.5,,
496,1963-05-12,16.2,,
497,1963-05-13,14.4,,
498,1963-05-14,15.0,,
499,1963-05-15,18.4,,
500,1963-05-16,16.4,,
501,1963-05-17,16.3,,
502,1963-05-18,16.8,,
503,1963-05-19,16.3,,
504,1963-05-20,14.0,,
505,1963-05-21,6.2,,
506,1963-05-22,9.1,,
507,1963-05-23,8.8,,
508,1963-05-24,6.1,,
509,1963-05-25,5.6,,
510,1963-05-26,9.5,,
511,1963-05-27,6.5,,
512,1963-05-28,10.6,,
513,1963-05-29,10.8,,
514,1963-05-30,14.0,,
515,1963-05-31,15.5,,
516,1963-06-01,14.6,,
517,1963-06-02,11.2,,
518,1963-06-03,15.0,,
519,1963-06-04,15.7,,
520,1963-06-05,8.1,,
521,1963-06-06,6.3,,
522,1963-06-07,8.0,,
523,1963-06-08,6.9,,
524,1963-06-09,5.9,,
525,1963-06-10,6.2,,
526,1963-06-11,8.8,,
527,1963-06-12,9.3,,
528,1963-06-13,10.4,,
529,1963-06-14,10.3,,
530,1963-06-15,10.9,,
531,1963-06-16,11.1,,
532,1963-06-17,11.0,,
533,1963-06-18,10.1,,
534,1963-06-19,5.7,,
535,1963-06-20,5.6,,
536,1963-06-21,2.8,,
537,1963-06-22,6.2,,
538,1963-06-23,5.2,,
539,1963-06-24,2.9,,
540,1963-06-25,-0.2,,
541,1963-06-26,1.7,,
542,1963-06-27,2.2,,
543,1963-06-28,5.8,,
544,1963-06-29,6.9,,
545,1963-06-30,6.1,,
546,1963-07-01,4.9,,
547,1963-07-02,6.9,,
548,1963-07-03,7.9,,
549,1963-07-04,7.8,,
550,1963-07-05,5.8,,
551,1963-07-06,10.0,,
552,1963-07-07,6.0,,
553,1963-07-08,3.6,,
554,1963-07-09,2.0,,
555,1963-07-10,3.3,,
556,1963-07-11,-0.2,,
557,1963-07-12,1.7,,
558,1963-07-13,4.2,,
559,1963-07-14,-0.7,,
560,1963-07-15,-0.1,,
561,1963-07-16,3.9,,
562,1963-07-17,4.4,,
563,1963-07-18,3.7,,
564,1963-07-19,3.5,,
565,1963-07-20,4.7,,
566,1963-07-21,7.2,,
567,1963-07-22,8.8,,
568,1963-07-23,4.7,,
569,1963-07-24,4.7,,
570,1963-07-25,4.4,,
571,1963-07-26,7.6,,
572,1963-07-27,9.5,,
573,1963-07-28,13.9,,
574,1963-07-29,10.2,,
575,1963-07-30,3.7,,
576,1963-07-31,5.4,,
577,1963-08-01,4.8,,
578,1963-08-02,10.7,,
579,1963-08-03,9.3,,
580,1963-08-04,10.6,,
581,1963-08-05,11.7,,
582,1963-08-06,8.3,,
583,1963-08-07,6.9,,
584,1963-08-08,4.8,,
585,1963-08-09,7.7,,
586,1963-08-10,12.9,,
587,1963-08-11,10.5,,
588,1963-08-12,10.4,,
589,1963-08-13,15.1,,
590,1963-08-14,13.5,,
591,1963-08-15,15.6,,
592,1963-08-16,9.5,,
593,1963-08-17,6.0,,
594,1963-08-18,10.5,,
595,1963-08-19,9.9,,
596,1963-08-20,15.3,,
597,1963-08-21,11.0,,
598,1963-08-22,14.0,,
599,1963-08-23,13.6,,
600,1963-08-24,14.9,,
601,1963-08-25,13.6,,
602,1963-08-26,14.2,,
603,1963-08-27,14.0,,
604,1963-08-28,16.4,,
605,1963-08-29,9.7,,
606,1963-08-30,6.3,,
607,1963-08-31,4.2,,
608,1963-09-01,3.8,,
609,1963-09-02,4.4,,
610,1963-09-03,6.5,,
611,1963-09-04,11.1,,
612,1963-09-05,9.1,,
613,1963-09-06,8.2,,
614,1963-09-07,6.6,,
615,1963-09-08,7.3,,
616,1963-09-09,6.3,,
617,1963-09-10,7.9,,
618,1963-09-11,11.3,,
619,1963-09-12,12.2,,
620,1963-09-13,17.6,,
621,1963-09-14,10.3,,
622,1963-09-15,12.4,,
623,1963-09-16,14.8,,
624,1963-09-17,13.1,,
625,1963-09-18,8.1,,
626,1963-09-19,9.9,,
627,1963-09-20,11.1,,
628,1963-09-21,11.7,,
629,1963-09-22,17.6,,
630,1963-09-23,15.1,,
631,1963-09-24,15.5,,
632,1963-09-25,12.9,,
633,1963-09-26,20.6,,
634,1963-09-27,19.6,,
635,1963-09-28,19.3,,
636,1963-09-29,19.4,,
637,1963-09-30,19.2,,
638,1963-10-01,18.9,,
639,1963-10-02,14.4,,
640,1963-10-03,14.1,,
641,1963-10-04,12.4,,
642,1963-10-05,15.8,,
643,1963-10-06,13.9,,
644,1963-10-07,14.1,,
645,1963-10-08,17.6,,
646,1963-10-09,16.7,,
647,1963-10-10,17.1,,
648,1963-10-11,17.6,,
649,1963-10-12,16.5,,
650,1963-10-13,15.8,,
651,1963-10-14,14.1,,
652,1963-10-15,14.4,,
653,1963-10-16,13.8,,
654,1963-10-17,16.1,,
655,1963-10-18,15.2,,
656,1963-10-19,15.2,,
657,1963-10-20,16.1,,
658,1963-10-21,18.0,,
659,1963-10-22,20.1,,
660,1963-10-23,21.1,,
661,1963-10-24,21.8,,
662,1963-10-25,20.8,,
663,1963-10-26,21.0,,
664,1963-10-27,20.9,,
665,1963-10-28,18.6,,
666,1963-10-29,16.0,,
667,1963-10-30,18.0,,
668,1963-10-31,16.3,,
669,1963-11-01,16.8,,
670,1963-11-02,16.8,,
671,1963-11-03,24.9,,
672,1963-11-04,17.6,,
673,1963-11-05,19.0,,
674,1963-11-06,19.7,,
675,1963-11-07,23.5,,
676,1963-11-08,21.2,,
677,1963-11-09,17.3,,
678,1963-11-10,21.8,,
679,1963-11-11,22.0,,
680,1963-11-12,22.0,,
681,1963-11-13,22.0,,
682,1963-11-14,23.3,,
683,1963-11-15,22.4,,
684,1963-11-16,13.7,,
685,1963-11-17,13.5,,
686,1963-11-18,17.9,,
687,1963-11-19,19.6,,
688,1963-11-20,19.5,,
689,1963-11-21,20.7,,
690,1963-11-22,20.7,,
691,1963-11-23,18.3,,
692,1963-11-24,19.2,,
693,1963-11-25,23.0,,
694,1963-11-26,19.4,,
695,1963-11-27,22.4,,
696,1963-11-28,24.2,,
697,1963-11-29,21.5,,
698,1963-11-30,20.2,,
699,1963-12-01,19.6,,
700,1963-12-02,24.0,,
701,1963-12-03,23.0,,
702,1963-12-04,22.5,,
703,1963-12-05,21.6,,
704,1963-12-06,21.9,,
705,1963-12-07,19.9,,
706,1963-12-08,20.3,,
707,1963-12-09,17.7,,
708,1963-12-10,19.2,,
709,1963-12-11,21.2,,
710,1963-12-12,17.7,,
711,1963-12-13,19.5,,
712,1963-12-14,23.9,,
713,1963-12-15,24.4,,
714,1963-12-16,23.6,,
715,1963-12-17,24.7,,
716,1963-12-18,22.9,,
717,1963-12-19,23.9,,
718,1963-12-20,24.8,,
719,1963-12-21,21.9,,
720,1963-12-22,18.6,,
721,1963-12-23,20.2,,
722,1963-12-24,24.5,,
723,1963-12-25,24.9,,
724,1963-12-26,25.2,,
725,1963-12-27,25.1,,
726,1963-12-28,26.5,,
727,1963-12-29,27.9,,
728,1963-12-30,28.2,,
729,1963-12-31,28.8,,
730,1964-01-01,23.9,,
731,1964-01-02,25.5,,
732,1964-01-03,21.9,,
733,1964-01-04,24.1,,
734,1964-01-05,25.5,,
735,1964-01-06,25.5,,
736,1964-01-07,24.2,,
737,1964-01-08,24.2,,
738,1964-01-09,23.9,,
739,1964-01-10,24.6,,
740,1964-01-11,26.3,,
741,1964-01-12,26.9,,
742,1964-01-13,25.3,,
743,1964-01-14,23.6,,
744,1964-01-15,23.4,,
745,1964-01-16,17.4,,
746,1964-01-17,19.2,,
747,1964-01-18,25.3,,
748,1964-01-19,23.6,,
749,1964-01-20,25.7,,
750,1964-01-21,25.0,,
751,1964-01-22,21.4,,
752,1964-01-23,26.1,,
753,1964-01-24,23.9,,
754,1964-01-25,24.5,,
755,1964-01-26,22.7,,
756,1964-01-27,23.8,,
757,1964-01-28,25.7,,
758,1964-01-29,24.7,,
759,1964-01-30,22.4,,
760,1964-01-31,24.3,,
761,1964-02-01,23.7,,
762,1964-02-02,26.3,,
763,1964-02-03,23.6,,
764,1964-02-04,25.5,,
765,1964-02-05,27.5,,
766,1964-02-06,26.6,,
767,1964-02-07,25.1,,
768,1964-02-08,23.8,,
769,1964-02-09,20.8,,
770,1964-02-10,20.7,,
771,1964-02-11,19.9,,
772,1964-02-12,18.1,,
773,1964-02-13,17.5,,
774,1964-02-14,19.6,,
775,1964-02-15,23.1,,
776,1964-02-16,20.9,,
777,1964-02-17,24.9,,
778,1964-02-18,21.6,,
779,1964-02-19,21.7,,
780,1964-02-20,24.9,,
781,1964-02-21,25.1,,
782,1964-02-22,23.7,,
783,1964-02-23,23.8,,
784,1964-02-24,22.0,,
785,1964-02-25,18.5,,
786,1964-02-26,20.6,,
787,1964-02-27,22.4,,
788,1964-02-28,24.2,,
789,1964-02-29,24.2,,
790,1964-03-01,24.7,,
791,1964-03-02,21.6,,
792,1964-03-03,22.9,,
793,1964-03-04,21.4,,
794,1964-03-05,23.2,,
795,1964-03-06,23.7,,
796,1964-03-07,24.8,,
797,1964-03-08,19.0,,
798,1964-03-09,18.0,,
799,1964-03-10,19.0,,
800,1964-03-11,20.7,,
801,1964-03-12,23.7,,
802,1964-03-13,22.6,,
803,1964-03-14,19.8,,
804,1964-03-15,19.7,,
805,1964-03-16,21.6,,
806,1964-03-17,20.0,,
807,1964-03-18,22.9,,
808,1964-03-19,22.3,,
809,1964-03-20,19.5,,
810,1964-03-21,22.8,,
811,1964-03-22,23.1,,
812,1964-03-23,21.9,,
813,1964-03-24,22.4,,
814,1964-03-25,21.4,,
815,1964-03-26,16.6,,
816,1964-03-27,21.8,,
817,1964-03-28,20.0,,
818,1964-03-29,20.9,,
819,1964-03-30,23.6,,
820,1964-03-31,22.9,,
821,1964-04-01,21.1,,
822,1964-04-02,20.9,,
823,1964-04-03,19.3,,
824,1964-04-04,18.2,,
825,1964-04-05,19.2,,
826,1964-04-06,20.1,,
827,1964-04-07,19.3,,
828,1964-04-08,19.3,,
829,1964-04-09,19.3,,
830,1964-04-10,10.9,,
831,1964-04-11,13.6,,
832,1964-04-12,17.5,,
833,1964-04-13,17.3,,
834,1964-04-14,18.4,,
835,1964-04-15,18.2,,
836,1964-04-16,18.2,,
837,1964-04-17,17.5,,
838,1964-04-18,17.3,,
839,1964-04-19,19.6,,
840,1964-04-20,23.6,,
841,1964-04-21,18.4,,
842,1964-04-22,17.7,,
843,1964-04-23,17.2,,
844,1964-04-24,14.6,,
845,1964-04-25,12.3,,
846,1964-04-26,12.9,,
847,1964-04-27,16.9,,
848,1964-04-28,14.0,,
849,1964-04-29,14.0,,
850,1964-04-30,13.9,,
851,1964-05-01,21.0,,
852,1964-05-02,20.7,,
853,1964-05-03,19.6,,
854,1964-05-04,20.5,,
855,1964-05-05,14.4,,
856,1964-05-06,13.0,,
857,1964-05-07,11.4,,
858,1964-05-08,14.4,,
859,1964-05-09,16.1,,
860,1964-05-10,15.2,,
861,1964-05-11,10.8,,
862,1964-05-12,10.8,,
863,1964-05-13,6.1,,
864,1964-05-14,11.4,,
865,1964-05-15,10.8,,
866,1964-05-16,9.7,,
867,1964-05-17,16.8,,
868,1964-05-18,16.8,,
869,1964-05-19,18.7,,
870,1964-05-20,15.3,,
871,1964-05-21,14.7,,
872,1964-05-22,13.8,,
873,1964-05-23,11.5,,
874,1964-05-24,11.8,,
875,1964-05-25,10.4,,
876,1964-05-26,10.8,,
877,1964-05-27,9.9,,
878,1964-05-28,6.2,,
879,1964-05-29,8.7,,
880,1964-05-30,13.1,,
881,1964-05-31,13.1,,
882,1964-06-01,12.7,,
883,1964-06-02,13.0,,
884,1964-06-03,13.0,,
885,1964-06-04,11.0,,
886,1964-06-05,11.7,,
887,1964-06-06,10.3,,
888,1964-06-07,9.2,,
889,1964-06-08,8.6,,
890,1964-06-09,10.3,,
891,1964-06-10,6.3,,
892,1964-06-11,4.3,,
893,1964-06-12,5.4,,
894,1964-06-13,6.3,,
895,1964-06-14,10.5,,
896,1964-06-15,12.5,,
897,1964-06-16,9.8,,
898,1964-06-17,10.0,,
899,1964-06-18,14.7,,
900,1964-06-19,17.7,,
901,1964-06-20,10.3,,
902,1964-06-21,4.2,,
903,1964-06-22,4.6,,
904,1964-06-23,5.1,,
905,1964-06-24,6.1,,
906,1964-06-25,6.4,,
907,1964-06-26,7.0,,
908,1964-06-27,6.7,,
909,1964-06-28,5.4,,
910,1964-06-29,8.5,,
911,1964-06-30,10.3,,
912,1964-07-01,8.4,,
913,1964-07-02,15.7,,
914,1964-07-03,6.9,,
915,1964-07-04,2.3,,
916,1964-07-05,2.6,,
917,1964-07-06,4.5,,
918,1964-07-07,7.6,,
919,1964-07-08,9.8,,
920,1964-07-09,10.0,,
921,1964-07-10,14.4,,
922,1964-07-11,13.5,,
923,1964-07-12,12.6,,
924,1964-07-13,9.5,,
925,1964-07-14,9.8,,
926,1964-07-15,8.3,,
927,1964-07-16,6.0,,
928,1964-07-17,10.8,,
